Text_Chunks,Translation_to_ENG
"YY eso es. Lo. Que hice nada, no me dijo Quién está si empujaste, si no empujaste, si estás en el medio de la calle, no, no. ¿YY después lo que te genera, pues después te genera vergüenza, frustración, te sentís un huevón? Que no puede ser que tienes esta edad y te está pasando una cosa así, o sea, todo eso también viene y con la edad vas aprendiendo a acomodarte también, con eso no digo, bueno ya está, qué voy a hacer, me pasa hoy como papá, que tengo una hija que no le tiene miedo y digo qué suerte, o sea la veo que se acerca y no le tiene miedo y yo estoy y papá está lejos, o sea, este es o sea, imagínate que hago cualquier cosa por mi hija, pero si está cerca de no, no, no podría, no podría acercarme, no puedo, no puedo.","And that's it. It. That I did nothing, he didn't tell me Who is there if you pushed, if you didn't push, if you are in the middle of the street, no, no. And then what generates you, well afterwards it generates shame, frustration, do you feel like an idiot? It can't be that you are this age and something like this is happening to you, that is, all that also comes and with age you learn to adjust too, with that I am not saying, well that's it, what am I going to do, it happens to me today like dad, I have a daughter who is not afraid of him and I say how lucky, I mean I see her approaching and she is not afraid of him and I am there and dad is far away, I mean, this is it, I mean, imagine that I do anything for my daughter, but if it's close to no, no, I couldn't, I couldn't get close, I can't, I can't."
"¿Pero te pasó una vez de de sentir vergüenza por eso en la una situación? ¿Aceptable? ¿Sí te da vergüenza, obvio, te da vergüenza, pero desde que lo empecé a abrir, no? Me parece que es algo que está bueno decir yo también como comunicador también para las infancias. Y todo eso está bueno poder decirlo, que los chicos se identifican conmigo y hay muchos chicos que les pasa YY está bueno mostrar que que nada, que somos reales y que nos.","But has it ever happened to you to feel embarrassed about that in a situation? Acceptable? Yes, you're embarrassed, obviously, you're embarrassed, but since I started opening it, right? It seems to me that it is something that is good to say as a communicator for children as well. And all of that is good to be able to say, that the kids identify with me and there are many kids that happen to them. And it's good to show that nothing, that we are real and that we are."
"Pasa una cosa, me parece como fundamental lo que decís también porque obviamente a vos te consume en público infantil y ese público infantil, o sea, va acompañado de padres que muchas veces no comprenden mucho. ¿Viste lo que le pasa a los chicos? Digo, me ha pasado a mí también. Viste que cuando bueno me voy a enterar de otra época, digo al principio de los 2000, pero.","One thing happens, what you say also seems fundamental to me because obviously you are consumed by children and that children's audience, that is, is accompanied by parents who often do not understand much. Did you see what happens to the boys? I mean, it's happened to me too. You saw that when well I'm going to find out about another time, I say the beginning of the 2000s, but."
"¿Toda esta cosa de que yo tenía yo tenía mucho miedo atragantarme, entonces era como que de golpe empecé a sentir que no me pasaba la comida, viste? ¿Y Claro, eso no lo veían por el lado de que, bueno, o está angustiado o tiene algo que no puede decir o tiene ataque de pánico, sino como que era bueno, estudios médicos, a ver qué tiene, viste como esta cosa, no?","This whole thing that I had, I was very afraid of choking, so it was like I suddenly started to feel like I wasn't getting through the food, did you see? And of course, they didn't see that from the perspective that, well, either he's distressed or he has something he can't say or he's having a panic attack, but rather that he was well, medical studies, let's see what he has, he dresses like this thing , No?"
"Bueno, pero vos podés y Claro, bajaba tan bajé tanto de peso cuando era chico que no podía tragar, que ya llegaba a un punto, que que pobres ni viejos viste, se desesperaban para que no me pase nada a mí visto a. Esa. Impotencia enorme. Claro, entonces era comer.","Well, but you can and Of course, I lost so much weight when I was a child that I couldn't swallow, that it was already reaching a point, that the poor or old people saw, they became desperate so that nothing would happen to me seen. That. Huge helplessness. Of course, then it was eating."
"O sea, como que y ellos no entendían que a mí me estaba pasando algo. Por otro lado, viste YY es difícil, está bueno también lo que decís vos, no como nada que los padres sepan a veces viste que que hay cosas que o sea que tienen explicación, que vienen de algún lado, o sea, que que nacen por algo y que la mente también es una cosa que te puede llevar por cualquier lado y está bueno poder ver YYY tener en cuenta que que nada, que hay gente que necesita analizarse o el mismo los chicos también digo a mí de chico también me pasó que.","I mean, like, they didn't understand that something was happening to me. On the other hand, you saw YY it is difficult, what you say is also good, unlike anything that parents know, sometimes you saw that there are things that have an explanation, that come from somewhere, that is, that are born. for something and that the mind is also a thing that can take you anywhere and it is good to be able to see YYY keep in mind that nothing, that there are people who need to analyze themselves or the same. The boys also say that it also happened to me as a child. that."
"Que sí que necesitaba está descubriendo un montón de cosas mías que que que. Aparte, tan tan a flor de piel están creciendo aprendiendo YY es cuando más el los más chiquititos es cuando más expuestos están en en, en todo, en sentimientos y en reacciones.","What I really needed is discovering a lot of things about me that what that. Besides, they are growing and learning so deeply and that is when the little ones are most exposed to everything, feelings and reactions."
"Por eso está bueno acompañarlos y sobre todo con los miedos. Sí, sí, sí. Sobre todo con los miedos. Este si a un nene le da miedo. 111 gallina o un ave OO. No sé cualquier tipo de animal porque ahora estoy hablando de la colombofobia.",That's why it's good to accompany them and especially with their fears. Yes Yes Yes. Especially with fears. This one scares a child. 111 hen or a bird OO. I don't know any type of animal because now I'm talking about colombophobia.
"¿Pero pueden ser las arañas? No sé la. Fobias a las arañas. Pero payasos hay un montón de cosas también que que los chicos viste como. No, no, no. Escúchame y te dio también digo desde el lado de la fobia, te ha desembocado a veces en en ansiedad o en o en otras cosas.","But could it be spiders? I don't know the. Spider phobias. But clowns there are also a lot of things that boys dress like. No no no. Listen to me and I also say from the side of the phobia, it has sometimes led to anxiety or other things."
"O era como. ¿No te agarra aquella ansiedad por eso, por eso te no sé o te quieres ir al lugar, te quieres ir? Transpirás, a mí me me agarra que las manos me transpiran enseguida se me me no sé, me me pasa con la en las manos. Es como si fuera un ataque de pánico, pero no llega a ser un ataque de pánico.","Or it was like. Don't you get that anxiety because of that, that's why you don't know or you want to go to the place, you want to go? You sweat, I get the feeling that my hands sweat right away, I don't know, it happens to me in my hands. It's like a panic attack, but it's not a panic attack."
"Por suerte, hasta ahora no viví nada donde una paloma realmente se había acercado, golpeado, Claro de eso. ¿Pero sí me pasa que te que tenga que? ¿No sé, nunca estoy con las ventanillas abiertas, porque esta cosa de que se te mete un pájaro o algo pasa, sucede YO sea, se chocaría?","Luckily, until now I haven't experienced anything where a pigeon had actually approached, hit, of course. But does it happen to me that I have to? I don't know, I never have the windows open, because this thing where a bird hits you or something happens, I mean, would you crash?"
"¿No sé, me pasaría cualquier cosa por eso? No, no, siempre tengo las ventanillas cerradas. Tengo pánico a eso. Sí, sí, sí, aire acondicionado, no, no, no. Y me y que te han querido hacer, me han querido hacer chistes de meter un pajarito en o una paloma o algo.","I don't know, would anything happen to me for that? No, no, I always have the windows closed. I'm terrified of that. Yes, yes, yes, air conditioning, no, no, no. And what they wanted to do to me, they wanted to make jokes about putting a little bird in or a dove or something."
"YO sea, me puedo enojar de no hablarte nunca. Más Claro, o sea, te te han jodido con eso, con el tema de la fobia, o sea. Sí, porque piensas que es un chiste que joda, no, no, ahora no, porque yo estoy más grande, pero pero sí, pero sí no, no, no. O sea, no, no, no, eso no lo no, te juro que no lo perdono.","I mean, I can get angry for never talking to you. Of course, I mean, they screwed you with that, with the phobia issue, I mean. Yes, because you think it's a joke, no, no, not now, because I'm older, but but yes, but yes no, no, no. I mean, no, no, no, not that, I swear I don't forgive him."
"¿Marisa, cuál fue el momento que vos dijiste? Bueno, basta, necesito pedir ayuda, yo no puedo seguir así. Cuando ya no podía ni acompañar a llegar al coche que estaba parado en en la vereda, o sea. Llegar al tramo de la vereda no llegaba el palier, lo cruzaba, pero yo tengo un palier, tengo una escalera, otra escalerita, bueno, calorcito, iba agarrada de un coso así como no sé como si fuera a 10 pisos, así inclinado.","Marisa, what was the moment you mentioned? Well, stop it, I need to ask for help, I can't go on like this. When I couldn't even help him get to the car that he was stopped on the sidewalk, that is. When I got to the section of the sidewalk, the bearing did not reach it, I crossed it, but I have a bearing, I have a ladder, another little ladder, well, sweetheart, I was holding on to a thing like, I don't know, as if it were 10 floors up, inclined like that."
"Y cuando no llegué al coche ni acompañada, dije, Bueno, estoy loca. Yo pensé que estaba loca. Si es que lo pensás. Pensé, estoy loca, estoy loca porque no sé qué es. Estoy loca, no, no escuchaba nada y.","And when I didn't get to the car or have someone with me, I said, Well, I'm crazy. I thought she was crazy. If you think about it. I thought, I'm crazy, I'm crazy because I don't know what it is. I'm crazy, no, I didn't listen to anything and."
"Dijeron, mira, no sé intername en el mensano porque yo estoy loca. ¿Es cómo te voy a tener el mensano estás luego así y pero qué es lo que bueno le conté todo lo que me pasaba? Ahí Por Primera Vez a tu. Marido después de 10 años. Claro. 10.","They said, look, I don't know how to put me in the mensano because I'm crazy. How am I going to keep you crazy, you're like this and what's the good thing I told him everything that was happening to me? There for the first time to you. Husband after 10 years. Clear. 10."
"Años pasaron. Ay, Marisa. Sí y bueno. ¿Me entendió? Yo pensé que no me iba a entender. Me entendía, bueno, ahí empecé lo clínico, neurólogos, gastroenterólogo dentista, bueno, psiquiatra y psicólogo, pago psiquiátrico de hospital porque había un montón de casos recomendados.","Years passed. Oh, Marisa. Yes and good. Did she understand me? I thought she wasn't going to understand me. He understood me, well, that's where I started clinical work, neurologists, dental gastroenterologist, well, psychiatrist and psychologist, psychiatric hospital payment because there were a lot of recommended cases."
"Siempre pasado por 10, todos me decían lo mismo, depresión, me hacían el psiquiatra, me hacían una receta, el chao y yo me lo tomaba todo con tanta fe que digo, bueno, con esto, salvo con esto, salvo y cada vez estaba peor, peor.","Always a 10, everyone told me the same thing, depression, they made me see a psychiatrist, they gave me a prescription, bye and I took it all with so much faith that I say, well, with this, except with this, except and every time It was worse, worse."
"Peor, peor, peor. Cada vez me sentía, no sé. Me sentía terriblemente mal. Morir. Nunca me sentí que me iba a morir, pero que iba a quedarme ahí encerrada toda la vida, sí.","Worse, worse, worse. Every time I felt, I don't know. I felt terribly bad. Die. I never felt like I was going to die, but that I was going to stay locked up there for the rest of my life, yes."
"¿Y ese no era tu miedo, tampoco morirte, no? No tenía miedo. ¿Cuál era como vos podés como recordar o localizar tu miedo principal, si era a volverte loca, a qué te pasa? O sea, qué era lo que más te daba miedo lo que te pasaba.","And that wasn't your fear, nor dying, right? I was not afraid. What was it like, how can you remember or locate your main fear, if it was going crazy, what's wrong with you? In other words, what was happening to you that scared you the most?"
"Estar encerrada. Querer salir y no poder. O sea, si yo podía llegar hasta un punto de abrir el ascensor, ahí me paralizaba y ese era mi miedo que digo, no voy a salir nunca más de acá dentro estoy, estoy presa en mi propio cuerpo.","Be locked-up. Wanting to go out and not being able to. In other words, if I could get to the point of opening the elevator, I would become paralyzed and that was my fear that I said, I'm never going to get out of here again, I'm trapped in my own body."
"Estoy presa en mi propio cuerpo porque no puedo movilizarme. Así estoy, estoy presa dentro mío. Guau, teniendo todos los sentidos y te pudiendo hacer todo, no puedo hacer nada. Y ahí cuando empezaste a tomar medicaciones que que bueno, probabas y no, no te hacían, no te hacían efecto.","I am imprisoned in my own body because I cannot move. That's how I am, I'm trapped inside me. Wow, having all my senses and being able to do everything, I can't do anything. And then when you started taking medications, well, you tried them and no, they didn't work for you, they didn't work for you."
"O sea, la la gente pensaba que era una depresión. Todos. ¿Y no era eso, cuándo fue que pudiste localizar que? Tenías una fobia y que, o sea, que podías tratarla de cierta forma. ¿Cuándo te diste cuenta de eso?","I mean, people thought it was depression. All. And wasn't that, when was it that you were able to locate that? You had a phobia and, that is, you could treat it in a certain way. When did you realize that?"
¿Cuándo empezó el cambio en voz? Mirando televisión me puse domingo en el mirando en la televisión. Escucho al doctor Carrión y me estaba diciendo alguien por televisión lo que yo tenía.,When did the change in voice begin? Watching television I put Sunday on the watching on television. I listened to Dr. Carrión and someone on television was telling me what I had.
"Así fue. Alguien por televisión me estaba diciendo lo que yo tenía exactamente, lo que yo tenía estaba diciendo y bueno. Así hacía una charla. Ahí salen muy rápido. La notó mi marido y bueno, pero alguien por televisión.","That's how it went. Someone on television was telling me exactly what I had, what I had they were saying and well. That's how he made a talk. They come out very quickly there. My husband noticed it and well, but someone on television."
"Ahí descubrí lo que tenía. No sé, no sabía que era fobia hasta que no hice la consulta. Y bueno, ahí fui a la charla, fuimos, pues ahora no podía ir. Y bueno, y de ahí al doctor Bustamante y bueno, me reía porque no cuenta la le hablaba muy descontracturada, por supuesto, estaba lleno de gente y me reía y lloraba porque era lo que me estaba pasando, exactamente lo que me pasaba a mí.","There I discovered what I had. I don't know, I didn't know it was a phobia until I made the consultation. And well, I went to the talk there, we went, well now I couldn't go. And well, and from there to Dr. Bustamante and well, I was laughing because he didn't count her, I spoke very relaxed, of course, it was full of people and I laughed and cried because that was what was happening to me, exactly what was happening to me. ."
"Y bueno, ahí saqué mi primera consulta y la orientación me la hizo él y yo se acuerda siempre, porque cuando entré le dije, Mira, doctor, si usted me tiene que cortar el dedo de una mano córtemelo, yo sin el dedo voy a vivir, pero así no.","And well, that's where I had my first consultation and he gave me the orientation and I always remember it, because when I came in I told him, Look, doctor, if you have to cut off the finger on one of my hands, cut it off, without the finger I'm going to live, but not like this."
"Así estoy sobreviviendo y yo creo que yo le estaba contando. Me da la sensación y él ya sabía lo que yo le iba diciendo. Y cuando salimos y quiero volver a ser la mujer de antes, le dije, yo no soy nada, ahora no sirvo para nada.","This is how I am surviving and I think I was telling him. He gives me the feeling and he already knew what I was telling him. And when we went out and I want to go back to being the woman I was before, I told her, I am nothing, now I am of no use."
"Yo me sentía que no, no soy. O sea, no puedo hacer nada. ¿Y me dijo, vas a tener los 10 dedos y vas a ser una mejor mujer que antes? Mira, lo que se usa mucho en psicoterapia, por ejemplo, es la terapia cognitiva conductual, que de alguna manera lo que cambia es la cognición.","I felt like no, I'm not. I mean, I can't do anything. And she told me, you're going to have 10 fingers and you're going to be a better woman than before? Look, what is used a lot in psychotherapy, for example, is cognitive behavioral therapy, which in some way changes cognition."
"Con respecto a esto de que el vómito me va a matar o el vómito es tremendo, no se trabaja mucho en eso, son pocas sesiones, no son terapias psicoanalíticas de años, pero son efectivas desde la psiquiatría. Uno a veces tiene que medicar, si eso va acompañado de una calidad de vida deteriorada.","Regarding the idea that the vomiting is going to kill me or the vomiting is tremendous, there is not much work done on that, there are only a few sessions, they are not years-long psychoanalytic therapies, but they are effective from psychiatry. One sometimes has to medicate, if that is accompanied by an impaired quality of life."
"A ver, bueno, vas a vomitar todos los días. Pero el que tiene agorafobia, que no puede salir al exterior de su casa. Bueno, por ahí sí necesita una medicación porque esa persona no, no está escolarizada, no va a trabajar, sí afecta tu rutina, sí, hay gente que no sale de la casa directamente, no tiene hasta certificado de discapacidad, muchas veces por la agorafobia, no los espacios cerrados.","Let's see, well, you're going to throw up every day. But whoever has agoraphobia, he cannot go outside his house. Well, that person does need medication because no, they are not in school, they do not go to work, it does affect your routine, yes, there are people who do not leave the house directly, they do not even have a disability certificate, many times for the Agoraphobia, not closed spaces."
"Entonces, cuando tu calidad de vida está deteriorada, bueno, una medicación que puede ser un ansiolítico o los antidepresivos que actúan en la ansiedad bueno, mejora la calidad de vida. ¿Y hacer bueno todo un tratamiento psicológico para saber por qué esa persona desarrolló esa fobia y gus, cómo se cómo se tratan las fobias?","So, when your quality of life is impaired, well, a medication that can be an anxiolytic or antidepressants that act on anxiety, well, improves the quality of life. And what good is a psychological treatment to find out why that person developed that phobia and gus, how do I know how phobias are treated?"
"Temo, temo que la respuesta te aleje del tratamiento. Y bueno, es que es este, pues puede ser no aparte. Pensad que yo a ver, yo conozco, digo gente, quizás fóbica, no sé, por ejemplo, a volar a las aves, a las arañas.","I fear, I fear that the answer will keep you away from treatment. And well, this is it, well it may not be apart. Think that I see, I know, I mean people, maybe phobic, I don't know, for example, of flying, birds, spiders."
"Y yo sé que hay distintos tipos de de de ejercicios o cosas que se pueden hacer, pero mi fobia. ¿Al vómito es como digo, Qué qué hacen? ¿Cómo me ayudan? O sea, no van a hacerme vomitar. Bueno, podría. ¿Ocurrir? ¿Claro, por qué no?","And I know that there are different types of exercises or things that can be done, but my phobia. Vomiting is like I say, What are they doing? How do you help me? I mean, they're not going to make me vomit. Well, it could. Occur? Of course, why not?"
"Pero digamos, seguramente voy a tomar tu caso como una generalidad, porque en realidad hay muchas personas que se van a identificar. Yo he tenido médicos que tenían este metrofobia tengo. Psicólogos, o sea. En realidad, muchísimas personas tienen un desarrollo con su fobia, conviven con su fobia gracias a el relieverán gracias a alguna evitar alimentos.","But let's say, I'm surely going to take your case as a generality, because in reality there are many people who are going to identify. I have had doctors who had this metrophobia I have. Psychologists, that is. In reality, many people have a development with their phobia, they live with their phobia thanks to the relief thanks to some avoidance of foods."
"Gracias AA no comer en determinados horarios a tenerte una lógica porque están muy atentos a las vísceras, a todo lo que pasa ahí adentro. Yo hablo con vos y tengo el liberan acá, sí. O sea, no, no salgo de mi casa.","Thank you AA for not eating at certain times to make sense to you because they are very attentive to the viscera, to everything that happens inside there. I talk to you and I have the release here, yes. I mean, no, I don't leave my house."
"Sin el. Liberal no salgo Claro, o sea, no hay si yo llego a estar fuera de mi casa y me doy cuenta que no lo tengo. Volvés, no, no estoy muy lejos, me agarra una una ansiedad, una desesperación que tengo que ir a una farmacia y comprarme. Realidad, bueno, ese es el reaseguro y quizás tu re liberal no te quiero generar, incomoda, está vencido, pero vos lo tenés ahí en el bolsillo y te da seguridad.","Without him. I don't go out liberal. Of course, that is, it doesn't matter if I end up being outside my house and I realize that I don't have it. You come back, no, I'm not very far away, an anxiety grips me, a desperation that I have to go to a pharmacy and buy something. Reality, well, that is reinsurance and perhaps your liberal re I don't want to generate, it makes you uncomfortable, it is defeated, but you have it there in your pocket and it gives you security."
"No lo mires. Hasta que no terminemos. Lo que después de acá lo voy a enviar, por supuesto, y también si yo voy a comprarme otra farmacia. Pero sí tiene que ver con eso, no con estrategias de afrontamiento, nosotros hacemos que el paciente se vaya acercando progresivamente.","Don't look at it. Until we finish. What I'm going to send after here, of course, and also if I'm going to buy another pharmacy. But it does have to do with that, not with coping strategies, we make the patient progressively get closer."
"A la situación, al objeto o al animal temido, si nosotros pensamos racionalmente. Vomitar es lo más saludable, nos libera de intoxicaciones, nos alivia. Por lo general, la gente vomita y después está muy cómoda pasar esa incomodidad breve que no le desarrolla una enfermedad.","To the situation, the object or the feared animal, if we think rationally. Vomiting is the healthiest thing, it frees us from poisoning, it relieves us. Typically, people vomit and then are very comfortable passing through that brief discomfort without developing an illness."
"¿No sabes todo lo que te ahorrarías la cantidad de virus bacterias que podrías eliminar? Lo sé, Gustavo, lo sé, lo sé. ¿Serías tan saludable? ¿Soy consciente, o sea, me encantaría, digo, saben las veces? Imagínate, yo no vomito desde los 12 años. ¿Bueno, pero te ves? Recuerdo y experiencia de vomitar.","Don't you know how much you would save yourself, the amount of bacteria viruses you could eliminate? I know, Gustavo, I know, I know. Would you be so healthy? Am I aware, that is, I would love to, I mean, do you know the times? Imagine, I haven't vomited since I was 12 years old. Well, but do you see yourself? Memory and experience of vomiting."
"Yo tengo pacientes que nunca vomitaron en su fantasía, no por ahí. Bueno, y lo peor es que yo, La Última Vez que vomité a los 12 fue lo más placentero y libertador de mi vida. Yo estaba en mi casa con amigos jugando me había caído algo mal, me había comido un paquete de de toschicitos viste como de.","I have patients who never vomited in their fantasy, not out there. Well, and the worst thing is that I, The last time I vomited at 12 was the most pleasant and liberating thing of my life. I was at my house with friends playing, something had happened to me, I had eaten a package of toschicitos, dressed as de."
"Yo pienso que había en esa época muy 90 y Claro, o sea se ve que me había, me había caído muy mal en el momento, tuve que dejar de jugar cuando se tendría muy mal, me fui a mi cuarto a acostarme y en eso escuchaba risa y te estaban cagando de risa afuera estaban divirtiéndose, no me siento muy mal y entonces me voy a sentir muy raro, como una sensación que que Claro que no conocía mucho porque se ve que no vomitaba tanto y la llamo a mi vieja, le digo no más más me siento mal, no sé qué y viene mi mamá y yo una.","I think that at that time there were very 90's and of course, I mean you can see that there was, I had fallen very badly at the time, I had to stop playing when it was going to be very bad, I went to my room to go to bed and at that I heard laughter and they were laughing your ass off outside, they were having fun, I don't feel very bad and then I'm going to feel very strange, like a sensation that Of course I didn't know much because you can see that I didn't vomit that much and I called my old lady, I tell him no more, I feel bad, I don't know what, and my mom and I come together."
"Una cantidad de vómito aparte fue como Claro. Con ese vómito después pudiera jugar y me sentía espectacular y ya no me dolía nada. Y lo loco es que es el último recuerdo del de un vómito que yo yo tengo. O sea, no, es que si me decís, bueno, tuve una experiencia con un vómito que fue traumática.","A separate amount of vomit was like Sure. With that vomit I was later able to play and I felt spectacular and it didn't hurt at all. And the crazy thing is that it is the last memory of vomiting that I have. I mean, no, if you tell me, well, I had an experience with vomiting that was traumatic."
"¿Que me ahogue que me? Claro, sí, pero después, año después, tendría unos 2324. Me había intoxicado. Yo estaba grabando una novela y me me vuelvo a mi casa de la grabación. Y como que tenía muchas ganas de vomitar, voy al baño y cuando quiero vomitar hago tanta fuerza que me trago el poco de vómito, que que vomité.","What drown me? Of course, yes, but later, a year later, I would have about 2324. I had become intoxicated. I was recording a novel and I went back home from recording. And I really wanted to vomit, I go to the bathroom and when I want to vomit I try so hard that I swallow the little bit of vomit, so I vomit."
"Y ahí dije. Si yo me yo siempre tuve como miedo a asfixiarme siempre fobia al ahogarme fue siempre. De hecho, yo esto obviamente lo cuento siempre de de muy chico. Yo no, no podía comer comida sólida, todo el licuado era porque lo mío era siempre asfixiarme atragantarme entonces Claro, el vómito fue un día que se me destrabó la cabeza y dije, Ché, yo si si estoy reteniendo tanto para no vomitar, puede salirme un caudal enorme, vómito, hacer fuerza, querer tragarlo.","And there I said. If I always had a fear of suffocation, I always had a phobia of drowning. In fact, I obviously always tell this from a very young age. Not me, I couldn't eat solid food, all the smoothies were because my thing was always to suffocate, so of course, the vomiting was one day when my head got unstuck and I said, Che, yes, if I'm retaining so much to not vomit, can I? I had a huge flow coming out, vomiting, straining, wanting to swallow it."
"Asfixiarme y Morirme, o sea que yo no sé si es hemetofobia o si es fobia asfixiarme como que. ¿Está más para ese lado, pero es un recorrido común el que vos decís, aparecen elementos en la primera infancia? Sí, yo necesitaba licuar la comida.","Choking and Dying, so I don't know if it's hemetophobia or if it's a phobia of suffocating like that. Is it more on that side, but is it a common path that you say, elements appear in early childhood? Yes, I needed to blend the food."
"¿Por qué? Porque una persona necesita comer diferente a otros, porque es más hipersensible, porque tiene una tendencia a contraer AA sentir este. Una sensación de ahogo, una molestia porque no puede dejar de pensar en eso.","Because? Because a person needs to eat differently than others, because he is more hypersensitive, because he has a tendency to contract AA feel this. A feeling of suffocation, an annoyance because you can't stop thinking about it."
"Son muchos elementos que hacen que está el terreno fértil para eso. Nuestro trabajo es de sensibilizarlo, trabajar mucho en la zona. Nosotros tenemos todo el nervio vago que colabora para esa atención. Aprender a Relajarlo bueno, vos SOS artista, la voz, la garganta, el canto, la respiración son muchos elementos.","There are many elements that make the ground fertile for that. Our job is to raise awareness, work a lot in the area. We have the entire vagus nerve that collaborates for this attention. Learn to Relax Well, you are an artist, your voice, your throat, your singing, your breathing are many elements."
Pero hay un momento que nosotros tenemos que jugar Conesa facilidad de entrar y salir en la sensación sin que nos angustie. Cuando uno se acompaña de todas las sensaciones corporales que tenemos y las acepta.,But there is a moment that we have to play with that ease of entering and exiting the sensation without it distressing us. When one is accompanied by all the bodily sensations we have and accepts them.
"¿Se libera? Es como la sensación del mareo, que es muy frecuente en muchos pacientes. Que me voy a marear, que tengo miedo a marearme, que cuando nosotros logramos que el paciente se habitúe al mareo, provocándole mareos. En el consultorio, en la casa, en los fines de semana.","Is it released? It is like the feeling of dizziness, which is very common in many patients. That I'm going to get dizzy, that I'm afraid of getting dizzy, that when we get the patient used to dizziness, it causes dizziness. In the office, at home, on the weekends."
"Y que el paciente diga sí es que es fácil que es entrar en esto porque recuerdo siempre lo que nos decía un profesor Pai que loto. Él decía, nosotros cuando empezamos de chicos jugamos a marearnos. Y seguramente vos jugabas a mariarte hasta casi vomitar y no lo veías como una amenaza.","And for the patient to say yes, it is easy to get into this because I always remember what a professor told us Pai que loto. He said, when we started as kids we played at getting dizzy. And surely you played at marrying yourself until you almost vomited and you didn't see it as a threat."
"Por qué cuando aparece la sensación de mareo hoy es un descontrol. Lo mejor que nos podría ocurrir es decir, si esto es pasajero se va a ir. Lo acompaño, no lo agravo. Y me aguanto. Pero el ansioso es intolerante, no tolera y esa intolerancia hace que tenga la urgencia.","Why when the feeling of dizziness appears today is a lack of control. The best thing that could happen to us is to say, if this is temporary, it will go away. I accompany it, I don't aggravate it. And I hold on. But the anxious person is intolerant, he does not tolerate and that intolerance makes him have the urgency."
"Me lo quiero sacar de encima, no voy a poder con esto y todo ese autodiálogo negativo que tiene bueno le produce la crisis. ¿Cuáles son los los síntomas más comunes de de de una fobia? Los síntomas más comunes de una fobia son síntomas de ansiedad.","I want to get rid of him, I'm not going to be able to handle this and all that negative self-talk that he has is causing him a crisis. What are the most common symptoms of a phobia? The most common symptoms of a phobia are symptoms of anxiety."
"No lo primero aparece la taquicardia. ¿Por qué? Porque nosotros empezamos a sentir que somos un animal en riesgo, que tiene o que pelear o que tiene que huir. ¿Y en general huimos, no, aunque mucha gente hace cosas contrafóbicas, no como diciendo Bueno, no puedo, con esto cierro los ojos y me tiro, no como y entonces tenemos la taquicardia, para qué?","Tachycardia does not appear first. Because? Because we begin to feel that we are an animal at risk, that it either has to fight or that it has to flee. And in general we run away, no, although many people do counterphobic things, not like saying Well, I can't, with this I close my eyes and throw myself away, I don't eat and then we have tachycardia, why?"
"¿Para bombear la sangre, para que podamos, nuestros músculos puedan ser rápidos, eficientes, fuertes, se empieza, empezamos a sentirse queda bucal porque para qué queremos saliva? No tiene sentido, estamos en riesgo, nuestra sangre fluye, con lo cual podemos sentir incomodidad en el estómago porque bueno, desaparece de esa zona.","To pump the blood, so that we can, our muscles can be fast, efficient, strong, it begins, we begin to feel mouth pain because why do we want saliva? It doesn't make sense, we are at risk, our blood is flowing, so we can feel discomfort in the stomach because, well, it disappears from that area."
"Y se va a otras zonas. Podemos sentir sudor. ¿Por qué? Porque si estamos con una pelea bueno nos quieren agarrar. Podemos. Son tus reacciones muy, pero muy naturales y milenarias, diría yo. Ob.","And it goes to other areas. We can feel sweat. Because? Because if we are in a fight, well, they want to grab us. Can. Your reactions are very, very natural and ancient, I would say. Ob."
"Que empezamos a hiperventilarnos porque sentimos que necesitamos mucha sangre y la sangre necesita el oxígeno y que vaya todo rápido. Lo que pasa que esto pasa muy cortito tiempo frente a un estímulo que no lo requiere. Y bueno, terminamos mal.","We begin to hyperventilate because we feel that we need a lot of blood and the blood needs oxygen and for everything to go quickly. What happens is that this happens for a very short time in the face of a stimulus that does not require it. And well, we ended badly."
"Terminamos angustiados por nos sentimos el control, a veces descompensados hasta desmayados, porque es tal el shock adrenérgico que tenemos que bueno, se la pasa muy mal. Y después queda un resabio de eso. O sea que a la resaca después de eso, bueno, al otro día y un par de días.","We end up distressed because we feel in control, sometimes decompensated even fainting, because the adrenergic shock is such that we have to, well, have a very bad time. And then there is an aftertaste of that. So the hangover after that, well, the next day and a couple of days."
"¿Y por qué? Porque nuestro sistema neuro vegetativo estuvo en contacto con circunstancias que eran tan amenazantes como si estuviésemos frente a un león. Sí, y me destrabaste un recuerdo mío, que yo no me acordaba que cuando yo era chico a mí nunca me podían hacer.","And because? Because our neuro-vegetative system was in contact with circumstances that were as threatening as if we were facing a lion. Yes, and you unlocked a memory of mine that I didn't remember that when I was a kid they could never do that to me."
