Text_Chunks,Translation_to_ENG
"Cuando va a haber alguien importante le dicen, no le podemos pagar porque le vamos a pagar la droga si te. Pago con proyección y con la pero. ¿Cuál es la proyección? Pues no hay mija. ¿No, pero pues es que ellas también que no acepten eso, no? Pero lo que decía aquí de León es que dice una también a veces va y acepta el no me pagues porque la verdad yo lo veo como ah, bueno, a lo mejor hoy no me vas a pagar.","When there is going to be someone important they tell them, we can't pay you because we are going to pay for the drugs if you do. Payment with projection and with the but. What is the projection? Well there is no mija. No, but then they also don't accept that, right? But what I was saying here about León is that he also says that sometimes he goes and accepts the don't pay me because the truth is I see it as ah, well, maybe today you're not going to pay me."
"Pero mañana que tengas un evento sí te van a salir, pues Claro, pero no está pasando. Y aparte, pues te hace, es para hacerme como es para hacer puntos, digo así es todo esto, pero. No está bien estar haciendo puntos todo el mes y pues. No todo el mes ahora también es por. Ahora creo que se quedó sin trabajo por alzar la voz.","But tomorrow when you have an event they are going to come out, well of course, but it's not happening. And besides, well he makes you, it's to make me as he is to make points, I say that's how all this is, but. It's not good to be making points all month and well. Not the entire month now is also for. Now I think he lost his job for speaking out."
"Ay, neta, Ay, bueno el sistema y dónde estaba y dónde estaba trabajando la. Verdad, no quiero echar mentiras, pero creo que el del lugar le dijo, Ah, antes, abriendo la boquita. Órale va, ay. No, pues ay, qué mal, porque pues al final de cuentas sí. Ella lo había estado apoyando esto nada más lo hizo como para incitarla.","Oh, net, Oh, well the system and where it was and where it was working. Honestly, I don't want to lie, but I think the local guy said, Oh, before, opening his mouth. Órale goes, oh. No, well, oh, too bad, because at the end of the day, yes. She had been supporting him, he just did it to incite her."
"Ahora no es justo, digo, o si ves que tienes dragas que te están apoyando, pues creo que lo ideal es también tomarlas en cuenta para darles un poquito más de trabajo. Está padre apoyar a la Comunidad, está padre apoyar a tu casa drag, está padre apoyar a la competencia que tú quieras, pero.","Now it's not fair, I say, or if you see that you have dredgers that are supporting you, well, I think the ideal is also to take them into account to give them a little more work. It's cool to support the Community, it's cool to support your drag house, it's cool to support the competition you want, but."
"Si la que tiene el mando está ganando dinerito lo justo, así como se llenan la boca diciendo que apoyan al Drag, es que apoyan a las niñas, que se maquillan más de 2 horas, que toman un camión, que toman 1 m, que toman un Uber y pues que no les pueden pagar ni con aplausos NI con.","If the one in charge is earning just enough money, just as they fill their mouths saying that they support Drag, it means that they support the girls, that they put on makeup for more than 2 hours, that they take a truck, that they take 1 m, that They take an Uber and well, they can't pay them with applause OR with."
"Drinks, o sea, eso es lo mismo que yo y ser coherentes. Es lo mismo que yo digo. YO sea, ya no vivimos en esta burbuja de quiero pertenecer a este mundo porque me siento amada. Ay, qué padre que te sientes amada, qué padre que te sientes protegida es un lugar seguro, está súper Chido eso, pero la otra cara de la moneda es que hay personas que están allá arriba del escenario, que están dando su tiempo, su maquillaje, su talento para divertir a gente con la cual tú estás ganando dinero.","Drinks, I mean, that's the same as me and being consistent. It's the same thing I say. I mean, we no longer live in this bubble of I want to belong to this world because I feel loved. Oh, what a father that you feel loved, what a father that you feel protected, it is a safe place, that is super cool, but the other side of the coin is that there are people who are up there on stage, who are giving their time, their makeup, his talent for entertaining people with whom you are making money."
"Ajá. Entonces, lo. ¿Justo es repartir, no? Efectivamente, o sea, y eso se eso se vive desde hace muchísimo tiempo y pues por. Ejemplo, yo sé. Decir el por qué, yo sé que por. Ejemplo en el en el Dolly les va bien en el rico club, vaya, en Ciudad de México tienes tu horario pero tienes tu sueldo, tus bebitas.","AHA. So, it. It's fair to distribute, right? Indeed, I mean, and I know that this has been going on for a long time and well, for. Example, I know. Say why, I know why. For example, at Dolly they do well in the rich club, well, in Mexico City you have your schedule but you have your salary, your babies."
"Entonces yo creo que como decían. Un. Cuponcito ya si eres artista como una. Vaya, pero pero yo siento que el. Drag, en estos momentos ya es un trabajo digno. No, ya o sea, es como es como un negocio. O sea el drag. Tú haces drag, es como poner un negocio puesto de tacos, no lo puedes descuidar.","So I think as they said. A. Coupon now if you are an artist like one. Wow, but but I feel that the. Drag, at this time, is already a decent job. No, I mean, it's like a business. That is, drag. You do drag, it's like starting a taco stand business, you can't neglect it."
"Tienes que ir mejorando y tienes que dar calidad y. Kim de León, te lanzo una invitación para que próximamente estés aquí en el podcast de momento. Video, sea cuando esté. Y Dios está reproduciendo más en este momento corren a las historias de muy alto nivel porque en este momento cabo que iba a estar atento iba a poner este una encuesta de que drags regibontanas les gustaría que invitáramos aquí, no que no hayan estado en una plataforma.","You have to improve and you have to provide quality and. Kim de León, I invite you to be here on the podcast soon. Video, whenever it is. And God is reproducing more at this moment they run to the very high level stories because at this moment the one who was going to be attentive was going to put this a survey of which Regibontana drags they would like us to invite here, not that they have not been on a platform ."
"Y la plataforma mi cuenta corre que. Por venir a hacer este trabajo, nosotros les vamos a dar una dinerita. Y no estamos diciendo que vayamos a manejar, o sea entiendan que esto es un apoyo, o sea recreándolo y ver volviendo al tema pasado, justo lo que ahorita decías es esa es mi pasión, o sea ese es mi rollo, yo ya viví eso, ya viví el que me ofrezcan 1 L.","And the platform my account runs that. For coming to do this work, we are going to give you a little money. And we are not saying that we are going to manage, that is, understand that this is support, that is, recreate it and see returning to the last topic, just what you were saying right now is that this is my passion, that is, that is my vibe, I already lived that , I have already experienced being offered 1 L."
"Ya. Viví el de que oye, va a estar aquí cuando venían las de Drag Race, oye, puedes conducir y pues nada más, ahí está esto o el otro o que la foto entonces. Ya el viví es una pasión. Ajá. Esas épocas ya pasaron y pues sí, está la forma de poder apoyar porque no apoyar.","Already. I experienced the one where hey, it's going to be here when the Drag Race ones came, hey, you can drive and that's it, there's this or that or that photo then. Already living is a passion. AHA. Those times have passed and yes, there is a way to support why not support."
"¿Entonces se quejan porque no apoyan y también se quejan porque uno apoya aquí, entonces? Si usted es drag, dignifica su trabajo y cobra. Si no le quiere pagar, váyase a otro lugar o busque por otro lado. Pero la verdad es que actualmente el drag es necesario en cualquier lugar, en el teatro, en el cine, en las series, en los.","So they complain because they don't support and they also complain because someone supports here, then? If you are drag, dignify your work and get paid. If they don't want to pay you, go somewhere else or look elsewhere. But the truth is that currently drag is necessary anywhere, in the theater, in the cinema, in the series, in the."
"Realitys, en muchas partes ya se utiliza y ya y ya se necesita, entonces podemos hacer una temporadita de de unas cuantas apoyando al drac y ahí le ponemos un tema al al, al programa y. La y la gente la puede apoyar, le damos aquí su y.","Realitys, in many places it is already used and already and it is already needed, so we can do a little season of a few supporting the drac and there we put a topic to the al, to the program and. The people can support her, we give her here her and."
"Les damos y esa es nuestra. Manera de poder apoyar el drac, porque pues no podemos deconstruir grandes lugares o grandes situaciones. Pero pues está en nuestra oye. Pero sí que que a mí lo que me gusta, qué bonito que kin de león no, no calle bocas.","We give them and that is ours. Way to be able to support the drac, because we cannot deconstruct great places or great situations. But it is in our hearing. But yes, what I like, how nice that lion's kin, no, don't shut up."
"Yo fui una persona muy callada en los tiempos y me daba mucho miedo decir las cosas. ¿Sabes qué? ¿Qué pasaba kin de León cuando trabajaba en el otro lugar de tu tía? Ah, ya ya. Decía, es que no paga publicidad. Yo decía kin de León, yo ya le dije que yo de mi dinero.","I was a very quiet person at the time and I was very afraid to say things. Did you know? What was happening with León when he worked at your aunt's other place? Ah, now. He said, he doesn't pay for advertising. I said kin de León, I already told him that I gave my money."
"Le meto 200 pesos para que mínimo ubique en el lugar y venga, porque si este lugar no funciona, yo me voy a quedar sin trabajo. O sea Claro, desde ahí viene un pensamiento en el cual ella quiere trabajar. Claro. Claro, porque habrá mucho que dicen, voy a participar en una ciudad donde denme, Ay, estoy pasando por un mal momento, denme, Ay, que me robó a mí alguien mi dinero, mi Roomie, denme.","I give him 200 pesos so that at least he can locate the place and come, because if this place doesn't work, I'm going to lose my job. I mean, of course, from there comes a thought that she wants to work on. Clear. Of course, because there will be a lot of people saying, I'm going to participate in a city where give me, Oh, I'm going through a bad time, give me, Oh, someone stole my money, my Roomie, give me."
"Entonces. No, una cosa es trabajar y otra cosa es pedir y Kim de León está, pues pidiendo. Pues buscando oportunidad, que es la oportunidad. ¿Entonces hay que apoyar los nuevos talentos, no? Y. Antros también pónganse las pilas, o sea no nada más, porque. Las niñas. Quieren, quieren tener el foco, o sea, el ser drag es ser un artista.","So. No, one thing is to work and another thing is to ask and Kim de León is, well, asking. Well, looking for opportunity, which is opportunity. So we have to support new talents, right? And. Clubs also get your act together, that is, nothing more, because. The girls. They want, they want to have the focus, that is, being drag is being an artist."
"¿Qué queremos? Queremos foco, queremos proyección y ocupamos estar ahí. ¿No abusen de ese por qué qué? Tal si Kim de León después se va a drag race México y ahora sí la van a. Querer a querer y la niña les va a decir. Adentro voy a dar. Entonces pues usted vaya ahí a votar y luego ya veremos si hacemos todo un rollo para apoyar el drag y así para poder apoyar el drag también, pues ocupa que nos apoye usted, así que corran a nuestra página que es www.turbulence y burritaburrona.com donde podrán encontrar toda la información de nuestra gira y ahí está todas las fechas en los links directos para que vayan a las boleteras a comprar sus boletos y no se pueden perder este gran show que las amponas que fue un show que escribimos ya el desde el año pasado.","What we want? We want focus, we want projection and we want to be there. Don't abuse that why what? Maybe Kim de León later goes to drag race Mexico and now they are going to it. Want to want and the girl will tell you. Inside I'm going to give. So, you go there to vote and then we'll see if we can make a big deal to support drag and thus be able to support drag as well, well, it's important that you support us, so go to our page which is www.turbulence and burritaburrona. com where you can find all the information about our tour and there are all the dates in the direct links so you can go to the ticket offices to buy your tickets and you can't miss this great show that the amponas was a show that we wrote about since last year."
"Pasado, sí, la verdad es un show. Las Eh, muy alto nivel uno y muy alto nivel 2. Fue totalmente nuestra esencia, como nos conocieron, Eh, la improvisación, pero lo que es por ejemplo lo que fue la verdad de la Navidad y lo que es ahora amponas el Tour es algo ya donde nos sentamos.","Past, yes, the truth is a show. The Eh, very high level one and very high level 2. It was totally our essence, how they knew us, Eh, improvisation, but what is for example what was the truth of Christmas and what is now amponas the Tour is something already where we sit."
"AA medir tiempos, a elegir música, a elegir vestuario y toda esta primer parte del show es realmente contando nuestra historia. Pero con los musicales más icónicos va a haber muchísima, muchísima música que ya nos identifica, sí.","AA measure times, choose music, choose costumes and all this first part of the show is really telling our story. But with the most iconic musicals there is going to be a lot, a lot of music that already identifies us, yes."
"Que de hecho estamos muy contentos de hacerles este episodio hoy domingo, porque ya llegamos al tema que en realidad íbamos a tomar, que es hablarles pues de amponas, porque pues ya en esta semana se viene el lanzamiento de nuestro LP donde podrán disfrutar las canciones y son canciones que estamos contentísimas, o sea, de hecho, por eso ahora somos nuestras propias invitadas, porque venimos a hablar de nuestro nuevo.","In fact, we are very happy to do this episode for you today, Sunday, because we have already reached the topic that we were actually going to discuss, which is to talk to you about amponas, because this week we will be launching our LP where you will be able to enjoy the songs. and they are songs that we are very happy with, that is, in fact, that is why now we are our own guests, because we come to talk about our new song."
"Álbum así es queremos que la gente. En presión, escuche y cante las canciones en vivo o. Sea, tenemos un sueño, este ya en estos días está el lanzamiento, este no lo voy a subir. A YouTube. Y nada, pero este son canciones padrísimas.","Album that's what we want people to do. In pressure, listen and sing the songs live or. Well, we have a dream, this is already being launched these days, I'm not going to upload this one. To YouTube. And nothing, but these are great songs."
"Una de las canciones tiene toda la esencia de de la burrita, todo lo que ha ha pasado no, y otra canción está enfocada en mí YY es es un show y este o sea el álbum y el show está súper como conectado a todo lo que hemos hecho y ustedes son parte de esto.","One of the songs has the whole essence of de la burrita, not everything that has happened, and another song is focused on me YY it is a show and this is the album and the show is super like connected to everything that we have done and you are part of this."
"Por eso queremos que vivan este gran espectáculo, porque es un señor, un espectáculo. Va acompañado de dijo una. Amiga, lo que más me gusta de estar es. Shows y vestuarios y confirmó y. Aparte, va acompañado de una gran producción, o sea, pantallas, escenografía, props, vestuarios, bailarines.","That's why we want you to experience this great show, because he is a gentleman, a show. It is accompanied by said one. Friend, what I like most about being here is. Shows and costumes and confirmed and. In addition, it is accompanied by a great production, that is, screens, scenery, props, costumes, dancers."
"Voy a intentar bailar, lo voy a dar todo, pero lo que sí es la música, la música, creo que distingue a este. Espectáculo de todo, además. Tiene nuestra esencia. Hay una canción que tiene un lema y un himno que jamás pensamos y que es una bandera con la que navegamos porque estamos felices de todo lo que estamos atravesando.","I'm going to try to dance, I'm going to give it my all, but what is the music, the music, I think sets this one apart. Show of everything, too. It has our essence. There is a song that has a motto and an anthem that we never thought of and that is a flag with which we sail because we are happy with everything we are going through."
"Y bueno, esa canción no porque tenga ese nombre que ya usted descubrirá. Quiere decir que dijimos ya o sea, ya no, no, no faltan muchas cosas, pero. Esa canción cuando burrita la escribió, que es la la compositora de de estas rolas de la. Mayoría de la mayoría, Núñez y Pujol se atina, ajá.","And well, that song is not because it has that name that you will discover. It means that we said already, that is, no longer, no, there are not many things missing, but. That song when she burrita was written by her, that she is the composer of these songs. Most of the majority, Núñez and Pujol are right, aha."
"Con la ayuda de todos estos productores, este que cuando se escribió esta canción era porque pues no lo podíamos creer esto que nos estaba pasando y de verdad que cuando se escucha esta canción es un himnazo y aparte tenemos un himnazo de una frase de la burrita que también van a amar. Todos de este álbum es algo ya, obviamente todo lo hacemos con el corazón y profesionalmente, pero hablando de este show.","With the help of all these producers, when this song was written it was because we couldn't believe what was happening to us and really when you listen to this song it is a great anthem and besides we have a great anthem of a phrase from the donkey that they are also going to love. Everything about this album is something already, obviously we do everything with our heart and professionally, but talking about this show."
"Realmente si es un cambio en cuanto a profesionalismo, porque hay más gente en el escenario, hay más producción detrás y eso es lo que le queremos llevar a todo el público, porque el público siempre nos ha apoyado y nos ha seguido donde vamos. Y queremos que se vayan con un buen sabor de boca.","It really is a change in terms of professionalism, because there are more people on stage, there is more production behind and that is what we want to bring to the entire audience, because the audience has always supported us and followed us wherever we go. And we want them to leave with a good taste in their mouths."
"Sí. O sea, hicimos música que tiene que ver con nosotros, que tiene nuestra esencia, pero que tiene una letra y un contenido. Obviamente, este álbum incluye una de las canciones que ustedes vieron que presentamos en los TikTok Awards, que es de la que si les podemos hablar así abiertamente, que es deso de 3.","Yes. I mean, we made music that has to do with us, that has our essence, but that has lyrics and content. Obviously, this album includes one of the songs that you saw that we presented at the TikTok Awards, which is the one that we can talk to you about openly, which is from 3."
"¿Obviamente este es un ritmo, esto es esta canción es fiesta, es pues para meternos en las ligas de las rolas Bailables para el antro, verdad?","Obviously this is a rhythm, this is this song, it's a party, it's to get us into the league of danceable songs for the club, right?"
"Y toda esa cosa y está muy divertida, ahí la ahí la van a poder encontrar. Noticia grandísima que en mi turbo les sabía. Vamos a incluir un nuevo éxito, el cual yo ya escribí y quiero cantar un estribillo, me das permiso, ay.","And all that stuff and it's very fun, you'll be able to find it there. Great news that I knew about in my turbo. We are going to include a new hit, which I already wrote and I want to sing a chorus, give me permission, oh."
"Ya eso no sabía gran sorpresa. A ver, Ay, Ay, qué, Ay, Ay, Ay, Ay, Qué, Ay, Ay, Qué, Ay, Ay, Ay, Qué me puse bien, perra, bien potra, más o menos iba y. ¿Quién va a pagar la grabación de eso?","I didn't know that was a big surprise. Let's see, Ay, Ay, what, Ay, Ay, Ay, Ay, What, Ay, Ay, What, Ay, Ay, Ay, What I got good, bitch, good filly, more or less I was going and. Who is going to pay for the recording of that?"
"Yo la. Voy a grabar allá en mi casa, en una esquinita con. Tula. Si tú lo vas a hacer adelante, reinota con. Un microfonito. Pues lo va, pero yo lo grabaría el. ¿Productor, me va a dirigir? No, no, pero. ¿Te gusta el ritmito? Ay, Ay, Ay, Ay, el.","I her. I'm going to record there at my house, in a little corner with. Tula. If you are going to do it go ahead, reign it in. A microphone. Well, it is, but I would record it. Producer, is he going to direct me? No, no, but. Do you like the rhythm? Oh, oh, oh, oh, him."
"Qué el qué, el. Ritmito hay que hacer. Un ritmito, Ay, Fíjate. No soy fan. Oye, no, pero puede ser. ¿Ay, es que espérate hablando de esto, oye, sí, y si les damos de sorpresa?","What the what, the. Rhythm must be done. A rhythm, Oh, Look. I'm not a fan. Hey, no, but it could be. Oh, wait talking about this, hey, yes, what if we surprise them?"
"¿Ah, no, no le va a tocar a Tijuana porque spoiler se viene una rola padrísima que estrenaremos especial para el Palenque del momento y 2 rolonones nuevos cuál posible? Órale vamos a trabajar, no, posiblemente. La cantemos en Tijuana, puede. Ser, pero si no, pues para la que.","Oh, no, it's not going to be Tijuana's turn because there is a spoiler coming up with a great song that we will release especially for the Palenque of the moment and 2 new songs, which one is possible? Wow, let's go to work, no, possibly. Let's sing it in Tijuana, maybe. To be, but if not, then for what."
"La. Quemaríamos la quemaríamos pero va a estar muy buena, va a estar muy buena usted. Vote si quiere un. ¿Bueno, original o quiere un cover, cómo te has sentido en esto yo? Recuerdo que cuando iniciamos yo la verdad, si llegué a decir, yo dije, yo no me no sé, no me da la música, a lo mejor yo no puño, no quiero.","The. We would burn it, we would burn it, but it's going to be very good, you're going to be very good. Vote if you want one. Well, original or do you want a cover, how have you felt about this? I remember that when we started, the truth is, I did say, I said, I don't know, I don't get the music, maybe I don't fist, I don't want to."
"A mí me encanta la conducción, pero sí me gusta mi fragmento de turbo cantante, o sea, ya estoy empezando como a conectar, dijo una sabia invitada que verá. Siento que sí, ya estoy encontrando como el toque de nuestra música, yo creo. ¿Que hay veces que el tiempo, la mente, lo que tú quieras no nos da tanto como para la improvisación?","I love driving, but I do like my turbo singing fragment, that is, I'm already starting to connect, said a wise guest who will see. I feel like yes, I'm already finding the touch of our music, I think. That there are times when time, the mind, whatever you want, do not give us enough to improvise?"
"Ajá. Y creo que ahora en esta etapa en donde cantamos improvisamos bailamos, le estamos dando al público una probadita de cada cosita que sabemos hacer y eso es padre lo. Vende, yo creo que. El público y nosotras mismas.","AHA. And I think that now in this stage where we sing, improvise, dance, we are giving the public a taste of every little thing we know how to do and that is great. Sell, I think. The public and ourselves."
"Nos sentimos como conformes de ah, mira, no solamente porque muy a tu nivel. Obviamente lo disfrutaba, pero sí había un momento en donde yo decía, es mucha improvisación, o sea, no sé si la. Obviamente a la gente le gusta, pero llega el momento en donde dices, quiero ver otra cosa, pero así es la esencia.","We feel like we're happy, look, not only because it's very much at your level. Obviously I enjoyed it, but there was a moment where I said, it's a lot of improvisation, I mean, I don't know if it. Obviously people like it, but there comes a time when you say, I want to see something else, but that's the essence."
"O sea, si le. Gusta a la gente, entonces en las. Amponas van a ver una probadita de cada cosa de la que sabemos hacer y obviamente estamos súper seguras. De que la gente le va a gustar, que de hecho los promocionales. Tienen un toquecito y nuestro canal de YouTube. El de enfrente también tiene un toquecito de esa nueva rola.","That is, if you. People like it, then in the. Amponas are going to see a taste of everything we know how to do and obviously we are super confident. That people are going to like it, that in fact the promotional ones. They have a little touch and our YouTube channel. The one in front also has a touch of that new song."
"Así es están. Lo hemos hecho para. Divertirnos y para que ustedes se diviertan y pensando, obviamente en subirle el nivel a cada cosa que nosotros hacemos, porque pues es la idea no ir creciendo día con día. Oigan, y pues de verdad. 1000 gracias por apoyar el podcast del momento se vienen muchísimas cosas, el podcast del momento uno termina, no crean, eso es mentira, no eso.","That's how they are. We have done it for. Having fun and so that you have fun and thinking, obviously about raising the level of everything we do, because the idea is not to grow day by day. Hey, and really. Thank you 1000 for supporting the podcast of the moment, many things are coming, the podcast of the moment ends, don't believe it, that's a lie, not that."
"Temporada seguimos el próximo domingo, los esperamos vayan apoyen también el otro canal, queremos llegar a los 300000, apoyen aquí el Podcast, queremos llegar a los 200000 y qué mejor que los 2 llegáramos a 1000000 quiero también. Que se suscriban, comenten y la neta reciban los próximos capítulos que van a ver en el podcast del momento con muchísimo amor, porque realmente va a sonar trillado, pero es algo que hemos estado trabajando y tener esas 2 artistas.","We continue the season next Sunday, we hope you will also support the other channel, we want to reach 300,000, support the Podcast here, we want to reach 200,000 and what better than the two of us reaching 1000,000 I want too. Subscribe, comment and the net receive the next chapters that you are going to see in the podcast of the moment with a lot of love, because it is really going to sound trite, but it is something that we have been working on and having those 2 artists."
"Todos los que se bien, o sea. ¿Realmente es algo? Que queremos y lo hacemos para ustedes, porque ustedes siempre se han merecido lo mejor, porque sí, la verdad lo. ¿Mejor entonces? Suscríbase al podcast del momento, vaya y compre los boletos si está en Monterrey o cualquier ciudad, cheque, www.turbulence y burritaburrona.com.","Everyone who knows well, that is. Is it really something? That we want and we do it for you, because you have always deserved the best, because yes, the truth is. Better then? Subscribe to the podcast of the moment, go and buy tickets if you are in Monterrey or any city, check out www.turbulence and burritaburrona.com."
"Para que ahí pueda ver toda nuestra gira, dónde nos vamos a estar presentando y puedan comprar sus boletos directamente, ahí no se quede. Si a usted le pasó en la verdadera Navidad o en muy a tu nivel uno o 2, es decir, Ay, me voy a esperar. Yo le recomiendo de corazón, no es porque yo sea la burrita.","So that you can see our entire tour there, where we are going to be performing and you can buy your tickets directly, don't stay there. If it happened to you in the real Christmas or in very your level one or 2, that is, Oh, I'm going to wait. I wholeheartedly recommend you, it's not because I'm the little donkey."
"Cómprenlo porque luego se quedan sin boletos neta, no se van a arrepentir. Se los juro que les va a encantar, hay mucha diversión, hay muchas cosas y estén atentos ya a muy a tu nivel y a las redes de burritas las redes mías a las redes de mamamel porque está ya a punto de salir el álbum.","Buy it because then you will run out of net tickets, you will not regret it. I swear you're going to love it, there's a lot of fun, there's a lot of things and pay attention to your level and the donkey networks, my networks, the mamamel networks because the album is about to be released."
"Estamos súper contentas, esperamos lo reprodúzcan, lo traigan en su carro, disfruten de las canciones, conecten con nuestras canciones, están para las primeras 2, están para dedicarse, están muy lobas. Están muy padres, o sea. Y hablando de música y de todo esto, de apoyar, de apoyar, queremos que nos ayuden a una búsqueda, por favor hablando, y también que queríamos apoyar a las a las dragas y a los talentos en busca de Andrea, de Andrea, la chica.","We are super happy, we hope you play it, bring it in your car, enjoy the songs, connect with our songs, you are here for the first 2, you are there to dedicate yourself, you are very crazy. They are very cool, I mean. And speaking of music and all this, of supporting, of supporting, we want you to help us in a search, please talk, and also that we wanted to support the dredgers and the talents in search of Andrea, of Andrea, the girl ."
"¿Que se hizo viral en el Pal Norte? Por favor, había un poco de gente y sus amigos viéndola. Entonces queremos que Andrea nos abre el Palenque del. Momento y venga aquí, venga al podcast del. Momento y la gente que la conoce no la conoce, la vean el fragmento de las amponas.","What went viral in Pal Norte? Please, there were a few people and their friends watching it. So we want Andrea to open the Palenque del to us. Moment and come here, come to the podcast of the. Moment and the people who know her don't know her, they see the ampoule fragment."
"Y pues que obviamente siga creciendo su carrera, porque eso debe de ser entonces Andrea, te estamos buscando ampona te estamos buscando para que. Vengas al podcast del momento y conozcamos tu música y nos dé unos cursitos de sin. Sin pago, sí, sin pago, Andrea.","And obviously, let him continue to grow his career, because that must be what it is. Andrea, we are looking for you and we are looking for you for what. Come to the podcast of the moment and let's get to know your music and give us some courses on sin. No payment, yes, no payment, Andrea."
"Se le llama así, se le llama Tour. De medio y te traes a la amiga para. Conocerle el rostro, por favor, la amiga también muy famosa. Todo el look se veía muy perra. Ay trae un show de mezclilla. Y ya no, pero ella traía. Una blusita como de Brillitos Ah Andrea traía un.","It's called that, it's called Tour. In the middle and you bring your friend to stop. Know her face, please, the friend who is also very famous. Her whole look looked very bitchy. Oh bring a denim show. And not anymore, but she brought. A little blouse like Brillitos Ah Andrea was wearing one."
"¿Palazzo traía un palazzo, pero sabes algo que le bueno? Eso ya se lo diremos y conseguimos a Andrea. Aquí le decimos todo, ojalá que Andrea pueda estar. Aquí en el podcast, muchas. Gracias por vernos este suscríbanse y ahora vamos a una sección que Por Primera Vez en el Podcast vamos a hacer y por escucharnos porque.","Palazzo brought a palazzo, but do you know something that's good? We'll tell him that and we'll get Andrea. Here we tell you everything, I hope Andrea can be there. Here on the podcast, many. Thank you for watching this, subscribe and now we are going to a section that we are going to do for the first time on the Podcast and for listening to us because."
"También nos pueden escuchar por Spotify y por Spotify si a usted le gusta esta. ¿Sección, díganos y con todo gusto la dejamos, la dejamos o usted aquí? ¿Pónganos, recuerden que hoy este vídeo es para que usted escriba a quién le gustaría ver qué le gustaría que hiciéramos en el podcast? Si quieren que tengamos una dinámica ya o que sigamos siendo así las comadres que nada más platican y lo vamos a leer y estaremos ahí atentos.","You can also listen to us on Spotify and on Spotify if you like this one. Section, tell us and we will gladly leave it, or will we leave it here? Tell us, remember that today this video is for you to write who would like to see what you would like us to do on the podcast? If they want us to have a dynamic now or to continue being like that, the comadres who just talk and we are going to read it and we will be there attentive."
"Ahí estará Melanie y kabuki al pendiente de ustedes, así que en estos momentos. Y no se les olvida los. Tampones nos. Hicieron preguntas, vamos a las preguntas. Y. Pues.","Melanie and Kabuki will be there looking after you, so right now. And they don't forget them. Tampons us. They asked questions, let's get to the questions. And so."
"A mí me encantaría tener a Rihanna, pero pues no hablo inglés. Me gustaría también tener a Juanes. Ana Martín, Jay de la Cueva, que se acaba de independizar.","I would love to have Rihanna, but I don't speak English. I would also like to have Juanes. Ana Martín, Jay de la Cueva, who has just become independent."
"Me encantaría, obviamente a María León. O sea, sería un agasajo tener a mi Chiquita María León. Y obviamente, pues Thalía, Thalía, pues me. Ganaste 2 respuestas, creo que uno de mis sueños sería conocer a Juanes y qué mejor entrevistarlo, bueno, no entrevistarlo platicar con él para decir un dato curioso, es mi retención favorito, a lo mejor me lo topo en.","I would love it, obviously María León. I mean, it would be a treat to have my Chiquita María León. And obviously, well Thalía, Thalía, well me. You won 2 answers, I think one of my dreams would be to meet Juanes and what better way to interview him, well, not interview him, talk to him to say a curious fact, he is my favorite retention, maybe I'll run into him at."
"Colombia, Güera, Ay, qué emoción este y. Por ejemplo, también me encantaría conocer un poco de la esencia de León Larregui, conocer cómo se hace ese tipo de música, el rock alternativo y todo ese tipo de cosas, pero mencionaste artistas que la verdad es de aprendizaje.","Colombia, Güera, Oh, what emotion this is and. For example, I would also love to know a little about the essence of León Larregui, to know how that type of music is made, alternative rock and all that type of things, but you mentioned artists that the truth is about learning."
"Dije, o sea, una María León, Qué bonito escuchar todo eso, pero hay unas artistas que en lo personal me gusta mucho. Ay, yuridia, Yuridia, hay unos artistas que en lo personal este me gusta mucho su música, de hecho desde la secundaria la escuchaba y me encantaba. Creo que ellas en mi época de secundaria se volvieron como la inspiración de decir, Ay, quiero ser artista, quiero ser cantante, no, no, tampoco, no soy tan viejo.","I said, I mean, a María León, how nice to hear all that, but there are some artists that I personally like a lot. Oh, Yuridia, Yuridia, there are some artists whose music I personally really like, in fact I have been listening to it since high school and I loved it. I think that in my high school days they became like the inspiration to say, Oh, I want to be an artist, I want to be a singer, no, no, neither, I'm not that old."
"Pero sí su esencia, siento que va muy con nosotras y me encantaría que a lo mejor pudieran estar aquí algún día las Hats Gloria Trevi. Imagínate, no, no siento las. Hats, creo que son. Desmadrositas, sí, creo que son súper. Desmadrados la yuridia también, sí.","But its essence, I feel that it is very much with us and I would love that perhaps the Gloria Trevi Hats could be here one day. Imagine, no, I don't feel the. Hats, I think they are. Desmadrositas, yes, I think they are super. The yuridia is crazy too, yes."
"La yuridia, imagínate. Tener aquí a la. Yuridia, pero pues nos encantaría. Ojalá, mira, ya lanzamos. Al universo falta que se cumpla Mister Ampolo cómo se llamaba el. Señor de aquí suga, Papa siguiente. Pregunta. Sí, mira si. No tienes con quien ir al show, Déjame decirte que el que esté al lado tuyo, ya sea a la derecha OA la izquierda, va a estar en el mismo contexto que tú, porque va a ir a disfrutar el show, entonces no te vas a sentir sola, te vas a divertir y aparte las","The yuridia, imagine. Have here to the. Yuridia, but we would love to. Hopefully, look, we've already launched. The universe needs to fulfill Mister Ampolo what his name was. Lord from here suga, Pope next. Ask. Yes, look yes. You don't have anyone to go to the show with, let me tell you that whoever is next to you, whether on the right OR the left, is going to be in the same context as you, because they are going to enjoy the show, so you don't leave. you're going to feel alone, you're going to have fun and put aside the"
que dure el show.,let the show last.
