Text_Chunks,Translation_to_ENG
"Sí, sí, sí sabes sí si alguien me dijera No, SAM es un ser de súper Zen y de así como. ¿Ah, sí, Ay, Ay, pues a quién conociste, no? Sí, sí, sí. O sea, tú tú sabes, vaya. O sea, justo le hablábamos bárbara y yo.","Yes, yes, yes you know yes if someone told me No, SAM is a super Zen being and like that. Ah, yes, Ay, Ay, who did you meet, right? Yes Yes Yes. I mean, you know, wow. I mean, Barbara and I were just talking to him."
"Y eso fue. Eso fue porque empezamos en el hipotético si algún día escuchas esto, Karim León. Y tú, hola nene. Cari León, Este eres el la única persona con la que vero y yo tendríamos una relación teatral.","And that was. That was because we started in the hypothetical if one day you hear this, Karim León. And you, hello baby. Cari León, This is the only person with whom Vero and I would have a theatrical relationship."
"O sea, de 3. Un triatlón, cari león, mira y Rima, Eh, Cari León, Cari león, bien bloqueadas, vamos a amanecer. OK, no, no, no.","That is, 3. A triathlon, cari león, look and Rima, Hey, Cari León, Cari león, well blocked, let's go to dawn. OK, no, no, no."
"O sea hablábamos de de kary león, que a ambas nos parece un hombre muy atractivo y nos encanta cómo canta y demás. Y decíamos, es que o sea un vato, una persona, una mujer, los pones arriba de un escenario y en automático se convierte en atractivos, no, entonces deja de que sea atractivo, tiene talento, está guapo, o sea, pues seguramente va a haber una y 1000 personas.","I mean, we were talking about Kary León, who we both think is a very attractive man and we love the way he sings and so on. And we said, is it a guy, a person, a woman, you put them on stage and they automatically become attractive, no, then they stop being attractive, they have talent, they are handsome, I mean, well, surely There will be one and 1000 people."
"Los cuales, así como dice bárbara, las mismas cualidades que nosotras vemos se las va a ver alguien más. Ajá. ¿Entonces dices OKOK? Pues hay que aprender a lidiar como con esto, no, porque si no, también te puedes volver bien. Pero creo que así como esto digo, aquí está hablando en específico del sin respeto, pero yo creo que todo mundo ha pasado por esa etapa donde dice, ya me desenamoré.","Which, just as Barbara says, the same qualities that we see will be seen by someone else. AHA. So you say OKOK? Well, you have to learn to deal with this, no, because if not, you can also become good. But I think that just as I say this, here he is talking specifically about lack of respect, but I think that everyone has gone through that stage where they say, I'm already out of love."
"Ah, chin no tiene los ojos azules, así como Ah, caray, caray. Y también saben que como que tenemos. O sea, no sé si los hombres porque no puedo hablar por los hombres porque pues no soy hombre, no, pero a nosotras las mujeres nos encanta güey.","Ah, chin doesn't have blue eyes, as well as Ah, geez, geez. And they also know that we kind of have. I mean, I don't know about men because I can't speak for men because I'm not a man, no, but we women love guys."
"Nos encanta fingir orgasmos. O sea, nos deberían de pagar por fingir orgasmos, que es como Uy, sí. Ah, caray, yo creo que nadie te ha creído, hermano.","We love faking orgasms. I mean, they should pay us to fake orgasms, which is like Oops, yeah. Ah, geez, I don't think anyone believed you, brother."
"Si lo haces así, ya acabé, dice. ¿Y cómo es que al terminar un un orgasmo y yo y el tenista y yo?","If you do it like this, I'm done, he says. And how come at the end of an orgasm and me and the tennis player and me?"
"Nadie me va a creer. Sí, yo creo que yo creo que no, creo que no has engañado a nadie.","Nobody is going to believe me. Yes, I think I think no, I think you haven't fooled anyone."
"O sea, a nosotros nos encanta fingir orgasmos y es nada más y nada menos para hacer sentir bien a tu pareja, sí. Para hacerlo sentir bien, para que él crea que miren pito de oro este no, hombre, qué barbaridad, qué cosa que no.","I mean, we love faking orgasms and it's nothing more and nothing less to make your partner feel good, yes. To make him feel good, so that he believes that they are looking at this golden dick, no, man, what an outrage, what a no."
"No creo que tenga nada de malo querer hacer sentir bien a tu pareja, pero pues yo creo que estaría más padre que le enseñaras como sí no regalen orgasmos, no regalen orgasmos, ya les dijiste no regalen orgasmos de verdad no regalen orgasmos y no me estoy refiriendo con esto de. ¿No, o sea, los hombres no te dan orgas no?","I don't think there's anything wrong with wanting to make your partner feel good, but I think it would be nicer if you taught them how, yes, don't give away orgasms, don't give away orgasms, you already told them, don't give away real orgasms, don't give away orgasms and don't give me I'm referring to this. No, I mean, men don't give you orgasms, right?"
"Claro que sí, puta muchos, pero o sea, enseñenles cómo también el. ¿Marlon y a bien quitan esto, no me pagan lo suficiente chambeando, pero a qué costo?","Of course, many bitches, but I mean, teach them how to do it too. Marlon, take this away, they don't pay me enough working, but at what cost?"
"O sea, no, no está mal, no está mal. ¿O sea, tener una experiencia sexual linda? No, la cosa es que ambos lo disfruten y que no todo el tiempo estés regalando orgasmos porque va a llegar el punto en el que vas a seguir con tu pareja y ya no tienes orgasmos porque tú le enseñaste a que así te venías.","I mean, no, it's not bad, it's not bad. In other words, have a nice sexual experience? No, the thing is that both of you enjoy it and that you are not giving away orgasms all the time because there will come a point where you are going to continue with your partner and you no longer have orgasms because you taught him that that is how you came."
"Entonces también pasa que el amor no ciega mucho. Sí, o sea, el amor, como dices, nos hace verlos más acá sensualones. Y más guapos, más buenos, más inteligentes. Que ah está esta frase, no de ya se te acabó el amor y ya se te acabó el amor.","Then it also happens that love does not blind much. Yes, I mean, love, as you say, makes us see them as more sensual here. And prettier, kinder, smarter. Here's this phrase, not that your love is over and your love is over."
"¿Y ya es cuando empiezas a pelear por cosas que antes te encantaban, no? O sea, que en algún momento te encantaba que te hiciera reír y que te estuviera haciendo don broma todo el tiempo para ti. Para ti todo es un pinche chiste. Ya después. Estresado, así de ya chinga, tómatelo en serio.","And that's when you start fighting for things that you used to love, right? In other words, at some point you loved that he made you laugh and that he was making jokes for you all the time. For you everything is a fucking joke. Later. Stressed, that's what the hell, take it seriously."
"Ay, después de varios años, mi ex me mandó mensaje primero muy casual, preguntándome cómo estaba y cosas así. Le contesté porque me dio curiosidad saber qué quería el NG. Años después me dijo que volvería a la ciudad, que si quería salir con él y le dije que no porque ya había pasado la página.","Oh, after several years, my ex first sent me a very casual message, asking me how I was doing and things like that. I answered because I was curious to know what the NG wanted. Years later he asked me that he would return to the city, if I wanted to go out with him and I said no because I had already moved on."
"Y que sabía que se había casado y que tenía un bebé de pocos meses de nacido. Y solo me contestó, No me casé, solo me junté. ¿Ajá, no? Pues gracias Ramiro y yo en paralela, porque vi de lo que me salvé. A mí me había dicho que nunca pudo amarme y según a ella, la adoraba y aún así le quería hacer la porquería conmigo agradecida con el de arriba por salvarme de quedarme con ese enejazo.","And that he knew that she had gotten married and had a baby who was only a few months old. And she just answered me, I didn't get married, I just got together. Aha, right? Well, thank you Ramiro and I in parallel, because I saw what I was saved from. She had told me that he could never love me and according to her, he adored her and yet he wanted to do the dirty thing to me, grateful to the man above for saving me from staying with that mess."
"¿Qué creen los vatos? O sea que es como no, pues estás casado, no estoy casado, estoy juntado. Ah, no, espérate, déjame. Abro acá la puerta inferior, o sea. Güey, Déjame te entrego. La llave, déjame te entrego la llave de mi cuca, o sea de Cucolan eres el nuevo.","What do the vatos believe? So it's like no, well you're married, I'm not married, I'm together. Oh, no, wait, let me. I open the lower door here, that is. Guy, let me give you over. The key, let me give you the key to my cuca, that is, to Cucolan, you are the new one."
"Alcalde de Cucola, la llave de la ciudad. La llave de. La ciudad. Es que yo creo que viven en una realidad alterna, Fíjate. ¿Sí, o sea, por qué creen que si te dicen así como no, no estoy casado? ¿Me junté? Ah, no, espérate, entonces sí.","Mayor of Cucola, the key to the city. The key to. The city. I just think they live in an alternate reality, look. Yes, I mean, why do you think that if they tell you like that, no, I'm not married? Did I get together? Oh, no, wait, then yes."
"Sí, entonces sí, miren hombres, mujeres que les gusta andar haciendo la porquería, vayan a terapia. Están en sus heridas de la infancia este. ¿Esa es otra, EH? O sea. Es normal, de verdad, no es normal de verdad. Es muy cierto que cuando alguien te hace la, o sea, cuando alguien le está haciendo la porquería a alguien más y te está diciendo que te ama, no le crean.","Yes, then yes, look men, women who like to go around doing shit, go to therapy. They are in their childhood wounds this. That's another one, huh? I mean. It's normal, really, it's not really normal. It is very true that when someone is doing shit to you, that is, when someone is doing shit to someone else and is telling you that he loves you, don't believe him."
"No tiene el valor para dejar a la persona uno por la persona 2. El poliamor funciona de de maneras muy distintas, en donde las relaciones abiertas. También. En donde las otras personas saben perfectamente de cual están involucradas y demás, y ahí se vale, pero cuando la persona uno no está enterada de que la persona 2 está teniendo otras parejas, está horrible.","You don't have the courage to leave person one for person 2. Polyamory works in very different ways, where open relationships. Also. Where the other people know perfectly well which one they are involved in and so on, and that is fine, but when person one is not aware that person 2 is having other partners, it is horrible."
"¿Sí, porque no tienen el valor para decirle, Oye, Sabes que quiero una relación abierta? ¿Oye, sabes que pues quiero poliamor? Más bien, lo que quieren es nada más estarle viendo la cara a las demás personas y tenerlo todo al mismo tiempo. No, y también como también es mucha cosa de ego.","Yes, because they don't have the courage to say, Hey, you know I want an open relationship? Hey, you know that I want polyamory? Rather, what they want is to just see other people's faces and have it all at the same time. No, and also as it is also a lot of ego."
"Es mucho quererse sentir más inteligente que los demás. ¿Mucho querer estar siendo como no lo había pensado, viviendo al límite, sabes? O sea, porque también hay personas que ni siquiera es que. ¿Ni siquiera apenas estaba hablando con un amigo, porque justo le pregunté de de este tema, no?","It's a lot of wanting to feel smarter than others. How much do I want to be like I hadn't thought, living on the edge, you know? That is, because there are also people who are not even that. I wasn't even just talking to a friend, because I just asked him about this topic, right?"
"Y me dijo, no, no me arrepentí de, o sea como tal, de haberme reencontrado, dice, porque no eran mis ex novias como tal, pero sí me encontré muchas veces en esta situación de Ay, para qué les escribí, dice.","And he told me, no, I didn't regret, or as such, having met again, he says, because they weren't my ex-girlfriends as such, but I did find myself many times in this situation of Oh, why did I write to them, he says."
"O sea, y porque fue de puro aburrimiento. Es que los domingos en la tarde son nefastos güey. Dice, les escribí de pura aburrimiento y ya de repente las tenía camino a mi casa y era como. Los domingos de soltería son malos, te lo juro, no los tengan.","That is, and because it was pure boredom. It's just that Sunday afternoons are terrible guys. He says, I wrote to them out of boredom and suddenly I had them on my way to my house and it was like. Single Sundays are bad, I swear, don't have them."
"¿Qué van a hacer como si lo pudieran evitar? Güey, o sea, yo. ¿Consíganse un novio nomás para los domingos a la tarde, no? O sea, antes de de la persona con la que salgo ahora. Los domingos, o sea, mi domingo, mi domingo premenstrual, Güey, Ay, no, ay, no.","What are they going to do as if they could avoid it? Guy, that is, me. Just get a boyfriend for Sunday afternoons, right? I mean, before the person I'm dating now. On Sundays, that is, my Sunday, my premenstrual Sunday, Geez, Oh, no, oh, no."
"Cállate una disculpita todas las que les mandé. Mira a sacar los que les mandé mensaje una disculpa a todos los que este hice drama innecesario también, no, no, no, qué barbaridad. O sea, esa esa Verónica da pena la verdad, esa Verónica da pena, pero sí, es cierto, o sea, muchas veces.","Shut up, excuse me for all the things I sent you. Look at removing the ones I sent a message, an apology to all those who made unnecessary drama too, no, no, no, how outrageous. I mean, that Verónica is really sad, that Verónica is sad, but yes, it's true, I mean, many times."
"Pero es que aquí, en este caso, ni siquiera es un güey soltero. No. Es un vato que quiere demostrarse a sí mismo que puede con la ex novia. ¿Ahora, como dice ella, a mí me dijo, O sea me dijo, No, la neta, nunca te quise en entonces para que me estás buscando, o sea por que solito te contradice, sabes?","But here, in this case, he's not even a single guy. No. He's a guy who wants to prove to himself that he can handle his ex-girlfriend. Now, as she says, she told me, I mean, she told me, No, really, I never loved you back then, why are you looking for me, or because she just contradicts you, you know?"
"O sea y pasa siempre, o sea estos vatos que que es como Ah, no, no, no me pasó después de mi divorcio no, que ahí me di unos besos con un vato y este porque nunca salimos ni nada por el estilo.","I mean, and it always happens, I mean, these guys that are like Ah, no, no, it didn't happen to me after my divorce, no, that's when I had some kisses with a guy and this one because we never went out or anything like that."
"¿Y era como es que es que no eres suficiente, no? Ay, no eres tú. Y después ya cuando vio que salía con alguien y que vio que estaba SAM y demás, ahí sí me manda tremendo cartón de 8 hojas diciéndome que no. Pues ya me di cuenta que siempre sí, es como Ah.","And it was like you're not enough, right? Oh, it's not you. And then when he saw that I was going out with someone and that he saw that SAM was there and so on, he sent me a tremendous cardboard of 8 sheets telling me no. Well, I realized that always yes, it's like Ah."
"No salgan y anden con personas este un Consejo de vida, no salgan ni salgan, no salgan, ya eso es todo, no salgan ni anden con personas que no saben que quieren ni creen que ustedes les van a hacer. Les van a enseñar el camino de qué es lo que desean, porque muchas veces es como de no es que no sé si quiero estar contigo, si sí o si no, y por eso terminan relaciones de casi algo de 10 años pensando que en algún momento se van a dar cuenta, no se hagan eso ustedes.","Don't go out and hang out with people, this is life advice, don't go out or go out, don't go out, that's all, don't go out or hang out with people you don't know what they want or believe that you are going to do to them. They are going to show them the way of what they want, because many times it is like no, I don't know if I want to be with you, yes or no, and that is why they end relationships of almost 10 years thinking that at some point moment you are going to realize, don't do that to yourself."
"Y también es este esfuerzo, o sea porque ha pasado hombres y mujeres. Es este esfuerzo de demostrarle a la otra persona que eres el indicado o el o la indicada. ¿No, y es cómo lo voy a hacer? Pues con regalos y lo voy a hacer con esto y lo voy a hacer y estás sobre compensando todo el tiempo.","And it is also this effort, that is, because it has happened, men and women. It is this effort to show the other person that you are the one or the one. No, and how am I going to do it? Well with gifts and I'm going to do it with this and I'm going to do it and you're overcompensating all the time."
"Y lo único que estás haciendo es, pues dejar de, o sea, despersonalizarte, sí, para gustarle a la otra persona. Y créanme que eso no va a funcionar, arrancarte pedacitos, o sea, a mí mi psicólogo me dijo, el el amor, o sea que te enamores de alguien, sucede y ya, o sea, no, no, no, tal cual como el amor a primera vista, porque no es como Ah, pero de repente conoces a alguien y conectas tan rápido que dices, guau, guau, guau.","And the only thing you are doing is, well, stop, that is, depersonalize yourself, yes, to make the other person like you. And believe me, that's not going to work, tearing off little pieces of you, I mean, my psychologist told me, love, that is, you fall in love with someone, it happens and that's it, that is, no, no, no, just like that. love at first sight, because it's not like Ah, but suddenly you meet someone and you connect so quickly that you say, wow, wow, wow."
"¿O sea, por qué? Por qué estamos conectando tantos y yo no, yo ni siquiera quiero sentir esto. ¿Qué está pasando? Y es algo que no controlas. No puedes obligar a alguien a quererte. No puedes obligar a alguien a que sienta lo que tú quieres que sienta y de y como les digo, sobre compensas y sobre compensas y sobre compensas.","I mean, why? Why are so many of us connecting and I don't, I don't even want to feel this. What's going on? And it's something you don't control. You can't force someone to love you. You can't force someone to feel what you want them to feel and, as I say, you overcompensate and you overcompensate and you overcompensate."
"Y la otra persona va a estar super cómoda, no se va a ir de ahí porque al final le estás dando todo lo que pues en una relación le. ¿Darías sí, porque tú estás poniendo el 150, no? Por el otro. 50 que le hace falta a la otra persona. No, no, no, no, no hagan eso aquí, dice mi última relación de casi 1 año.","And the other person is going to be super comfortable, they are not going to leave there because in the end you are giving them everything you need in a relationship. Would you say yes, because you are putting 150, right? For the other. 50 that the other person needs. No, no, no, no, don't do that here, says my last relationship of almost 1 year."
"El chico siempre era detallista y nos veíamos todos los días. No vivíamos tan cerca, pero eso nunca fue impedimento. Antes de cumplir 1 año comenzó a poner pretextos para no vernos y cada vez hablábamos menos. Y debido a eso, yo me ponía mal por no saber qué pasaba y llegue al punto en que estaba tan preocupado por él, por él que me olvidaba de mí.","The boy was always detail-oriented and we saw each other every day. We didn't live that close, but that was never an impediment. Before he was 1 year old he started making excuses not to see us and we talked less and less. And because of that, I felt bad for not knowing what was happening and I got to the point where I was so worried about him, about him, that I forgot about myself."
"Entonces, cuando fui consciente de eso, terminamos a los 4 días. Me comenzó a responder historias en insta, pero yo siempre lo dejaba en visto. Hasta que un día, debido a tanto estrés por la escuela, el trabajo y la reciente ruptura, quedé hospitalizado y justo cuando me habían dado de alta, él estaba afuera con unas flores y unos chocolates.","So when I was aware of that, we finished after 4 days. He started responding to stories on Insta, but I always left it on. Until one day, due to so much stress from school, work and the recent breakup, I was hospitalized and just when I had been discharged, he was outside with some flowers and some chocolates."
"Me los comí y volví a entrar porque se me subió la presión, ja. Imagínate, te acabo de dar de alta toda la chocolate. Saliendo del hospital fuimos a su casa, hablamos y nos seguimos viendo a escondidas, ya que él estaba conquistando a una chica y yo no sabía, pero lo que me dijo fue, me encantaría conquistarte desde cero y hacer que me ames más que La Última Vez.","I ate them and went back in because my blood pressure went up, ha. Imagine, I just gave you all the chocolate. Leaving the hospital we went to his house, we talked and we continued seeing each other secretly, since he was conquering a girl and I didn't know, but what he told me was, I would love to conquer you from scratch and make you love me more than La Última Time."
"Yo acepté, pero evidentemente terminó mal. La chica con la que él salía se enteró y me fue a reclamar a mi casa, a mi trabajo, a mi escuela y yo se lo dije a él y nunca hizo nada. Hablé con la chica, le expliqué la situación y ella me entendió. Al final terminamos siendo amiguis y ambos lo dejamos.","I accepted, but it obviously ended badly. The girl he was dating found out and went to complain to me at my house, at my work, at my school and I told him and he never did anything. I talked to the girl, I explained the situation to her and she understood me. In the end we ended up being friends and we both left it."
"Él nos mandaba mensaje a ambos arrepentido y aprovechando eso lo funamos bien, bonito. Posdata, el cucaracho está en el Grupo y espero que vea esto. Caracho, Ah, caray, soy yo, guau alto chisme, eh, alto chisme, pero te fijas, o sea, justo.","He sent us both a message of regret and taking advantage of that we had a good, nice time. PS, the cockroach is in the Group and I hope he sees this. Damn, Ah, damn, it's me, wow, high gossip, eh, high gossip, but you notice, I mean, fair."
"Como le dice, Me encantaría conquistarte desde cero y hacer que me ames más que La Última Vez. O sea, a mí a mí, no, yo a ti no, yo quiero amarte, no, no, no. Tenemos que tener mucho cuidado de verdad con las palabras que nos dicen las otras personas, porque ahí.","As he tells her, I would love to conquer you from scratch and make you love me more than The Last Time. I mean, not me, not me, not you, I want to love you, no, no, no. We really have to be very careful with the words that other people say to us, because there."
"Están sus negras intenciones, o sea este vato este vato, o sea, le dijo, quiero que me ames, no quiero amarte, no quiero yo, yo no es tú, quiero tenerte a ti para mí. A mí hay algo que me dijo una vez mi novio, que se me quedó como muy grabado una vez que estábamos, ya sabes de esas que estás así como apapachándose y yo le decía, Ay, mi.","There are his black intentions, that is, this guy, this guy, that is, he told her, I want you to love me, I don't want to love you, I don't want it, I'm not you, I want to have you for me. There is something that my boyfriend once told me, that stuck in my mind once we were together, you know the ones where you are like cuddling up and I told him, Oh, my."
"Amorcito, te amo mucho. Te amo mucho, tú me amas mucho y él me dijo, sí, pero como que lo dudó y yo dije. No. ¿Y yo qué? Acaso no me amas mucho y me dijo, no, o sea, pero pues es que yo no quiero amarte mucho.","Sweetheart, I love you very much. I love you very much, you love me very much and he told me, yes, but he kind of doubted it and I said. No. And what about me? Maybe you don't love me very much and he told me, no, I mean, but well, I don't want to love you very much."
"O sea, yo lo que quiero es amarte bonito y me dijo, por eso voy a terapia para amarte bonito. Ay ya güey. ¿Y yo dije, Guau, o sea, es muy diferente, sabes? ¿Porque que te amen mucho no quiere decir que te estén amando como debieran, porque hay amor, que es bien ansioso, sabes que es bien posesivo, que es bien intenso, no?","In other words, what I want is to love you beautifully and he told me, that's why I'm going to therapy to love you beautifully. Oh man. And I was like, Wow, I mean, it's very different, you know? Because just because they love you a lot doesn't mean that they are loving you as they should, because there is love, which is very anxious, you know that it is very possessive, that it is very intense, right?"
"Saben cómo amo a mi compadre y hazme somos compadres, somos Freddy, sí, Freddy, Guau, guau. Sí, es cierto, ajá. Y es como, Ah, pues sí, sí, sí, prefiero, Fíjate, sí.","You know how I love my compadre and make me we are compadres, we are Freddy, yes, Freddy, Wow, wow. Yes, that's right, huh. And it's like, Oh, well yes, yes, yes, I prefer, Look, yes."
"Me lo pone sobre la mesa, Fíjate que este. Sí, fíjate que este está mejor. Sí te lo intercambio. Entonces también fíjense qué tipo de amor están recibiendo, no o sea. ¿Y qué tipo de amor quieres? Porque a lo mejor, o sea, nosotros tenemos una amiga y que ella dice, yo quiero que alguien esté enamoradísimo de mí, pero que de verdad esté obsesionado conmigo.","He puts it on the table for me, look at this one. Yes, notice that this one is better. Yes I will exchange it for you. Then also look at what kind of love you are receiving, right? And what kind of love do you want? Because maybe, I mean, we have a friend and she says, I want someone to be really in love with me, but really obsessed with me."
"Y es como no OKO sea. Yo no. ¿Sabes? Es de OK cada quien no, pero no inventes. O sea, eso es como. Que la gente se despersonalice como dices, así completamente, para que sea solo para ti.","And it's like it's not OKO. I don't. Know? Not everyone is OK, but don't invent. I mean, that's like. Let people depersonalize themselves as you say, completely, so that it is just for you."
"Es como está raro, sí, o sea, cada quien, cada quien, que que creo que eso también es importante y por eso es importante ir a terapia para saber qué tipo de amor, o sea, qué tipo de amor queremos y merecemos, porque son 2 cosas completamente distintas.","It's like it's strange, yes, I mean, each one, each one, I think that's also important and that's why it's important to go to therapy to know what kind of love, that is, what kind of love we want and deserve, because they are 2 completely different things."
"Yo siempre les he dicho, todos merecemos un amor bonito. ¿Pero pues también este amor bonito es tú que estás dando a la otra persona, no? ¿O sea, es como sí, yo quiero esto, esto y esto y esto y esto, pero tú qué le das a la a la otra persona? ¿Creo que creo que lo llegué a decir no, que en algún momento una amiga de la uni decía, es que yo quiero alguien que hable y ese idioma así sea súper coolto y no sé que y yo así como morra, no sabías que el dueño de Walt Disney es Walt Disney?","I have always told you, we all deserve beautiful love. But then this beautiful love is also you that you are giving to the other person, right? I mean, it's like yes, I want this, this and this and this and this, but what do you give to the other person? Do I think I got to say it no, that at some point a friend from uni said, I want someone who speaks and that language is super cool and I don't know what and I just like morra, you didn't know that the Walt Disney's owner is Walt Disney?"
"¿O sea, sabes? El dueño de Walt Disney. Es Walt Disney guau este. ¿Entonces no me vengas Ahorita a decirme que quieres esto porque pues entonces tú qué vas a dar? O sea, al final creo que una relación en pareja es 15050 de todo, sabes de de qué quieres como lo quieres y también saber cómo lo queremos, porque si no viene un vato una morra que te da pues AA él no a este a este muchacho llegó este vato diciéndole así como pues yo te ofrezco esto, te voy a dar 1 año y después de 1 año pues ya tengo novia y entonces la novia también, o sea que que.","I mean, you know? The owner of Walt Disney. It's Walt Disney wow this one. So don't come to me right now and tell me that you want this because then what are you going to give? I mean, in the end I think that a relationship as a couple is 15050 of everything, you know what you want how you want it and also know how we want it, because if a guy doesn't come along with a girl who gives you well AA he doesn't this one this one Boy, this guy came and said like, well, I'm offering you this, I'm going to give you 1 year and after 1 year, well, I already have a girlfriend and so does the girlfriend, so what."
"Que horrible, de verdad, que que horrible. Tenemos que topar con personas que no pueden lidiar con ellos mismos y por eso te hacen basura a ti. Y también ser honestos desde desde un inicio.","How horrible, really, how horrible. We have to run into people who can't deal with themselves and that's why they trash you. And also be honest from the beginning."
"Creo que que entablar tener una relación, llámese como se llame, es ser muy honesto con que queremos y como lo queremos y nos cuesta un buen de trabajo. Y también no tengan miedo a cambiar las cosas, o sea, a cambiar. Yo sé, yo sé que pareciera que estas cambiando las reglas del juego, pero no tengan miedo a por plantearlo.","I think that getting into a relationship, whatever it is called, means being very honest with what we want and how we want it, and it costs us a lot of work. And also don't be afraid to change things, that is, to change. I know, I know that it seems like you are changing the rules of the game, but don't be afraid to raise it."
"¿Saben? O sea. Sí, a lo mejor y dicen porque también nos llega mucho eso, no como de Ah, pues es que era mi cogi amigo era mi folk. Ren era mi. Mi piel y me enamoré. Pero sí, le quiero decir, pero lo quiero decir porque el trato era nada más que cocháramos. Entonces, entonces siguen en relaciones en donde nada más se la están pasando mal por no cambiar las reglas, cuando en realidad, pues nunca sabes si la otra persona también está en el mismo mood, y si no está en el mismo mood que tú, pues mejor ya te mueves de ahí, porque sino nada más la vas a.","Do you know? I mean. Yes, maybe and they say because we also get that a lot, not like Ah, well, he was my cogi friend, he was my folk. Ren was my. My skin and I fell in love. But yes, I want to tell him, but I want to say it because the deal was nothing more than that we fucked. So, then they continue in relationships where they are just having a hard time for not changing the rules, when in reality, well, you never know if the other person is also in the same mood, and if they are not in the same mood as you, Well, you better move on from there, because otherwise you're just going to."
"Estar perder tiempo. Y tiempo y valoren mucho su tiempo. Ya nos habíamos separado porque no era sano estar juntos, pero un día me escribió para ir a comer porque quería hablar conmigo para que todo terminara bien. Ay, fuimos por sushi.","Be wasting time. And time and value your time very much. We had already separated because it was not healthy to be together, but one day she wrote to me to go to lunch because she wanted to talk to me so that everything would end well. Oh, we went for sushi."
"Ah, Claro, Claro, platicamos todo. Iba marchando bien y me empezó a hablar de una chica con la que quería intentarlo y le dije, adelante, si quieres intentarlo eres libre y está bien. Me me comenzó a contar cómo se conocieron, los motivos que lo hicieron, dudar si era una buena idea que lo intentará con ella, etcétera.","Oh, sure, sure, we talked about everything. It was going well and he started talking to me about a girl he wanted to try it with and I told him, go ahead, if you want to try it you're free and that's fine. He started telling me how they met, the reasons they did it, wondering if it was a good idea to try it with her, etc."
"¿No sé cuál era la finalidad de ello, pero bueno, total, salimos del restaurante y al despedirnos me dijo, si todos vieran tus ojos como yo, ningún astronauta volvería a buscar estrellas, no? Cállate hermana frase del Google.","I don't know what the purpose of it was, but well, we left the restaurant and when we said goodbye he told me, if everyone saw your eyes like I do, no astronaut would look for stars again, right? Shut up sister Google phrase."
"Me dio un beso en la mejilla, nos abrazamos y se fue. ¿Ándale aplicando la devastadora, Eh? No te voy a dar un beso en la boca, en la mejilla para que para que pienses en mí. Nena. 1 hora después, la chica, una chica me mandó un mensaje en Messenger para decirme en Messenger, para decirme que entendía quién había sido yo en la vida de mi ex y reclamarme para por seguir buscándolo.","He kissed me on the cheek, we hugged and he left. Go ahead and apply the devastating, eh? I'm not going to give you a kiss on the mouth, on the cheek so that you can think of me. Chick. 1 hour later, the girl, a girl, sent me a message on Messenger to tell me on Messenger, to tell me that she understood who I had been in my ex's life and to demand that I continue looking for him."
"Cuando quien me buscó fue él, meses después, él subió una foto con ella y puso la descripción, justo la frase que me dijo al Despedirnos. Ja. Ja, ja ja me aplicó la porquería del reciclaje. La voy a volver a repetir.","When he was the one who looked for me, months later, he uploaded a photo with her and gave the description, exactly the phrase he told me when saying goodbye. Ha. Ha ha ha he applied the recycling crap to me. I'm going to repeat it again."
"La voy a volver a repetir. Ver si todos vieran tus ojos como yo. Ningún astronauta volvería a buscar. Estrés, este güey se aprendió la frase y dijo, nombre con todas, EH, con toda la va a aplicar con todas, sí. ¿Obviamente ya no había interés en volver con él, pero sí dije, no vale la pena meterme en conflictos por este güey?","I'm going to repeat it again. See if everyone saw your eyes like me. No astronaut would search again. Stress, this guy learned the phrase and said, name with all of them, EH, he's going to apply it with all of them, yes. Obviously there was no interest in getting back with him, but I did say, isn't it worth getting into conflicts over this guy?"
"Pues no. Es que vamos a. Qué coraje, qué coraje que veas que te dijeron la misma frase, qué coraje que te que veas que dedican la misma canción. O sea, sí, yo creo que si dan ganas de. Ir a decirle, Oye, no, no, no, no basura. O sea, la verdad es que yo creo que las peores. ¿Que existen son aquellas que dedican la misma canción, oye perro, desgraciado, sabes cuánta música hay para que tú vengas y me digas la misma?","Well no. It's that we're going to. What courage, what courage that you see that they told you the same phrase, what courage that you see that they dedicate the same song. I mean, yes, I think it does make you want to. Go tell him, Hey, no, no, no, no garbage. I mean, the truth is that I think they are the worst. What exist are those that dedicate the same song, hey dog, bastard, do you know how much music there is for you to come and tell me the same one?"
"Las canciones son únicas. Es el sentimiento que tienes en ese momento y es la música hablando por ti. Sí, aguas Freddy, donde me dedique ser ese café, yo se que nunca la has dedicado, pero pero eso es lo que me dices y. Yo no te creo.","The songs are unique. It's the feeling you have at that moment and it's the music speaking for you. Yes, waters Freddy, where I dedicate myself to being that café, I know you've never dedicated it, but but that's what you tell me and. I do not believe you."
"¿Está bien detonada? No, no, no, no, no, no. Ahora otra cosa que que era lo que decíamos al inicio, no siempre queremos esta este esta última plática. Ay. Este último mensaje, este qué me va a decir que no sepa yo si fue un imbécil, fue un imbécil.","Is it properly detonated? No no no no no no. Now another thing is what we said at the beginning, we don't always want this this last talk. Oh. This last message, this one is going to tell me that I don't know if he was an idiot, he was an idiot."
