"Cuando va a haber alguien importante le dicen, no le podemos pagar porque le vamos a pagar la droga si te. Pago con proyección y con la pero. ¿Cuál es la proyección? Pues no hay mija. ¿No, pero pues es que ellas también que no acepten eso, no? Pero lo que decía aquí de León es que dice una también a veces va y acepta el no me pagues porque la verdad yo lo veo como ah, bueno, a lo mejor hoy no me vas a pagar.","When there is going to be someone important they tell them, we can't pay you because we are going to pay the drug if you. Payment with projection and with the but. What is the projection? Well there is no honey. No, but then it's that they also that they don't accept that, no? But what Kim de León said here is that he says one also sometimes goes and accepts the don't pay me because the truth I see it as ah, well maybe today you're not going to pay me."
"Pero mañana que tengas un evento sí te van a salir, pues Claro, pero no está pasando. Y aparte, pues te hace, es para hacerme como es para hacer puntos, digo así es todo esto, pero. No está bien estar haciendo puntos todo el mes y pues. No todo el mes ahora también es por. Ahora creo que se quedó sin trabajo por alzar la voz.","But tomorrow when you have an event yes you will get out, well Of course, but it's not happening. And besides, well it makes, it's to make points, I say that's all this, but. It's not right to be making points all month and then. Not all month now also it's because. Now I think he was left without a job for raising his voice."
"Ay, neta, Ay, bueno el sistema y dónde estaba y dónde estaba trabajando la. Verdad, no quiero echar mentiras, pero creo que el del lugar le dijo, Ah, antes, abriendo la boquita. Órale va, ay. No, pues ay, qué mal, porque pues al final de cuentas sí. Ella lo había estado apoyando esto nada más lo hizo como para incitarla.","Oh, really, Oh, well the system and where was he and where was he working the. Truth, I don't want to tell lies, but I think that the guy from the place told him, Oh, before, opening the little mouth. Órale goes, oh. No, well oh, that's bad, because then in the end yes. He had been supporting this it just did it as to incite her."
"Ahora no es justo, digo, o si ves que tienes dragas que te están apoyando, pues creo que lo ideal es también tomarlas en cuenta para darles un poquito más de trabajo. Está padre apoyar a la Comunidad, está padre apoyar a tu casa drag, está padre apoyar a la competencia que tú quieras, pero.","Now it's not fair, I mean, or if you see that you have drags that are supporting you, well I think the ideal is also to take them into account to give them a little more work. It's cool to support the Community, it's cool to support your drag house, it's cool to support the competition that you want, but."
"Si la que tiene el mando está ganando dinerito lo justo, así como se llenan la boca diciendo que apoyan al Drag, es que apoyan a las niñas, que se maquillan más de 2 horas, que toman un camión, que toman 1 m, que toman un Uber y pues que no les pueden pagar ni con aplausos NI con.","If the one who has the command is making money just as they fill their mouths saying that they support the Drag, it's that they support the girls, who put on makeup for more than 2 hours, who take a bus, who take 1 m, who take an Uber and well they can't pay them with applause NOR with."
"Drinks, o sea, eso es lo mismo que yo y ser coherentes. Es lo mismo que yo digo. YO sea, ya no vivimos en esta burbuja de quiero pertenecer a este mundo porque me siento amada. Ay, qué padre que te sientes amada, qué padre que te sientes protegida es un lugar seguro, está súper Chido eso, pero la otra cara de la moneda es que hay personas que están allá arriba del escenario, que están dando su tiempo, su maquillaje, su talento para divertir a gente con la cual tú estás ganando dinero.","Drinks, I mean, that's the same as I say. I mean, we no longer live in this bubble of I want to belong to this world because I feel loved. Oh, how nice that you feel loved, how nice that you feel protected it's a safe place, it's super Cool that, but the other side of the coin is that there are people who are up there on the stage, who are giving their time, their makeup, their talent to entertain people with whom you are making money."
"Ajá. Entonces, lo. ¿Justo es repartir, no? Efectivamente, o sea, y eso se eso se vive desde hace muchísimo tiempo y pues por. Ejemplo, yo sé. Decir el por qué, yo sé que por. Ejemplo en el en el Dolly les va bien en el rico club, vaya, en Ciudad de México tienes tu horario pero tienes tu sueldo, tus bebitas.","Uh-huh. Then, it. Fair is to share, right? Exactly, I mean, and that's it that's been lived for a very long time and then by. Example, I know. To say why, I know that by. Example at the at the Dolly they do well at the rich club, go, in Mexico City you have your schedule but you have your salary, your little ones."
"Entonces yo creo que como decían. Un. Cuponcito ya si eres artista como una. Vaya, pero pero yo siento que el. Drag, en estos momentos ya es un trabajo digno. No, ya o sea, es como es como un negocio. O sea el drag. Tú haces drag, es como poner un negocio puesto de tacos, no lo puedes descuidar.","Then I think that as they said. A. Coupon already if you are an artist like a. Go, but but I feel that the. Drag, at this time is already a dignified job. No, already I mean, it's like it's like a business. I mean the drag. You do drag, it's like setting up a taco stand, you can't neglect it."
"Tienes que ir mejorando y tienes que dar calidad y. Kim de León, te lanzo una invitación para que próximamente estés aquí en el podcast de momento. Video, sea cuando esté. Y Dios está reproduciendo más en este momento corren a las historias de muy alto nivel porque en este momento cabo que iba a estar atento iba a poner este una encuesta de que drags regibontanas les gustaría que invitáramos aquí, no que no hayan estado en una plataforma.","You have to keep improving and you have to give quality and. Kim de León, I'm throwing you an invitation so that you can soon be here on the podcast of the moment. Video, be when it's. And God is playing more at this moment run to the high-level stories because at this moment I was going to be attentive I was going to put this a survey of which drags regibontanas you would like us to invite here, not that they have not been on a platform."
"Y la plataforma mi cuenta corre que. Por venir a hacer este trabajo, nosotros les vamos a dar una dinerita. Y no estamos diciendo que vayamos a manejar, o sea entiendan que esto es un apoyo, o sea recreándolo y ver volviendo al tema pasado, justo lo que ahorita decías es esa es mi pasión, o sea ese es mi rollo, yo ya viví eso, ya viví el que me ofrezcan 1 L.","And the platform my account runs that. For coming to do this work, we are going to give you a little money. And we are not saying that we are going to manage, I mean understand that this is support, I mean recreating it and going back to the past topic, just what you just said is that is my passion, I mean that's my thing, I already lived that, I already lived the one that they offer me 1 L."
"Ya. Viví el de que oye, va a estar aquí cuando venían las de Drag Race, oye, puedes conducir y pues nada más, ahí está esto o el otro o que la foto entonces. Ya el viví es una pasión. Ajá. Esas épocas ya pasaron y pues sí, está la forma de poder apoyar porque no apoyar.","I already. I lived the one where hey, it's going to be here when they came from Drag Race, hey, can you drive and well nothing more, there's this or the other or that the photo then. I already lived it is a passion. Uh-huh. Those times have already passed and well yes, there is a way to support because not support."
"¿Entonces se quejan porque no apoyan y también se quejan porque uno apoya aquí, entonces? Si usted es drag, dignifica su trabajo y cobra. Si no le quiere pagar, váyase a otro lugar o busque por otro lado. Pero la verdad es que actualmente el drag es necesario en cualquier lugar, en el teatro, en el cine, en las series, en los.","Then they complain because they don't support and also complain because one supports here, then? If you are drag, dignify your work and charge. If they don't want to pay you, go somewhere else or look elsewhere. But the truth is that currently the drag is necessary in any place, in the theater, in the cinema, in the series, in the."
"Realitys, en muchas partes ya se utiliza y ya y ya se necesita, entonces podemos hacer una temporadita de de unas cuantas apoyando al drac y ahí le ponemos un tema al al, al programa y. La y la gente la puede apoyar, le damos aquí su y.","Realitys, in many parts it is already used and already and it is needed, then we can make a little season of of a few supporting the drac and there we put a theme to the to the program and. The and the people can support it, we give it here its and."
"Les damos y esa es nuestra. Manera de poder apoyar el drac, porque pues no podemos deconstruir grandes lugares o grandes situaciones. Pero pues está en nuestra oye. Pero sí que que a mí lo que me gusta, qué bonito que kin de león no, no calle bocas.","We give and that is ours. It's our way to support drag because we cannot deconstruct big places or big situations. But it is in our ear. But I do like what I like, how nice that kin de León does not, does not shut up."
"Yo fui una persona muy callada en los tiempos y me daba mucho miedo decir las cosas. ¿Sabes qué? ¿Qué pasaba kin de León cuando trabajaba en el otro lugar de tu tía? Ah, ya ya. Decía, es que no paga publicidad. Yo decía kin de León, yo ya le dije que yo de mi dinero.","I was a very quiet person back in the day and was very afraid to speak up. You know what? What happened with kin de León when he worked at your aunt's other place? Oh, right, right. He said, it's that there is no pay for advertising. I said to kin de León, I already told him about my own money."
"Le meto 200 pesos para que mínimo ubique en el lugar y venga, porque si este lugar no funciona, yo me voy a quedar sin trabajo. O sea Claro, desde ahí viene un pensamiento en el cual ella quiere trabajar. Claro. Claro, porque habrá mucho que dicen, voy a participar en una ciudad donde denme, Ay, estoy pasando por un mal momento, denme, Ay, que me robó a mí alguien mi dinero, mi Roomie, denme.","I'll put down 200 pesos so he at least shows up at the place, because if this place doesn't work out, I'm going to be out of a job. I mean, of course, that's where the thought comes from that she wants to work. Sure. Sure, because there will be a lot that say, I'm going to take part in a city where they give me, Oh, I'm going through a hard time, give me, Oh, someone stole my money, my Roomie, give me."
"Entonces. No, una cosa es trabajar y otra cosa es pedir y Kim de León está, pues pidiendo. Pues buscando oportunidad, que es la oportunidad. ¿Entonces hay que apoyar los nuevos talentos, no? Y. Antros también pónganse las pilas, o sea no nada más, porque. Las niñas. Quieren, quieren tener el foco, o sea, el ser drag es ser un artista.","So. No, one thing is to work and another is to ask, and Kim de León is, well, asking. Well, looking for an opportunity, which is the opportunity. So, do we need to support new talents, right? And. Clubs also get your act together, I mean not just because. The girls. They want, they want to be the focus, I mean, being drag is being an artist."
"¿Qué queremos? Queremos foco, queremos proyección y ocupamos estar ahí. ¿No abusen de ese por qué qué? Tal si Kim de León después se va a drag race México y ahora sí la van a. Querer a querer y la niña les va a decir. Adentro voy a dar. Entonces pues usted vaya ahí a votar y luego ya veremos si hacemos todo un rollo para apoyar el drag y así para poder apoyar el drag también, pues ocupa que nos apoye usted, así que corran a nuestra página que es www.turbulence y burritaburrona.com donde podrán encontrar toda la información de nuestra gira y ahí está todas las fechas en los links directos para que vayan a las boleteras a comprar sus boletos y no se pueden perder este gran show que las amponas que fue un show que escribimos ya el desde el año pasado.","What do we want? We want focus, we want projection and we need to be there. Don't abuse it, why what? What if Kim de León later goes to drag race Mexico and now they will. Love to love and the girl is going to tell you. Inside I am going to give. So then you go there to vote and then we'll see if we make a whole thing to support drag and so to be able to support drag too, well, you need to support us, so run to our page which is www.turbulence and burritaburrona.com where you can find all the information about our tour and there are all the dates on the direct links so you can go to the ticket sellers to buy your tickets and you cannot miss this great show that the drag queens, which was a show we wrote already since last year."
"Pasado, sí, la verdad es un show. Las Eh, muy alto nivel uno y muy alto nivel 2. Fue totalmente nuestra esencia, como nos conocieron, Eh, la improvisación, pero lo que es por ejemplo lo que fue la verdad de la Navidad y lo que es ahora amponas el Tour es algo ya donde nos sentamos.","Last, yes, the truth is a show. The Eh, very high level one and very high level 2. It was totally our essence, as they met us, Eh, improvisation, but what is for example what was the truth of Christmas and what is now amponas the Tour is something already where we sat down."
"AA medir tiempos, a elegir música, a elegir vestuario y toda esta primer parte del show es realmente contando nuestra historia. Pero con los musicales más icónicos va a haber muchísima, muchísima música que ya nos identifica, sí.","To measure times, to choose music, to choose wardrobe and all this first part of the show is really telling our story. But with the most iconic musicals there is going to be a lot, a lot of music that already identifies us, yes."
"Que de hecho estamos muy contentos de hacerles este episodio hoy domingo, porque ya llegamos al tema que en realidad íbamos a tomar, que es hablarles pues de amponas, porque pues ya en esta semana se viene el lanzamiento de nuestro LP donde podrán disfrutar las canciones y son canciones que estamos contentísimas, o sea, de hecho, por eso ahora somos nuestras propias invitadas, porque venimos a hablar de nuestro nuevo.","That in fact we are very happy to make them this episode today Sunday, because we have already reached the topic that we were really going to take, which is to talk to them about amponas, because well this week comes the launch of our LP where you can enjoy the songs and they are songs that we are very happy, I mean, in fact, that's why now we are our own guests, because we come to talk about our new."
"Álbum así es queremos que la gente. En presión, escuche y cante las canciones en vivo o. Sea, tenemos un sueño, este ya en estos días está el lanzamiento, este no lo voy a subir. A YouTube. Y nada, pero este son canciones padrísimas.","Album that's how we want people. Under pressure, listen and sing the songs live or. Be, we have a dream, this these days is the launch, this I'm not going to upload it. To YouTube. And nothing, but these are great songs."
"Una de las canciones tiene toda la esencia de de la burrita, todo lo que ha ha pasado no, y otra canción está enfocada en mí YY es es un show y este o sea el álbum y el show está súper como conectado a todo lo que hemos hecho y ustedes son parte de esto.","One of the songs has all the essence of of the little donkey, everything that has has happened no, and another song is focused on me YY is is a show and this I mean the album and the show is super like connected to everything we've done and you guys are part of this."
"Por eso queremos que vivan este gran espectáculo, porque es un señor, un espectáculo. Va acompañado de dijo una. Amiga, lo que más me gusta de estar es. Shows y vestuarios y confirmó y. Aparte, va acompañado de una gran producción, o sea, pantallas, escenografía, props, vestuarios, bailarines.","So we want you to experience this great show, because it's a sir, a show. It is accompanied by said a. Friend, what I like most about being is. Shows and wardrobes and confirmed and. Besides, it is accompanied by a great production, I mean, screens, scenography, props, costumes, dancers."
"Voy a intentar bailar, lo voy a dar todo, pero lo que sí es la música, la música, creo que distingue a este. Espectáculo de todo, además. Tiene nuestra esencia. Hay una canción que tiene un lema y un himno que jamás pensamos y que es una bandera con la que navegamos porque estamos felices de todo lo que estamos atravesando.","I'm going to try to dance, I'm going to give it my all, but what is yes is the music, the music, I think distinguishes this. Show from everything, besides. It has our essence. There is a song that has a slogan and an anthem that we never thought and that is a flag with which we navigate because we are happy about everything we are going through."
"Y bueno, esa canción no porque tenga ese nombre que ya usted descubrirá. Quiere decir que dijimos ya o sea, ya no, no, no faltan muchas cosas, pero. Esa canción cuando burrita la escribió, que es la la compositora de de estas rolas de la. Mayoría de la mayoría, Núñez y Pujol se atina, ajá.","And well, that song not because it has that name that you will discover. Means that we said already I mean, no, no, no, no there are many things missing, but. That song when little donkey wrote it, which is the the composer of of these rolls of the. Majority of the majority, Núñez and Pujol hit, uh-huh."
"Con la ayuda de todos estos productores, este que cuando se escribió esta canción era porque pues no lo podíamos creer esto que nos estaba pasando y de verdad que cuando se escucha esta canción es un himnazo y aparte tenemos un himnazo de una frase de la burrita que también van a amar. Todos de este álbum es algo ya, obviamente todo lo hacemos con el corazón y profesionalmente, pero hablando de este show.","With the help of all these producers, this that when this song was written it was because well we couldn't believe this that was happening to us and really when you listen to this song it's an anthem and besides we have an anthem of a phrase from the little donkey that you will also love. All of this album is something already, obviously we do everything with the heart and professionally, but speaking of this show."
"Realmente si es un cambio en cuanto a profesionalismo, porque hay más gente en el escenario, hay más producción detrás y eso es lo que le queremos llevar a todo el público, porque el público siempre nos ha apoyado y nos ha seguido donde vamos. Y queremos que se vayan con un buen sabor de boca.","Really if it's a change in terms of professionalism, because there are more people on stage, there is more production behind and that's what we want to bring to all the public, because the public has always supported us and has followed us wherever we go. And we want them to leave with a good taste in their mouths."
"Sí. O sea, hicimos música que tiene que ver con nosotros, que tiene nuestra esencia, pero que tiene una letra y un contenido. Obviamente, este álbum incluye una de las canciones que ustedes vieron que presentamos en los TikTok Awards, que es de la que si les podemos hablar así abiertamente, que es deso de 3.","Yes. I mean, we made music that has to do with us, that has our essence, but that has a lyric and a content. Obviously, this album includes one of the songs that you saw that we presented at the TikTok Awards, which is the one that if we can talk about it openly, which is desire of 3."
"¿Obviamente este es un ritmo, esto es esta canción es fiesta, es pues para meternos en las ligas de las rolas Bailables para el antro, verdad?","Obviously this is a rhythm, this song is party, it is to get into the leagues of the danceable songs for the club, right?"
"Y toda esa cosa y está muy divertida, ahí la ahí la van a poder encontrar. Noticia grandísima que en mi turbo les sabía. Vamos a incluir un nuevo éxito, el cual yo ya escribí y quiero cantar un estribillo, me das permiso, ay.","And all that stuff and it's a lot of fun, there you will be able to find it. Big news that in my turbo I knew. We are going to include a new hit, which I already wrote and I want to sing a chorus, do you give me permission, oh."
"Ya eso no sabía gran sorpresa. A ver, Ay, Ay, qué, Ay, Ay, Ay, Ay, Qué, Ay, Ay, Qué, Ay, Ay, Ay, Qué me puse bien, perra, bien potra, más o menos iba y. ¿Quién va a pagar la grabación de eso?","I didn't know that big surprise. Let's see, Oh, Oh, what, Oh, Oh, Oh, Oh, What, Oh, Oh, What, Oh, Oh, Oh, What I got really, bitch, pretty much went and. Who's going to pay for the recording of that?"
"Yo la. Voy a grabar allá en mi casa, en una esquinita con. Tula. Si tú lo vas a hacer adelante, reinota con. Un microfonito. Pues lo va, pero yo lo grabaría el. ¿Productor, me va a dirigir? No, no, pero. ¿Te gusta el ritmito? Ay, Ay, Ay, Ay, el.","I the. I'm going to record it there at my house, in a little corner with. Tula. If you're going to do it go ahead, queen with. A little microphone. Well it goes, but I would record it the. Producer, is he going to direct me? No, no, but. Do you like the rhythm? Oh, Oh, Oh, Oh, the."
"Qué el qué, el. Ritmito hay que hacer. Un ritmito, Ay, Fíjate. No soy fan. Oye, no, pero puede ser. ¿Ay, es que espérate hablando de esto, oye, sí, y si les damos de sorpresa?","What the what, the. Rhythm we have to make. A rhythm, Oh, Notice. I'm not a fan. Hey, no, but it can be. Oh, is that wait speaking of this, hey, yes, and if we give them a surprise?"
"¿Ah, no, no le va a tocar a Tijuana porque spoiler se viene una rola padrísima que estrenaremos especial para el Palenque del momento y 2 rolonones nuevos cuál posible? Órale vamos a trabajar, no, posiblemente. La cantemos en Tijuana, puede. Ser, pero si no, pues para la que.","Oh, no, it's not going to touch Tijuana because spoiler a great song is coming that we will premiere special for the Palenque of the moment and 2 great new songs which possible? Come on let's work, no, possibly. We sing it in Tijuana, can. Be, but if not, then for the one."
"La. Quemaríamos la quemaríamos pero va a estar muy buena, va a estar muy buena usted. Vote si quiere un. ¿Bueno, original o quiere un cover, cómo te has sentido en esto yo? Recuerdo que cuando iniciamos yo la verdad, si llegué a decir, yo dije, yo no me no sé, no me da la música, a lo mejor yo no puño, no quiero.","The. We would burn it we would burn it but it's going to be very good, it's going to be very good you. Vote if you want a. Well, original or do you want a cover, how have you felt about this me? I remember that when we started I really, if I came to say, I said, I don't me, I don't know, I don't give music, maybe I don't fist, I don't want to."
"A mí me encanta la conducción, pero sí me gusta mi fragmento de turbo cantante, o sea, ya estoy empezando como a conectar, dijo una sabia invitada que verá. Siento que sí, ya estoy encontrando como el toque de nuestra música, yo creo. ¿Que hay veces que el tiempo, la mente, lo que tú quieras no nos da tanto como para la improvisación?","I love hosting, but I do like my singer turbo fragment, I mean, I'm starting to connect as a wise guest who will see. I feel that yes, I am already finding like the touch of our music, I think. That sometimes time, the mind, whatever you want doesn't give us so much for improvisation?"
"Ajá. Y creo que ahora en esta etapa en donde cantamos improvisamos bailamos, le estamos dando al público una probadita de cada cosita que sabemos hacer y eso es padre lo. Vende, yo creo que. El público y nosotras mismas.","Uh-huh. And I think that now in this stage where we sing we improvise we dance, we are giving the public a little taste of each little thing we know how to do and that's cool it. Sells, I think. The public and ourselves."
"Nos sentimos como conformes de ah, mira, no solamente porque muy a tu nivel. Obviamente lo disfrutaba, pero sí había un momento en donde yo decía, es mucha improvisación, o sea, no sé si la. Obviamente a la gente le gusta, pero llega el momento en donde dices, quiero ver otra cosa, pero así es la esencia.","We feel like content ah, look, not only because very much at your level. Obviously I enjoyed it, but yes there was a moment when I said, it's a lot of improvisation, I mean, I don't know if the. Obviously people like it, but there comes a time when you say, I want to see something else, but that's the essence."
"O sea, si le. Gusta a la gente, entonces en las. Amponas van a ver una probadita de cada cosa de la que sabemos hacer y obviamente estamos súper seguras. De que la gente le va a gustar, que de hecho los promocionales. Tienen un toquecito y nuestro canal de YouTube. El de enfrente también tiene un toquecito de esa nueva rola.",
"Así es están. Lo hemos hecho para. Divertirnos y para que ustedes se diviertan y pensando, obviamente en subirle el nivel a cada cosa que nosotros hacemos, porque pues es la idea no ir creciendo día con día. Oigan, y pues de verdad. 1000 gracias por apoyar el podcast del momento se vienen muchísimas cosas, el podcast del momento uno termina, no crean, eso es mentira, no eso.",
"Temporada seguimos el próximo domingo, los esperamos vayan apoyen también el otro canal, queremos llegar a los 300000, apoyen aquí el Podcast, queremos llegar a los 200000 y qué mejor que los 2 llegáramos a 1000000 quiero también. Que se suscriban, comenten y la neta reciban los próximos capítulos que van a ver en el podcast del momento con muchísimo amor, porque realmente va a sonar trillado, pero es algo que hemos estado trabajando y tener esas 2 artistas.",
"Todos los que se bien, o sea. ¿Realmente es algo? Que queremos y lo hacemos para ustedes, porque ustedes siempre se han merecido lo mejor, porque sí, la verdad lo. ¿Mejor entonces? Suscríbase al podcast del momento, vaya y compre los boletos si está en Monterrey o cualquier ciudad, cheque, www.turbulence y burritaburrona.com.",
"Para que ahí pueda ver toda nuestra gira, dónde nos vamos a estar presentando y puedan comprar sus boletos directamente, ahí no se quede. Si a usted le pasó en la verdadera Navidad o en muy a tu nivel uno o 2, es decir, Ay, me voy a esperar. Yo le recomiendo de corazón, no es porque yo sea la burrita.",
"Cómprenlo porque luego se quedan sin boletos neta, no se van a arrepentir. Se los juro que les va a encantar, hay mucha diversión, hay muchas cosas y estén atentos ya a muy a tu nivel y a las redes de burritas las redes mías a las redes de mamamel porque está ya a punto de salir el álbum.",
"Estamos súper contentas, esperamos lo reprodúzcan, lo traigan en su carro, disfruten de las canciones, conecten con nuestras canciones, están para las primeras 2, están para dedicarse, están muy lobas. Están muy padres, o sea. Y hablando de música y de todo esto, de apoyar, de apoyar, queremos que nos ayuden a una búsqueda, por favor hablando, y también que queríamos apoyar a las a las dragas y a los talentos en busca de Andrea, de Andrea, la chica.",
"¿Que se hizo viral en el Pal Norte? Por favor, había un poco de gente y sus amigos viéndola. Entonces queremos que Andrea nos abre el Palenque del. Momento y venga aquí, venga al podcast del. Momento y la gente que la conoce no la conoce, la vean el fragmento de las amponas.",
"Y pues que obviamente siga creciendo su carrera, porque eso debe de ser entonces Andrea, te estamos buscando ampona te estamos buscando para que. Vengas al podcast del momento y conozcamos tu música y nos dé unos cursitos de sin. Sin pago, sí, sin pago, Andrea.",
"Se le llama así, se le llama Tour. De medio y te traes a la amiga para. Conocerle el rostro, por favor, la amiga también muy famosa. Todo el look se veía muy perra. Ay trae un show de mezclilla. Y ya no, pero ella traía. Una blusita como de Brillitos Ah Andrea traía un.",
"¿Palazzo traía un palazzo, pero sabes algo que le bueno? Eso ya se lo diremos y conseguimos a Andrea. Aquí le decimos todo, ojalá que Andrea pueda estar. Aquí en el podcast, muchas. Gracias por vernos este suscríbanse y ahora vamos a una sección que Por Primera Vez en el Podcast vamos a hacer y por escucharnos porque.",
"También nos pueden escuchar por Spotify y por Spotify si a usted le gusta esta. ¿Sección, díganos y con todo gusto la dejamos, la dejamos o usted aquí? ¿Pónganos, recuerden que hoy este vídeo es para que usted escriba a quién le gustaría ver qué le gustaría que hiciéramos en el podcast? Si quieren que tengamos una dinámica ya o que sigamos siendo así las comadres que nada más platican y lo vamos a leer y estaremos ahí atentos.",
"Ahí estará Melanie y kabuki al pendiente de ustedes, así que en estos momentos. Y no se les olvida los. Tampones nos. Hicieron preguntas, vamos a las preguntas. Y. Pues.",
"A mí me encantaría tener a Rihanna, pero pues no hablo inglés. Me gustaría también tener a Juanes. Ana Martín, Jay de la Cueva, que se acaba de independizar.",
"Me encantaría, obviamente a María León. O sea, sería un agasajo tener a mi Chiquita María León. Y obviamente, pues Thalía, Thalía, pues me. Ganaste 2 respuestas, creo que uno de mis sueños sería conocer a Juanes y qué mejor entrevistarlo, bueno, no entrevistarlo platicar con él para decir un dato curioso, es mi retención favorito, a lo mejor me lo topo en.",
"Colombia, Güera, Ay, qué emoción este y. Por ejemplo, también me encantaría conocer un poco de la esencia de León Larregui, conocer cómo se hace ese tipo de música, el rock alternativo y todo ese tipo de cosas, pero mencionaste artistas que la verdad es de aprendizaje.",
"Dije, o sea, una María León, Qué bonito escuchar todo eso, pero hay unas artistas que en lo personal me gusta mucho. Ay, yuridia, Yuridia, hay unos artistas que en lo personal este me gusta mucho su música, de hecho desde la secundaria la escuchaba y me encantaba. Creo que ellas en mi época de secundaria se volvieron como la inspiración de decir, Ay, quiero ser artista, quiero ser cantante, no, no, tampoco, no soy tan viejo.",
"Pero sí su esencia, siento que va muy con nosotras y me encantaría que a lo mejor pudieran estar aquí algún día las Hats Gloria Trevi. Imagínate, no, no siento las. Hats, creo que son. Desmadrositas, sí, creo que son súper. Desmadrados la yuridia también, sí.",
"La yuridia, imagínate. Tener aquí a la. Yuridia, pero pues nos encantaría. Ojalá, mira, ya lanzamos. Al universo falta que se cumpla Mister Ampolo cómo se llamaba el. Señor de aquí suga, Papa siguiente. Pregunta. Sí, mira si. No tienes con quien ir al show, Déjame decirte que el que esté al lado tuyo, ya sea a la derecha OA la izquierda, va a estar en el mismo contexto que tú, porque va a ir a disfrutar el show, entonces no te vas a sentir sola, te vas a divertir y aparte las",
que dure el show.,
"Vas a estar riéndote, entonces te vas a olvidar de que estás sola, que no tienes a nadie, que nadie te quiere y que tuviste que ir a un show que sola Mona eres, o sea. Apenas apenas iba a decir algo bien bonito que acababas de decir Pinche perra. ¿Cómo dices eso? ¿No? Yo creo que a partir de esta gira creemos una comunidad.",
"¿No vamos a crear una comunidad y puedes ir solo y ahí yo reto a los ampones que cuando comience la vamos a dormir con ella al hotel no reto lo reto, los ampones que cuando comience nuestra gira a usted, cuando llegue y se siente se presente con el día hola, qué tal soy?",
"Y todos nos hagamos amigos y pregunte si va solo o no para que todos nos sintamos, sintamos en familia y de una vez te digo, no vas a salir con el amor de tu vida porque tampoco, no sabes, no somos 12 corazones, mira, conocemos, tenemos una gran ampona que se llama. Diana y ella fue sola a vernos a Guadalajara y se hizo súper amiga de otra pone Guadalajara la soledad te.",
"Sienta bien y ahora creo que ya tijera y. Todo qué chupadon y todo. Chupa, Papa, la siguiente. ¿El podcast del momento fue creado porque queríamos monetizar la verdad, no? Porque pues obviamente existen las colaboraciones entre youtubers e invitarlos a nuestro canal de comedia.",
"A bueno, y le hago así porque aquí le vamos a poner un cameo para que conozca un poquito de lo que existe aquí. Tenemos aquí otro SET, sí. Está padre invitarlos, pero a veces siento que se sentían como ay, porque nosotras estamos buscando los chistes en ese canal. En ese canal tenemos que tener la agilidad.",
"De hecho, para dato curioso, la neta no podemos grabar más de 2 videos de ese de ese canal porque. Pues se nos va los chistes, se nos va, se nos va en el podcast se. Buscó que fuera un espacio para que nuestros invitados, artistas, cantantes como quieras llamarle, tuvieran un espacio más libre de tener una platica con nosotros formal por eso también usted aquí ve que no me fragmento tanto chisme.",
"¿Que no hago tanta? ¿Interrupción, pero pues al final de cuentas sigue nuestra esencia, pero dándole lugar al artista, verdad? La siguiente sugar Papa. Y lo único que puedo responder a esta pregunta es que nos encanta el Chile en Monterrey y que Chile no sé, yo no sé, y que.",
"Chile, Chile. Ra, ra, ra es, pues ojalá Chile nos. Reciba, ojalá nos reciban y. Con un qué y con un Chile con un chilote relleno. No, no, no, no. Nunca ha habido como esta atracción, no, porque a mí no me gustan las feas para empezar ni caras de hombre.",
"A mí no me gustan las uds, las féminas. No que mira fue la amistad, a mí no me gustan las. Las que parecen macho ya no, pero aquí les voy a saltar una foto de que. Anda trailerita, no, oiga, porque.",
"Son tercas, siempre hemos sido amigos, de hecho cuando nos conocimos. Éramos de un grupo de amigos, pero ella casi no une, ella ya anduvo con todos. Sus amigos mentirosa, yo soy la. Única que no le ha. ¿Dicho que sí, porque la verdad, yo no me presto esas marranadas, no se presta, no la pelaba, no?",
"Le decía nada, ay, no, también por. Amargar a nadie, la pelaba todavia fea la pequela toda. La burrita tiene papá o es que ustedes ya quieren hacer aquí todas las digas ya tengo 3 Burras, es más si supieran tengo 6 burras en mi casa, bueno ya se las di a la botarga, no me cabe, ahí viene este y tengo 2 mamá, 2 pulgas llama Botarga no, pero se antoja un papá en un futuro.",
"En un futuro hay, pero déjenme darles el intro. Porque la gente merece que yo responda con claridad, con claridad y sincera si tengo un papá. Pero es pertenece al mundo, es famoso mi papá.",
"Entonces no podemos decir su nombre. ¿A qué se dedica? ¿Porque darían con él? Ah, OK, le. ¿Gusta guardar su identidad? Sí, yo nunca he usado su. Apellido. Me da dinerito, verdad de hace poco, pero si es famoso y todo hubiera. Utilizado su no, yo quise iniciar.",
"Mi carrera y porque mamá melanito sí es. ¿Bien, cómo se dice agarrada? No, ella es bien colgada, pues ya lo hubiera dicho güey. O la tiene firmada con papel, no sé, o sea, entonces mamá melanito es como cuando Luis Miguel era aceleramos y ya tuvo una relación fuerte con alguien poderoso. Y de ahí naciste tú.",
"¿Y terminaste vendiendo tostadas a la Siberia y en el pollout yo no así siempre, qué? Poderoso tu papá. No, yo nunca quise usar. Su nombre, si yo hubiera sido su nombre, yo era la dueña. Del pollo loco, pero yo quiero ganarme en.",
"Mi lugar en la industria, tú vas a luchar, sí, yuca. Papa dijo, mi amiga, yo me voy. A ganar el lugar en la industria y me lo gané. Pues ya me he dado cuenta. ¿Que mucha gente que no es de la Comunidad nos sigue y nos conoce?",
