Original,gpt4
"Entonces sacaste aparte, es como nombre de Bratz es. Como de Teiboleras, Güey. Yoadira revolcona a la pista, a la pista y. Bolera. Póngase ese nombre. De nuestro honor GPI.","So you picked aside, it's like a Bratz name. Like for strippers, dude. Yadira Revolcona to the track, to the track and. Bowling. Put that name. Of our GPI honor."
"Imagínate que lleguemos a Hong Kong y de repente decía, Mira, te revolcó. ¿Sí le pides un baile gratis, no es como oye, te bautizamos? Tun Tun Tun. Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun.","Imagine we get to Hong Kong and suddenly it said, Look, it rolled you. If you ask for a free dance, isn't it like hey, we baptized you? Dun dun dun. Dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun."
"Lo intento independiente. ¿Bueno, bueno, bueno, o sea la siguiente historia de Estado chica de la Banda Jazmín Godínez, que nos cuenta cosas de terror, pues qué más de esto va este programa? No sé si sabían, jaja.","I try independently. Well, well, well, I mean the next story of the girl from the band Jazmín Godínez, who tells us horror stuff, well what else does this program cover? I don’t know if you knew, haha."
"Nos contó, creo que son como 3 historias porque son chiquitas y ninguna. He pelado, entonces te voy a contar las. 3. Creo. ¿Que OK? Dice, Hola, mi querido trio de genios, quiero contarles una historia que me acaba de pasar. Yo soy del estado de Puebla, aquí hay aquí llegué a vivir con mi señor y mi hijo hace 6 meses.","She told us, I think there are like 3 stories because they are short and none. Have been peeled, so I'm going to tell you the. 3. I think. OK? She says, Hello, my dear trio of geniuses, I want to tell you a story that just happened to me. I am from the state of Puebla, here I have come to live with my husband and my son 6 months ago."
"Todo comenzó 3 días después de que llegamos. Estaba yo acomodando los últimos detalles de la mudanza, cuando la silueta de un niño de alrededor de cuatro o 5 años se marcó en la cortina de la puerta de la entrada. Yo, sin pensar, salí a asomarme pensando que sería el hijo de algún vecino. ¿Cuando salí, El Niño me preguntó, qué haces aquí para que esto ya la contamos, no?","It all started 3 days after we arrived. I was arranging the last details of the move when the silhouette of a boy about four or 5 years old appeared in the curtain of the front door. Without thinking, I went out to look, thinking it would be a neighbor's son. When I went out, the boy asked me, 'what are you doing here?' did we already tell this one, right?"
"Ya la contamos, güey es mi casa. Sí, la de aquí digo, sí, Ay. ¿Va, ya la contamos güey y también por qué no me dicen que ya la conté huevón? Pues vas empezando, tarador. Bueno, vamos por la otra. Ninguna hay pelados, dice ya la leyó.","We already told it, dude, it's my house. Yes, this one here I mean, yes, Oh. Okay, we already told it dude and also why don't they tell me I already told it, dude? Well, you're just starting, slowpoke. Well, let’s go for the other one. None have been peeled, it says you already read it."
"Hola, mis clientes favoritos. Vi que sí leyeron mi historia. Dios mío. Todavía. Nos estaba apurando para grabar ya.","Hello, my favorite clients. I saw that you did read my story. Oh my God. We were still rushing to start recording."
"¿Tengo historia de ustedes, qué onda, ya tienen o qué? Tú nada más haces así y dices, esta la va a. Leer, yo leo Cosita donde diga que de así de se me me salió por el culo el diablo y así digo esta. Ve que sí leyeron historia y aquí está la carnita, como dice el solin.","Do you have a story for me, what's up, do you have one or what? You just do this and say, this one is going to be read, I read the thing where it says something like 'the devil jumped out of my ass,' and so I say this. Look, you did read the story and here's the juicy part, as Solin says."
"¿Le pregunté a mi esposo, voy a darle a continuación? Ah, mira, madre, hay que ir a buscar el otro episodio. Temporada uno. No para para por si ustedes no se acuerdan, era un niño que decía esta es mi casa y solo estaba un niño ahí que que se había muerto.","I asked my husband, should I continue next? Oh, look, honey, we have to look for the other episode. Season one. Not to remind you if you don't remember, it was about a boy who said this is my house and there was only a boy there who had died."
"Le pregunté a mi esposo qué fue lo que pasó realmente ese día que vio a la chica, ya que solo me había contado que la había visto y nada más. Ah. El de la chica, la del cadáver en el Closet. Ajá también, sí. Ya. Este es. Mi estado, más contexto de eso. Me dijo que me había querido de que no me había querido decir nada, pero para no asustarme, porque soy bien pinche asustadiza y sabía que si me decía me iba a querer mudar a otra vez.","I asked my husband what really happened that day he saw the girl, since he had only told me that he saw her and nothing more. Ah. The girl, the one with the corpse in the closet. Uh-huh, yes. Now, this is my state, more context about that. He told me he didn’t want to say anything, to not scare me, because I am really easily frightened and he knew if he told me I would want to move again."
"Es como de. Ya desemboqué una caja. Me dice que después de abrir el armario y ver a la chica como dormida y llevar a nuestro hijo a la cama ya acostado, sintió enfrente de su rostro claramente como si alguien le estuviera soplando aire caliente, pero cuando abrió los ojos.","It's like I unpacked a box. He tells me that after opening the closet and seeing the girl as if asleep and taking our son to bed already laid down, he felt clearly in front of his face as if someone was blowing hot air, but when he opened his eyes."
"Solo escuchó mi. Hijo. Él solo abrazó a nuestro hijo porque sintió la sensación de que alguien lo quería jalar y prefirió tratar de dormir para evitar asustarlo. Eso fue como la continuación de de esa de esa parte, nada más.","He just heard my son. He just hugged our son because he felt the sensation that someone wanted to pull him and he preferred to try to sleep to avoid scaring him. That was like the continuation of that part, just that."
"Y luego nos pone este ya les había mandado esa historia, pero apenas me acordé de de esta, que también me pasó. El título es la niña que te decía que ibas a estar embarazada. OK. Contexto, nosotros vivimos en tlalnepantla de Baz, en un cerro.","And then he tells us this, I had already sent you that story, but I just remembered this one, which also happened to me. The title is the girl who told you that you were going to be pregnant. OK. Context, we live in Tlalnepantla de Baz, on a hill."
"Queremos mamadas ahí, creemos mamadas. Ahí la educación es limitada. Ahí el IQ es de cuatro D, que es IQ.","We believe in nonsense there, we believe in nonsense. There, education is limited. There, the IQ is 4D, that's IQ."
"La gente piensa que ico es con queso. Es i queso y queso. Chingona de Chicharrón, Igigo.","People think IQ is with cheese. It's I cheese and cheese. Awesome pork rind, I go."
"Chicharrónico, qué pendejo. Le dice en un cerro llamado el. Chiquihuite, Ah, el cerro del Chiquihuite Güey en la han embrujado, Eh, sí, sí, sí, sí.","Pork-rind-head, what a fool. He says on a hill called El. Chiquihuite, ah, the hill of Chiquihuite Dude they have haunted it, eh, yes, yes, yes, yes."
"¿Por qué? Pues dicen que se aparecen las brujas, ahí se. Llama Chiquihuite. Bolas de fuego y así no. En la casa de que estábamos era de 3 pisos, pero cada piso vivía una familia diferente. ¿Por lo mismo la la carga de energía estaba cabrona, no?","Why? Well, they say witches appear there, it's called Chiquihuite. Fireballs and such. In the house we lived in, it was 3 stories high, but each floor housed a different family. Because of that, the energy load was intense, right?"
"Y de otras cosas yo creo, EH, también. ¿Qué? Bueno, entonces edificio de 3 pesos. No una casa de 3 pisos, pero en cada piso vivía una familia diferente y a pensé. Que era un edificio de 3 pisos. Extrañamente, en diferentes tiempos, una mujer de cada familia nos contaba que se les había aparecido por la noche de una niña de vestido rosa con un moño en la cabeza.","And from other things, I think, too. What? Well, then, a 3-story building. Not a house with 3 floors, but in each floor lived a different family and I thought it was a 3-story building. Strangely, at different times, a woman from each family told us that they had been visited at night by a girl in a pink dress with a bow in her hair."
"Tiempo después se descubría que, efectivamente, estaba embarazada. Nosotros le lo creíamos. ¿Coincidencia? Ya que nunca nos había pasado nada paranormal en esa casa hasta que me pasó a mí. Yo vivía en el primer piso con mi esposo y un día estaba yo lavando el piso de afuera de mi baño.","Later, it was discovered that, indeed, she was pregnant. We believed them. Coincidence? Since we had never experienced anything paranormal in that house until it happened to me. I lived on the first floor with my husband and one day I was washing the floor outside my bathroom."
"Cuando vi a la niña sentada en las escaleras, yo me cagué de miedo y me quedé en shock viéndola ella me entregó un nenuco de esos pelones. Como los que traían los Reyes Magos y yo cagada de miedo, solo le dije que no quería nada, ella enojada, me lo aventó y procedió a subir la escalera con la torpeza de una niña de 3 o 4 años.","When I saw the girl sitting on the stairs, I was scared shitless and stayed in shock looking at her. She handed me a bald Nenuco doll, like the ones the Three Wise Men would bring, and I, scared shitless, just told her I didn’t want anything. Annoyed, she threw it at me and proceeded to climb the stairs clumsily like a 3 or 4-year-old."
"Yo solo la vi subir y cuando iba a recoger el nenuco ya no estaba. Nunca había terminado de de tratar de recoger el juguete. No había terminado de tratar de recoger el juguete. Cuando escuché a mi vecina gritar como si la hubieran pegado muy fuerte. Efectivamente, su esposo lo puso en su.","I just watched her go up and when I went to pick up the Nenuco, it was gone. I had never finished trying to pick up the toy. I hadn't finished trying to pick up the toy when I heard my neighbor scream as if she had been hit very hard. Indeed, her husband had put it in her."
"Mano. Porque es una costumbre. De Tlalnepantla. No como si le hubieran pegado muy fuerte. Yo subo y corriendo a preguntarle qué había pasado y me dijo. Por favor, dime que yo también la viste. A lo que yo solo afirmé con la cabeza que sí.",Hand. Because it's a custom. From Tlalnepantla. Not as if she had been hit very hard. I ran upstairs to ask her what happened and she said. Please tell me you saw her too. To which I just nodded yes.
"Así, afirmó. Ajá. No, señor, nada hace nada de Pedo. Y efectivamente, al mes resultó que las 2 ya teníamos 2 meses de embarazo. No. Pero no acaba ir el. Mismo. Todo fue, dice mi esposo, que todo fue por la.","Like that, I confirmed. Uh-huh. No, sir, it makes no difference at all. And indeed, a month later it turned out that both of us were 2 months pregnant. No. But it doesn't end there. Everything was, says my husband, because of the."
"Niña que no es que se haya cogido a las 2, es porque como los 2 vimos a la niña, traemos sus mecos. No dice, pero no todo, pero todo no acaba ahí. Cuando las 2 teníamos aproximadamente 5 meses de embarazo, la vecina me contó que en su sueño.","Girl, not because she got the two of us pregnant, but because both of us saw the girl, we carry her seeds. Not exactly, but not everything ends there. When both of us were about 5 months pregnant, the neighbor told me that in her dream."
"Vi vio a la misma niña dándole el mismo nenuco que me dio a mí y que igual ella se lo rechazó, pero esta vez la niña le dijo, si no quieres mi juguete, me voy a llevar al tuyo a. Su oh. ¿No mames, no tiene mucha lógica esa amanece si no está tu play? Mi amor y soy abortando, pero mi play.","She saw the same girl giving her the same Nenuco that she gave me and that she rejected it too, but this time the girl told her, if you don’t want my toy, I'll take yours. Oh. No way, that doesn’t make much sense if your player isn’t there. My love and I’m miscarrying, but my player."
"¿Que pasamos a lo tuyo, no ves que no tengo bien, ahorita te agoto? Pero vive otra vez, vi un play pendeja. La acabo de pagar. Y ya se va bien alto en el FIFA. Compré mi mano peinita.","What about yours, don’t you see that I don't have it right now, I'll wear you out? But live again, I saw a player, stupid. I just paid for it. And it's already going high in FIFA. I bought my little comb."
"No. Había pasado ni una semana y la chica descubrió que estaba embarazada de gemelos, pero lamentablemente uno de ellos venía muerto.","No. It hadn't been a week and the girl found out she was pregnant with twins, but unfortunately one of them was stillborn."
¿No? Cuando les conté a mi familia política que me había pasado lo mismo que en el sueño de la. Chica. ¿Que ganas? Quería fuera. Quisiera saber cómo va su embarazo. Vamos a trabajar paso a paso para que esta familia.,"No? When I told my in-laws about what happened to me, the same as in the girl's dream. What a desire? I wanted to be out. I’d like to know how her pregnancy is going. We are going to work step by step to support this family."
"Va. Vamos a. Que cuando les conté a mi familia política, que me que a mí me había pasado lo mismo que en el sueño de la chica, ellos me sacaron de esa casa y me llevaron a la suya, ya que mi hijo sería el primer bisnieto, el primer nieto y el primer hijo.","So, when I told my in-laws that the same thing that happened in the girl’s dream had happened to me, they moved me out of that house and took me to theirs, since my child would be the first great-grandchild, the first grandchild, and the first child."
"Y no que ah, chinga cómo iba a hacer todo eso, no mames, y no creían. A la vez. Sí va a ser el primer papá que también es hijo no binario tampoco. Madre. Este, y.","And no, wow, how was I going to do all that, no way, and they didn’t believe it. At the same time. Yes, he is going to be the first dad who is also a non-binary child. Mother. This, and."
"No querían que nada malo le pasara. Hasta el momento yo ya no vivo ahí, pero todas las chicas que llegan a vivir temen que les que se les aparezca. Y no solo porque es un fantasma, sino porque no quieren tener crías. Jajajajaja, esa es toda mi historia. Ves a cada uno y gracias por mojarme. La chocha en cada programa.","They didn’t want anything bad to happen to me. To this day I no longer live there, but all the girls who come to live there fear that it will appear to them. And not just because it’s a ghost, but because they don’t want to have children. Hahaha, that's my whole story. See you each one and thanks for making me wet. My down-there in each show."
"Órale. ¿Y ya? Nada más haciendo que flaquitos prepara todo su día para esta partida, Ay. Ahorita va a pasar lo del humo.","Wow. And that’s it? Just making skinny guys prepare all day for this game, Oh. The smoke thing is going to happen now."
"Lo que la gente viene a ver es el humo. ¿Oiga, que según es es una niña este? ¿Que te anuncia que estás preñada, no? Que o sea que no te dice estás embarazada, pero te quiere dar un nenuco y ya resulta que a 2 meses estás embarazada y a la vieja que le rechaza el nenuco es como bueno, entonces mataré a tu hijo te.","What people come to see is the smoke. Hey, isn't it supposed to be a girl who announces you're pregnant, right? I mean, she doesn’t tell you you’re pregnant, but she wants to give you a Nenuco doll and then it turns out you're pregnant two months later and the old lady who rejects the Nenuco is like well, then I'll kill your child."
"¿Digo que se me hace raro esa lógica, no? ¿No está, está como raro el intercambio, no? Porque aparte es, ah, no quieres a mi entonces me llevó el. ¿Tuyo no tiene sentido estúpido, no? ¿Cómo no sería más bien que si yo me quedo tu juguete? Tú te quedas. El mío no tiene ninguna jugar, ser ni estúpido.","I mean, I find that logic weird, right? Isn't it, like, a strange exchange, right? Because it's also, oh, you don't want mine then I’ll take yours. Doesn’t make stupid sense, right? Wouldn’t it rather be that if I keep your toy? You keep. Mine doesn’t make any play, be neither stupid."
"Por eso te moriste. No, pero así está bien los costes, güey. ¿O sea, aparte, te da un nenuco y como que te te anuncia algo que pues como que dices, cómo que no sirvió mear después de que se vino? ¿Qué? Si me paré.","That's why you died. No, but that's really the costs, dude. I mean, besides, she gives you a Nenuco and sort of announces something that you say, how it didn’t work to pee after he came? What? If I got up."
"¿Luego luego brinqué y todo has visto ese? Tipo de remedios. De güey, a mí me lo mandaron una vez a Consejos Viral, güey de de. Es cierto que si orinas después de coger no te embarazas que es como pendeja no es ni el mismo. Hoyo.","Right after, I jumped and all have you seen that? Type of remedies. Dude, they once sent it to me on Viral Advice, dude, it's true that if you pee after having sex you won’t get pregnant which is dumb it's not even the same. Hole."
"No mames, no mames. Que te la meten por la uretra, güey. No te pases de verga, güey que hace fetiche, tiene tu novio. Ay, sí, güey, sí. Güey, hay un chingo de carencias, así como de si coge parados.","No way, no way. That they put it through the urethra, dude. Don't go overboard, dude what a fetish, your boyfriend has. Oh, yes, dude, yes. Dude, there's a shitload of deficiencies, like if it catches you standing."
"No, no pasa, pues porque se caen. Es que la gravedad. No, la gravedad es anticonceptiva. Karcher, ahh, yo dije, chárter Güey, tú dijiste un avión privado, no, tú te metes a un avión privado privado. Se van los mecos allá, güey.","No, it doesn't happen, because they fall. It's gravity. No, gravity is contraceptive. Karcher, ahh, I said, charter dude, you said a private plane, no, you get into a private private plane. The stuff flies away, dude."
"¿Ya una chalde o una charla? ¿Eso funciona más, EH? Este. ¿Un carcherazo sí ha de funcionar, no? Sí, pero yo creo que eso ya no te queda. Ya no, no, ya sale la matriz. O sea. Estamos viendo, estamos haciendo resultaristas sí o no, no se va a embarazar.","A sermon or a talk? Does that work better, huh? This. A blast from a Karcher should work, right? Yes, but I think that's no longer an option for you. No, no, the womb is already coming out. I mean. We are seeing, we are being results-oriented yes or no, she's not going to get pregnant."
"Ajá. Pero. Bueno, sí, pero entonces ella también estaba embarazada y la señora la la risita que también se le apareció, no la aceptó el muñeco y se llevó a uno de sus gemelos. ¿Que también dices bien? Yo lo tengo repetido.","Uh-huh. But. Well, yes, but then she was also pregnant and the lady with the little laugh who also appeared didn't accept the doll and took one of her twins. You also say that's fine? I have it repeated."
"Sí, ya no lo tengo que cambiarte. O sea, ya sí. Sí, sí repetido. Pues ya ya nomás tengo el uno. Sí como cuando te salían 2 tazos y eran el mismo decías, no mames. Ah, pues va a quedar uno más.","Yes, I no longer have to change it for you. I mean, yes, yes, repeated. Well, now I only have the one. Yes, like when you got 2 tazos and they were the same you'd say, no way. Oh, so there will be one more."
"Uno es mi tiro. Es un olor de uñitarlo agarrado. ¿Y qué más le pasó? Este y ya nada, pues le dijo a la familia política que también a ella le había dado su muñeco. Era. Chistoso, chistoso que por cierto.","One is my turn. It's a smell of a trapped fingernail. And what else happened to her? And nothing else, then she told her in-laws that she too had been given her doll. It was. Funny, funny that by the way."
"¿Grosoring era un político, Eh? Yo casi voto por él, sí. No, no, yo sabes por qué Estoy A Punto de votar güey, por ese güey que nunca había visto en mi puta vida, pero que dejó 40 veces su cara en mi calle, güey. Ese güey ya me está convenciendo güey y así no tengo ni puta idea.","Grosoring was a politician, eh? I almost voted for him, yes. No, no, you know why I'm about to vote dude, for that dude I had never seen in my fucking life, but who left his face 40 times on my street, dude. That guy is already convincing me dude and so I have no fucking idea."
"¿Viaducto y venía viendo un pendejo así, repetirse güey, qué idiota y de dónde salió? ¿Por qué quiere el dinero de mis impuestos este? Falta por mí, ya me viste muchas veces. Mira cómo sonrió 87 veces en esta avenida principal.","Viaduct and I was seeing a fool like that, repeating dude, what an idiot and where did he come from? Why does he want my tax money? Vote for me, you've seen me many times. Look how I smiled 87 times on this main avenue."
"Dame Tu voto, dice. No dice nada. De eso es como de voy a poner 70 carteles en la misma cuando sí y así voy a ganar fotos, sí. ¿Para nada es robarme el presupuesto, no? No, no, no, no, no, no inflamos un presupuesto. A 20000000 de lonas, no, no, no, no, para nada.","Give me your vote, he says. It says nothing. About that it's like I'm going to put 70 signs on the same when yes and so I'm going to win votes, yes. Not at all to steal the budget, right? No, no, no, no, no, we don't inflate a budget. To 20 million banners, no, no, no, not at all."
"Todo es para que usted me conozca y diga, Ah, qué guapo es el nuevo gobernador. Sí, yo creo que nadie llega a voltear y que diga por quién voto. Ay, por el que vi un chingo de veces y esta cara se me hace bien. Familiar dice cómo se llamaba el que estaba ahí sobre Revolución, Espérate, Espérate, él se merece mi voto.","It's all so that you get to know me and say, Ah, how handsome is the new governor. Yes, I think nobody gets to turn around and say for whom I vote. Oh, for the one I saw a shitload of times and this face seems so. Familiar says what was the name of the one that was there on Revolution, wait, wait, he deserves my vote."
"¿Si tiene valor espectacular tiene para arreglar la calle? Sí, Claro. ¿Pero viste sus propuestas, de qué? ¿Y por a quién le propuso? Ya se va a casar, Uy yo. Lo quería para. ¿Mí, tan guapo que estaba, lo quería para ayer, no? Sí. Porque aparte valen 800 USD y ni una ni una dice una propuesta.","If it has spectacular value to fix the street? Yes, of course. But did you see his proposals, about what? And to whom did he propose? He's going to get married, oh I wanted him for myself. So handsome he was, I wanted him for yesterday, right? Yes. Because besides, they're worth $800 USD and not even one, not one says a proposal."
"Güey, no, nada más dice voto por mí estoy comenzando yo. A veces a veces abrazo morenos y. Aparte ya nos salíamos pri PRDYA poco, no te convence güey, como como el paquetazo de los partidos.","Dude, no, it just says vote for me I'm just starting. Sometimes I sometimes hug darker-skinned people. And besides, we were already leaving PRI PRDYA a little, aren't you convinced dude, like the big bundle of parties."
"Güey. Trae churrumais palomita chicharrón. Ah, ya eso era una mierda. Ya me urge que acaben la época electoral. Güey, una mierda, los odio de todos.","Dude. He brings churrumais popcorn pork rinds. Oh, that was crap. I'm urgent for the electoral period to end. Dude, crap, I hate them all."
"¿Tú crees eso? Eso no sería mucho mejor güey. El el haces tu TikTok con tus propuestas no cuesta un peso güey. Yo creo, ah, bueno, definitivamente o sea es buena idea, pero yo creo que depende. ¿A qué público le estás queriendo llegar? ¿No? O sea porque mucha gente que es votante, o sea, a ver, aquí el voto es para la gente que quieren manipular.","Do you think so? Wouldn't that be much better, dude? You make your TikTok with your proposals it doesn't cost a penny dude. I think, well, definitely it's a good idea, but I think it depends. What audience are you trying to reach? Right? Because a lot of people who are voters, let's see, here the vote is for people they want to manipulate."
"Sí, no. O sea porque sí, pero pues, pero el que están buscando convencer es de la gente manipulable. Sí. Porque la gente que ya sabe no necesita que le digas, o sea la gente que se informa que. ¿Ya vendió su voto? No, la gente que ya lo vendió no necesita que alguien.","Yes, no. I mean because yes, but the ones they're trying to convince are the manipulable people. Yes. Because people who already know don't need you to tell them, I mean people who are informed. Have they already sold their vote? No, people who have already sold it don't need someone."
"Llegue al pan, me dio 500 pesos como los va a traicionar, sí. O sea, no necesita que alguien llegue y le diga como vota por mí. En panda, que ya sabe qué quiere y por qué si sí tienen propuestas en algún lado, ya las vio, no, entonces están buscando. Convencer al ciudadano de a pie, entonces la forma más fácil de llegarles masivamente.","To reach them with bread, they gave me 500 pesos as they are going to betray them, yes. I mean, they don't need someone to come and tell them like vote for me. In a campaign, who already knows what they want and why if they have proposals somewhere, they've already seen them, no, then they are trying. To convince the ordinary citizen, so the easiest way to reach them massively."
"Así, porque el algoritmo puede que no te enseñe o que le llegue a morritos, depende de qué sabes. O este contraten a influencers muerto de hambre. Que acepten. Anunciarlos, sí, siempre hay un miserable muerto de. ¿Hambre y ya salieron varios, Eh?","Like that, because the algorithm might not show you or it might reach little kids, depends on what you know. Or hire hungry influencers. Who accept. To advertise them, yes, there's always a miserable starving person. And several have already come out, eh?"
"Agarras mi correo, ahora te toques. A ver, pero pero si si si ustedes quieren anunciarse se se me subió el muerto. 26000000 USD. Por persona, o sea, si ustedes ven que anunciamos un partido 26000000 USD cada quien.","Grab my email, now you touch. Let's see, but but if if if you want to advertise it scared me to death. 26 million USD. Per person, I mean, if you see that we advertise a party 26 million USD each."
"No se enguló. Como futbolista, naco, no pinches lentes. Sí, o sea, sí. Propuestas. De. ¿Crees que llego con un penacho con el penacho de Moctezuma?","He doesn't get swallowed. Like a tacky soccer player, no damn glasses. Yes, I mean, yes. Proposals. Of. Do you think I arrive with a headdress with Moctezuma's headdress?"
"Quiero comprender. El. Verde es la verga. Sí. O sea, si me ven chupando COM vinicio junior, tal vez vendí 1000 votos, aunque diga mi mi sí, sí apaña. Y ven que si ven. ¿Que Pelé fue a mi cumpleaños? Está cabrón porque está muerto, pero.","I want to understand. The. Green is awesome. Yes. I mean, if you see me sucking off like Vinicius Junior, maybe I sold 1000 votes, even though it says my yes, yes catch. And see if they see. That Pelé went to my birthday? It's tough because he's dead, but."
"Muchísimo dinero que le pasaron a salir. Imagínate con por cuánto se vendió. Es que no conozco más futbolista. Güey. Pelea y en su en su caja, así es de cumpleaños de feliz. Pero para. Y yo, ah, no se le paraba. Jaja, el rey del futbol era Pito.","A ton of money that came out for him. Just imagine how much he sold for. It's that I don't know any more football players. Dude. Fight and in his, in his box, that's how happy birthday goes. But stop. And me, ah, it wouldn't stand up. Haha, the king of football was Pito."
"¿Guay, no? Pues el tiro muy fuerte, pero la verga. Ya. Lléveselo. Ya acabé, ya acabé. Feliz.","Dude, right? Well, the shot was very strong, but damn. Done. Take it. I'm finished, I'm finished. Happy."
"Cumpleaños, estoy tan contento, el mejor cumpleaños de mi vida. Ajá, pero justo también por eso están haciendo lo de pagarle a influencers que.","Birthday, I'm so happy, the best birthday of my life. Uh-huh, but that’s also why they are paying influencers."
"Yo vi el nada más el caso de una chica tiktoker que ni sabía decir Claudia Sheinbaum ni sabía Claudia Sheinbaum. Pero de ahí. ¿Fueron, no he visto muchos, Eh? Ah, el Facundo no lo vieron.","I saw only the case of one TikTok girl who couldn't even say Claudia Sheinbaum, didn't know Claudia Sheinbaum. But from there. Weren't many, eh? Ah, they didn't see Facundo."
"Qué joya, yo hasta yo iba a ser igual como un esquechito. Pónganse a trabajar baile. De su ganado en dinero, vael. Nomás de caminar. No vas a caminar, gana mucho dinero, hagan esas mamadas, no se vendan a la política.","What a gem, I was going to be just like a little sketch. Get to work, dance. Off your earned money, just walking. You're not going to walk, make a lot of money, do those stupid things, don't sell out to politics."
"Bueno. Pero bueno, este mensaje de ultra. Anarquía. Perfecta anarquía, quiero decirles que yo personalmente voy a votar por allá. Yo ya leí las propuestas por. Ramero Mote Ramero Mote ramero, sí, sí, sí está, sí lo vamos a poner en la planilla.","Well. But well, this message of ultra. Perfect anarchy, I want to tell you that I personally am going to vote there. I've already read the proposals for. Ramero Mote Ramero Mote, yes, yes, yes it is, yes we're going to put him on the ballot."
"Para para que metan al consumir a la cárcel. Ote Ramera. Lo último en bromas. Ah, bueno, ya ya tenemos un propósito siquiera Josué, sí, en la cárcel, bote, ramero o.","For them to throw him into jail to consume. Ote Ramera. The latest in jokes. Ah, well, now we at least have a purpose, Josue, yes, in jail, can, ramero or."
"Denúncienlo. Seguramente ha hecho algo. Aunque no he dicho nada, lem, con quien le va a la cara, el MP va a decir sí, pero llévelo. ¿Ay, no mames, no? Mames Tun Tun Tun. Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun Tun.","Report it. Surely he has done something. Even though I haven’t said anything, go ahead with that face, the MP is going to say yes, but take him. Oh, don't fuck around, right? Don't fuck around. Dun dun dun. Dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun."
"Duende en Twin Twin Twin Twin Doin Twin doin pintu. Doin Tonin Doin la. Última historia de la noche, no la cuenta anónimo, no dije tu nombre y lo tuvimos que volver a grabar. Hola Solito, te mando una historia para se me subió el muerto, te pido que sea anónimo porque mi jefa los ve y no quiero que me chingue.","Goblin in Twin Twin Twin Twin Doin Twin doin pintu. Doin Tonin Doin la. Last story of the night, it's told by Anonymous, I didn’t say your name and we had to record it again. Hello Alone, I send you a story for I got scared to death, I ask you to keep it anonymous because my boss watches and I don’t want her to mess with me."
"Bueno, esto pasó en 2021, yo anduve con un güey, se llamaba Antonio. Esta relación se basó en maltrato psicológico y en muchas cosas horribles, en ese entonces yo estaba en la universidad, ahí conocí a una muchacha que se hizo mi amiga y se dedicaba a las magias negras.","Well, this happened in 2021, I dated a guy named Antonio. This relationship was based on psychological abuse and many horrible things, at that time I was in college, there I met a girl who became my friend and she practiced black magic."
"Hubo una semana en la que Antonio se estuvo pasando mucho de verga conmigo. Hasta una noche me llamó todo hasta que una noche me llamó todo asustado, diciéndome que vio una sombra con la forma de un hombre. Estaba parada en la puerta de su cuarto a los pies de su cama.","There was a week when Antonio was really going too far with me. Until one night he called me all scared, telling me he saw a shadow in the shape of a man. It was standing in the doorway of his room at the foot of his bed."
"Me puteó porque pensó que era mi amante. Y Ay, qué miedo. Saludos. Con forma de un hombre, estaba parado en la puerta de su cuarto y que a los pies de su cama vio a una mujer alta, rubia, vestida de rojo, que lentamente iba gateando hacia su cama.","He cursed me out because he thought it was my lover. And oh, how scary. Greetings. In the shape of a man, he was standing in the doorway of his room and at the foot of his bed he saw a tall, blonde woman dressed in red, slowly crawling towards his bed."
"Eso no asusta. ¿Para nada, EH? Pues yo hubiera a una rubia vestida de rojo gateando a mi cama. Ya te veo el. Pito bien duro, güey. Como en forma de seducción, pero dice que lo que la lo asustó es que no tenía rostro, tenía verga.","That's not scary at all, huh? Well, I would have a blonde dressed in red crawling to my bed. I can see you getting really hard, dude. Like in a seductive way, but he says what scared him was that she had no face, she had a dick."
"Todo bien con la ruta, pero veía con una vergota bien parada. Pero traía una manzana de adage. Parecía que pasó el miércoles de plaza primero. Ya dije, es un demonio porque trae la manzana de.","All good with the route, but he saw with a big, erect dick. But it had an Adam's apple. It looked like it was the first Wednesday of the market. I said, it's a demon because it has the Adam's apple."
"Traía manzana y un camote y yo creo que pasó primero al súper. Y no tenía. Rostro. ¿Este también que bueno, con qué cara? O no sé si nada más, no lo vi por estarle viendo la verga.","It had an apple and a sweet potato and I think it went to the supermarket first. And it had no. Face. Also, which is good, with what face? Or I don't know if just, I didn't see it because I was looking at the dick."
"Ah. Dice que no tenía rostro y que estaba muy asustado. Él decía ser cristiano solo cuando le convenía lo era. Yo soy cristiano. Mira, sí, préstame 10000 pesos. Obviamente, se asustó.","Ah. He says it had no face and he was very scared. He claimed to be Christian only when it suited him. I am Christian. Look, yes, lend me 10,000 pesos. Obviously, he got scared."
