Original,gpt4
"YY eso es. Lo. Que hice nada, no me dijo Quién está si empujaste, si no empujaste, si estás en el medio de la calle, no, no. ¿YY después lo que te genera, pues después te genera vergüenza, frustración, te sentís un huevón? Que no puede ser que tienes esta edad y te está pasando una cosa así, o sea, todo eso también viene y con la edad vas aprendiendo a acomodarte también, con eso no digo, bueno ya está, qué voy a hacer, me pasa hoy como papá, que tengo una hija que no le tiene miedo y digo qué suerte, o sea la veo que se acerca y no le tiene miedo y yo estoy y papá está lejos, o sea, este es o sea, imagínate que hago cualquier cosa por mi hija, pero si está cerca de no, no, no podría, no podría acercarme, no puedo, no puedo.","And that is. What I did nothing, no one told me if you pushed, if you didn't push, if you're in the middle of the street, no, no. And then what it generates, well then it generates embarrassment, frustration, you feel like a fool. It can't be that you're this age and this is happening to you, I mean, all that also comes and with age you learn to adapt as well, with that I don't mean, well that's it, what am I going to do, it happens to me today as a dad, who has a daughter who is not afraid and I say how lucky, I mean I see her approach and she's not afraid and I am and dad is far away, I mean, imagine that I do anything for my daughter, but if she's close no, no, I couldn't, I couldn't get close, I can't, I can't."
"¿Pero te pasó una vez de de sentir vergüenza por eso en la una situación? ¿Aceptable? ¿Sí te da vergüenza, obvio, te da vergüenza, pero desde que lo empecé a abrir, no? Me parece que es algo que está bueno decir yo también como comunicador también para las infancias. Y todo eso está bueno poder decirlo, que los chicos se identifican conmigo y hay muchos chicos que les pasa YY está bueno mostrar que que nada, que somos reales y que nos.","But has it ever happened to you that you felt embarrassed about it in an acceptable situation? Yes, it's embarrassing, obviously, it's embarrassing, but since I started opening up, no? I think it's something good to say I also as a communicator also for children. And all that is good to be able to say it, that kids identify with me and there are many kids that it happens to and it's good to show that we are real and that we."
"Pasa una cosa, me parece como fundamental lo que decís también porque obviamente a vos te consume en público infantil y ese público infantil, o sea, va acompañado de padres que muchas veces no comprenden mucho. ¿Viste lo que le pasa a los chicos? Digo, me ha pasado a mí también. Viste que cuando bueno me voy a enterar de otra época, digo al principio de los 2000, pero.","Something happens, it seems fundamental what you're saying also because obviously you engage with a children's audience and that children's audience, I mean, is accompanied by parents who often don't understand much. You see what happens to the kids? It's happened to me too. You see, when well I'm going to find out from another time, I say at the beginning of the 2000s, but."
"¿Toda esta cosa de que yo tenía yo tenía mucho miedo atragantarme, entonces era como que de golpe empecé a sentir que no me pasaba la comida, viste? ¿Y Claro, eso no lo veían por el lado de que, bueno, o está angustiado o tiene algo que no puede decir o tiene ataque de pánico, sino como que era bueno, estudios médicos, a ver qué tiene, viste como esta cosa, no?","All this thing that I had a lot of fear of choking, so it was like suddenly I started to feel that the food wasn't going down, you see? And of course, they didn't see it from the side of, well, he's anxious or has something he can't say or he's having a panic attack, but rather like, well, medical studies, let's see what he has, you see how this thing is, no?"
"Bueno, pero vos podés y Claro, bajaba tan bajé tanto de peso cuando era chico que no podía tragar, que ya llegaba a un punto, que que pobres ni viejos viste, se desesperaban para que no me pase nada a mí visto a. Esa. Impotencia enorme. Claro, entonces era comer.","Well, but you can, and of course, I had lost so much weight when I was a child because I couldn't swallow, it reached a point, like poor old people, you know, they were desperate for nothing to happen to me. That enormous helplessness. So, then it was about eating."
"O sea, como que y ellos no entendían que a mí me estaba pasando algo. Por otro lado, viste YY es difícil, está bueno también lo que decís vos, no como nada que los padres sepan a veces viste que que hay cosas que o sea que tienen explicación, que vienen de algún lado, o sea, que que nacen por algo y que la mente también es una cosa que te puede llevar por cualquier lado y está bueno poder ver YYY tener en cuenta que que nada, que hay gente que necesita analizarse o el mismo los chicos también digo a mí de chico también me pasó que.","I mean, it was like they didn't understand that something was happening to me. On the other hand, it's difficult, it's also good what you're saying, not just anything that parents sometimes see that there are things that have an explanation, that come from somewhere, that arise for a reason and that the mind is also something that can take you anywhere and it's good to be able to see and take into account that there are people who need to analyze themselves or even children too I say as a child it also happened to me."
"Que sí que necesitaba está descubriendo un montón de cosas mías que que que. Aparte, tan tan a flor de piel están creciendo aprendiendo YY es cuando más el los más chiquititos es cuando más expuestos están en en, en todo, en sentimientos y en reacciones.","That yes, I needed, I was discovering a lot of things about myself that were so close to the surface, they're growing, learning and it's when the little ones are most exposed to everything, feelings and reactions."
"Por eso está bueno acompañarlos y sobre todo con los miedos. Sí, sí, sí. Sobre todo con los miedos. Este si a un nene le da miedo. 111 gallina o un ave OO. No sé cualquier tipo de animal porque ahora estoy hablando de la colombofobia.","That's why it's good to accompany them and especially with fears. Yes, yes, yes. Especially with fears. If a child is afraid of a chicken or a bird or any kind of animal because now I'm talking about columbophobia."
"¿Pero pueden ser las arañas? No sé la. Fobias a las arañas. Pero payasos hay un montón de cosas también que que los chicos viste como. No, no, no. Escúchame y te dio también digo desde el lado de la fobia, te ha desembocado a veces en en ansiedad o en o en otras cosas.","But it could be spiders, I don't know, phobias of spiders. But clowns, there are a lot of things also that children, you know, like. No, no, no. Listen, and it also caused, I say from the side of the phobia, it sometimes leads to anxiety or other things."
"O era como. ¿No te agarra aquella ansiedad por eso, por eso te no sé o te quieres ir al lugar, te quieres ir? Transpirás, a mí me me agarra que las manos me transpiran enseguida se me me no sé, me me pasa con la en las manos. Es como si fuera un ataque de pánico, pero no llega a ser un ataque de pánico.","Or it was like. Don't you get that anxiety because of it, because you don't know or you want to leave the place, you want to go? I sweat, my hands start sweating immediately, it happens to me in my hands. It's like having a panic attack, but it doesn't turn into a panic attack."
"Por suerte, hasta ahora no viví nada donde una paloma realmente se había acercado, golpeado, Claro de eso. ¿Pero sí me pasa que te que tenga que? ¿No sé, nunca estoy con las ventanillas abiertas, porque esta cosa de que se te mete un pájaro o algo pasa, sucede YO sea, se chocaría?","Fortunately, so far nothing has happened where a pigeon actually got close, hit me, of course because of that. But yes, it happens that I have to? I don't know, I'm never with the windows open because of this thing that a bird might get in or something happens, would it crash?"
"¿No sé, me pasaría cualquier cosa por eso? No, no, siempre tengo las ventanillas cerradas. Tengo pánico a eso. Sí, sí, sí, aire acondicionado, no, no, no. Y me y que te han querido hacer, me han querido hacer chistes de meter un pajarito en o una paloma o algo.","I don't know, would anything happen because of that? No, no, I always keep the windows closed. I have a panic about that. Yes, yes, yes, air conditioning, no, no, no. And what they've tried to do to me, they've tried to make jokes by putting a little bird or a pigeon or something."
"YO sea, me puedo enojar de no hablarte nunca. Más Claro, o sea, te te han jodido con eso, con el tema de la fobia, o sea. Sí, porque piensas que es un chiste que joda, no, no, ahora no, porque yo estoy más grande, pero pero sí, pero sí no, no, no. O sea, no, no, no, eso no lo no, te juro que no lo perdono.","I can get mad to the point of never talking to you again. Clearly, they've messed with you with that, with the issue of the phobia, I mean. Yes, because they think it's a joke to mess around, no, no, now not, because I'm older, but yes, but no, no, no. I mean, no, no, I swear I don't forgive that."
"¿Marisa, cuál fue el momento que vos dijiste? Bueno, basta, necesito pedir ayuda, yo no puedo seguir así. Cuando ya no podía ni acompañar a llegar al coche que estaba parado en en la vereda, o sea. Llegar al tramo de la vereda no llegaba el palier, lo cruzaba, pero yo tengo un palier, tengo una escalera, otra escalerita, bueno, calorcito, iba agarrada de un coso así como no sé como si fuera a 10 pisos, así inclinado.","Marisa, what was the moment you said? Well, enough, I need to ask for help, I can't continue like this. When I could no longer even accompany someone to get to the car that was parked on the sidewalk. I couldn't make it to the stretch of the sidewalk, I crossed the lobby, but I have a lobby, I have a stair, another little stair, well, it was warm, I was clinging to something like I don't know as if it were 10 floors, so steep."
"Y cuando no llegué al coche ni acompañada, dije, Bueno, estoy loca. Yo pensé que estaba loca. Si es que lo pensás. Pensé, estoy loca, estoy loca porque no sé qué es. Estoy loca, no, no escuchaba nada y.","And when I couldn't even reach the car with someone accompanying me, I said, 'Well, I'm crazy.' I thought I was crazy. If you think about it. I thought, 'I'm crazy, I'm crazy because I don't know what it is. I'm crazy,' no, I wasn't hearing anything."
"Dijeron, mira, no sé intername en el mensano porque yo estoy loca. ¿Es cómo te voy a tener el mensano estás luego así y pero qué es lo que bueno le conté todo lo que me pasaba? Ahí Por Primera Vez a tu. Marido después de 10 años. Claro. 10.","They said, 'Look, I don't know, commit me to the mental hospital because I'm crazy.' How am I going to have you in the mental hospital when you're like this, but what is it, well I told him everything that was happening to me? There for the first time to your husband after 10 years. Clearly. 10 years."
"Años pasaron. Ay, Marisa. Sí y bueno. ¿Me entendió? Yo pensé que no me iba a entender. Me entendía, bueno, ahí empecé lo clínico, neurólogos, gastroenterólogo dentista, bueno, psiquiatra y psicólogo, pago psiquiátrico de hospital porque había un montón de casos recomendados.","Years passed. Oh, Marisa. Yes, and well. Did he understand me? I thought he wouldn't understand me. He did understand, well, then I started with clinical treatments, neurologists, gastroenterologists, dentists, well, psychiatrists and psychologists, psychiatric care at the hospital because there were a lot of recommended cases."
"Siempre pasado por 10, todos me decían lo mismo, depresión, me hacían el psiquiatra, me hacían una receta, el chao y yo me lo tomaba todo con tanta fe que digo, bueno, con esto, salvo con esto, salvo y cada vez estaba peor, peor.","Always past 10, everyone told me the same thing, depression, they'd give me psychiatric evaluations, they'd write a prescription, goodbye, and I took it all with so much faith that I thought, well, with this, I'll be saved, with this, I'll be saved, and each time it got worse, worse."
"Peor, peor, peor. Cada vez me sentía, no sé. Me sentía terriblemente mal. Morir. Nunca me sentí que me iba a morir, pero que iba a quedarme ahí encerrada toda la vida, sí.","Worse, worse, worse. Every time I felt, I don't know. I felt terribly bad. To die. I never felt like I was going to die, but that I was going to be trapped there all my life, yes."
"¿Y ese no era tu miedo, tampoco morirte, no? No tenía miedo. ¿Cuál era como vos podés como recordar o localizar tu miedo principal, si era a volverte loca, a qué te pasa? O sea, qué era lo que más te daba miedo lo que te pasaba.","And that wasn't your fear, dying, was it? I wasn't afraid. What was it like you can remember or pinpoint your main fear, if it was about going crazy, what was happening to you? What was it that scared you the most about what was happening to you."
"Estar encerrada. Querer salir y no poder. O sea, si yo podía llegar hasta un punto de abrir el ascensor, ahí me paralizaba y ese era mi miedo que digo, no voy a salir nunca más de acá dentro estoy, estoy presa en mi propio cuerpo.","Being trapped. Wanting to go out and not being able to. I mean, if I could get to the point of opening the elevator, there I would freeze, and that was my fear that I say, 'I will never get out of here, I am, I'm trapped in my own body.'"
"Estoy presa en mi propio cuerpo porque no puedo movilizarme. Así estoy, estoy presa dentro mío. Guau, teniendo todos los sentidos y te pudiendo hacer todo, no puedo hacer nada. Y ahí cuando empezaste a tomar medicaciones que que bueno, probabas y no, no te hacían, no te hacían efecto.","I'm trapped in my own body because I can't move. That's how I am, I'm trapped inside myself. Wow, having all the senses and being able to do everything, I can't do anything. And there, when you started to take medications that well, you tried and no, they didn't work, they had no effect."
"O sea, la la gente pensaba que era una depresión. Todos. ¿Y no era eso, cuándo fue que pudiste localizar que? Tenías una fobia y que, o sea, que podías tratarla de cierta forma. ¿Cuándo te diste cuenta de eso?","I mean, people thought it was depression. Everyone. And it wasn't that, when were you able to pinpoint that you had a phobia and that, I mean, you could treat it in a certain way. When did you realize that?"
¿Cuándo empezó el cambio en voz? Mirando televisión me puse domingo en el mirando en la televisión. Escucho al doctor Carrión y me estaba diciendo alguien por televisión lo que yo tenía.,"When did the change in voice start? Watching TV, I was sitting on Sunday watching TV. I heard Dr. Carrión, and someone on television was telling me what I had."
"Así fue. Alguien por televisión me estaba diciendo lo que yo tenía exactamente, lo que yo tenía estaba diciendo y bueno. Así hacía una charla. Ahí salen muy rápido. La notó mi marido y bueno, pero alguien por televisión.","That's how it was. Someone on TV was telling me exactly what I had, what I was experiencing, and well. It was during a talk. It went very quickly. My husband noticed it, and well, but someone on TV."
"Ahí descubrí lo que tenía. No sé, no sabía que era fobia hasta que no hice la consulta. Y bueno, ahí fui a la charla, fuimos, pues ahora no podía ir. Y bueno, y de ahí al doctor Bustamante y bueno, me reía porque no cuenta la le hablaba muy descontracturada, por supuesto, estaba lleno de gente y me reía y lloraba porque era lo que me estaba pasando, exactamente lo que me pasaba a mí.","There I discovered what I had. I didn't know it was a phobia until I went for the consultation. And well, there I went to the talk, we went, because now I couldn't go. And from there to Dr. Bustamante, and I laughed because he spoke very casually, of course, it was full of people and I laughed and cried because it was exactly what was happening to me."
"Y bueno, ahí saqué mi primera consulta y la orientación me la hizo él y yo se acuerda siempre, porque cuando entré le dije, Mira, doctor, si usted me tiene que cortar el dedo de una mano córtemelo, yo sin el dedo voy a vivir, pero así no.","And well, there I had my first consultation and he gave me the guidance, and I always remember it, because when I entered I told him, 'Look, doctor, if you have to cut off a finger from my hand, cut it off, I can live without the finger, but not like this.'"
"Así estoy sobreviviendo y yo creo que yo le estaba contando. Me da la sensación y él ya sabía lo que yo le iba diciendo. Y cuando salimos y quiero volver a ser la mujer de antes, le dije, yo no soy nada, ahora no sirvo para nada.","I am surviving and I think I was telling him. I get the feeling and he already knew what I was saying. And when we left and I want to go back to being the woman I was before, I told him, 'I am nothing now, I'm not good for anything.'"
"Yo me sentía que no, no soy. O sea, no puedo hacer nada. ¿Y me dijo, vas a tener los 10 dedos y vas a ser una mejor mujer que antes? Mira, lo que se usa mucho en psicoterapia, por ejemplo, es la terapia cognitiva conductual, que de alguna manera lo que cambia es la cognición.","I felt that I was not, that is, I can't do anything. And he told me, 'you're going to have all 10 fingers and you're going to be a better woman than before.' Look, what is widely used in psychotherapy, for example, is cognitive-behavioral therapy, which somehow changes the cognition."
"Con respecto a esto de que el vómito me va a matar o el vómito es tremendo, no se trabaja mucho en eso, son pocas sesiones, no son terapias psicoanalíticas de años, pero son efectivas desde la psiquiatría. Uno a veces tiene que medicar, si eso va acompañado de una calidad de vida deteriorada.","Regarding the idea that vomiting will kill me or that vomiting is tremendous, there isn't a lot of work on this, the sessions are few, they are not psychoanalytic therapies that last years, but they are effective from psychiatry. Sometimes you have to medicate if this is accompanied by a deteriorated quality of life."
"A ver, bueno, vas a vomitar todos los días. Pero el que tiene agorafobia, que no puede salir al exterior de su casa. Bueno, por ahí sí necesita una medicación porque esa persona no, no está escolarizada, no va a trabajar, sí afecta tu rutina, sí, hay gente que no sale de la casa directamente, no tiene hasta certificado de discapacidad, muchas veces por la agorafobia, no los espacios cerrados.","See, well, you're going to vomit every day. But someone with agoraphobia, who can't go outside their house. Well, they might indeed need medication because that person is not going to school, not working, it affects your routine, yes, there are people who don't leave the house at all, they even have a disability certificate often because of agoraphobia, not closed spaces."
"Entonces, cuando tu calidad de vida está deteriorada, bueno, una medicación que puede ser un ansiolítico o los antidepresivos que actúan en la ansiedad bueno, mejora la calidad de vida. ¿Y hacer bueno todo un tratamiento psicológico para saber por qué esa persona desarrolló esa fobia y gus, cómo se cómo se tratan las fobias?","So, when your quality of life is deteriorated, well, a medication that can be an anxiolytic or antidepressants that act on anxiety well, improves the quality of life. And doing a whole psychological treatment to find out why that person developed that phobia and Gus, how are phobias treated?"
"Temo, temo que la respuesta te aleje del tratamiento. Y bueno, es que es este, pues puede ser no aparte. Pensad que yo a ver, yo conozco, digo gente, quizás fóbica, no sé, por ejemplo, a volar a las aves, a las arañas.","I fear that the answer might deter you from treatment. Well, it's this, well it might not be separate. Consider that I see, I know, say people, perhaps phobic, I don't know, for example, of flying, of birds, of spiders."
"Y yo sé que hay distintos tipos de de de ejercicios o cosas que se pueden hacer, pero mi fobia. ¿Al vómito es como digo, Qué qué hacen? ¿Cómo me ayudan? O sea, no van a hacerme vomitar. Bueno, podría. ¿Ocurrir? ¿Claro, por qué no?","And I know there are different types of exercises or things that can be done, but my phobia of vomiting is like, what do they do? How do they help me? I mean, they're not going to make me vomit. Well, it could happen. Sure, why not?"
"Pero digamos, seguramente voy a tomar tu caso como una generalidad, porque en realidad hay muchas personas que se van a identificar. Yo he tenido médicos que tenían este metrofobia tengo. Psicólogos, o sea. En realidad, muchísimas personas tienen un desarrollo con su fobia, conviven con su fobia gracias a el relieverán gracias a alguna evitar alimentos.","But let's say, I will surely take your case as a general example because in reality many people will identify with it. I have had doctors who had emetophobia. Psychologists, actually. In reality, many people have developed ways to live with their phobia, coping thanks to relief provided by avoiding certain foods."
"Gracias AA no comer en determinados horarios a tenerte una lógica porque están muy atentos a las vísceras, a todo lo que pasa ahí adentro. Yo hablo con vos y tengo el liberan acá, sí. O sea, no, no salgo de mi casa.","Thanks to not eating at certain times, maintaining a logic because they are very attentive to their guts, to everything that happens inside. I talk to you and I have my medication here, yes. I mean, no, I don’t leave my house without it."
"Sin el. Liberal no salgo Claro, o sea, no hay si yo llego a estar fuera de mi casa y me doy cuenta que no lo tengo. Volvés, no, no estoy muy lejos, me agarra una una ansiedad, una desesperación que tengo que ir a una farmacia y comprarme. Realidad, bueno, ese es el reaseguro y quizás tu re liberal no te quiero generar, incomoda, está vencido, pero vos lo tenés ahí en el bolsillo y te da seguridad.","Without it, I don’t go out, clearly. I mean, if I happen to be outside my house and realize I don’t have it, I return, no, if I'm not too far, I get seized by anxiety, a desperation that I have to go to a pharmacy and buy some. In reality, well, that is the reassurance, and maybe your medication, I don’t want to make you uncomfortable, it's expired, but you have it there in your pocket and it gives you security."
"No lo mires. Hasta que no terminemos. Lo que después de acá lo voy a enviar, por supuesto, y también si yo voy a comprarme otra farmacia. Pero sí tiene que ver con eso, no con estrategias de afrontamiento, nosotros hacemos que el paciente se vaya acercando progresivamente.","Don’t look at it until we finish. After this, I will send it, of course, and also if I’m going to buy another from the pharmacy. But yes, it has to do with that, with coping strategies, we make the patient gradually approach the situation, the object, or the feared animal, if we think rationally."
"A la situación, al objeto o al animal temido, si nosotros pensamos racionalmente. Vomitar es lo más saludable, nos libera de intoxicaciones, nos alivia. Por lo general, la gente vomita y después está muy cómoda pasar esa incomodidad breve que no le desarrolla una enfermedad.","Vomiting is the healthiest thing; it frees us from intoxications, it relieves us. Generally, people vomit and then feel very comfortable after that brief discomfort that does not develop into a disease."
"¿No sabes todo lo que te ahorrarías la cantidad de virus bacterias que podrías eliminar? Lo sé, Gustavo, lo sé, lo sé. ¿Serías tan saludable? ¿Soy consciente, o sea, me encantaría, digo, saben las veces? Imagínate, yo no vomito desde los 12 años. ¿Bueno, pero te ves? Recuerdo y experiencia de vomitar.","Do you know how much you would save, how many viruses and bacteria you could eliminate? I know, Gustavo, I know, I know. Would you be so healthy? I am aware, I mean, I would love to, you know how many times? Imagine, I haven’t vomited since I was 12 years old. Well, but do you see? Memory and experience of vomiting."
"Yo tengo pacientes que nunca vomitaron en su fantasía, no por ahí. Bueno, y lo peor es que yo, La Última Vez que vomité a los 12 fue lo más placentero y libertador de mi vida. Yo estaba en mi casa con amigos jugando me había caído algo mal, me había comido un paquete de de toschicitos viste como de.","I have patients who never vomited in their fantasy, not there. Well, and the worst thing is that the last time I vomited when I was 12 was the most pleasurable and liberating experience of my life. I was at home with friends playing something bad happened, I had eaten a pack of toschicitos you know how from."
"Yo pienso que había en esa época muy 90 y Claro, o sea se ve que me había, me había caído muy mal en el momento, tuve que dejar de jugar cuando se tendría muy mal, me fui a mi cuarto a acostarme y en eso escuchaba risa y te estaban cagando de risa afuera estaban divirtiéndose, no me siento muy mal y entonces me voy a sentir muy raro, como una sensación que que Claro que no conocía mucho porque se ve que no vomitaba tanto y la llamo a mi vieja, le digo no más más me siento mal, no sé qué y viene mi mamá y yo una.","I think it was very '90s and obviously, it seems it had really upset my stomach at the time, I had to stop playing because I felt really bad, I went to my room to lie down and then I heard laughter and they were cracking up outside having fun, I didn't feel very well and then I felt very strange, like a sensation that I clearly didn’t know much because it seems I didn’t vomit much and I called my mom, I tell her no more, I feel bad, I don’t know what and my mom comes and I a."
"Una cantidad de vómito aparte fue como Claro. Con ese vómito después pudiera jugar y me sentía espectacular y ya no me dolía nada. Y lo loco es que es el último recuerdo del de un vómito que yo yo tengo. O sea, no, es que si me decís, bueno, tuve una experiencia con un vómito que fue traumática.","A lot of vomit aside it was clear. With that vomit afterward I could play and I felt spectacular and it didn't hurt anymore. And the crazy thing is that it's the last memory of a vomit that I have. I mean, no, it's that if you tell me, well, I had an experience with a vomit that was traumatic."
"¿Que me ahogue que me? Claro, sí, pero después, año después, tendría unos 2324. Me había intoxicado. Yo estaba grabando una novela y me me vuelvo a mi casa de la grabación. Y como que tenía muchas ganas de vomitar, voy al baño y cuando quiero vomitar hago tanta fuerza que me trago el poco de vómito, que que vomité.","That I choked on? Of course, yes, but later, a year after, I was about 23-24. I had gotten food poisoning. I was filming a soap opera and I returned to my house from the filming. And like I really wanted to vomit, I go to the bathroom and when I try to vomit I exert so much force that I swallow a bit of the vomit that I did vomit."
"Y ahí dije. Si yo me yo siempre tuve como miedo a asfixiarme siempre fobia al ahogarme fue siempre. De hecho, yo esto obviamente lo cuento siempre de de muy chico. Yo no, no podía comer comida sólida, todo el licuado era porque lo mío era siempre asfixiarme atragantarme entonces Claro, el vómito fue un día que se me destrabó la cabeza y dije, Ché, yo si si estoy reteniendo tanto para no vomitar, puede salirme un caudal enorme, vómito, hacer fuerza, querer tragarlo.","And that's when I said, I've always had a fear of choking, always a phobia of drowning. In fact, I've always talked about this from when I was very young. I couldn't eat solid food, everything had to be blended because my thing was always choking, so clearly, the vomiting was a day when my mind clicked and I said, 'Hey, if I'm holding back so much to not vomit, a huge amount could come out, vomit, exert force, try to swallow it.'"
"Asfixiarme y Morirme, o sea que yo no sé si es hemetofobia o si es fobia asfixiarme como que. ¿Está más para ese lado, pero es un recorrido común el que vos decís, aparecen elementos en la primera infancia? Sí, yo necesitaba licuar la comida.","Choke and die, so I don't know if it's emetophobia or if it's a phobia of choking. It seems more towards that side, but is it a common path that you describe, do elements appear in early childhood? Yes, I needed to blend the food."
"¿Por qué? Porque una persona necesita comer diferente a otros, porque es más hipersensible, porque tiene una tendencia a contraer AA sentir este. Una sensación de ahogo, una molestia porque no puede dejar de pensar en eso.","Why? Because a person needs to eat differently from others, because they are more hypersensitive, because they have a tendency to feel this sensation of choking, a discomfort because they can't stop thinking about it."
"Son muchos elementos que hacen que está el terreno fértil para eso. Nuestro trabajo es de sensibilizarlo, trabajar mucho en la zona. Nosotros tenemos todo el nervio vago que colabora para esa atención. Aprender a Relajarlo bueno, vos SOS artista, la voz, la garganta, el canto, la respiración son muchos elementos.","There are many elements that make the ground fertile for this. Our job is to sensitize them, to work a lot in that area. We have the vagus nerve that helps with this focus. Learning to relax it, well, you're an artist, the voice, the throat, singing, breathing are all important elements."
Pero hay un momento que nosotros tenemos que jugar Conesa facilidad de entrar y salir en la sensación sin que nos angustie. Cuando uno se acompaña de todas las sensaciones corporales que tenemos y las acepta.,But there is a time when we have to play with that ease of entering and exiting the sensation without it causing us distress. When one accompanies all the bodily sensations we have and accepts them.
"¿Se libera? Es como la sensación del mareo, que es muy frecuente en muchos pacientes. Que me voy a marear, que tengo miedo a marearme, que cuando nosotros logramos que el paciente se habitúe al mareo, provocándole mareos. En el consultorio, en la casa, en los fines de semana.","They are released. It's like the sensation of dizziness, which is very common in many patients. 'I'm going to get dizzy, I'm afraid of getting dizzy,' when we get the patient accustomed to the dizziness, inducing dizziness. In the office, at home, on weekends."
"Y que el paciente diga sí es que es fácil que es entrar en esto porque recuerdo siempre lo que nos decía un profesor Pai que loto. Él decía, nosotros cuando empezamos de chicos jugamos a marearnos. Y seguramente vos jugabas a mariarte hasta casi vomitar y no lo veías como una amenaza.","And the patient says yes, it's easy to get into this because I always remember what a professor, Pai loto, used to say. He said, when we start as kids we play at getting dizzy. And surely you played at getting dizzy to the point of almost vomiting and you didn't see it as a threat."
"Por qué cuando aparece la sensación de mareo hoy es un descontrol. Lo mejor que nos podría ocurrir es decir, si esto es pasajero se va a ir. Lo acompaño, no lo agravo. Y me aguanto. Pero el ansioso es intolerante, no tolera y esa intolerancia hace que tenga la urgencia.","Why when the sensation of dizziness appears today, it's chaos. The best thing that could happen is to say, 'this is temporary, it will pass. I accompany it, I do not make it worse. And I endure.' But the anxious person is intolerant, cannot tolerate and this intolerance causes them to feel the urgency."
"Me lo quiero sacar de encima, no voy a poder con esto y todo ese autodiálogo negativo que tiene bueno le produce la crisis. ¿Cuáles son los los síntomas más comunes de de de una fobia? Los síntomas más comunes de una fobia son síntomas de ansiedad.","I want to get rid of it, I can't handle this and all that negative self-talk that causes the crisis. What are the most common symptoms of a phobia? The most common symptoms of a phobia are symptoms of anxiety."
"No lo primero aparece la taquicardia. ¿Por qué? Porque nosotros empezamos a sentir que somos un animal en riesgo, que tiene o que pelear o que tiene que huir. ¿Y en general huimos, no, aunque mucha gente hace cosas contrafóbicas, no como diciendo Bueno, no puedo, con esto cierro los ojos y me tiro, no como y entonces tenemos la taquicardia, para qué?","The first thing that appears is tachycardia. Why? Because we start to feel that we are an animal at risk, that must fight or must flee. And generally, we flee, although many people do counterphobic things, like saying, 'Well, I can't, I close my eyes and jump,' and so we have tachycardia, for what?"
"¿Para bombear la sangre, para que podamos, nuestros músculos puedan ser rápidos, eficientes, fuertes, se empieza, empezamos a sentirse queda bucal porque para qué queremos saliva? No tiene sentido, estamos en riesgo, nuestra sangre fluye, con lo cual podemos sentir incomodidad en el estómago porque bueno, desaparece de esa zona.","To pump blood so that our muscles can be quick, efficient, strong, we start to feel dry mouth because why would we need saliva? It makes no sense, we are at risk, our blood flows, which can cause discomfort in the stomach because, well, it moves away from that area."
"Y se va a otras zonas. Podemos sentir sudor. ¿Por qué? Porque si estamos con una pelea bueno nos quieren agarrar. Podemos. Son tus reacciones muy, pero muy naturales y milenarias, diría yo. Ob.","And it goes to other areas. We can feel sweat. Why? Because if we are in a fight and someone tries to grab us, we can. These are very natural and ancient reactions, I would say. Obviously."
"Que empezamos a hiperventilarnos porque sentimos que necesitamos mucha sangre y la sangre necesita el oxígeno y que vaya todo rápido. Lo que pasa que esto pasa muy cortito tiempo frente a un estímulo que no lo requiere. Y bueno, terminamos mal.","We start to hyperventilate because we feel we need a lot of blood and the blood needs oxygen and everything to happen quickly. The thing is, this happens for a very short time in response to a stimulus that does not require it. And well, we end up feeling bad."
"Terminamos angustiados por nos sentimos el control, a veces descompensados hasta desmayados, porque es tal el shock adrenérgico que tenemos que bueno, se la pasa muy mal. Y después queda un resabio de eso. O sea que a la resaca después de eso, bueno, al otro día y un par de días.","We end up anguished because we feel out of control, sometimes even fainting, because the adrenergic shock we experience is so intense that it feels terrible. And then there remains an aftereffect of that. That is, the hangover after that, well, the next day and a couple of days later."
"¿Y por qué? Porque nuestro sistema neuro vegetativo estuvo en contacto con circunstancias que eran tan amenazantes como si estuviésemos frente a un león. Sí, y me destrabaste un recuerdo mío, que yo no me acordaba que cuando yo era chico a mí nunca me podían hacer.","And why? Because our autonomic nervous system was in contact with circumstances as threatening as if we were facing a lion. Yes, and you triggered a memory of mine, that I did not remember when I was a child they could never do."
"¿Vieron el famoso isopado? ¿Bueno, el hisopado de pero por anginas viste? Claro, sí. Nunca han, nunca han podido y yo tengo el recuerdo de una vez estar en una. Sí, en una clínica y bueno, mi hermano, mi hermana, todo, o sea haciendo el hisopado y yo mi turno era, pero entre 3 y yo solt Nicky Jam, mi viejo mide 2 m, Eh, me soltaba de mi viejo, yo chiquito, así me escapé de esa clínica, me fui corriendo por la calle, me metí 1 hora en construcción pidiéndole ayuda a los obreros, una cosa, pero demente y Claro, yo dije, ahora estoy pensando, digo Claro, ya de de muy chico, o sea, tenía como porque obviamente lo el lo que me daba miedo del del hisopado era la.","You see the famous swab? Well, the throat swab for strep throat, right? Clearly, yes. They never could, and I remember once being in a clinic, and well, my brother, my sister, everyone, doing the swab and it was my turn, but between 3 people and I break free from my dad, who is 2 meters tall, eh, I got away from my dad, a little kid like that I escaped from that clinic, ran down the street, spent an hour in a construction site asking the workers for help, a mad thing, and clearly, I said, now thinking, I say clearly, from a very young age, I mean, I had because obviously what scared me about the swab was the."
