Text_Chunks,Translation_to_SPA
"So I really didn’t declare it and I said, man, you gotta go out and get some and she’s like, okay, okay. And the other issue I was like, I swear to you Jess, every cat I encounter wants to be with me.","Así que realmente no lo declaré y dije, hombre, tienes que salir y conseguir un poco y ella dijo, está bien, está bien. Y en el otro tema pensé, te lo juro Jess, cada gato que encuentro quiere estar conmigo."
"Yeah, they know the ones that don’t like them and then they have to make it their business […] Exactly they get you do have an interest in cat energy. Now that you know you don’t like me, I’ll spend my whole life trying to get you to like, that’s my MO.","Sí, saben a quién no les agradan y luego tienen que hacerlo asunto suyo […] Exactamente, entienden que tienes interés en la energía felina. Ahora que sabes que no te gusto, pasaré toda mi vida tratando de que te guste, ese es mi modus operandi."
"So I arrived now their house is beautiful, right by the ocean ocean breeze, I’m like, I walk in. I’m like, oh, actually, I’m okay. I’m gonna took a clarinet, but I was like, this isn’t as bad. Not a lot of carpets. I’m like, I’m okay, and I see the cats. And we’re staying over there. And I’m like, okay, like they don’t announce like they’re not interested in humans at all. And I’m like, okay. So we go through the day or out and about we have a beautiful dinner at the house. I’m fine. Cats are not anywhere near us. Okay, then, it’s time to go to bed. Now Gus is also allergic to cats. Okay, that’s a part of this, also on clarinet. And when I tell you this cat, whose name I couldn’t I still don’t know because I just couldn’t commit it to memory. This large black cat was so heavy. Okay, I’ve never seen such a heavy cat.","Así que llegué ahora, su casa es hermosa, justo al lado de la brisa del océano, y entré. Pensé, oh, en realidad, estoy bien. Voy a coger un clarinete, pero pensé: esto no es tan malo. No muchas alfombras. Estoy como, estoy bien y veo a los gatos. Y nos quedaremos allí. Y yo digo, está bien, no anuncian que no están interesados ​​en los humanos en absoluto. Y yo digo, está bien. Así pasamos el día o salimos y tenemos una hermosa cena en casa. Estoy bien. Los gatos no están cerca de nosotros. Bien, entonces es hora de irse a la cama. Ahora Gus también es alérgico a los gatos. Bien, eso es parte de esto, también en clarinete. Y cuando les digo este gato, cuyo nombre no pude, todavía no lo sé porque simplemente no pude memorizarlo. Este gran gato negro pesaba mucho. Vale, nunca había visto un gato tan pesado."
"Well, now you’re fat shaming this cat.","Bueno, ahora estás gordo avergonzando a este gato."
I’m sorry.,Lo lamento.
It’s not right.,No está bien.
"It was just heavy to the ground. Big, thick, thick presence. So I go to sleep with both kids in the bed with me, doors closed. Then I meant I wanted to come out and do some more time with my friend but I actually fell asleep with the kids that I wake up. It’s like, one of the morning and I’m like, Oh God, I gotta do my skincare gotta do my stuff. Now I walk out. I walk out of the room. That motherfucker. It’s sitting in the middle of the hallway staring at me. And I’m like, oh.","Simplemente pesaba hasta el suelo. Presencia grande, espesa, espesa. Así que me voy a dormir con los dos niños en la cama conmigo, con las puertas cerradas. Entonces quise decir que quería salir y pasar más tiempo con mi amigo, pero en realidad me quedé dormido con los niños y me despierto. Es como, una de la mañana y yo digo, Oh Dios, tengo que cuidar mi piel, tengo que hacer mis cosas. Ahora salgo. Salgo de la habitación. Ese hijo de puta. Está sentado en medio del pasillo mirándome. Y yo digo, oh."
"Because that’s when they come to life, they’re not. Okay, I want to talk about the fact that they’re nocturnal.","Porque ahí es cuando cobran vida, no lo son. Bien, quiero hablar sobre el hecho de que son nocturnos."
"[…] That I just understood that this weekend. Yeah, so hunt […]","[…] Eso lo acabo de entender este fin de semana. Sí, entonces caza […]"
Was raising you stalking you.,"Te estaba criando, acosándote."
"Okay, so I’m like, Oh, God, but the bathroom is right there. So I just I don’t even have to go past him. I just go right into the bathroom. I close the door, do my stuff. I come back out. Gets out there, oh my god. It was that I know. I had left at the door to our bedroom open. Okay, Jessica. I see, I go into the bath. I go into back into that and other kids are sleeping. And I see on the far side of the bed, okay, by the windows. I see, not its body just its head poking out from the bed from behind the bed. And I’m like, oh fuck, and I got ey.","Bien, entonces dije: Oh, Dios, pero el baño está justo ahí. Así que ni siquiera tengo que pasar por delante de él. Simplemente voy directo al baño. Cierro la puerta, hago mis cosas. vuelvo a salir. Sale ahí, oh Dios mío. Fue que lo sé. Había dejado abierta la puerta de nuestro dormitorio. Está bien, Jéssica. Ya veo, entro al baño. Vuelvo a eso y otros niños están durmiendo. Y veo al otro lado de la cama, vale, junto a las ventanas. Ya veo, no su cuerpo, solo su cabeza asomando desde detrás de la cama. Y yo dije, oh joder, y tengo ey."
"Like, you became like a British lorry driver?",¿Te convertiste en un camionero británico?
"Oh, boy, what are you doing?","Oh, chico, ¿qué estás haciendo?"
You can’t chase a cat?,¿No puedes perseguir a un gato?
"You can’t, well, turns out you can’t. And also, it’s and then as I’m saying, boy, to this cat. It slowly retreats behind the bed. I can’t see it now. And Gus is like half naked, splayed out on the bed. And I’m like, what do I do? What do I do? And so I made such a difficult decision to sacrifice my children. I left the door open to that room in the hopes I almost shut the door closed. But I was like, I have to give this cat a chance to get out of the room. And then I went into man’s office and I slept on a tiny couch. Okay, tiny leather couch. Office was the only other place that had a door like where I could close myself in a way.","No puedes, bueno, resulta que no puedes. Y además, es y luego como le digo, muchacho, a este gato. Se retira lentamente detrás de la cama. No puedo verlo ahora. Y Gus está medio desnudo, tumbado en la cama. Y yo digo, ¿qué hago? ¿Qué debo hacer? Y entonces tomé la difícil decisión de sacrificar a mis hijos. Dejé la puerta abierta de esa habitación con la esperanza de casi cerrarla. Pero pensé: tengo que darle a este gato la oportunidad de salir de la habitación. Y luego entré a la oficina del hombre y dormí en un pequeño sofá. Vale, un pequeño sofá de cuero. La oficina era el único otro lugar que tenía una puerta donde podía cerrarme de alguna manera."
"So you sacrifice Gus thinking, well, maybe he’ll make it through breathing and maybe not. But I have to get out of here and you left them with that cat?","Así que sacrificas a Gus pensando, bueno, tal vez logre respirar o tal vez no. ¿Pero tengo que salir de aquí y los dejaste con ese gato?"
"I did, I left them with that.","Lo hice, los dejé con eso."
That’s funny.,Es gracioso.
That I didn’t know I don’t know how to tame a cat.,Eso no lo sabía. No sé domesticar a un gato.
"No, if you’re if you don’t speak Catlin, as you don’t know.","No, si es así, no hablas Catlin, ya que no lo sabes."
"And when I tell you, Jess, and people say this about cats, but boy was a true. When I saw it peeking that bed. The energy was like, I got you bitch, I got you. Okay, and then it moved away. It was like it was game over for me and.","Y cuando te digo, Jess, la gente dice esto sobre los gatos, pero vaya, era verdad. Cuando lo vi asomándose a esa cama. La energía era como, te tengo perra, te tengo. Bien, y luego se alejó. Fue como si se hubiera acabado el juego para mí y."
"It in owns you. They are not afraid they don’t, they’re not afraid of anything. And you know that there is and this is? Again, why is this an animal podcast but cats are a huge problem in Los Angeles because they have like 1 million kittens a year. So there will always be more cats than people always there are so many cats. You’re living amongst, like not more Yang’s people have wild cats in Los Angeles, they’ve taken over it’s kind of a thing. They don’t know what to do. And you know why there’s more black and tabby cats. Again, I’ve spent so much time at this cat cafe where you just lay around.","Te posee. No tienen miedo, no tienen miedo de nada. ¿Y sabes que hay y esto es? Nuevamente, ¿por qué este es un podcast sobre animales, pero los gatos son un gran problema en Los Ángeles porque tienen alrededor de 1 millón de gatitos al año? Entonces siempre habrá más gatos que personas, siempre habrá tantos gatos. Estás viviendo entre, como si la gente de Yang no tuviera gatos salvajes en Los Ángeles, se han apoderado de eso, es una especie de cosa. No saben qué hacer. Y sabes por qué hay más gatos negros y atigrados. Una vez más, he pasado mucho tiempo en este café para gatos donde simplemente te relajas."
"No, but Jess, let me ask you something seriously, I want to know why there’s more black in, and I didn’t know that.","No, pero Jess, déjame preguntarte algo en serio, quiero saber por qué hay más negro y no lo sabía."
"They camouflage, they’re the ones who survived because in the in the night. Black and Tabby is camouflage. So that’s why there’s more of them than the other cars. They’re creatures of the night. That’s the truth.","Se camuflan, son los que sobrevivieron porque en la noche. Black and Tabby es camuflaje. Por eso hay más de ellos que de otros coches. Son criaturas de la noche. Esa es la verdad."
"And I didn’t know that, and Nancy said that in the morning, she’s like, yeah, they’re well they’re nocturnal. Like goddamn I didn’t know cats are nocturnal. Why would you ever domesticate a pet that’s nocturnal.","Y yo no lo sabía, y Nancy dijo que por la mañana, ella decía, sí, están bien, son nocturnos. Maldita sea, no sabía que los gatos son nocturnos. ¿Por qué domesticarías alguna vez a una mascota que es nocturna?"
"Ask the Egyptians. I mean, this is a tale as old as time they’ve been around, you know, they’ve they are perfectly evolved. They have not evolved at all since the Egyptian times. That’s the cat that the Egyptians had we have now. Okay, I don’t want to know this.","Pregúntale a los egipcios. Quiero decir, esta es una historia tan antigua como la que existe, ya sabes, están perfectamente evolucionados. No han evolucionado en absoluto desde la época egipcia. Ese es el gato que tenían los egipcios y el que tenemos ahora. Está bien, no quiero saber esto."
"Like, are you suggesting that we’ve evolved around cats like they’ve stayed the same and we changes?",¿Estás sugiriendo que hemos evolucionado en torno a los gatos como si ellos permanecieran igual y nosotros cambiáramos?
"Yes, they’re the perfect machine. And when I tell you my dad is so obsessed with his cat, Thomas R Two, T two so that, you know, my family was having a particularly difficult Christmas as you know. And I came downstairs and my dad was in the basement, which is his office covered of course and posters of playing house that I don’t even know where he got them from. And he was playing Pink Floyd to his cat Tasar he said he really enjoys this album. Okay, so like, it’s takes, he’s at he’s 18 and I just looked at him over Christmas and I said, you motherfucker, you got to stay alive for at least another year.","Sí, son la máquina perfecta. Y cuando te digo que mi papá está tan obsesionado con su gato, Thomas R Two, T two, que, ya sabes, mi familia estaba pasando una Navidad particularmente difícil, como sabes. Y bajé y mi papá estaba en el sótano, que es su oficina cubierta, por supuesto, y carteles de jugar a las casitas que ni siquiera sé de dónde los sacó. Y estaba poniendo Pink Floyd para su gato Tasar y dijo que realmente disfruta este álbum. Bien, entonces es necesario, tiene 18 años y lo miré en Navidad y le dije, hijo de puta, tienes que seguir con vida al menos un año más."
18? Cats live that long?,18? ¿Los gatos viven tanto tiempo?
"It can live to like 22 and we hope he does I go I don’t care if I have to like Weekend at Bernie’s you were like what, but like this cat whilst we are in the underworld as a collective St. Clair tribe, this cat must stay alive. And he’s given us some scares, and so I just honestly he goes down the rest of the ship goes to.","Puede vivir hasta los 22 años y esperamos que lo haga. Voy. No me importa si me tiene que gustar Weekend at Bernie's. Eras como qué, pero como este gato mientras estamos en el inframundo como una tribu colectiva de St. Clair, esto. El gato debe seguir vivo. Y nos ha dado algunos sustos, así que, sinceramente, él se hunde y el resto del barco se hunde."
It’s so fascinating to me that now I’m just like understanding your that you like cats and actually kind of are a cat.,Es tan fascinante para mí que ahora entiendo que te gustan los gatos y que en realidad eres un gato.
"I do, I’m not nocturnal. Certainly you’re right. I’m not a dog.","Sí, no soy noctámbulo. Ciertamente tienes razón. No soy un perro."
"No, I’m.",No soy yo.
"Just like I just a gator. Yeah, you are you’re I don’t know.","Al igual que yo, solo un caimán. Sí, lo eres, no lo sé."
God.,Dios.
"But that’s the funny thing about cats is like, and that’s why you’re such a cat. It’s because they’re so there’s so slippery.","Pero eso es lo curioso de los gatos, y por eso eres un gato. Es porque son muy resbaladizos."
"Dan and I moved to LA. We lived in an a not so savory part of of Santa Monica actually. And we were true, we were so depressed that we tried to go for a walk. It was at night probably like 9:30, we didn’t have kids yet. And all of a sudden a black furry one of those like gigantic, lots of fur, jumped out of a hedge. And where and again, this is where you know what you’re dealing with Dan screamed, run for your life and took off. And I was very far behind him. He didn’t know what it was. But it was very much a save yourself scenario. And I was like that’s like that, that that movie that Will Ferrell and Julia Louis Dreyfus remade where the avalanche came. I was like you fucking took off. You didn’t know what that thing was.","Dan y yo nos mudamos a Los Ángeles. En realidad, vivíamos en una parte no tan sabrosa de Santa Mónica. Y era verdad, estábamos tan deprimidos que intentamos salir a caminar. Eran de noche, probablemente como las 9:30, todavía no teníamos hijos. Y de repente un peludo negro, de esos que parecen gigantes, de mucho pelo, saltó de un seto. Y una y otra vez, aquí es donde sabes con lo que estás lidiando. Dan gritó, corrió para salvar su vida y se fue. Y yo estaba muy lejos de él. No sabía qué era. Pero fue en gran medida un escenario de sálvate a ti mismo. Y yo pensé que eso es así, que esa película que Will Ferrell y Julia Louis Dreyfus rehicieron fue donde vino la avalancha. Yo estaba como si te hubieras largado. No sabías qué era esa cosa."
"Well, I understand those instincts. He’s allergic he hates them.","Bueno, entiendo esos instintos. Es alérgico y los odia."
"That he missed me that seem as if he took off I’ve never seen so fast. I left my child who’s also allergic in the middle of the night. We didn’t even have the wherewithal to say like, hey, Gus, come sleep over here. Like I was just like, I’m added here, I’m out of here.","Que me extrañó, que parecía como si hubiera despegado, nunca lo había visto tan rápido. Dejé a mi hijo que también es alérgico en mitad de la noche. Ni siquiera teníamos los medios para decir, oye, Gus, ven a dormir aquí. Como si estuviera como, estoy agregado aquí, estoy fuera de aquí."
"People also don’t get it like I’m not trying to be like, difficult. I simply can’t breathe in this home and my parents were like, take a Benadryl like, they don’t care. They’re like they had comes first.","La gente tampoco entiende que no estoy tratando de ser difícil. Simplemente no puedo respirar en esta casa y mis padres decían, tomen un Benadryl, no les importa. Son como si tuvieran lo primero."
A little bit like people don’t really know you’ve just how alerting.,Un poco como si la gente no supiera realmente qué tan alerta estás.
It’s like an anti histamine response. It’s not your body is in distress.,Es como una respuesta antihistamina. No es tu cuerpo el que está en apuros.
"Oh, I have no control over it. When I was in when I was in middle school, I went over to my friend a marina, what’s his house she had cats. And I didn’t this is when I found out I was alert. I pet the cat and then I rubbed my eye.","Oh, no tengo control sobre eso. Cuando estaba en la escuela secundaria, fui a ver a mi amigo a un puerto deportivo, cuál era su casa y ella tenía gatos. Y no fue entonces cuando descubrí que estaba alerta. Acaricio al gato y luego me froté el ojo."
Couldn’t see it.,No pude verlo.
"And I literally had to go to the ER because my eye blew up, so frightening. So I’m just I can’t be around them for extended periods of time without a lot of medication. But, but Jess, you know.","Y literalmente tuve que ir a urgencias porque me explotó el ojo, fue muy aterrador. Así que simplemente no puedo estar cerca de ellos por períodos prolongados sin muchos medicamentos. Pero Jess, ya sabes."
"I bet my nan was just like, I bet your best friend was like, oh, yeah, they’re nocturnal, like, oh, no big deal. Like you had to sleep on a couch like yeah, that’s okay. They own the place.","Apuesto a que mi abuela dijo, apuesto a que tu mejor amigo dijo, oh, sí, son nocturnos, como, oh, no es gran cosa. Como si tuvieras que dormir en un sofá, sí, está bien. Son dueños del lugar."
"No, listen, she felt really she was absolutely mortified that I slept on the couch and she married into cats. Okay, I wouldn’t, she married into cats, so what can you do about that? Nothing, but I just, I guess what I want to ask you though, is when you’re hanging around your family cats. are you connecting with them?","No, escucha, ella realmente sintió que estaba absolutamente mortificada porque yo dormía en el sofá y ella se casaba con gatos. Está bien, yo no lo haría, ella se casó con gatos, entonces, ¿qué puedes hacer al respecto? Nada, pero supongo que lo que quiero preguntarte es cuándo estás con los gatos de tu familia. ¿Te estás conectando con ellos?"
"Yes, they were all I had they were close the closest I could get to a dog so like our our cats. And again our cats are like, you know get get Pink Floyd played to them so they’re much more like dogs in that way that they connect to you. But we’ve had to like warm up to Thomas R Two like for years and years before he like accepted us. You know, it wasn’t until I moved into the basement of my parents house last summer quite randomly that he fully embraced us as part of the tribe. So I don’t know what to tell you. I mean, I’ll get I’ll take an animal however, I can get my hands on them but interesting, you don’t have cats, is that just because of damn. Because the day he couldn’t breathe? Believe me, I’ve tried to bring them in the house? Of course I have, and he’s like, do you care more about them than me? Like that’s why I can’t breathe. Please somebody take me seriously.","Sí, eran todo lo que tenía, eran lo más cerca que podía estar de un perro tan parecido a nuestros gatos. Y nuevamente nuestros gatos dicen, ya sabes, les tocas Pink Floyd para que se parezcan mucho más a los perros en esa manera de conectarse contigo. Pero hemos tenido que acercarnos a Thomas R Two durante años y años antes de que él nos aceptara. Sabes, no fue hasta que me mudé al sótano de la casa de mis padres el verano pasado, de forma bastante aleatoria, que nos aceptó plenamente como parte de la tribu. Así que no sé qué decirte. Quiero decir, conseguiré, tomaré un animal, sin embargo, puedo tenerlos en mis manos, pero interesante, no tienes gatos, es solo por maldita sea. ¿Porque el día que no pudo respirar? Créeme, ¿he intentado traerlos a casa? Por supuesto que sí, y él me preguntó: ¿Te preocupas más por ellos que por mí? Por eso no puedo respirar. Por favor que alguien me tome en serio."
"Believe me, believe men, and believe women.","Créanme, crean a los hombres y crean a las mujeres."
Believe me.,Créeme.
"Jess, did I ever tell the story about my friend who’s whose mother works for the Houston Zoo and they always had a boa constrictor. So many crazy amount of the ferret that I adopted, I told you about that in college.","Jess, ¿alguna vez te conté la historia de mi amigo cuya madre trabaja para el zoológico de Houston y siempre tuvo una boa constrictor? Adopté una gran cantidad de hurones, te lo conté en la universidad."
Yes.,Sí.
"Yeah, but when I was at and then we were unfit mothers and she had to take the ferret but I was in her bathroom or parents bathroom when I was visiting Houston. And I was on the toilet and I heard [..]  And I was like, the fuck something’s breathing in here. And I looked down and it was Mr. T the tortoise. He was like 95 years old, and he was staring up at me going […] Like, that big fucking just is everywhere in the house, you never know.","Sí, pero cuando estaba en y entonces éramos madres no aptas y ella tuvo que llevarse al hurón, pero yo estaba en su baño o en el baño de sus padres cuando estaba de visita en Houston. Y estaba en el baño y escuché [...] Y pensé, carajo, algo está respirando aquí. Y miré hacia abajo y era el Sr. T, la tortuga. Tenía como 95 años y me miraba fijamente diciendo […] Como si ese gran puto estuviera en todas partes de la casa, nunca se sabe."
Wow.,Guau.
"So the animals are. I mean, honestly, if I could be around them every minute of the day, it’s all I want.","Así son los animales. Quiero decir, honestamente, si pudiera estar cerca de ellos cada minuto del día, es todo lo que quiero."
I know and I love.,Lo sé y lo amo.
"You’re so beautifully connected to them. I mean, it’s very interesting, because like, I will tell you, I mean this very deeply, you know, I’ve now been fostering […] foster fail adopting to pretty, like decently sized pitbulls. And nothing is like made me nervous. And the way that I’ve been absolutely terrified of cats and their energy, you know, on our old house, Jess, we had like, remember, there was sort of that, like, outside part when you walked in there was like, that little atrium area. I walked in one day and there was a cat there. And I was like, oh, fucking hell no. And I left the door open and I ran to into the house from the back. And then I came to the front, the little french doors, and I looked out and that cat is sitting at the door waiting. And I’m like, and it didn’t leave for such a long time. And I was taking pictures sending it to Paul. I’m like, get it out, get it out. Someone’s gone texting the neighbors who lost a cat there’s a cat here. No color, and finally and but in that moment, I genuinely was like, we must move like there’s no if this cat, it’s home.","Estás tan bellamente conectado con ellos. Quiero decir, es muy interesante, porque, te lo diré, lo digo en serio, ya sabes, ahora he estado fomentando […] la adopción fallida de pitbulls bonitos, como de tamaño decente. Y nada es como me puso nervioso. Y la forma en que he estado absolutamente aterrorizado por los gatos y su energía, ya sabes, en nuestra antigua casa, Jess, teníamos como, recuerda, había una especie de esa parte afuera cuando entrabas allí era como, esa pequeña área del atrio. Entré un día y había un gato allí. Y yo dije, oh, joder, no. Y dejé la puerta abierta y corrí hacia la casa por la parte de atrás. Y luego llegué al frente, las pequeñas puertas francesas, y miré hacia afuera y ese gato estaba sentado en la puerta esperando. Y yo digo, y no se fue por tanto tiempo. Y estaba tomando fotografías enviándoselas a Paul. Yo digo, sácalo, sácalo. Alguien envió mensajes de texto a los vecinos que perdieron un gato: ""Aquí hay un gato"". Sin color, y finalmente en ese momento, realmente pensé, debemos movernos como si no hubiera si este gato, está en casa."
Comfortable picking up and leaving. It’s very disturbing to me.,Cómodo recoger y salir. Es muy perturbador para mí.
"I was so ready to be like, this is it, we’re out of here […] Eventually, our neighbor like directed me to a woman whose cat it was but it was so frightening to see that level of like, I fucking own you bitch.","Estaba tan listo para decir, esto es todo, nos vamos de aquí […] Finalmente, nuestro vecino me dirigió a una mujer cuyo gato era, pero fue muy aterrador ver ese nivel de, joder, soy dueño. tu perra."
"Yes it does they do own again, they also don’t need to come inside. And you remember the woman who put the ice caps on me when I was going through treatment Gail, she had 51 cats she lived with and Lenin was gotten so involved in Gail’s cat rescue, she trapped on, she trapped the wild ones and we would you know from the wild because that’s why it’s such a problem, they’re having so many kittens in the wild. But she had names for all of them. And so one time I would go to sleep they would give me so many drugs that I would fall asleep. And I literally woke up to Lenin writing all of their names on a on an envelope and she was like number 49 Katy Perry,  number 50 Mr. Mustapha Lee’s number 52, and I was like, what are you doing? She’s like, I just get involved. I get involved in all of their dramas who’s got mange who’s you know? But what it loves I mean but this woman was an angel on earth angel on earth.","Sí, vuelven a ser dueños, tampoco necesitan entrar. Y recuerdas a la mujer que me puso los casquetes polares cuando estaba en tratamiento, Gail, ella tenía 51 gatos con los que vivía y Lenin se involucró tanto en el rescate de los gatos de Gail, los atrapó, atrapó a los salvajes y nosotros Lo sabes desde la naturaleza porque es por eso que es un problema, tienen tantos gatitos en la naturaleza. Pero ella tenía nombres para todos ellos. Y entonces una vez que me iba a dormir me daban tantas drogas que me quedaba dormido. Y literalmente me desperté con Lenin escribiendo todos sus nombres en un sobre y ella era como Katy Perry número 49, número 50 del Sr. Mustapha Lee, número 52, y yo dije, ¿qué estás haciendo? Ella dice, simplemente me involucro. Me involucro en todos sus dramas, ¿quién tiene sarna, quién conoces? Pero lo que ama quiero decir pero esta mujer era un ángel en la tierra ángel en la tierra."
To be clear wish the best for cats.,"Para ser claros, deseo lo mejor para los gatos."
"Yeah, I’m again I’m ruled by them so it’s like I’m also I want people I know people are gonna be upset about it, but it’s also like cat energy. I’m just like they’re dictators you know, this is an oppressive regime but I’m I don’t I don’t wish harm upon them I just I’m you know, struggling with my own sovereignty. This podcast is so stupid.","Sí, nuevamente estoy gobernado por ellos, así que es como si también quisiera que la gente que conozco se enoje por eso, pero también es como la energía del gato. Soy como si fueran dictadores, ya sabes, este es un régimen opresivo, pero no les deseo daño. Simplemente estoy, ya sabes, luchando con mi propia soberanía. Este podcast es tan estúpido."
Why are they what else? What else?,¿Por qué son qué más? ¿Qué otra cosa?
"What else do we have, you know? Oh, what else got so much work to do between now and the end of March.","¿Qué más tenemos, sabes? Oh, ¿qué más hay tanto trabajo por hacer desde ahora hasta finales de marzo?"
Kind of feel that way. I’m just racing towards summer.,Me siento así. Estoy corriendo hacia el verano.
"Yes, got so much work to do. And I’m trying to chip away at it and not get overwhelmed by it. Very hard chop wood carry water. Dan is a chop wood carry water. He doesn’t get overwhelmed by deadlines or whatever. I think I have such all or nothing thinking, I’m like, there’s a deadline. It’s like college lets everybody live in the house. And we’ll order in until it’s done until three weeks from now. So I’m really trying to do something different but boy, oh boy.","Sí, tengo mucho trabajo que hacer. Y estoy tratando de reducirlo y no sentirme abrumado por ello. La madera cortada muy dura transporta agua. Dan es un hombre que corta leña y transporta agua. No se siente abrumado por los plazos ni nada por el estilo. Creo que tengo un pensamiento de todo o nada, pienso que hay una fecha límite. Es como si la universidad permitiera que todos vivieran en la casa. Y haremos el pedido hasta que esté listo dentro de tres semanas. Así que realmente estoy tratando de hacer algo diferente, pero vaya, vaya."
"You know it the time change has not helped us. I’ve been single parenting for the last few days, and I’m the time change. I know it’s this looks so simple right sour but it’s like it really seems to have gotten us pretty good over here.","Ya lo sabéis el cambio de hora no nos ha ayudado. He sido madre soltera durante los últimos días y soy el cambio de horario. Sé que esto parece muy simple, muy amargo, pero parece que realmente nos ha traído bastante bien aquí."
"Oh, for sure, you know also for me because the sunshine is such a it’s beckoning me at 5:45 Yesterday, I was like, fuck it, let’s head down, bring the dogs down. He’s like Dan like it’s dinner time. I’m like, is it though? It’s not, and so everyone’s up till nine. You know, it’s like it’s a disaster over here in that way and so.","Oh, seguro, también lo sabes porque la luz del sol es tal que me hace señas a las 5:45. Ayer pensé, a la mierda, bajemos la cabeza, bajemos a los perros. Es como Dan, como si fuera la hora de cenar. Yo digo, ¿lo es? No lo es, así que todos están despiertos hasta las nueve. Ya sabes, es como si fuera un desastre aquí en ese sentido y demás."
But I love that.,Pero eso me encanta.
"I do, it summer already. For me, I’m like, Oh, enough is enough with the number.","Yo sí, ya es verano. Para mí, pienso: Oh, ya basta con el número."
Let’s wrap it up.,Vamos a envolverlo.
"Let’s wrap it up. It’s time for summer, and then let’s head into the holidays because this over this.","Vamos a envolverlo. Es hora de verano, y luego pasemos a las vacaciones porque esto acabó con esto."
"I will say as much as the time change is hard. There’s something about it being light. At 6, 6:37 one close to seven. That is so wonderful.","Diré tanto como el cambio de hora es difícil. Hay algo en que sea ligero. A las 6, 6:37 uno cerca de las siete. Eso es tan maravilloso."
Tumbler time you get free service over at 5:30 in the dark.,"A la hora del vaso, obtienes servicio gratuito a las 5:30 en la oscuridad."
"No, you can’t. So I know people want to lose the tie.","No, no puedes. Entonces sé que la gente quiere perder la eliminatoria."
"No, I don’t I need it. I need this bump, I honestly I needed to signal the time of renewal I do I need it. I need it as a little bump. For me, this is for me, I take this time change very personally. And I feel like it’s for me.","No, no lo necesito. Necesito este golpe, sinceramente necesitaba señalar el momento de la renovación. Lo necesito. Lo necesito como un pequeño golpe. Para mí, esto es para mí, me tomo este cambio de época muy personalmente. Y siento que es para mí."
"You know what has been really centering me and I don’t think we can do it this week. But we will be back is our academy happy hours now for those of you don’t know, we’ve been hosting these happy hours on Fridays for our students at the Academy. And we do it on Instagram Live and it’s really fun. And it’s just been God is it like really launched me into the weekend. And I’ve just really been enjoying it, Jess.","Sabes lo que realmente me ha centrado y no creo que podamos hacerlo esta semana. Pero ahora volveremos en las horas felices de nuestra academia, para aquellos de ustedes que no lo saben, hemos estado organizando estas horas felices los viernes para nuestros estudiantes en la Academia. Y lo hacemos en Instagram Live y es muy divertido. Y fue Dios quien realmente me lanzó al fin de semana. Y realmente lo he estado disfrutando, Jess."
"Me too, it’s a ritual too, it’s like Friday, now we do it at 3pm. Now part of it is that we get to knock off now we we did have quite a few drinks, and then we went back to work at four which was.","Yo también, es un ritual también, es como viernes, ahora lo hacemos a las 3 de la tarde. Ahora parte de esto es que podemos terminar ahora que tomamos bastantes tragos y luego volvimos a trabajar a las cuatro, que era."
"That was a mistake. I’m going to try to handle my schedule, so that doesn’t happen.",Eso fue un error. Voy a intentar manejar mi agenda para que eso no suceda.
"But it’s so fun to just have a drink and go oh, it’s the weekend like what is the weekend hold for us, you know, because I think also with kids and all of their activities. It can be a bit of a grind, you know?  But the weekends are time for you know, frivolous activity, you know?","Pero es muy divertido simplemente tomar una copa y decir: oh, es el fin de semana como lo que es el fin de semana para nosotros, ya sabes, porque pienso también con los niños y todas sus actividades. Puede ser un poco complicado, ¿sabes? Pero los fines de semana son tiempo para, ya sabes, actividades frívolas, ¿sabes?"
"I just tell you, so I can I know I’m going back to animals, but I did go in San Diego where I went this weekend. We went to a dog beach.","Solo te lo digo para saber que volveré a los animales, pero fui a San Diego, donde fui este fin de semana. Fuimos a una playa para perros."
"Okay, yeah, San Diego. Nobody’s trying too hard down there. Do you know what I mean?","Vale, sí, San Diego. Nadie se esfuerza demasiado ahí abajo. ¿Sabes lo que quiero decir?"
It’s so true.,Es tan cierto.
"They are living is easy down there. It’s easy down there, yes.","Viven fácilmente allí abajo. Es fácil ahí abajo, sí."
"Yes, now, you know, Paul obviously did a whole show that I did with him called NTSF SD SUV, which stood for National Strike For San Diego Sportster Utility Vehicle but there were a lot of San Diego jokes. And they were just just about that pretty much which was like, why is San Diego you know.","Sí, ya sabes, Paul obviamente hizo un programa completo que hice con él llamado NTSF SD SUV, que significaba National Strike For San Diego Sportster Utility Vehicle, pero había muchos chistes de San Diego. Y se trataba de eso, más o menos, de por qué es San Diego, ¿sabes?"
"Yeah, and not a titan of industry. You know, and that’s what I love about it, like when.","Sí, y no un titán de la industria. Ya sabes, y eso es lo que me encanta, como cuando."
"I kept on asking what’s the main industry here? And I think I got like a lot of remote workers. I was like, okay.","Seguí preguntando ¿cuál es la industria principal aquí? Y creo que me parecieron muchos trabajadores remotos. Yo estaba como, está bien."
"I don’t know what is up down there. But I like the vibe, I learned.","No sé qué hay ahí abajo. Pero me gusta el ambiente, aprendí."
"A lot of money and like La Jolla and like those, but I went to this dog beach and apparently people move there for this dog beach so.","Mucho dinero y me gusta La Jolla y esas cosas, pero fui a esta playa para perros y aparentemente la gente se muda allí por esta playa para perros."
"Yes, I can imagine it.","Sí, puedo imaginarlo."
