Text_Chunks,Translation_to_SPA
"They have this weird like corner pantry in the kitchen that was kind of blocking the view from the inside. This was before like open concept floor plans were a thing. And he was like if we take this pantry down, you know it’ll really open up the room. So maybe we take this pantry out and just like put a big island here. And so they did that and they put in granite countertops. Like they put all this work into the house. They painted it, he did a three color color scheme for the paint. There was like beige, this really pretty like ivory and then this neat foresty Green was like the accent color. Everything he’d done was top notch. It looked absolutely incredible, you’d never know they didn’t hire a contractor to do this work and I remember kind of thinking at the time, like how do I get the money to pay for this? Because my stepdad was on disability. My mom is on disability because of all the back stuff that she’d suffered her entire life. And she was never able to work again after the injuries that she sustained from delivering that wedding cake so I thought it was weird, but I didn’t really think anything of it at the time. And I was back in Washington I bought condo, a really cute little condo loved it. And I think it was, like $158,000 or something that is just obscene to think about these days but the problem was when I had gotten a loan for this condo it was it had an adjustable rate mortgage, I had an arm because I had the burden of my parents house hanging on my credit. And I still didn’t fully understand like the ramifications of what that meant but I was assured, like, if you make good payments, you have good payment history. If your parents keep making the payment in in Boise like, you’ll be fine, you’ll be able to refinance this adjustable rate. And when it’s ready, you’ll refinance, you’ll be good to go.","Tienen esta extraña despensa en la esquina de la cocina que bloqueaba la vista desde el interior. Esto era antes de que existieran los planos de planta de concepto abierto. Y él dijo que si derribamos esta despensa, sabes que realmente abrirá la habitación. Entonces, tal vez saquemos esta despensa y pongamos una isla grande aquí. Y así lo hicieron y pusieron encimeras de granito. Como si pusieran todo este trabajo en la casa. Lo pintaron, él hizo una combinación de tres colores para la pintura. Había como beige, este realmente bonito como el marfil y luego este verde bosque limpio era como el color de acento. Todo lo que había hecho era de primera categoría. Parecía absolutamente increíble, nunca sabrías que no contrataron a un contratista para hacer este trabajo y recuerdo haber pensado en ese momento, ¿cómo obtengo el dinero para pagar esto? Porque mi padrastro estaba discapacitado. Mi mamá está discapacitada debido a todos los problemas de espalda que había sufrido toda su vida. Y nunca pudo volver a trabajar después de las lesiones que sufrió al entregar el pastel de bodas, así que pensé que era extraño, pero realmente no pensé en nada en ese momento. Y cuando estaba de regreso en Washington compré un condominio, un pequeño condominio realmente lindo y me encantó. Y creo que fueron como $158,000 o algo así que es obsceno pensar en estos días, pero el problema fue que cuando obtuve un préstamo para este condominio, tenía una hipoteca de tasa ajustable, tenía un brazo porque tenía la carga. de la casa de mis padres pendiente de mi crédito. Y todavía no entendía completamente las ramificaciones de lo que eso significaba, pero me aseguraron que si haces buenos pagos, tienes un buen historial de pagos. Si tus padres siguen haciendo el pago en Boise, estarás bien, podrás refinanciar esta tasa ajustable. Y cuando esté listo, refinanciará y estará listo para comenzar."
"To Alyssa, it really feels like all of her hard work has paid off. She checked all the boxes, did well in school, paid for college on her own, and then graduated and got a job, which let her buy her own place. In her mind, all she needs to do is follow the playbook and everything will be fine. Except her playbook. Like really all of ours to be frank didn’t take into account the inconceivable.","Para Alyssa, realmente siente que todo su arduo trabajo ha valido la pena. Cumplió todos los requisitos, le fue bien en la escuela, pagó la universidad por su cuenta y luego se graduó y consiguió un trabajo, lo que le permitió comprar su propia casa. En su opinión, todo lo que necesita hacer es seguir el manual y todo estará bien. Excepto su libro de jugadas. Para ser franco, todos los nuestros no tuvieron en cuenta lo inconcebible."
"One day I was sitting on the couch in the living room, I was watching TV. And I got a phone call from my mom. And she said Rick’s gone. And I was like what? And she’s like he’s gone. And I’m like, where do you go? And she’s like, I don’t know. I can’t find him. He said he was going to Denny’s to get breakfast and bring it back. And he’s he’s not come back. I don’t know where he is. Maybe he got in a wreck or you know, so I’m trying to think of all these different things, and and so she ends up calling, you know, the hospitals later in the day and is like, do you have, you know, a person like this, she called the State Patrol. She called a bunch of different places trying to figure out like where he might be. But he had taken the car, so she didn’t have a way to like, get around and like go try to find him.","Un día estaba sentado en el sofá de la sala, estaba viendo la televisión. Y recibí una llamada telefónica de mi mamá. Y ella dijo que Rick se fue. ¿Y yo estaba como qué? Y ella es como si él se hubiera ido. Y yo digo, ¿a dónde vas? Y ella dice, no lo sé. No puedo encontrarlo. Dijo que iba a Denny's a desayunar y traerlo. Y él no ha vuelto. No sé dónde está. Tal vez tuvo un accidente o ya sabes, así que estoy tratando de pensar en todas estas cosas diferentes, y ella termina llamando, ya sabes, a los hospitales más tarde ese día y dice, ¿tienes? , una persona así, llamó a la Patrulla Estatal. Llamó a varios lugares diferentes tratando de averiguar dónde podría estar. Pero él se había llevado el auto, así que ella no tenía forma de moverse e intentar encontrarlo."
"You had been living with them. Were they getting along then was it like? I mean, you said he would explode every now and then but.","Habías estado viviendo con ellos. ¿Se llevaban bien entonces? Quiero decir, dijiste que explotaría de vez en cuando, pero."
"There was nothing to give me an indication that they would split the way that they did. Like, you know those hence, you have friends whose relationships are going downhill and you have signs like they say like, oh, he’s being a dick. Like, this is shitty, but like that didn’t happen. So it was kind of like out of the blue. Literally, he just disappeared. He literally left everything. He didn’t even pack a bag. She was on his body. And that’s it, it started to get weird when the next day came, and he wasn’t back and there’d been no word from him. And then the next day came and there was no word from him. And then like about a week, and I remember thinking he’s like, seriously gone, like he has really gone. And I knew that his disability was the bulk of the income because he had some military stuff, and then his disability so that was how they were paying the payment. And I was like, how are you going to be able to pay the mortgage if he’s gone? And my mom was like, well, I’ll figure it out. I’ll get a roommate or something. And I was like, okay, well, you should probably get working on that. Because the payments going to be due before you know it, and you should probably make sure you can pay it. And she’s like, yeah, I will. And I was like Mom, you have to because I have this mortgage up here and it’s going to adjust and I have to be able to refinance this house, I can’t lose it. This is where I live, like you’ve got to, you know, do the right thing. And she was like, okay, I’ll figure something out. And so she would have people come over and she’d be like, no, I can’t live with that person. Oh, that woman was trashy. Nope, I can’t live with her, okay and it was just one story after another about how the people that she kept finding were just unsavory, and I’m unworthy of sharing an abode with her. And I’m thinking, You know what? Desperate times mine just figure it out, get your shit together. And she didn’t, and she missed a payment. And I was the secondary on the loan. And I was like, well, no, it’s my mom, my stepdad. And like he left and like, I’m arguing with reality. Like, I think I knew what was happening, but I didn’t fully understand.","No había nada que me indicara que se separarían de la forma en que lo hicieron. Por ejemplo, ya los conoces, tienes amigos cuyas relaciones van cuesta abajo y tienes señales como que dicen, oh, está siendo un idiota. Esto es una mierda, pero eso no sucedió. Así que fue algo así como de la nada. Literalmente, simplemente desapareció. Literalmente lo dejó todo. Ni siquiera hizo la maleta. Ella estaba sobre su cuerpo. Y eso es todo, empezó a ponerse raro cuando llegó el día siguiente, y él no había regresado y no había tenido noticias suyas. Y luego llegó el día siguiente y no hubo noticias suyas. Y luego, como una semana, recuerdo haber pensado que se había ido en serio, como si realmente se hubiera ido. Y sabía que su discapacidad era la mayor parte de los ingresos porque tenía algunos asuntos militares, y luego su discapacidad, así era como pagaban el pago. Y yo pensé, ¿cómo vas a poder pagar la hipoteca si él ya no está? Y mi mamá dijo, bueno, lo resolveré. Conseguiré un compañero de cuarto o algo así. Y yo dije, bueno, probablemente deberías empezar a trabajar en eso. Porque los pagos vencerán antes de que usted se dé cuenta y probablemente debería asegurarse de poder pagarlos. Y ella dice, sí, lo haré. Y yo dije: Mamá, tienes que hacerlo porque tengo esta hipoteca aquí y se va a ajustar y tengo que poder refinanciar esta casa, no puedo perderla. Aquí es donde vivo, como si tuvieras que hacer lo correcto. Y ella dijo, está bien, ya se me ocurrirá algo. Y entonces hacía que la gente viniera y les decía: no, no puedo vivir con esa persona. Oh, esa mujer era basura. No, no puedo vivir con ella, está bien, y fue solo una historia tras otra sobre cómo las personas que seguía encontrando eran simplemente desagradables y que yo no soy digno de compartir una morada con ella. Y estoy pensando, ¿sabes qué? En tiempos desesperados, los míos simplemente descúbrelo, ordena tus cosas. Y no lo hizo y no realizó un pago. Y yo era el secundario del préstamo. Y yo dije, bueno, no, es mi mamá, mi padrastro. Y como se fue y como, estoy discutiendo con la realidad. Creo que sabía lo que estaba pasando, pero no lo entendí del todo."
"At what point like when, when Rick leaves. Do you start to connect? I mean, you use this amazing phrase, which was arguing with reality. But what is the moment where you’re like, Oh, my God, where the floor drops out from underneath you. And you’re thinking, Rick’s leaving didn’t just impact my mom. This is now my issue, my problem.","En qué momento, cuando, cuando Rick se vaya. ¿Empiezas a conectarte? Quiero decir, usas esta frase asombrosa, que estaba discutiendo con la realidad. Pero, ¿cuál es el momento en el que piensas, Dios mío, en el que el suelo se cae debajo de ti? Y estás pensando, la partida de Rick no solo afectó a mi mamá. Este es ahora mi problema, mi problema."
"I think like the first time my, my phone rang when I was sitting at my desk at work, and it was her mortgage company calling to tell me that the payment was late. I think that was the day where I was like, oh, fuck, you know, and I think it’s funny. Like, I swear, I told the people like, please don’t call me again. I remember just being like, don’t bug me while I’m at work. Like, don’t call me again. Like, oh, that’s so cute. No, they can call you whenever the hell they want they own you, yeah so it was. I think that moment was when I was like, oh shit, this is really real. I think until that first payment had been missed. It kind of felt like there was still some runway, but it was gone. It was gone.","Creo que, como la primera vez, mi teléfono sonó cuando estaba sentada en mi escritorio en el trabajo y era su compañía hipotecaria llamando para decirme que el pago estaba atrasado. Creo que ese fue el día en el que pensé, oh, joder, ya sabes, y creo que es gracioso. Lo juro, le dije a la gente que por favor no me vuelvan a llamar. Recuerdo haber dicho: no me molestes mientras estoy en el trabajo. Como, no me llames más. Como, oh, eso es tan lindo. No, pueden llamarte cuando quieran, son dueños de ti, sí, así fue. Creo que ese momento fue cuando pensé, oh mierda, esto es realmente real. Creo que hasta ese primer pago se había incumplido. Parecía como si todavía hubiera alguna pista de aterrizaje, pero ya no estaba. Se ha ido."
And then it must just felt like quicksand.,Y luego debió sentirse como arenas movedizas.
"It did, it felt like quicksand and ice water and lava and all the shitty things that you can possibly dream up as like torture devices for, you know, to suck you under, it was, I think three or four months later, I got a phone call in the middle of nowhere from a number I did not recognize. And I answered the phone and it was Alyssa? And I was like, yeah, and he goes, I’m real sorry. And I was like, who is this? And he’s like, it’s Rick. And I was like, you better be sorry. Like, you’re, you’re fucking up my life. Like, why would you leave? What did you do? Where are you? Like, when are you coming back. And he was like, I’m not coming back. I can’t deal with your mom anymore. And then he hung up.","Lo hizo, se sintió como arenas movedizas, agua helada, lava y todas esas cosas de mierda que puedas imaginar como dispositivos de tortura para, ya sabes, succionarte, fue, creo, tres o cuatro meses después, lo conseguí. una llamada telefónica en medio de la nada de un número que no reconocí. ¿Y contesté el teléfono y era Alyssa? Y yo dije, sí, y él dijo: Lo siento mucho. Y yo estaba como, ¿quién es este? Y él dice, es Rick. Y yo dije, será mejor que te arrepientas. Como si estuvieras jodiendo mi vida. ¿Por qué te irías? ¿Qué hiciste? ¿Dónde estás? Como, ¿cuándo volverás? Y él dijo, no voy a volver. Ya no puedo lidiar con tu mamá. Y luego colgó."
"We’re back, Rick’s phone call is the final nail in the coffin. He’s not coming back. And Alyssa’s mom can’t make the mortgage payments. So everything has fallen squarely on Alyssa’s shoulders.","Estamos de vuelta, la llamada telefónica de Rick es el último clavo en el ataúd. Él no va a volver. Y la mamá de Alyssa no puede hacer los pagos de la hipoteca. Así que todo ha recaído directamente sobre los hombros de Alyssa."
"I’ve started doing a ton of research to try and figure out like, what are my options? What can I do to get out from under the situation. And I had a friend from high school who became a realtor and I reached out to her and I was like, hey, so there’s this problem. And I explained to her what was happening. And she really kindly and compassionately explained to me like, what a big fucking deal this was, and how this was not going to end well. And she really carefully gave me a picture of what was to come. And she said, but I’ll do it, I’ll take it on, I’ll figure it out, we’ll do a short sale, we’ll make something work. And so she did. I was like, Oh, thank God, like there’s there’s an end in sight, there’s relief.","Comencé a investigar mucho para tratar de descubrir cuáles son mis opciones. ¿Qué puedo hacer para salir de esta situación? Y tenía una amiga de la escuela secundaria que se convirtió en agente de bienes raíces y me acerqué a ella y le dije, oye, entonces existe este problema. Y le expliqué lo que estaba pasando. Y ella, muy amable y compasivamente, me explicó qué gran problema era esto y que no iba a terminar bien. Y ella, con mucho cuidado, me dio una imagen de lo que estaba por venir. Y ella dijo, pero lo haré, lo haré, lo resolveré, haremos una venta corta, haremos que algo funcione. Y así lo hizo. Pensé: Oh, gracias a Dios, hay un final a la vista, hay alivio."
"Okay, let me attempt to explain what a short sale is, with the caveat that I am not a realtor, just a lady with a podcast and a lot of feelings who will give this her best shot. So a short sale is when a homeowner who finds themselves in dire straits like Alyssa and her mom decides to sell their home for less than what they owe on the mortgage, the mortgage lender benefits by getting all of the proceeds from the sale. And in turn, they forgive the difference altogether, or the homeowner has to pay what’s leftover, Alyssa has to do the latter. So she is still stuck paying some money. But it’s a way better deal than a straight up foreclosure. And at this point, Alyssa just wants an out. So it’s the best of some not great options.","Bien, déjame intentar explicar qué es una venta corta, con la salvedad de que no soy una agente de bienes raíces, solo una señora con un podcast y muchos sentimientos que dará lo mejor de sí. Entonces, una venta corta es cuando un propietario que se encuentra en una situación desesperada como Alyssa y su madre decide vender su casa por menos de lo que debe en la hipoteca, el prestamista hipotecario se beneficia al obtener todas las ganancias de la venta. Y a su vez, perdonan la diferencia por completo, o el propietario tiene que pagar lo que sobra, Alyssa tiene que hacer lo segundo. Así que todavía tiene que pagar algo de dinero. Pero es un trato mucho mejor que una ejecución hipotecaria directa. Y en este punto, Alyssa sólo quiere salir. Así que es la mejor de algunas opciones que no son excelentes."
"We ended up selling the house for I think like $73,000, or something like that it was very low. Considering what the house was worth, I think the house was worth like, over 200 at the time, because they put so much into it and it had appreciated and it was such a good area. I mean, my God, if we had that house to this day, it would probably be worth like close to 600,000 for the location it is and and what it afforded but whatever. So short sale happens, new people take possession of the home, they move in. And I get a notification from the mortgage company as we’re finishing up all the paperwork, that there’s a big discrepancy in the value, because there had been a home equity line of credit attached to the property. And I was like, what is that? No, there wasn’t like, what are you talking about? And that through that process, I discovered that my mom had stolen my identity, used my social security number, and my date of birth and forged my signature and got a home equity line of credit for $75,000. And that was how they afforded the hardwood floors and the granite countertops and the paint and the new garage door. And like all the beautiful things that they did to the house was through the $75,000 loan that I didn’t know they’d acquired. And so I’m thinking the difference between the short sale and what the loan was for originally is this much not very much money, and then I find out oh no add 75,000 to that it is a lot of money and it ended up being well over $100,000 that the mortgage was shorted when the sale happened. And so the mortgage company filed that judgment against me for I think it was like $110,000 something obscene maybe more maybe like 117 and I mean literally like mental blackhole for these details because it was so fucking traumatizing. And I was so spun up with trying to figure out like, how am I going to save where I live? What am I going to do with my condo like I had no idea. And at that like moment in time hashtag 2008, the rate adjusted on my condo, and the payment almost doubled, and my income didn’t double but the payment doubled. And at that same time the short sale had finally been registered and there was literally nothing I could do to refinance my condo. So I was like, okay, I better figure out how to make that work. So I pulled myself up and found a realtor tried to sell it. Nothing, nothing, nothing. We ended up dropping the price to $53,000. And no offers no offers, no one would take it. And it went into full foreclosure. At the time, like I was making my car payment, I was making my credit card payment, like a cell phone payment utilities. And I, I knew like this is a steep cliff. And I don’t understand what’s on the other side of it. But I also remember just being like kind of disassociated from it, because how do you come back from this? What do you even do? Like, what is the next step? It was so terrifying and traumatic. My mom’s mortgage company filed a judgment against me for all that money than I had a full foreclosure on my credit, and I had no choice but to declare bankruptcy. And when that reality hit, it was like being dunked in ice water with a brick on top of your head, like there’s no way to come out. And I thought for sure my life was completely over. And clearly, like my mom is, is gone from my life again, like I was so furious that this circumstance was what was happening. And it it sucked, because I couldn’t talk about it with anyone. Because everyone would be pithy and judgmental with their shitty comments of well, yeah, that’s why you don’t ever use your credit for anyone else. Well, yeah, and that’s why you should never cosign a loan for anyone. Well, yeah, that’s why I mean, it was just this endless refrain of like, You’re a fucking idiot. Why’d you do that to begin with. And that’s not helpful. I mean, no one fully understood that frame of reference of having this awesome mom, that goes downhill, climbs back up, makes it up, gets better, seems like she’s doing okay. And then boom, right back down again. So, I mean, I thought I was doing the right thing, by pulling them up, and helping them be successful homeowners. And I don’t know, I think like you say things like, I couldn’t have foreseen that this would happen. But like, I really couldn’t, at the time I was in my early 20s, I was young, I didn’t think that this would be what happens to me.","Terminamos vendiendo la casa por unos 73.000 dólares, o algo así, era muy poco. Teniendo en cuenta lo que valía la casa, creo que valía más de 200 en ese momento, porque pusieron mucho en ella y se había apreciado y era una zona muy buena. Quiero decir, Dios mío, si tuviéramos esa casa hasta el día de hoy, probablemente valdría cerca de 600.000 por la ubicación en la que se encuentra y lo que ofrece, pero lo que sea. Entonces ocurre una venta corta, nuevas personas toman posesión de la casa, se mudan. Y recibo una notificación de la compañía hipotecaria mientras terminamos todos los trámites, que hay una gran discrepancia en el valor, porque había habido una Línea de crédito sobre el valor líquido de la vivienda adjunta a la propiedad. Y yo estaba como, ¿qué es eso? No, no había nada como, ¿de qué estás hablando? Y que a través de ese proceso, descubrí que mi mamá había robado mi identidad, usó mi número de seguro social y mi fecha de nacimiento, falsificó mi firma y obtuvo una línea de crédito sobre el valor líquido de la vivienda por $75,000. Y así fue como consiguieron los pisos de madera, las encimeras de granito, la pintura y la nueva puerta del garaje. Y como todas las cosas hermosas que le hicieron a la casa fue a través del préstamo de $75,000 que no sabía que habían adquirido. Entonces estoy pensando que la diferencia entre la venta corta y el propósito original del préstamo es que no es mucho dinero, y luego descubro que, oh no, agregue 75,000 a eso, es mucho dinero y terminó siendo bueno. más de $100,000 que la hipoteca estaba en corto cuando se produjo la venta. Y entonces la compañía hipotecaria presentó esa sentencia en mi contra porque creo que fueron como $110,000 algo obsceno tal vez más tal vez como 117 y quiero decir literalmente como un agujero negro mental para estos detalles porque fue jodidamente traumatizante. Y estaba tan entusiasmado al tratar de descubrir cómo voy a salvar el lugar donde vivo. ¿Qué voy a hacer con mi condominio como si no tuviera idea? Y en ese momento similar al hashtag 2008, la tarifa se ajustó en mi condominio y el pago casi se duplicó, y mis ingresos no se duplicaron, pero el pago se duplicó. Y en ese mismo momento finalmente se había registrado la venta corta y literalmente no había nada que pudiera hacer para refinanciar mi condominio. Entonces pensé, está bien, será mejor que descubra cómo hacer que eso funcione. Así que me levanté y encontré que un agente inmobiliario intentaba venderlo. Nada, nada, nada. Terminamos bajando el precio a 53.000 dólares. Y si no había ofertas, nadie las aceptaría. Y entró en ejecución hipotecaria total. En ese momento, como estaba haciendo el pago de mi auto, estaba haciendo el pago de mi tarjeta de crédito, como el pago de servicios públicos de un teléfono celular. Y yo sabía que esto es un acantilado empinado. Y no entiendo qué hay al otro lado. Pero también recuerdo haber estado como disociado de eso, porque ¿cómo regresas de esto? ¿Qué haces? ¿Cuál es el siguiente paso? Fue tan aterrador y traumático. La compañía hipotecaria de mi madre presentó una sentencia en mi contra por todo ese dinero, por lo que tuve una ejecución hipotecaria total de mi crédito y no tuve más remedio que declararme en quiebra. Y cuando esa realidad llegó, fue como estar sumergido en agua helada con un ladrillo encima de la cabeza, como si no hubiera forma de salir. Y pensé con seguridad que mi vida había terminado por completo. Y claramente, como mi mamá, se fue de mi vida nuevamente, como si estuviera tan furiosa de que esta circunstancia fuera lo que estaba pasando. Y fue una mierda, porque no podía hablar de ello con nadie. Porque todos serían concisos y críticos con sus comentarios de mierda de bueno, sí, es por eso que nunca usas tu crédito para nadie más. Bueno, sí, y es por eso que nunca debes firmar un préstamo para nadie. Bueno, sí, por eso quiero decir que era un estribillo interminable de cosas como: Eres un jodido idiota. ¿Por qué hiciste eso para empezar? Y eso no ayuda. Quiero decir, nadie entendió completamente ese marco de referencia de tener esta madre increíble, que va cuesta abajo, vuelve a subir, se recupera, mejora, parece que le va bien. Y luego boom, de nuevo hacia abajo. Entonces, quiero decir, pensé que estaba haciendo lo correcto al animarlos y ayudarlos a ser propietarios de viviendas exitosos. Y no lo sé, creo que, como dices cosas como, no podría haber previsto que esto sucedería. Pero realmente no podía, cuando tenía poco más de 20 años, era joven, no pensé que esto sería lo que me pasaría."
"Listen, we all make mistakes when we’re young, and not a single one of us can predict the future. And really, more than that, whether young or old, we do what we can, at the time, with what we know, fresh out of college, what Alyssa knew was that she couldn’t let a chance at stability, pass her mom by. But now, for all of her good and true intentions, Alyssa is facing bankruptcy. And if you are someone who is not, say, a former US president, but instead an everyday taxpayer, this is a uniquely devastating experience.","Escuche, todos cometemos errores cuando somos jóvenes y ninguno de nosotros puede predecir el futuro. Y realmente, más que eso, ya sea joven o viejo, hacemos lo que podemos, en ese momento, con lo que sabemos, recién salidos de la universidad, lo que Alyssa sabía era que no podía dejar pasar la oportunidad de estabilidad que le pasaba a su madre. por. Pero ahora, a pesar de todas sus buenas y verdaderas intenciones, Alyssa se enfrenta a la quiebra. Y si usted es alguien que no es, digamos, un ex presidente de Estados Unidos, sino un contribuyente común y corriente, esta es una experiencia singularmente devastadora."
"And then from that moment forward, like everything you had to your name that revolved around your social security number is kind of like it either disappears, or, in some cases, like student loans don’t go away. That was a kindness, such a kindness, to get to keep all of those. So I kept my $55,000 in student loan debt. But other than my car, and my student loans, everything else disappeared. So I didn’t have a credit card to my name. Think about like the economic stability that a credit card affords you, like you have the ability to carry that buffer. And even though it’s gonna suck, and you’ll have to pay it back, you still at least know mentally, you’re secure in the knowledge that you’ve got away to carry yourself through a situation that could come up a car repair, something like that, or, you know, a medical bill, in my case, like needing a different inhaler, or whatever, like, how do you pay for this shit? And I had to recognize, what do you do when you have to live without that? And I felt so precariously at risk at all times? Because I’m constantly thinking, oh, my God, what if I need new tires, I have no way to pay for new tires. I had no savings, you’re not allowed to have savings. Because if you had savings, you needed to put it towards your debts. And so I had no backing for anything. Should anything pop up that I needed to like financially cover. I think my credit score dropped to 200. After the bankruptcy, it might even be lower than that. I mean, it was like, what is that? Is that a thing? How does that work? So I got approved for this unsecured like credit card. And the interest rate, I think I swear to God, it was like 35.8%. So if you use it like Jesus, a third of what you just spend is your next like interest bomb. So it was miserable but slowly, I had to incrementally kind of like find those little bitty footholds that could help me secure a little bit more credit bit by bit at a time. So I would use that ought to like buy gum. And then I would make the payment. And then like, just for the sake of like, I’m making payments, look at my payment history, I’m a good person. And it really was that I’m a good person that kind of pulled me through because I felt like such a shitty person for having to live like this and having to be this burden on society.","Y luego, a partir de ese momento, todo lo que tenía a su nombre y que giraba en torno a su número de seguro social desaparece o, en algunos casos, los préstamos estudiantiles no desaparecen. Fue una amabilidad, una gran amabilidad, poder conservar todo eso. Así que conservé mis 55.000 dólares de deuda por préstamos estudiantiles. Pero aparte de mi coche y mis préstamos estudiantiles, todo lo demás desapareció. Entonces no tenía una tarjeta de crédito a mi nombre. Piense en la estabilidad económica que le brinda una tarjeta de crédito, como si tuviera la capacidad de mantener ese colchón. Y aunque va a apestar, y tendrás que devolverlo, al menos lo sabes mentalmente, estás seguro de saber que tienes la capacidad para superar una situación que podría provocar una reparación de auto. , algo así, o, ya sabes, una factura médica, en mi caso, como necesitar un inhalador diferente, o lo que sea, como, ¿cómo se paga esta mierda? Y tuve que reconocer, ¿qué haces cuando tienes que vivir sin eso? ¿Y me sentí tan precariamente en riesgo en todo momento? Porque estoy constantemente pensando, Dios mío, ¿qué pasa si necesito llantas nuevas? No tengo forma de pagarlas. No tenía ahorros, no se permite tener ahorros. Porque si tenías ahorros, necesitabas destinarlos a tus deudas. Y entonces no tenía respaldo para nada. En caso de que surgiera algo que necesitara cubrir financieramente. Creo que mi puntaje crediticio bajó a 200. Después de la quiebra, podría ser incluso más bajo. Quiero decir, fue como, ¿qué es eso? ¿Es eso una cosa? ¿Cómo funciona? Entonces me aprobaron para esta tarjeta de crédito sin garantía. Y la tasa de interés, creo que lo juro por Dios, fue como del 35,8%. Entonces, si lo usas como Jesús, un tercio de lo que acabas de gastar será tu próxima bomba de intereses. Así que fue miserable, pero poco a poco tuve que encontrar gradualmente esos pequeños puntos de apoyo que pudieran ayudarme a conseguir un poco más de crédito poco a poco. Entonces usaría eso, debería gustarme comprar chicle. Y luego haría el pago. Y luego, simplemente porque estoy haciendo pagos, mire mi historial de pagos, soy una buena persona. Y realmente fue que soy una buena persona lo que me ayudó a salir adelante porque me sentía como una persona de mierda por tener que vivir así y ser una carga para la sociedad."
"When you’re in the deep suck, right, when something is pulling you down, but you still have to get up and go to work and like function in the world, especially if it’s a financial issue, like you can’t lose your job at this point. How are you managing, keeping on with your life?","Cuando estás en un aprieto profundo, cierto, cuando algo te está hundiendo, pero aún tienes que levantarte e ir a trabajar y funcionar en el mundo, especialmente si se trata de una cuestión financiera, como si no pudieras perder tu trabajo en este momento. ¿Cómo te las arreglas para seguir con tu vida?"
"I remember just an intense feeling of isolation, and feeling like completely alone, completely terrified. Feeling like showing up to work every day, I had to kind of turn that part of my brain off. Because I could feel like I could feel myself in meetings just like vibrating with anxiety and in fear and stress and like, waiting for my phone to ring, knowing it was going to be the mortgage company again, and just thinking, what do I do next? What do I do next? And there was this like, you know, survival instinct that kind of kicks in at the end of the day where it’s like, you just have to put one foot in front of the other. But it wasn’t cognizant of that. Because it didn’t feel like there was any other choice. Like, I just felt like it was existing just to exist, it didn’t feel like I had, you know, a purpose, or a thing that was within my control and my power to do or to fix about it.","Recuerdo simplemente una intensa sensación de aislamiento y sentirme completamente solo, completamente aterrorizado. Al sentir ganas de ir a trabajar todos los días, tuve que apagar esa parte de mi cerebro. Porque podía sentirme en las reuniones como si vibrara de ansiedad, de miedo y de estrés, esperando a que sonara mi teléfono, sabiendo que iba a ser la compañía hipotecaria otra vez, y simplemente pensando, ¿qué hago? ¿próximo? ¿Que hago después? Y había algo así como, ya sabes, un instinto de supervivencia que se activa al final del día, cuando es como si solo tuvieras que poner un pie delante del otro. Pero no era consciente de ello. Porque no parecía que hubiera otra opción. Simplemente sentí que existía solo para existir, no sentía que tuviera, ya sabes, un propósito o algo que estuviera bajo mi control y mi poder para hacerlo o arreglarlo."
"Do you remember like conversations with your mom at this time? Like, what? How were you talking to her? Were you just like, you are ruining my life? Like, were you keeping it at bay? Like what was what how?",¿Recuerdas conversaciones similares con tu mamá en este momento? ¿Cómo qué? ¿Cómo hablabas con ella? ¿Estabas como si estuvieras arruinando mi vida? ¿Lo mantenías a raya? ¿Cómo qué fue qué cómo?
