Text_Chunks,Translation_to_SPA
"I know, but it’s really good for me. Because now I actually have to think about it. I don’t exactly know what I want or like, so I’m not really in a position where I feel like I want to turn anyone down just based on gender.","Lo sé, pero es muy bueno para mí. Porque ahora tengo que pensar en ello. No sé exactamente lo que quiero o me gusta, así que no estoy realmente en una posición en la que sienta que quiero rechazar a alguien solo por su género."
"Like gender dynamics in general. Like, how different is it? It might feel different for you to be engaging with a guy instead of a woman.",Como la dinámica de género en general. ¿Qué tan diferente es? Puede que te resulte diferente relacionarte con un hombre que con una mujer.
Yeah. And it’ll be really interesting to see how that works out in person.,Sí. Y será realmente interesante ver cómo funciona eso en persona.
I’m glad that it’s in public. You tell me when you’re going to be there. And that you can let me know how it goes. You’re going to be great.,Me alegro de que sea en público. Dime cuándo vas a estar allí. Y que me puedas contar como te va. Vas a estar genial.
"Hey, Jeffrey, thanks for getting on this call with me. I’m Jessica. I’m the show runner. How are you doing?","Hola, Jeffrey, gracias por atender esta llamada conmigo. Soy Jessica. Soy el corredor del espectáculo. ¿Cómo estás?"
"I’m good. Thanks, Jessica. A friend of mine put me in for an assistant gig in a TV writers room. And amazingly, I have gotten to the interview stage.","Estoy bien. Gracias, Jéssica. Un amigo mío me puso como asistente en una sala de guionistas de televisión. Y sorprendentemente he llegado a la etapa de la entrevista."
Your resume has come to me and looks like you’ve been busy.,Me ha llegado tu currículum y parece que has estado ocupado.
"I wanted to be a TV writers as before, I wanted to be a comedian. But I put it on hold. I started doing stand-up and seeing them took off. And I can make my living doing it. Landing any job at all in a TV writers room would be the perfect way for me to step away from the college comedy circuit.","Quería ser guionista de televisión como antes, quería ser comediante. Pero lo dejé en suspenso. Empecé a hacer stand-up y verlos despegar. Y puedo ganarme la vida haciéndolo. Conseguir cualquier trabajo en una sala de guionistas de televisión sería la manera perfecta para mí de alejarme del circuito de comedia universitario."
"And I just wanted to talk with you a little bit more about what you’ve what you’ve been up to why you think you’re a good fit here. And yeah, just tell me about yourself.","Y solo quería hablar contigo un poco más sobre lo que has estado haciendo y por qué crees que encajas bien aquí. Y sí, sólo cuéntame sobre ti."
"Thank you so much. I really appreciate it. And yeah, I have been busy. I was a comedian for the past 10 years professionally on the college circuit.","Muchas gracias. Realmente lo aprecio. Y sí, he estado ocupado. Fui comediante durante los últimos 10 años profesionalmente en el circuito universitario."
"If you had to name one of your weaknesses, what would it be?","Si tuvieras que nombrar una de tus debilidades, ¿cuál sería?"
"One of my weaknesses right now would probably be inexperience. Well, I have worked a lot of admin jobs. I don’t know the ins and outs of TV writing, and there will be a touch of a learning curve. But I will tell you that I will read everything that comes my way. I will spend extra time on things. But that being said, I am coming in a bit green. So you know, I don’t know something that someone else might already know. I believe you can create your own reality. But the reason I believe that is because I work really hard. I wake up super early. I stay up late. I make time for things that matter and I set myself deadlines. Just what to do.","Una de mis debilidades en este momento probablemente sería la inexperiencia. Bueno, he trabajado muchos trabajos administrativos. No conozco los entresijos de la escritura para televisión, y habrá una especie de curva de aprendizaje. Pero os diré que leeré todo lo que se me presente. Dedicaré más tiempo a las cosas. Pero dicho esto, estoy un poco verde. Entonces ya sabes, no sé algo que alguien más ya sepa. Creo que puedes crear tu propia realidad. Pero la razón por la que creo eso es porque trabajo muy duro. Me despierto súper temprano. Me quedo hasta tarde. Dedico tiempo a las cosas que importan y me pongo plazos. Justo qué hacer."
"Well, thank you so much. I guess what I need to know from you is what your availability looks like I’m seeing a handful more people for the position. But if we get back in touch with you within a week, is that okay for you?","Bueno, muchas gracias. Supongo que lo que necesito saber de usted es cuál es su disponibilidad. Estoy viendo a un puñado de personas más para el puesto. Pero si volvemos a comunicarnos con usted dentro de una semana, ¿le parece bien?"
Absolutely. My availability is 100% I am game and you have me as much as you want or need me. I thought that interview went super well. But it might just be me because I want this so badly. Everything’s very competitive. So I honestly have no idea.,Absolutamente. Mi disponibilidad es 100% soy game y me tienes tanto como quieras o me necesites. Pensé que esa entrevista fue súper bien. Pero podría ser sólo yo porque quiero esto con todas mis fuerzas. Todo es muy competitivo. Así que sinceramente no tengo ni idea.
Thank you so much. We’ll be in touch.,Muchas gracias. Estaremos en contacto.
"No, somebody else is showing up. I just got to the restaurant for our date. And I have my usual butterflies of course, but I’m really looking forward to connecting with somebody new. I’m going to wait just for a minute to see when he gets here. Okay, great. I’ll check back. Okay, thank you. Yeah, you know, I’ll have the, the Belgian wheat. And he should be here shortly. A pint please. Hey, how’s it going?","No, alguien más está apareciendo. Acabo de llegar al restaurante para nuestra cita. Y tengo mis mariposas habituales, por supuesto, pero tengo muchas ganas de conectarme con alguien nuevo. Voy a esperar un minuto para ver cuándo llega. Bien, excelente. Volveré a comprobarlo. OK gracias. Sí, ya sabes, tomaré el trigo belga. Y debería estar aquí en breve. Una pinta por favor. ¿Eh, cómo te va?"
"Hey, it’s going okay. Did you get your drink?","Oye, todo va bien. ¿Conseguiste tu bebida?"
So its been about 15 minutes. Is it too soon to text him like I don’t want to be clingy or annoying.,Entonces han pasado unos 15 minutos. ¿Es demasiado pronto para enviarle un mensaje de texto como si no quisiera ser pegajoso o molesto?
"Of he hasn’t checked in with you to say, hey, I’m running late or something came up or I would say wait a little bit longer. It’s only been 15 minutes. Traffic can be wonky. Like give it a little bit of time.","O no se ha comunicado contigo para decirte, oye, llego tarde o surgió algo o diría que esperas un poco más. Sólo han pasado 15 minutos. El tráfico puede ser complicado. Como darle un poco de tiempo."
"Actually, can I have the check? Thank you. I am absolutely humiliated. I’ve been sitting at this table for 30 minutes. He’s obviously not coming. I’ve obviously been stood up. And this is just absolutely awful. Hey, so, I looked and he deleted the app or unmatched me or something like I have no way to get a hold of him. So I am just getting out of here.","En realidad, ¿puedo recibir el cheque? Gracias. Estoy absolutamente humillado. Llevo 30 minutos sentado en esta mesa. Obviamente no vendrá. Obviamente me han plantado. Y esto es absolutamente horrible. Oye, miré y eliminó la aplicación o no me emparejó o algo así como que no tengo forma de comunicarme con él. Así que me voy de aquí."
"Oh, Chloe, I’m so sorry, what a dick.","Ay, Chloe, lo siento mucho, qué idiota."
"Like, I’m trying really hard to not let this get to me. But it’s kind of getting to me like, I think I had too high of expectations.",Me estoy esforzando mucho para que esto no me afecte. Pero me llega como si pensara que tenía expectativas demasiado altas.
"Here’s the thing though, Chloe having an expectation that somebody is going to show up for a date you’ve scheduled is not too high of an expectation. Okay, so this is completely on him. And if he’s going to do something like this, then I’d rather you not date him because he’s a jerk.","Sin embargo, esta es la cuestión: que Chloe tenga la expectativa de que alguien se presente para una cita que has programado no es una expectativa demasiado alta. Bien, entonces esto depende completamente de él. Y si va a hacer algo como esto, preferiría que no salieras con él porque es un idiota."
"I just need to kind of reset. I wish I was there. Talk crap about this jerk. You need to come back and visit me. Thanks, Emily.","Sólo necesito reiniciar. Ojalá estuviera allí. Habla mal de este imbécil. Tienes que volver a visitarme. Gracias, Emily."
I’ll talk to you soon.,Hablaremos pronto.
"Hey Jeffrey, it’s Monica. How are ya?","Hola Jeffrey, soy Mónica. ¿Cómo estás?"
I’m good. What’s the word?,Estoy bien. ¿Cuál es la palabra?
"You know, I just had a couple of dates. I’m gonna run past you. Do you have a minute?","Sabes, acabo de tener un par de citas. Voy a pasar corriendo a tu lado. ¿Tienes un minuto?"
"Yeah, let me just pull up my calendar real quick. Okay, great. Okay, Monica is with one of the college agencies who kind of puts me out for college shows. And I didn’t expect for her to call immediately after I got back.","Sí, déjame abrir mi calendario muy rápido. Bien, excelente. Vale, Mónica está con una de las agencias universitarias que me invita a espectáculos universitarios. Y no esperaba que ella llamara inmediatamente después de mi regreso."
"So looking at block booking, three dates, thinking, right now that’s looking like the 15, 16, 17. Not a weekend’s not inclusive. Because one of them wants to do a training. So there’ll be a second day, which you know, is double price.","Entonces, mirando la reserva en bloque, tres fechas, pienso, en este momento parece el 15, 16, 17. No es un fin de semana no incluido. Porque uno de ellos quiere hacer un entrenamiento. Entonces habrá un segundo día, que ya sabes, cuesta el doble."
"Yeah. The problem is, I don’t really know my schedule. Like, do you know if any of them has any flexibility like to do just weekends?",Sí. El problema es que realmente no sé mi horario. ¿Sabes si alguno de ellos tiene alguna flexibilidad como para hacerlo solo los fines de semana?
I can check with them. But I don’t think so.,Puedo consultar con ellos. Pero no lo creo.
"I’m still waiting to hear back from Jessica, about the possible assistance position. And so saying yes to the college gigs could jeopardize that because I would need to start that immediately. The problem was saying no, right now is that then they don’t want to book you anymore. And so then, before you know it, you don’t get any phone calls. So I’m choosing my words very carefully here. But I’m also scared. Okay, let me check with everything. And I’ll get right back to you. […]","Todavía estoy esperando recibir noticias de Jessica sobre el posible puesto de asistencia. Entonces, decir sí a los trabajos universitarios podría ponerlo en peligro porque necesitaría comenzar con eso de inmediato. El problema fue decir que no, ahora mismo es que luego ya no te quieren contratar más. Y entonces, antes de que te des cuenta, no recibes ninguna llamada telefónica. Así que elijo mis palabras con mucho cuidado. Pero también tengo miedo. Bien, déjame comprobarlo todo. Y me pondré en contacto contigo enseguida. […]"
It’s been pretty good.,Ha sido bastante bueno.
"So, you didn’t fly this morning, huh?","Entonces no volaste esta mañana, ¿eh?"
"I didn’t, no, the winds are too strong.","No lo hice, no, los vientos son demasiado fuertes."
"I miss you, baby. And I’m really proud of you. And I can’t believe how crazy your schedule is going to be and how many hours you’re going to be in the air.",Te extraño bebe. Y estoy muy orgulloso de ti. Y no puedo creer lo loco que será tu horario y cuántas horas estarás en el aire.
"Yeah, if I can. As long as weather doesn’t bog us down, I’m gonna be getting like 24 hours a month of flight time.","Sí, si puedo. Mientras el clima no nos afecte, tendré unas 24 horas de vuelo al mes."
"It’s amazing. Because that’s what I’m really missing him a lot right now. And I’m trying not to burden her with all of my work stuff. Because she has a lot of stuff going on too. And she’s in school. And it’s just, it’s just a lot. It is freaking wedding season. Oh my God. Have you not seen that everybody’s getting married right now? Actually, every single weekend, there’s a marriage. And they seem like they’re all gay. Do we only know gay people?","Es asombroso. Porque eso es lo que realmente lo extraño mucho en este momento. Y estoy tratando de no cargarla con todas mis cosas de trabajo. Porque ella también tiene muchas cosas que hacer. Y ella está en la escuela. Y es simplemente, es mucho. Es una maldita temporada de bodas. Ay dios mío. ¿No has visto que todo el mundo se va a casar ahora mismo? En realidad, todos los fines de semana hay un matrimonio. Y parecen como si todos fueran homosexuales. ¿Solo conocemos a personas homosexuales?"
You only know gay people.,Sólo conoces a gente gay.
"I think that might be the case. Is that or the only gay people I know that get married? Or maybe those are the only ones that catch my eye because they’re the only ones that are Instagrammable. I think the thing is, is that I’m in constant fear that you will propose to me.",Creo que ese podría ser el caso. ¿Es esa o las únicas personas homosexuales que conozco que se casan? O tal vez esos sean los únicos que me llaman la atención porque son los únicos que se pueden instalar en Instagram. Creo que la cuestión es que tengo un miedo constante de que me propongas matrimonio.
It’s not a great fear to have in a relationship,No es un gran miedo tener en una relación.
For a while you had that safe?,¿Durante un tiempo tuviste esa caja fuerte?
"Well, you thought you had the money to just buy a ring and hide it. I don’t have the money to propose to you right now anyway. Like, I’m not going to pop a proposal right now because we both agreed it’s not the right time for it to happen.","Bueno, pensaste que tenías el dinero para comprar un anillo y esconderlo. De todos modos, no tengo el dinero para proponerte matrimonio en este momento. Por ejemplo, no voy a hacer una propuesta ahora porque ambos estuvimos de acuerdo en que no es el momento adecuado para que suceda."
"for both me and Emma, we see our relationship as a priority. Like we see each other as each other’s forever person and is actively working towards her dream of being a helicopter pilot. But at the same time, she keeps our future in mind and makes it a priority. And I just want to make sure I’m always doing the same. And I really do want to marry you. And I want to make sure that that we don’t shortchange ourselves on a cool last wedding.","Tanto para mí como para Emma, ​​consideramos nuestra relación como una prioridad. Nos vemos como la persona eterna del otro y estamos trabajando activamente para lograr su sueño de ser piloto de helicóptero. Pero al mismo tiempo tiene presente nuestro futuro y lo convierte en una prioridad. Y solo quiero asegurarme de hacer siempre lo mismo. Y realmente quiero casarme contigo. Y quiero asegurarme de que no nos escatimemos en una última boda genial."
"How would you propose though? I don’t know, like, what you would do?","¿Cómo lo propondrías? No sé, ¿qué harías?"
"That I keep to myself, you will never know what I’m planning. I love you so much.","Eso lo guardo para mí, nunca sabrás lo que estoy planeando. Te amo mucho."
I love you. I gotta go catch a flight. So I’ll talk to you later.,Te amo. Debo tomar un vuelo. Así que hablaré contigo más tarde.
"Hi, how are you?","¿Hola, cómo estás?"
Great.,Excelente.
"I’ve been pretty down since getting stood up, to be honest. And it’s getting really hard to continuously put myself out there and not have anything happen. Emily and I catch a phone call. Because we’ve been texting. And she’s been checking in on me, which I’m so appreciative of, but I just need to talk to her.","Para ser honesto, he estado bastante deprimido desde que me plantaron. Y se está volviendo muy difícil exponerme continuamente y que no pase nada. Emily y yo recibimos una llamada telefónica. Porque hemos estado enviando mensajes de texto. Y ella ha estado vigilándome, lo cual aprecio mucho, pero solo necesito hablar con ella."
"No, but really, I really want to hear the scoop. Any other blind dates?","No, pero realmente quiero escuchar la primicia. ¿Alguna otra cita a ciegas?"
"No blind dates yet? I’ve started some cursory conversations on some of the apps, like, a couple people didn’t unmatch me immediately. So I’m like, you know, chatting with them a little bit.","¿Aún no hay citas a ciegas? Comencé algunas conversaciones superficiales sobre algunas de las aplicaciones, por ejemplo, un par de personas no me diferenciaron de inmediato. Entonces estoy, ya sabes, charlando un poco con ellos."
That makes me so sad is that some kind of?,"Eso me entristece mucho, ¿es algo así?"
"Yeah, when people read my profile, and see that I’m trans, they unmatch a lot, which is frustrating and makes me angry and kind of hurts.","Sí, cuando la gente lee mi perfil y ve que soy trans, se diferencian mucho, lo cual es frustrante, me enoja y me duele un poco."
"I was very nervous to be on an app, because I’m a plus size woman, I was very concerned that no one was going to swipe for me. And so for me, like any angles, you know, I just am honest. And I say right off the bat in the bio, you know, plus size woman, bla bla bla bla bla. And so I know that whoever swipes on me isn’t going to be surprised or disappointed, be upfront about the thing that you’re most insecure about. And I feel like that’s sort of what you’ve done, like you put in your pile that you’re trans. You don’t hide that fact, you know?","Estaba muy nerviosa por estar en una aplicación, porque soy una mujer de talla grande, estaba muy preocupada de que nadie fuera a deslizarme por mí. Y para mí, como cualquier ángulo, ya sabes, soy honesto. Y lo digo desde el principio en la biografía, ya sabes, mujer de talla grande, bla, bla, bla, bla. Y así sé que quienquiera que me golpee no se sorprenderá ni decepcionará; sea sincero acerca de aquello de lo que se siente más inseguro. Y siento que eso es lo que has hecho, como si pusieras en tu pila que eres trans. No ocultas ese hecho, ¿sabes?"
"Yeah, and that is good advice. Like, it’s a lot easier for somebody to unmask me than it is to interact with them, or they just become a complete jerk. When like, when you’re dating and like using the apps, like what are some of the hurdles or obstacles or like, gee, that’s kind of effed up kind of moments.","Sí, y ese es un buen consejo. Es mucho más fácil para alguien desenmascararme que interactuar con ellos, o simplemente se vuelven un completo imbécil. Cuando estás saliendo y te gusta usar las aplicaciones, cuáles son algunos de los obstáculos u obstáculos o, vaya, esos son momentos un poco jodidos."
"I mean, my situation is very unique in its own way. Like I’m jaded and very, very jaded about men, and about my experience, and some of the things that I had happen in my relationship that I just kind of thought were normal, but that I now know are not. I actually think that in some ways, there’s a lot of value and like entering the dating world, like you are without a ton of experience, because I feel like your expectations are realistic, at least not, you don’t have like, for example, a person that you’re comparing everybody to, I feel like you’re more of like an open book in the sense that you’re willing to kind of see where things go in a truly authentic way. Do you know what I mean?","Quiero decir, mi situación es única a su manera. Como si estuviera hastiada y muy, muy hastiada de los hombres, de mi experiencia y de algunas de las cosas que sucedieron en mi relación que pensé que eran normales, pero que ahora sé que no lo son. De hecho, creo que, de alguna manera, hay mucho valor y es como entrar al mundo de las citas, como si no tuvieras mucha experiencia, porque siento que tus expectativas son realistas, al menos no, no tienes gusto, por Por ejemplo, una persona con la que estás comparando a todos, siento que eres más como un libro abierto en el sentido de que estás dispuesto a ver hacia dónde van las cosas de una manera verdaderamente auténtica. ¿Sabes lo que quiero decir?"
"Yeah, my, why you kind of call me out like that. No, that’s so legit. Like, I feel like you just saw into my soul. Like that’s like legit, I had never thought about that before.","Sí, ¿por qué me llamas así? No, eso es tan legítimo. Siento que acabas de ver mi alma. Como si fuera legítimo, nunca había pensado en eso antes."
"And the fact that you’re at the point in your life, where you not only know who you are, but you’re accepting of it, and you’re starting to learn what it means to really like yourself. I think that’s when you start to attract other people who will like you too, you know, like, that’s sort of how that plays out. Because I can remember the difference and it makes me feel so warm in my heart and soul knowing that you are able to own who you are, but also that you are starting to like that person because I want I like you so much. I love you. I think you’re like one of the best people on this earth. And I want for you to see that so that other people when you’re dating them and you’re developing relationships with other people that they see that too, because you’re worth it, you know, and you’ve made a lot of progress. So I’m thrilled about it.","Y el hecho de que estás en un punto de tu vida en el que no sólo sabes quién eres, sino que lo aceptas y estás empezando a aprender lo que significa quererte realmente a ti mismo. Creo que ahí es cuando empiezas a atraer a otras personas a las que también les agradarás, ya sabes, así es como se desarrolla la cosa. Porque puedo recordar la diferencia y me hace sentir tan cálido en mi corazón y en mi alma saber que eres capaz de reconocer quién eres, pero también que te está empezando a gustar esa persona porque quiero que me gustes mucho. Te amo. Creo que eres una de las mejores personas de esta tierra. Y quiero que veas eso para que otras personas, cuando salgas con ellos y desarrolles relaciones con otras personas, también lo vean, porque tú lo vales, ya sabes, y has hecho mucho. de progreso. Así que estoy emocionado por eso."
"Oh my god, that means the world to me, Emily, like some of the things you just said, like, you’re worth it. Like I didn’t believe that for so long. As you know. Emily has given me a lot to think about, especially when I’ve never thought of things that way before. And it’s really nice to have somebody to take the time to offer those thoughts to me, while still being compassionate about what happened. All right, well, I think I’m gonna get going because I have to call my mom shortly. I will text you in a little while.","Dios mío, eso significa mucho para mí, Emily, como algunas de las cosas que acabas de decir, como, lo vales. Como si no hubiera creído eso durante tanto tiempo. Como tú sabes. Emily me ha dado mucho en qué pensar, especialmente cuando nunca antes había pensado en las cosas de esa manera. Y es realmente agradable tener a alguien que se tome el tiempo para ofrecerme esos pensamientos y al mismo tiempo ser compasivo con lo que pasó. Está bien, creo que me voy a ir porque tengo que llamar a mi mamá en breve. Te enviaré un mensaje de texto en un rato."
"Hello, this is my first voice memo on my new phone. It says my address. Okay, that’s creepy. I’m trying to be cheery because I got an email back from Jessica the showrunner this morning and I didn’t get the writers PA job. But that’s okay. I’m also currently emailing my agent Monica. And I’ve decided I’m turning down the college dates, even though she’s trying to book me out. So what’s probably going to happen now she’s probably going to stop reaching out to me for gigs. And now that’s okay, I’ve made peace with it, I’m gonna send my resume out everywhere I can. I’m gonna focus on writing, I’m gonna work on some, like, my original scripts, and I’ll keep submitting to things and eventually something’s gonna happen. Like, this is kind of that tipping point for me where I just have to make a choice. And I’m gonna go for it, even if it’s effing terrifying. Ah, I think what it is, is that, like, I go on the road, and I’m always waiting for like, something big to happen to pull me off. But I just have to make the decision for myself, I’m just going to take charge in and just do it and take the chance. That’s what I did with comedy to begin with. And then that’s what’s going to create the future that I want in my career, and, you know, with Emma, as far as the way I can reach people with my stand up, I’m definitely gonna miss that. But I know that with writing, I even have a chance to like, reach more people. And yeah, I don’t know. It’s scary. But that’s what life is. Like, you have to take a chance in order to get the things that really matter to you. And I mean, that’s how you grow and like become the person that you want to be.","Hola, esta es mi primera nota de voz en mi nuevo teléfono. Dice mi dirección. Vale, eso es espeluznante. Estoy tratando de estar alegre porque recibí un correo electrónico de Jessica, la showrunner, esta mañana y no conseguí el trabajo de asistente personal de los escritores. Pero eso está bien. Actualmente también le estoy enviando un correo electrónico a mi agente Mónica. Y he decidido que voy a rechazar las citas universitarias, a pesar de que ella está tratando de reservarme una cita. Entonces, lo que probablemente pasará ahora es que ella probablemente dejará de buscarme para conciertos. Y ahora está bien, he hecho las paces con eso, enviaré mi currículum a todas partes que pueda. Me concentraré en escribir, trabajaré en algunos de mis guiones originales y seguiré enviándome cosas y eventualmente algo sucederá. Este es un punto de inflexión para mí en el que tengo que tomar una decisión. Y voy a hacerlo, incluso si es aterrador. Ah, creo que lo que pasa es que salgo de gira y siempre estoy esperando que suceda algo grande que me saque adelante. Pero tengo que tomar la decisión por mí mismo, simplemente voy a hacerme cargo, lo haré y aprovecharé la oportunidad. Para empezar, eso es lo que hice con la comedia. Y eso es lo que creará el futuro que quiero en mi carrera y, ya sabes, con Emma, ​​en cuanto a la forma en que puedo llegar a la gente con mi stand up, definitivamente lo voy a extrañar. Pero sé que al escribir incluso tengo la oportunidad de gustar y llegar a más personas. Y sí, no lo sé. Da miedo. Pero eso es la vida. Tienes que arriesgarte para conseguir las cosas que realmente te importan. Y quiero decir, así es como creces y te conviertes en la persona que quieres ser."
"Right now I’m at a park to attend a queer speed dating event. And like, I’ve had a lot of disappointments lately, but I know that I’m not going to meet my future partner sitting alone in my apartment. I’ll be honest, something like this would generally freak me out. But if I don’t meet my person here, that’s okay, too. Hi, Alex. I’m Chloe. I wrote like a personal says my headline is, let’s go. And it’s let’s go to your favorite places. And I’ll show you mine. Let’s go to places we haven’t even thought or heard of yet. Let’s go together. Let’s go.","Ahora mismo estoy en un parque para asistir a un evento de citas rápidas queer. Y he tenido muchas decepciones últimamente, pero sé que no voy a encontrarme con mi futura pareja sentada sola en mi apartamento. Seré honesto, algo como esto generalmente me asustaría. Pero si no encuentro a mi persona aquí, también está bien. Hola, Alex. Soy Cloe. Escribí como si un personal dijera que mi titular es, vamos. Y vamos a tus lugares favoritos. Y te mostraré el mío. Vayamos a lugares en los que ni siquiera hemos pensado ni oído hablar todavía. Vamos juntos. Vamos."
"Hi, I’m Alex. I like giant sweaters, making fun of bad movies, and all things nerdy. I want you to tell me your passions and get me excited about something new. Let’s do something that we’re both not good at […]","Hola, soy Alex. Me gustan los suéteres gigantes, burlarme de las malas películas y todo lo nerd. Quiero que me cuentes tus pasiones y me emociones con algo nuevo. Hagamos algo en lo que ninguno de los dos somos buenos […]"
"That sounds awesome. I’m Chloe, she/her/hers.","Eso suena asombroso. Soy Chloe, ella/ella/ella."
The awesome. I am X.,El asombroso. Soy X.
"X, It’s nice to meet you. Honestly, it’s really nice to be around other queer people.","X, es un placer conocerte. Sinceramente, es muy agradable estar rodeado de otras personas queer."
"Absolutely. Like this is my first gay event like that. I’ve been out to like since I’ve moved to LA so it’s like nice to like be like 100% surrounded by like, hundreds.","Absolutamente. Como si este fuera mi primer evento gay como ese. Me ha gustado desde que me mudé a Los Ángeles, así que es agradable estar 100% rodeado de cientos."
"There are just so many obstacles to trans dating. But the only way anything is ever going to happen is if I keep showing up, and I have to keep showing up for myself. I spent probably way too much time this week thinking about what did I do wrong on these days? What could I have done better? And honestly, I need to stop thinking that way. I am great. And it’s only a matter of time before somebody else figures out that I’m great too. And I just have to keep going I have to see what happens because I deserve to be loved and I felt like held to be who I am today. And I deserve better and I deserve to treat myself better.","Hay muchísimos obstáculos para las citas trans. Pero la única manera de que algo suceda es si sigo apareciendo, y tengo que seguir apareciendo por mí mismo. Probablemente pasé demasiado tiempo esta semana pensando en qué hice mal estos días. ¿Qué podría haber hecho mejor? Y, sinceramente, tengo que dejar de pensar de esa manera. Soy genial. Y es sólo cuestión de tiempo antes de que alguien más se dé cuenta de que yo también soy genial. Y solo tengo que seguir adelante, tengo que ver qué pasa porque merezco ser amado y me sentí sostenido por ser quien soy hoy. Y merezco algo mejor y merezco tratarme mejor."
