Text_Chunks,Translation_to_SPA
"Yeah, that was those are hard times. So we had to reduce the security but it wasn’t safe enough for us to return to our house yet. So we’re still in hotels for several months. And I think we lived in four different places. So we were a little bit busy just because of that relocation and settling in and getting the kids to their schools, and to all their activities. And I wasn’t I just stayed inside. I didn’t go to those things. But making sure that they still got to go to school, I didn’t want them to have to miss their academic year. So I sought out my academic year. It wasn’t safe for me to go and I certainly didn’t want to put students at risk. Even if I could figure out a way to protect myself and have security for myself, it was just a little bit too much to try to strategize about how I could be in the classroom teaching so I set up for a year and actually set up for two years. So button now I’m back teachings.","Sí, esos fueron tiempos difíciles. Así que tuvimos que reducir la seguridad, pero todavía no era lo suficientemente seguro para regresar a nuestra casa. Así que todavía estaremos en hoteles durante varios meses. Y creo que vivíamos en cuatro lugares diferentes. Así que estábamos un poco ocupados solo por esa reubicación e instalarnos y llevar a los niños a sus escuelas y a todas sus actividades. Y no lo estaba, simplemente me quedé adentro. Yo no fui a esas cosas. Pero al asegurarme de que todavía pudieran ir a la escuela, no quería que tuvieran que perderse el año académico. Entonces busqué mi año académico. No era seguro para mí ir y ciertamente no quería poner en riesgo a los estudiantes. Incluso si pudiera encontrar una manera de protegerme y tener seguridad para mí, era demasiado tratar de elaborar una estrategia sobre cómo podría estar en el aula enseñando, así que me preparé para un año y de hecho me preparé para dos años. Así que ahora estoy de vuelta con las enseñanzas."
"I’m so glad. I’m so glad to hear that. Yeah, it’s interesting, like we started talking about the ocean, the bigness of it. and suddenly your will got so small.","Estoy tan feliz. Me alegro mucho de oír eso. Sí, es interesante, como si empezáramos a hablar sobre el océano, su tamaño. y de repente tu voluntad se volvió tan pequeña."
"Yeah, I just stared out the windows for so many hours and watched very micro level things happening, like trees and leaves and construction.","Sí, me quedé mirando por la ventana durante tantas horas y vi suceder cosas a un nivel muy micro, como árboles, hojas y construcciones."
Do you think that’s part of how you were able to make it through each day? Like how do you make it through each day?,¿Crees que eso es parte de cómo pudiste sobrevivir cada día? ¿Cómo sobrevives cada día?
"Well, maybe we all got a taste of it in the pandemic, when we were inside, it’s a little bit similar to that, where suddenly you’re you’re inside and your regular life is not happening or your job is closed or has moved online. So it was, in some ways similar to that. And yeah, you find ways to pass the time, and I would get up in the morning, and after the kids would go to school, I would stay back with the security and, and just watch the surf channel, you know, all day long, and stare out the window and hope that we were going to move back home soon.","Bueno, tal vez todos lo probamos durante la pandemia, cuando estábamos adentro, es un poco similar a eso, donde de repente estás adentro y tu vida normal no sucede o tu trabajo está cerrado o tiene movido en línea. Así fue, en algunos aspectos similar a eso. Y sí, encuentras maneras de pasar el tiempo, y yo me levantaba por la mañana, y después de que los niños iban a la escuela, me quedaba atrás con la seguridad y solo miraba el canal de surf, ya sabes, todo el día. mucho tiempo y mirar por la ventana con la esperanza de regresar pronto a casa."
"How did your sons and husband interact with you during this time? I mean, were they worried about you? Were they you know, how were those interactions?","¿Cómo interactuaron sus hijos y su esposo con usted durante este tiempo? Quiero decir, ¿estaban preocupados por ti? ¿Sabías cómo fueron esas interacciones?"
"Well, during that after math period, I think that, you know, the kids certainly wanted to be back in their neighborhood. But they were, you know, kids are super resilient. So they were doing pretty well, and they were still going into school and seeing their friends. And, you know, I became like a really permissive parent, and I’m not a very permissive parents. So like, I just let them play Xbox, however long they wanted and have chocolate sundaes from room service for breakfast, or whatever they wanted to do to get through that time. So and then they got to see their friends and do middle of the week, sleepovers and, you know, there were times that we couldn’t all stay together, it wasn’t a good idea for us all to be in the same place so they would stay at different friend’s houses. And but yeah, they they definitely were more motivated to go back home. And I was I was a little bit more concerned about making sure that our house was a safe place and putting in, you know, various measures in our home that would help fortify us once we were we’re back here.","Bueno, durante el período posterior a las matemáticas, creo que, ya sabes, los niños ciertamente querían volver a su vecindario. Pero eran, ya sabes, los niños son súper resistentes. Así que les iba bastante bien y todavía iban a la escuela y veían a sus amigos. Y, ya sabes, me convertí en un padre realmente permisivo, y no soy un padre muy permisivo. Entonces, simplemente les dejé jugar Xbox, el tiempo que quisieran y desayunar helados de chocolate del servicio de habitaciones, o lo que quisieran hacer para pasar ese tiempo. Entonces, podían ver a sus amigos y hacer fiestas de pijamas a mitad de semana y, ya sabes, había momentos en los que no podíamos quedarnos todos juntos, no era una buena idea que estuviéramos todos en el mismo lugar. entonces se quedarían en casas de diferentes amigos. Y sí, definitivamente estaban más motivados para regresar a casa. Y estaba un poco más preocupado por asegurarme de que nuestra casa fuera un lugar seguro y por implementar, ya sabes, varias medidas en nuestra casa que nos ayudarían a fortalecernos una vez que volviéramos aquí."
"Did you say that? Are my, am I making this up, am I projecting that you would like leave your doors open?","¿Dijiste eso? ¿Estoy, me lo estoy inventando, estoy proyectando que te gustaría dejar las puertas abiertas?"
Yeah.,Sí.
"Like did you think about security in you know, in the before times?",¿Pensabas en la seguridad en los tiempos anteriores?
"I never thought about that. I never I actually just thought they either just gonna dismiss me and be like, thanks for this information, bye or thanks for this information, we’ll do something about it and keep you posted or something, I didn’t know that it was going to be you know, not being able to be at home and needing a security detail for a while. But yeah, in the before times, we definitely had that house that anyone could just come in and come out the door opening and shutting all day with people coming in and out and playing basketball up front. coming inside and outside and all we’re all we’re welcome. And now our house is a bit of a fortress so it’s a little bit different now.","Nunca pensé en eso. En realidad, nunca pensé que simplemente me despedirían y dirían, gracias por esta información, adiós o gracias por esta información, haremos algo al respecto y los mantendremos informados o algo así, no sabía que era Ya sabes, no podré estar en casa y necesitaré un equipo de seguridad por un tiempo. Pero sí, en los tiempos anteriores, definitivamente teníamos esa casa en la que cualquiera podía entrar y salir por la puerta abriéndose y cerrándose todo el día con gente entrando y saliendo y jugando baloncesto al frente. entrando y saliendo y todos somos bienvenidos. Y ahora nuestra casa es una especie de fortaleza, por lo que ahora es un poco diferente."
"Yeah, I have that house, not the fortress, the in and out the […] the door slam and constantly the doors and the footsteps and the running and the stairs and the yes, you know it’s it’s something a good time.","Sí, tengo esa casa, no la fortaleza, la entrada y la salida […] la puerta se cierra de golpe y constantemente las puertas y los pasos y las carreras y las escaleras y el sí, ya sabes, es algo que es un buen momento."
I know […] I mean.,Lo sé […] quiero decir.
"You’re making me, I’m like, okay, I need to love this time. Is good and slow.","Me estás obligando a pensar, está bien, necesito amar este momento. Es bueno y lento."
Yeah.,Sí.
"Okay, start surfing and love the slamming of the door constantly.","Bien, empieza a navegar y disfruta de los portazos constantemente."
"Slamming of the door is hard to love, yeah, but you can get there.","Es difícil amar el portazo, sí, pero puedes llegar allí."
"Oh, yes. Oh, yes. Yeah, I mean, I think that was sort of like the before and then these 10s of 1000s of letters. Yes, yeah, and some were threatening and violent, hence the fortress. But many others, the majority, the overwhelming majority were so deeply supportive.","Oh sí. Oh sí. Sí, quiero decir, creo que fue algo así como el antes y luego estos decenas de miles de letras. Sí, sí, y algunos eran amenazantes y violentos, de ahí la fortaleza. Pero muchos otros, la mayoría, la abrumadora mayoría, lo apoyaron profundamente."
"Beautiful. Yeah, just so incredible, just an incredible outpouring, and so different from the internet. I just wish everyone could have that part of the experience, because then you see how loving and wonderful people actually are. But if you go on the internet, you don’t see that. It was almost the opposite of what I saw on the internet in terms of proportion of hate and love. And, you know, 98% of the letters were incredibly loving. And the 2% that were were horrible. Were very, very horrible, very scary. And of the 98% that were were grateful for patriotism in our country and civic duty and citizenship. 24% of those were from survivors who told me their story. So those were heartwarming and heartbreaking. And I read them with a team of my students who are experts in trauma and work at our VA hospitals. You know, we just all kept feeling the same thing we have to write back to this person we had, you know, every letter you would read and be like, I just want to call that person and tell them something. And every letter felt that way, it was just this desire to respond. So yeah, still trying to figure out how to do that, but this book is one of the ways to try to, to honor those people for helping me survive, but also to, to honor what they’ve been through which many of them have been through so much worse. And they were so generous in sharing their supportive words, and.","Hermoso. Sí, tan increíble, una efusión increíble y tan diferente de Internet. Sólo desearía que todos pudieran tener esa parte de la experiencia, porque así verás lo cariñosas y maravillosas que son las personas. Pero si te conectas a Internet, no ves eso. Era casi lo contrario de lo que vi en Internet en términos de proporción de odio y amor. Y ya sabes, el 98% de las cartas eran increíblemente amorosas. Y el 2% que fueron fueron horribles. Fueron muy, muy horribles, muy aterradores. Y del 98% que lo fue agradeció el patriotismo en nuestro país y el deber cívico y ciudadano. El 24% de ellos eran de supervivientes que me contaron su historia. Así que fueron conmovedores y desgarradores. Y los leo con un equipo de mis estudiantes que son expertos en trauma y trabajan en nuestros hospitales de VA. Ya sabes, todos seguimos sintiendo lo mismo que tenemos que responderle a esta persona que teníamos, ya sabes, cada carta que lees y dices, solo quiero llamar a esa persona y decirle algo. Y cada carta se sentía así, era solo este deseo de responder. Así que sí, todavía estoy tratando de descubrir cómo hacerlo, pero este libro es una de las formas de intentar honrar a esas personas por ayudarme a sobrevivir, pero también de honrar lo que han pasado y por lo que muchos de ellos He pasado por cosas mucho peores. Y fueron muy generosos al compartir sus palabras de apoyo y."
"What an interesting intersection, you actually had a body of students trained in trauma, who could help you sort through them. And meticulously catalog in terms of data?","Qué intersección tan interesante, en realidad tenías un cuerpo de estudiantes capacitados en trauma, que podrían ayudarte a clasificarlos. ¿Y catalogar meticulosamente en términos de datos?"
"Yes, it was sort of a way to make sense of the volume of letters. When the first batches were coming in, I thought, oh, I’m going to write every buddy back. I still wish I could do that, and I did start in on that I’ve written back to anyone over the age of 90, we started undoing that part. But it took so long that we quickly realized that was not a feasible way to respond. But yes, we formed a team. And we really, were just wanting to hear everyone, the way I was heard, I wanted everyone to be heard.","Sí, era una especie de forma de darle sentido al volumen de cartas. Cuando llegaron los primeros lotes, pensé, oh, voy a escribirles a todos los amigos. Todavía desearía poder hacer eso, y comencé con eso. Le escribí a cualquier persona mayor de 90 años y comenzamos a deshacer esa parte. Pero tomó tanto tiempo que rápidamente nos dimos cuenta de que no era una forma viable de responder. Pero sí, formamos un equipo. Y realmente solo queríamos escuchar a todos, de la forma en que me escucharon a mí, quería que todos fueran escuchados."
"But that’s an amazing. I mean, that’s wow, they shared with you so that you could hear them, right. I mean, it’s beautiful. There’s like this triumph of the human spirit stuff, where you’re like, holy shit, we are in this together. And it is powerful, isn’t it?","Pero eso es sorprendente. Quiero decir, eso es guau, lo compartieron contigo para que pudieras escucharlos, ¿verdad? Quiero decir, es hermoso. Hay como este triunfo del espíritu humano, donde dices, mierda, estamos juntos en esto. Y es poderoso, ¿no?"
"Very, very.",Muy muy.
"Yeah, then it probably helped you to, you know, I would assume on your on your healing journey to I mean, the, the acceptance, the, you know, the grief, that you speak about so eloquently, it must have played into your ability to keep kind of putting one foot in front of the other.","Sí, entonces probablemente te ayudó a, ya sabes, supongo que en tu viaje de curación, quiero decir, la aceptación, el dolor, del que hablas con tanta elocuencia, debe haber influido. tu capacidad para seguir poniendo un pie delante del otro."
"Definitely, yes. So I spent about a year reading the letters and still reading but I spent a year of full time reading the letters with my students and we were learning so much from survivors about their experiences that in a way that it can inform science and can inform clinicians working with trauma survivors, so just all so many different levels, the letters were really helpful, and especially helping me on my psychological process of of getting through through it all.","Definitivamente, sí. Así que pasé aproximadamente un año leyendo las cartas y sigo leyendo, pero pasé un año de tiempo completo leyendo las cartas con mis alumnos y estábamos aprendiendo mucho de los sobrevivientes sobre sus experiencias, de una manera que puede informar a la ciencia y a los médicos. Al trabajar con sobrevivientes de traumas, en tantos niveles diferentes, las cartas fueron realmente útiles y me ayudaron especialmente en mi proceso psicológico de superarlo todo."
Do you think that your work is going to be really tailored to this moving forward?,¿Crees que tu trabajo se adaptará realmente a este avance?
"I don’t perceive it becoming like a new area of expertise where I would teach on that topic or something, it’s more of a of another type of work that I would want to get involved in in terms of helping other people who are trying to decide how to come forward and how to be safe. I want to be helpful in that area, for sure.","No lo percibo como una nueva área de especialización en la que enseñaría sobre ese tema o algo así, es más bien otro tipo de trabajo en el que me gustaría involucrarme en términos de ayudar a otras personas que están tratando de decida cómo presentarse y cómo estar seguro. Quiero ser útil en esa área, seguro."
"It’s so beautiful, Christine, because your goal was to help. And you didn’t help in the way that you thought you would. But you are helping in this much bigger way that I’m sure you never could have imagined. I mean, I’ve heard you say multiple times today, I want to make it better for the next person. I want to make it better for the next person, and you are.","Es tan hermoso, Christine, porque tu objetivo era ayudar. Y no ayudaste de la manera que pensabas que lo harías. Pero estás ayudando de una manera mucho más grande que estoy seguro que nunca hubieras imaginado. Quiero decir, te he escuchado decir varias veces hoy, quiero hacerlo mejor para la próxima persona. Quiero hacerlo mejor para la próxima persona, y tú lo haces."
"Thank you, it’s got it’s taken a really long time for me to even see that it the first couple of years, I couldn’t see past like, all every minor incorrect thing that was said, and I just was, you know, kind of drowning in the information and the misinformation and the hate and all of that. But now I can see and I think it’s kind of interesting and ironic how badly I wanted the meeting to be private. Because I just I’m kind of afraid of cameras and I don’t really like my picture taken even like I just don’t like that camera part of all of it. And so, if I had gotten if I had gotten my way, and I had written a letter to the head of the committee say thing for his family and for my family. I think this really would be a better idea to have a private meeting. It wouldn’t have been helpful, I guess.","Gracias, me tomó mucho tiempo siquiera darme cuenta de eso durante los primeros años, no podía ver más allá de cada pequeña cosa incorrecta que se dijo, y simplemente fui, ya sabes, amable. de ahogarnos en la información, la desinformación, el odio y todo eso. Pero ahora puedo ver y creo que es interesante e irónico lo mucho que deseaba que la reunión fuera privada. Porque simplemente tengo un poco de miedo a las cámaras y realmente no me gusta que me tomen una foto, incluso si no me gusta esa parte de la cámara. Y entonces, si hubiera conseguido lo que quería y hubiera escrito una carta al jefe del comité, habría dicho algo por su familia y por mi familia. Creo que realmente sería una mejor idea tener una reunión privada. Supongo que no habría sido útil."
It’s true.,Es cierto.
"And yeah, that’s kind of interesting.","Y sí, eso es algo interesante."
That’s the bummer. That’s the that’s the bummer.,Ésa es la lástima. Eso es lo malo.
The great thing.,Lo genial.
"I mean, I mean, yeah, not the same story, but lost my brother to heroin overdose was like, Oh, my God, and then got so deep into addiction work and figuring out like, why are we losing so many people? Why is this an epidemic? How can how I did 26 episodes on opioids, how can I understand what happened? And people would say, like, but you’re helping so many people, I was like, I don’t fucking want to. I was like, Tim back. I don’t this sucks. This is a horrible alternative.","Quiero decir, sí, no es la misma historia, pero perder a mi hermano por una sobredosis de heroína fue como, Dios mío, y luego me metí tanto en el trabajo sobre adicciones y descubrí, ¿por qué estamos perdiendo tanta gente? ¿Por qué es esto una epidemia? ¿Cómo puedo hacer 26 episodios sobre opioides? ¿Cómo puedo entender lo que pasó? Y la gente decía, pero estás ayudando a tanta gente, yo pensaba, no quiero hacerlo. Yo estaba como, Tim ha vuelto. No, esto apesta. Esta es una alternativa horrible."
"I felt that way for a long time. I mean, I’m only now able to, it’s a long, it’s a long road, as you know, it’s just a really long road, and wow, that’s amazing, you did all that work. I don’t know that I could have done that.","Me sentí así durante mucho tiempo. Quiero decir, recién ahora puedo hacerlo, es un camino largo, es un largo, como sabes, es un camino realmente largo, y guau, eso es increíble, hiciste todo ese trabajo. No sé si podría haber hecho eso."
"You know, you could this is the thing, like I felt the same. Like, it’s that thing of like, I couldn’t yes, you can, you know, you, it’s like very selfish in the beginning, how can I understand this more? But then it really is like, how can we all do better in this arena? Can I ask you a few more questions?","Sabes, podrías que esta sea la cosa, como si yo sintiera lo mismo. Es algo así como, no pude, sí, tú puedes, ya sabes, tú, es muy egoísta al principio, ¿cómo puedo entender esto mejor? Pero entonces realmente nos preguntamos: ¿cómo podemos hacerlo todos mejor en este ámbito? ¿Puedo hacerte algunas preguntas más?"
Yes.,Sí.
"Okay, great, okay. Um, this Anita Hill, quote, was so resonant. Where you talk about seeing Anita Hill and then meeting her after your testimony, and her telling you to give it five years? And it’s been five years?","Vale, genial, vale. Um, esta Anita Hill, cito, fue tan resonante. ¿Dónde hablas de ver a Anita Hill y luego conocerla después de tu testimonio, y ella decirte que le concedas cinco años? ¿Y han pasado cinco años?"
"Almost six, I mean.","Casi seis, quiero decir."
"Wow, I know.","Vaya, lo sé."
"That almost like I guess it’s five and a half. Because I think of the start as being June 27, so yeah.","Eso es casi como si supongo que fueran las cinco y media. Porque creo que el inicio será el 27 de junio, así que sí."
"And I’m wondering, like, how would you say that you’ve been changed by all of this by you know, by the passing of time, like you’ve given it five years, you just spoke to it beautifully about, I didn’t used to be able to see the forest for the trees, about the helping and all of that. And I think it’s really helpful for people to hear like, time does pass, it does change. Can you speak to that?","Y me pregunto, ¿cómo dirías que has sido cambiado por todo esto, ya sabes, por el paso del tiempo, como si le hubieras dado cinco años, simplemente le hablaste maravillosamente, yo? Antes no podía ver el bosque por los árboles, por la ayuda y todo eso. Y creo que es muy útil para la gente escuchar que el tiempo pasa, cambia. ¿Puedes hablar de eso?"
"Yeah, I think that in that grieving process, where you just get to the point where you just think it’s not, I’m never going to be okay, again, like, I will never be okay, again. And right, it’s, like, unacceptable at first, and you just don’t want it to be that way. But as soon as you like, accept that, that, yes, you’re never going to be the same again, it’s, it’s not going to be the same. So once I started really accepting that is when I started to, to get better. And because before that, I just wanted it to be fixed, whatever that meant. So, but I think the really great thing is we can all rebuild our lives. And we’ve, a lot of us have had to rebuild our lives, like you’ve talked about with your own life, and a lot of people we all go through losing people that we love and various grief cycles. But there’s something about us that we’re wired to only suffer for so long. So I was pretty committed to the suffering path. I was on that path and just thought that’s how it’s going to be forever. And I’m like, just going to manage my grief and, and keep going and always be not okay. And, and then suddenly, like it starts to abate and and then you get to say, okay, well, what do I want my life to look like now? How do I build my life now? It’s this terrible thing, and it’s like this gift and you also wish you could give that gift to other people, without them having to go through the horrible parts, where you get to then decide, who do I want to hang out with? How do I want to spend my time and it makes everything really clear so I felt like I was given all this clarity, right? Like, I’ve changed, where I spend my time I change, I’ve changed my surf spot, I go to a different place. I’ve just made all these changes that I’m sure I would not have made. I would have just like kept complaining about or something, literally. So I made those changes, and now I just I live, I think a much more simple life and a much more minimalist life, and that’s working really well for me.","Sí, creo que en ese proceso de duelo, en el que llegas al punto en el que piensas que no es así, nunca volveré a estar bien, nunca estaré bien otra vez. Y claro, es inaceptable al principio, y simplemente no quieres que sea así. Pero en cuanto quieras acepta eso, que sí, nunca más vas a ser el mismo, es, no va a ser lo mismo. Entonces, una vez que comencé a aceptar realmente, fue cuando comencé a mejorar. Y porque antes de eso, sólo quería que lo arreglaran, sea lo que sea que eso signifique. Entonces, pero creo que lo realmente grandioso es que todos podemos reconstruir nuestras vidas. Y muchos de nosotros hemos tenido que reconstruir nuestras vidas, como usted ha hablado con su propia vida, y muchas personas por las que pasamos perdiendo a personas que amamos y varios ciclos de duelo. Pero hay algo en nosotros que estamos programados para sufrir durante un tiempo limitado. Así que estaba bastante comprometido con el camino del sufrimiento. Estaba en ese camino y pensé que así será para siempre. Y yo pienso, simplemente voy a manejar mi dolor y seguir adelante y no estar siempre bien. Y, de repente, comienza a disminuir y entonces puedes decir, está bien, bueno, ¿cómo quiero que sea mi vida ahora? ¿Cómo construyo mi vida ahora? Es algo terrible, y es como este regalo y también desearías poder darle ese regalo a otras personas, sin que tengan que pasar por partes horribles, donde luego puedes decidir, ¿con quién quiero pasar el rato? ¿Cómo quiero pasar mi tiempo y deja todo muy claro, así que sentí que me habían dado toda esta claridad, verdad? Es decir, cambié, cambié el lugar donde paso mi tiempo, cambié mi lugar para surfear, voy a un lugar diferente. Acabo de hacer todos estos cambios que estoy seguro no habría hecho. Me hubiera gustado seguir quejándome o algo así, literalmente. Entonces hice esos cambios, y ahora simplemente vivo, creo que una vida mucho más simple y mucho más minimalista, y eso está funcionando muy bien para mí."
"I mean, you just essentially said exactly what I wrote in the epilogue of my book, which was when you go through something like this, it’s like your house is blown up, torn to bits and you’re just like sitting on this pile of rubble. And then you do realize at some point, okay, I have to rebuild. But what do I want to build, now? Like intentionally? What do I want it to look like? Like all that kind of and it’s like you say, can people do that without going through some sort of trauma? I don’t know, there’s a clarifying piece of it. That’s like, yeah, and that is universal. Like you’re talking about the same exact experience.","Quiero decir, básicamente dijiste exactamente lo que escribí en el epílogo de mi libro, que fue que cuando pasas por algo como esto, es como si tu casa explotara, fuera hecha pedazos y estuvieras sentado en este montón de escombros. Y luego te das cuenta, en algún momento, de que tengo que reconstruir. Pero ¿qué quiero construir ahora? ¿Como intencionalmente? ¿Cómo quiero que se vea? Como todo eso y es como dices, ¿puede la gente hacer eso sin pasar por algún tipo de trauma? No lo sé, hay una parte clarificadora. Eso es como, sí, y eso es universal. Como si estuvieras hablando exactamente de la misma experiencia."
"Right, like in our crisis, we have opportunity.","Bien, como en nuestra crisis, tenemos oportunidades."
"Yeah, and you got to meet Oprah. And you didn’t just meet her, Christine. You got to stay at her house.","Sí, y tienes que conocer a Oprah. Y no la conociste recién, Christine. Tienes que quedarte en su casa."
"She’s so nice. Oh my gosh, and she can drive that golf cart so well, I was scared she was driving so well.","Ella es tan agradable. Dios mío, y ella puede conducir ese carrito de golf tan bien que tenía miedo de que condujera tan bien."
"There’s even more LAST DAY with Apple premium subscribers get exclusive access to content like behind the scenes chats with the producers of the show, diving deeper into episodes. Sign up now on Apple podcasts. LAST DAY is a production of Lemonada Media. The show is produced by Kegan Zema, Aria Bracci, and Tiffany Bui. Our engineer is Brian Castillo. Music is by Hannis Brown. Steve Nelson is our Vice President of weekly content and production and Jackie Danziger is our Vice President of narrative content and production. Executive Producers are Jessica Cordova Kramer and me Stephanie Wittels Wachs. If you’d like what you heard today, we have three other seasons that you can check out. Have a story you’d like to share, head to bit.ly/lastdaystories, or click the link in the show notes to fill out our confidential Google Form. follow and subscribe wherever you get your podcasts or listen ad free on Amazon music with your Prime membership. You can find us online at @LemonadaMedia and you can find me at @WittelStephanie. Thank you for listening, we will see you next week.","Hay aún más ÚLTIMO DÍA: los suscriptores premium de Apple obtienen acceso exclusivo a contenido, como chats detrás de escena con los productores del programa, profundizando en los episodios. Regístrate ahora en los podcasts de Apple. ÚLTIMO DÍA es una producción de Lemonada Media. El programa está producido por Kegan Zema, Aria Bracci y Tiffany Bui. Nuestro ingeniero es Brian Castillo. La música es de Hannis Brown. Steve Nelson es nuestro vicepresidente de producción y contenido semanal y Jackie Danziger es nuestro vicepresidente de producción y contenido narrativo. Los productores ejecutivos somos Jessica Cordova Kramer y yo, Stephanie Wittels Wachs. Si te gusta lo que escuchaste hoy, tenemos otras tres temporadas que puedes ver. Si tiene una historia que le gustaría compartir, visite bit.ly/lastdaystories o haga clic en el enlace de las notas del programa para completar nuestro formulario confidencial de Google. síganos y suscríbase dondequiera que obtenga sus podcasts o escuche música sin anuncios en Amazon con su membresía Prime. Puedes encontrarnos en línea en @LemonadaMedia y puedes encontrarme a mí en @WittelStephanie. Gracias por escucharnos, nos vemos la próxima semana."
