Text_Chunks,Translation_to_SPA
"Okay, it’s all started, you know, it always starts with, they may be out some rappers shit in Atlanta’s like patrolling or whatever, you don’t know what the hell’s going on. And then I’m like a kid then it was like, oh casamigos is the shit. Like Castlevania has like a tense so much additives to it and like sugar and stuff. And this was this this came about because I was like, I couldn’t figure out a drink, like, maybe I should just not drink the older I get, you know, I’m in my late 30s now, and I was like, I’m just like, not recovering well, and I’m like, I’m like, what is my drink and be like, I just want what like, how about James Bond has his one drink martini or whatever. I just want like a drink that I get when I go out, that’s not gonna fuck me up. And it ended up being tequila. So now but then I was like doing Casamigos and I was still feeling sick or not sick but just like hungover and I was like, oh, just sugar in there. So then now we’re at the where I’m at now is Don Julio is pretty good, every bar kind of has that. Then we got Fortaleza, which is amazing. And this one called Ojo, Tequila Ojo, which is my favorite tequila of all time, I love that, I love that one it’s so smooth and I just yeah, just drink either neat or with a big rock, if they have the big rock. Some places they’ll be having a big rock, I like to big rock. I don’t like a lot of little rock because.","Está bien, todo ha comenzado, ya sabes, siempre comienza con, puede que hayan salido algunos raperos en Atlanta como patrullando o lo que sea, no sabes qué diablos está pasando. Y luego fui como un niño y entonces pensé, oh casamigos es la mierda. Como si Castlevania tuviera muchos aditivos y azúcar y esas cosas. Y esto fue lo que ocurrió porque yo pensaba, no podía encontrar una bebida, como, tal vez simplemente no debería beber a medida que envejezco, ya sabes, ahora tengo más de 30 años, y pensé , Simplemente no me recupero bien, y digo, ¿cuál es mi bebida y cómo? Solo quiero algo así, ¿qué tal si James Bond toma su único trago de martini o lo que sea? Solo quiero una bebida que tomo cuando salgo, eso no me va a joder. Y terminó siendo tequila. Entonces, de vez en cuando, estaba como haciendo Casamigos y todavía me sentía enfermo o no enfermo, pero tenía resaca y pensaba, oh, solo azúcar ahí. Entonces ahora estamos en el lugar donde estoy ahora y Don Julio es bastante bueno, cada bar tiene eso. Luego llegamos a Fortaleza, que es increíble. Y este se llama Ojo, Tequila Ojo, que es mi tequila favorito de todos los tiempos, me encanta, me encanta, es tan suave y sí, solo lo bebo solo o con una gran roca, si tienen una gran roca. . En algunos lugares tendrán un gran rock, a mí me gusta el big rock. No me gustan muchas piedras pequeñas porque."
"Ice, without that craft ice, it’s gonna dilute your […] chill.","Hielo, sin ese hielo artesanal, diluirá tu […] escalofrío."
It wet.,Se mojó.
"Water down, you’re not gonna get the properties of the Ojo.","Si lo diluyes, no obtendrás las propiedades del Ojo."
"It goes from Ojo to uno, a wave of like it’s it’s all stuff. I don’t tell people I like because also not working right now. So I shouldn’t be doing any of this. But going back to highly sensitive thing. I really just don’t like ice and my drink like a little a lot of ice because it’s my teeth, it makes my mouth sensitive. I don’t like the way it feels like, like I have to drink with a straw. I think that’s the HSP me, or do you feel that way to do like, drinking from cups with a bunch of?","Va de Ojo a uno, una ola de como si fuera todo. No le digo a la gente que me gusta porque tampoco estoy trabajando en este momento. Entonces no debería estar haciendo nada de esto. Pero volvamos a algo muy sensible. Realmente no me gusta el hielo y a mi bebida le gusta un poco mucho hielo porque son mis dientes los que hacen que mi boca se vuelva sensible. No me gusta cómo se siente, como si tuviera que beber con una pajita. Creo que esa soy yo, ¿o te sientes así, bebiendo de vasos con un montón de?"
"No, I’m not, it’s clumsy.","No, no lo soy, es torpe."
You don’t like it?,¿No te gusta?
Wow.,Guau.
Look.,Mirar.
"Yeah, all the ice comes history of the gum, your gums and stuff. I don’t like that unless it’s a big rock.","Sí, todo el hielo viene de la historia del chicle, tus encías y esas cosas. No me gusta eso a menos que sea una gran roca."
"It’s unpredictable. I’m there with you. I’d also teeth. Teeth are important as we get older, again, we’re dropping the lines. Now I’m just cooling off all the live. As you get older, you got to protect your teeth. And so yeah, every dentist will tell you drink with a straw.","Es impredecible. Estoy ahí contigo. También tendría dientes. Los dientes son importantes a medida que envejecemos; nuevamente, estamos dejando de lado las líneas. Ahora estoy simplemente refrescando todo el directo. A medida que envejeces, debes proteger tus dientes. Y sí, todos los dentistas te dirán que bebas con pajita."
"Oh, really? All right so now I don’t feel as bad because I always I feel like they always look at me funny when I ask first because it seems like I mean, I get that not in the environment says but it just I think it’s like a masculinity thing going on where they’re like, I’m like gonna have a straw please, and they always look at me like, why?","¿Ah, de verdad? Muy bien, ahora no me siento tan mal porque siempre siento que siempre me miran raro cuando pregunto primero porque parece que quiero decir, entiendo que no en el entorno lo dice, pero simplemente creo que es como un Lo de la masculinidad sucede donde ellos dicen, voy a tomar una pajita, por favor, y siempre me miran como, ¿por qué?"
"Well, that, well, I think we need to I mean, I think we need to put this on the list for therapy. Let’s put the straw let’s put it on, and maybe it’s later, maybe top of my list.","Bueno, eso, bueno, creo que debemos, quiero decir, creo que debemos poner esto en la lista de terapia. Pongámosle la pajita, pongámosla, y tal vez sea más tarde, tal vez sea el primero de mi lista."
"Same for me. What’s your drink of choice, Ku?","Lo mismo para mi. ¿Cuál es tu bebida preferida, Ku?"
"Because I’ll be at a bar with the homies like, like Carl and all my homies and they all they all drink and they drink straight from the glass. And then I’m over here and like sipping on the straw. And I’m like, I’m just trying to protect my teeth right here. Okay, so there’s one more tequila really just discovered that I’m liking now. Oh class, this class Class A class, but that that’s one I love I dragged that on my album release party. I just drank that whole I drink that whole bottle which is crazy. And I felt nothing. I woke up great, which is not normal for me so I was like, it does seem like the higher quality tequila, the better for my body it is or whatever I’m responding to it better.","Porque estaré en un bar con amigos como Carl y todos mis amigos y todos beben y beben directamente del vaso. Y luego estoy aquí y me gusta beber de la pajita. Y yo digo, solo estoy tratando de proteger mis dientes aquí mismo. Bien, entonces hay un tequila más que acabo de descubrir y que me gusta ahora. Oh clase, esta clase Clase A, pero esa es una que me encanta. La arrastré en la fiesta de lanzamiento de mi álbum. Me bebí toda la botella, lo cual es una locura. Y no sentí nada. Me desperté muy bien, lo cual no es normal para mí, así que pensé, parece que cuanto mayor es el tequila de calidad, mejor es para mi cuerpo o lo que sea a lo que respondo mejor."
I do like the tequila and also to kilo plus a little bit of mushroom chocolate. And that’ll take me in the perfect party mood. And I will not be hungover the next day.,A mí sí me gusta el tequila y también el kilo más un poquito de chocolate con champiñones. Y eso me pondrá en el ambiente de fiesta perfecto. Y no tendré resaca al día siguiente.
That sounds really fun. A little mushroom and.,Eso suena muy divertido. Un poco de champiñón y.
"It’s a little bit a little mushroom instant tequila, little umami with my Agave.","Es un poco de tequila instantáneo de champiñones, un poco de umami con mi Agave."
What is that personality? I’m just curious that comes out. I love it. Love more I don’t drink and so often which is a shame people don’t drink around me. I prefer it when people are drunk around me. It’s much more fun for me. But I don’t get to see everybody’s you know what I mean? Agave mushroom personalities as much so who what what’s what’s your personality?,"¿Cuál es esa personalidad? Solo tengo curiosidad de que salga. Me encanta. Amo más. No bebo y, a menudo, es una pena que la gente no beba a mi alrededor. Prefiero que la gente esté borracha a mi alrededor. Es mucho más divertido para mí. Pero no puedo ver a todos, ¿sabes a qué me refiero? Las personalidades de los hongos de agave son tanto ¿quién, qué, cuál es tu personalidad?"
"Yeah, so this is going to fuel going to the club. That’s me and that’s what is being asked of me because I normally go to bed and try to be in bed by 11 but that’s not what’s gonna happen and Minami for Miami Beach pride. So when I’m being called to do for the people is to give life of the part, to give classy ratchet that deteriorates. Yes ratchet, and that slides down, but everybody knows it’s gonna happen. And we’re all like we’re just waiting for the inevitable but we need to be at a high frequency to.","Sí, entonces esto impulsará el ir al club. Ese soy yo y eso es lo que me piden porque normalmente me voy a la cama y trato de estar en la cama a las 11, pero eso no es lo que va a pasar y Minami por el orgullo de Miami Beach. Entonces, lo que estoy llamado a hacer por la gente es darle vida a la pieza, darle un trinquete con clase que se deteriora. Sí, trinquete, y se desliza hacia abajo, pero todos saben que sucederá. Y todos somos como si estuviéramos esperando lo inevitable, pero necesitamos estar en una alta frecuencia para hacerlo."
"Stop man we’re so similar, I that’s exactly how I would I am yeah.","Detente, hombre, somos muy similares, así es exactamente como lo haría, sí."
"Yeah, Lamar would what’s your, what’s your.","Sí, Lamar diría cuál es tu, cuál es tu."
"Exactly Kulap, like I go I start really like clap oh you said classy,","Exactamente Kulap, cuando voy, comienzo realmente como aplaudir, oh, dijiste con clase,"
"Classy ratchet, you know.","Trinquete con clase, ya sabes."
"Classy ratchet. I’m like, yo, let’s get the Viet let’s get the booth. Let’s you know let’s let’s get settled down. Everyone makes sure they even a glass of wine to start maybe like a glass of champagne to start off, and then we hit the tequila. And then by the end of the night, I’m just like, I got my shirt off.","Trinquete con clase. Yo digo, vamos por el vietnamita, vamos por el stand. Déjanos saber, tranquilicémonos. Todos se aseguran de tomar incluso una copa de vino para comenzar, tal vez una copa de champán para comenzar, y luego tocamos el tequila. Y luego, al final de la noche, pensé: me quité la camisa."
"Bottoms off, shirts off.","Quitarse los pantalones, quitarse las camisas."
"Yeah, we poppin bottles. I’m using I’m also the person who’s buying ship for everyone like stranger like yo, yo, I want to drink I want to take a shot, I’m just like doing that, and then it’s just like a completely different person. I wonder if our rachet is looking like, like my ratchet looks like, I’m trying to think of an Atlanta rapper. But yeah, like, like Jermaine Dupri or something. That’s like, that’s what I’ve been covering oh, I feel like.","Sí, hacemos estallar botellas. Estoy usando También soy la persona que compra barcos para todos como un extraño como yo, yo, quiero beber, quiero tomar un trago, simplemente hago eso, y luego es como una persona completamente diferente. . Me pregunto si nuestro trinquete se parece, como se ve mi trinquete, estoy tratando de pensar en un rapero de Atlanta. Pero sí, como Jermaine Dupri o algo así. Eso es lo que he estado cubriendo, oh, así lo siento."
"I think they would go well together. If not the same, I feel like they would run they would it would be like, yeah, there would be cousins, they would think it would be in the same VIP. We would be like, you know, it’s not just about us. It’s about everybody’s experience. I believe that as well.","Creo que irían bien juntos. Si no fuera lo mismo, siento que correrían, sería como, sí, habría primos, pensarían que sería en el mismo VIP. Pensaríamos, ya sabes, no se trata solo de nosotros. Se trata de la experiencia de todos. Yo también creo eso."
"Yeah, I bet, it’s like we’re it’s like I’m not having a good time, unless everyone is having a good time. You know, it’s like, it’s kind of like my Luther King said, you know, we’re not we can’t survive, if it’s just us. It has to be everybody. We have to have justice for everyone.","Sí, apuesto a que es como si no la estuviéramos pasando bien, a menos que todos la estén pasando bien. Ya sabes, es como, es como dijo mi Luther King, ya sabes, no podemos sobrevivir, si solo somos nosotros. Tiene que ser todo el mundo. Tenemos que tener justicia para todos."
And that is why we still honor the great king.,Y es por eso que todavía honramos al gran rey.
Yeah.,Sí.
You know.,Sabes.
"If I’m gonna turn up if I’m turning up with some shots, I want everyone at the bars right this shots. All right, I’m silly today sorry, yeah.","Si voy a aparecer si voy a aparecer con algunos tragos, quiero que todos en los bares corrijan estos tragos. Está bien, hoy soy tonto, lo siento, sí."
"No, no apologies.","No, no me disculpo."
I love being your crack human. Can I always be your first human of the day is amazing.,Me encanta ser tu crack humano. ¿Puedo ser siempre tu primer ser humano del día? Es increíble.
"I just imagine that you have this cat. You have a cat spray, just like put it in the cart, like I that’s how I imagine.","Me imagino que tienes este gato. Tienes un spray para gatos, igual que lo pones en el carrito, como yo, así me lo imagino."
"Look, Tiffany, can we cut that as a clip from now on that we would Lamar’s voice saying put it in the cart.","Mira, Tiffany, ¿podemos cortar eso como un clip de ahora en adelante y escucharemos la voz de Lamar diciendo: ponlo en el carrito?"
"Here we gotta get it clean, are you ready?","Aquí tenemos que limpiarlo, ¿estás listo?"
"Okay, go.","Esta bien, ve."
Put it in the cart.,Póngalo en el carrito.
Let’s talk about things you’re removing from carts.,Hablemos de las cosas que estás eliminando de los carritos.
"Oh, yeah cool.","Ah, sí, genial."
"And I want to know, why are you removing? We chopped specifically, overcomplicated?","Y quiero saber, ¿por qué lo estás eliminando? ¿Cortamos específicamente, demasiado complicado?"
What is that?,¿Qué es eso?
"Oh, I don’t like okay, there’s two way shots by my house. The one I used to go is just like a kind of a hole in the wall like low key spot. You just go get the weed and get out of there. And like there’s one by my house called the set, right? And it’s like, it’s like so over the top. Like, it’s like it wants you to be like, like, you feel like you’re in a movie set. And then like you go in and it’s like and like, yeah.","Oh, no me gusta, hay tomas de dos direcciones cerca de mi casa. Al que solía ir es como una especie de agujero en la pared, como un lugar discreto. Ve a buscar la hierba y sal de ahí. Y como que hay uno junto a mi casa que se llama set, ¿no? Y es como si fuera exagerado. Es como si quisiera que te sientas como si estuvieras en el set de una película. Y luego entras y dices, sí."
"Wow, I didn’t know that this exists the set, I now I get it.","Vaya, no sabía que existía este set, ahora lo entiendo."
"Yeah, it’s becoming like, it’s just not fun to buy weed this way, that’s not really on game. Fully to like, like the like, at the end. When you go to the register it says you’re all set. Like it shouldn’t say like, that’s a wrap.","Sí, se está volviendo como si simplemente no fuera divertido comprar marihuana de esta manera, eso no está realmente en el juego. Totalmente para gustar, me gusta me gusta, al final. Cuando vas a la caja registradora dice que ya está todo listo. Como si no debería decir, eso es todo."
"Yeah, one metaphor. You there metaphors and it’s.","Sí, una metáfora. Tienes metáforas y es."
"Yeah, cuz then what does anything mean, you know, exactly. Set match point.","Sí, porque entonces, ¿qué significa algo? Ya sabes, exactamente. Establecer punto de partido."
"It doesn’t make the shopping experience better, it just feels like almost like.","No mejora la experiencia de compra, simplemente se siente casi así."
"It’s confusing a little, and makes you scratch your head.",Es un poco confuso y te hace rascarte la cabeza.
"And then you don’t know where anything is. And it’s just big, I’d rather just go to one where it’s like just helped me get the weed and and get out of there you know, I mean, like, I don’t want to spend a lot of time here. It doesn’t really the people who are creating it, smoke weed. Like, it feels like removed from the experience of smoking weed. It doesn’t feel like they’re like connecting to the soul of the weed head you know, so, but that’s a very.","Y luego no sabes dónde está nada. Y es simplemente grande, prefiero ir a uno donde me ayude a conseguir la hierba y salir de allí, ya sabes, quiero decir, no quiero pasar mucho tiempo aquí. En realidad, no son las personas que lo crean las que fuman marihuana. Se siente como si estuviera alejado de la experiencia de fumar marihuana. No se siente como si estuvieran conectados con el alma de la marihuana, ya sabes, pero eso es mucho."
That’s an HS POV […],Ese es un punto de vista HS […]
I like that. That’s an HSP POV.,Me gusta eso. Ese es un punto de vista de HSP.
"And there’s always an HSP POV to everything in life, right?","Y siempre hay un punto de vista PAS para todo en la vida, ¿verdad?"
My typical.,Mi típico.
"Wow, wait Lamarr is this you know, like social media bit and said like Bill Maher’s new rules, you’re like […]","Vaya, espera, Lamarr es esto, ya sabes, como las redes sociales y dijo como las nuevas reglas de Bill Maher, eres como […]"
"Yeah, that’s an HSP POV no ice, no ice to drink. Straws only HSP POV I need that thick. I didn’t, I didn’t fit candles not the long candles HSP POV.","Sí, ese es un POV HSP sin hielo, sin hielo para beber. Solo pajitas HSP POV Necesito esa gruesa. No lo hice, no puse velas, ni las velas largas HSP POV."
Taper freak me.,La forma cónica me asusta.
"I need clothing that I need any clothing that fits me HSP all right, but honestly, I joined Tik Tok a couple weeks ago, and I have no content so this might be perfect for that.","Necesito ropa que me quede bien, HSP, pero honestamente, me uní a Tik Tok hace un par de semanas y no tengo contenido, así que esto podría ser perfecto para eso."
Anything this appearance has been a real workout for us all.,Todo lo que ha sucedido en esta aparición ha sido un verdadero ejercicio para todos nosotros.
"Yeah, I love that and that helped promote the album was great. Yesterday, my manager I think.","Sí, me encanta eso y eso ayudó a promocionar el álbum, fue genial. Ayer, mi manager, creo."
Oh Su.,Oh Su.
"I mean, I think all I have no idea why I only yes, exactly. I just want to be your your auntie and the first human, I have no interest in managing anything other than everything.","Quiero decir, creo que no tengo idea de por qué solo sí, exactamente. Solo quiero ser tu tu tía y la primera humana, no tengo ningún interés en gestionar nada más que todo."
"Yeah, we just want to give our opinions with this the sort of the freedom of not having really any continence.","Sí, sólo queremos dar nuestra opinión sobre este tipo de libertad de no tener realmente ninguna continencia."
Or factual evidence backing up.,O evidencia objetiva que lo respalde.
"No, there’s like, it’s like, no follow up it is it’s.","No, es como, es como, no hay seguimiento, es así."
No zero.,Sin cero.
"After we hit me up is like you should take this vitamin, but then, you know, she’ll never follow up to see if I actually.","Después de hablar conmigo es como si deberías tomar esta vitamina, pero luego, ya sabes, ella nunca hará un seguimiento para ver si realmente lo hago."
"We have it’s on the call only goes one way. You know, we have very specific specific communication devices goes out outgoing calls only.","Tenemos que la llamada solo va en una dirección. Ya sabes, tenemos dispositivos de comunicación muy específicos que solo realizan llamadas salientes."
"Before we let you leave, you are also removing from cart air, is it Airbnbs or Airbnbs? Or Airbnbs?","Antes de que te dejemos ir, también estás sacando del aire el carrito, ¿son Airbnbs o Airbnbs? ¿O Airbnb?"
Airbnbs my favorite topic go.,"Airbnbs, mi tema favorito."
"I just don’t like them anymore. They I feel like something happened. Whatever the whatever this sort of, like cache nature I had when we when they first started and was cool. That’s just gone now, it’s just like I’m in someone’s house. It just feels weird, and then also, I feel like a lot of Airbnbs and maybe I’m a part of the problem here, because I’m just a people pleaser, and I always get five stars, but like, I feel like they get really aggressive after you stay there like please review like they’re like, and like let’s say it was fine, like it wasn’t amazing, everything, it was just a fine thing. But then they’re hitting me up like you got to review he got to review a key please, and then I just like end up giving him five stars, and I think everyone’s doing that and now like the rating system is kind of not working as well because you’re like, oh, I go to I cuz I always look at reviews before I go. And they’re just never good, the never as good as as it’s saying online, I think is in conjunction with me re falling in love with hotels again. And like cool like artsy hotels like the Ace Hotel in Palm Springs, that’s my favorite. The lines getting back up and my hair and alive, the other girls call it. All right, I’ll tell you if I was Atlanta, I’d be married by now. But y’all feel me on Airbnb thing, like I think.","Simplemente ya no me gustan. Ellos siento que algo pasó. Cualquiera que sea este tipo de naturaleza de caché que tenía cuando empezamos y era genial. Eso ya no existe, es como si estuviera en la casa de alguien. Simplemente se siente extraño, y además, me siento como en muchos Airbnb y tal vez soy parte del problema aquí, porque simplemente complazco a la gente y siempre obtengo cinco estrellas, pero siento que Se vuelven muy agresivos después de que te quedas allí, como por favor revisa como son, y digamos que estuvo bien, como si no fuera increíble, todo, fue algo bueno. Pero luego me golpean como si tuvieras que revisar, él tiene que revisar una clave, por favor, y luego simplemente termino dándole cinco estrellas, y creo que todos están haciendo eso y ahora el sistema de calificación no funciona. también porque dices, oh, voy a ir porque siempre miro las reseñas antes de ir. Y nunca son buenos, nunca tan buenos como se dice en línea, creo que es en conjunto con que me estoy enamorando de los hoteles nuevamente. Y hoteles geniales y artísticos como el Ace Hotel en Palm Springs, ese es mi favorito. Las líneas vuelven a levantarse y mi cabello está vivo, así lo llaman las otras chicas. Muy bien, te diré que si yo fuera Atlanta, ya estaría casado. Pero todos me sienten en lo de Airbnb, como creo."
100%,100%
"I feel more bad than the weed thing, yeah.","Me siento más mal que lo de la marihuana, sí."
"I think to, it goes back to your thing about customer service. And and you get to a certain point in life where you’re just priorities change you know, like, I think when you’re younger and you’re doing an Airbnb to save money, I get it. You know what I mean? Like, there’s a lot of reasons that that works or you get to a certain point you have, maybe you have kids that you have to take care of all of these things, and suddenly, your priorities are different. You need customer service. I have had such horror stories with Airbnb, especially with kids, they have zero customer service. In the end, you really don’t have that much recourse when you walk into a place and you’re like, oh, no, this is this is a crime scene. I can’t see here, and I’ve just got off a flight, it’s 2am, where the hell am I supposed to go?","Creo que se remonta a lo tuyo sobre el servicio al cliente. Y llegas a un cierto punto en la vida en el que simplemente cambian tus prioridades, ya sabes, creo que cuando eres más joven y estás haciendo un Airbnb para ahorrar dinero, lo entiendo. ¿Usted sabe lo que quiero decir? Hay muchas razones por las que eso funciona o llegas a cierto punto, tal vez tienes hijos de los que tienes que encargarte de todas estas cosas y, de repente, tus prioridades son diferentes. Necesitas servicio al cliente. He tenido historias de terror con Airbnb, especialmente con niños, no tienen ningún servicio al cliente. Al final, realmente no tienes muchos recursos cuando entras a un lugar y dices, oh, no, esta es la escena de un crimen. No puedo ver aquí y acabo de bajar de un vuelo, son las 2 de la madrugada, ¿a dónde diablos se supone que debo ir?"
"I’m not making this up, there was an entire family living under the house like, like, it was like I rent this Airbnb in Malibu. I walk I don’t know, what was it, like, maybe it gave me chills like because I walked out. It was a very beautiful house because on the cliff in the hills and in Malibu, I walked down because I wanted to hike and go see the nature and stuff. And I look over and there’s just a guy with his shirt off like eating soup on the porch. And I’m like, who the fuck is that? Like? So then I hit up the ladies, I’m like, who is that? And she’s like, they take care of the grounds or whatever. And I’m like, no, this it was like a full last family. Like this was not they were not working, it was like it was like it was like a father a son, and then we can hear them arguing in the middle of the night, they were like fighting with each other. I mean, they didn’t come into the house, but they definitely were like, like, you know, living like like habitat.","No me lo estoy inventando, había una familia entera viviendo debajo de la casa como si alquilara este Airbnb en Malibú. Camino, no sé, qué fue, como, tal vez me dio escalofríos porque salí. Era una casa muy hermosa porque en el acantilado en las colinas y en Malibú, bajé porque quería caminar e ir a ver la naturaleza y esas cosas. Y miro y solo hay un tipo sin camisa como si estuviera comiendo sopa en el porche. Y yo digo, ¿quién carajo es ese? ¿Como? Entonces llamé a las damas y les dije: ¿quién es ese? Y ella dice: ellos se encargan del terreno o lo que sea. Y yo digo, no, era como una última familia completa. Como si esto no fuera que no estuvieran trabajando, era como si fuera como un padre y un hijo, y luego podemos escucharlos discutir en medio de la noche, eran como pelear entre ellos. Quiero decir, no entraron a la casa, pero definitivamente eran como, ya sabes, viviendo como un hábitat."
"No, and that’s not what you want when you’re on vacation.","No, y eso no es lo que quieres cuando estás de vacaciones."
You’re working […],Tu estas trabajando […]
It was crazy.,Fue loco.
"Lamar thank you so much for coming on the show. Highly Sensitive Person is available to stream now you can follow Lamar on Instagram at Prophmatic that’s P R O P H M A T I C, well what song should we leave the people with?","Lamar, muchas gracias por venir al programa. Highly Sensitive Person está disponible para transmitir ahora, puedes seguir a Lamar en Instagram en Prophmatic, eso es P R O P H M A T I C, bueno, ¿con qué canción deberíamos dejar a la gente?"
"Okay, let’s play a song called thinking about you so it’s a little more sensitive.","Bien, pongamos una canción llamada Pensando en ti para que sea un poco más sensible."
"Lines are lining up Lamar, lines are lining up.","Las filas se están alineando Lamar, las filas se están alineando."
"Yeah, let’s go I ain’t afraid of commitment I just don’t like to set up. I’m an open book ask me anything but don’t metal. My brains like wind chimes always talking never said oh yeah, I’ll put you in that house at Gucci like you Jared Leto. Miss your style miss your humor Michelle Alex.","Sí, vámonos. No tengo miedo al compromiso. Simplemente no me gusta prepararme. Soy un libro abierto, pregúntame cualquier cosa menos no metal. Mis cerebros, como campanillas de viento, siempre hablan, nunca dicen: oh sí, te pondré en esa casa de Gucci como a Jared Leto. Extraño tu estilo, extraño tu humor Michelle Alex."
