Original,gpt4,eng_sadness,eng_joy,eng_love,eng_anger,eng_fear,eng_surprise,spa_sadness,spa_joy,spa_love,spa_anger,spa_fear,spa_surprise
"I wanted to hear those words. There's an old saying in the law, justice delayed is justice denied. Justice will not be delayed any longer in this case. I sentence you to death. He's a monster, and he's a sex offender. Murder, and he's a liar, and he's a murderer. Now a convicted murderer sentenced to death. But what about his other victims? Would Will those families ever get their day in court and justice for their own losses? State of Oklahoma versus William Louis Reece. Mr. Reece, I sentence you to death. William Reece is currently in a Texas prison. He was sentenced to 60 years for Sandra Sabos kidnapping and the death penalty in Oklahoma for killing Tiffany Johnston. How do you claim, guilty or not guilty? Guilty. Reece pleads guilty to three separate counts of murder, life for each case in the murders of Laura Smither, Jessica Caine, and Kelly Cox. Hearing Reece plead guilty, I knew what it meant to the families. He indicated in a courtroom in front of the judge and the families that he would be responsible for their death. I told him in my victim impact statement that I forgave him. I was in a prison that I placed myself in because I was so angry at him, and I had to find my way out of that prison of anger by forgiving him.","Quería escuchar esas palabras. Hay un viejo dicho en la ley, justicia retrasada es justicia denegada. La justicia no será retrasada más en este caso. Te condeno a muerte. Es un monstruo, y es un delincuente sexual. Asesino, y es un mentiroso, y es un asesino. Ahora un asesino condenado sentenciado a muerte. ¿Pero qué hay de sus otras víctimas? ¿Alguna vez esas familias tendrán su día en la corte y justicia por sus propias pérdidas? Estado de Oklahoma contra William Louis Reece. Sr. Reece, le condeno a muerte. William Reece está actualmente en una prisión de Texas. Fue condenado a 60 años por el secuestro de Sandra Sabos y la pena de muerte en Oklahoma por matar a Tiffany Johnston. ¿Cómo se declara, culpable o no culpable? Culpable. Reece se declara culpable de tres cargos separados de asesinato, cadena perpetua por cada caso en los asesinatos de Laura Smither, Jessica Caine y Kelly Cox. Al escuchar a Reece declararse culpable, supe lo que significaba para las familias. Indicó en un tribunal frente al juez y las familias que él sería responsable de su muerte. Le dije en mi declaración de impacto de la víctima que lo perdonaba. Estaba en una prisión en la que me coloqué porque estaba tan enojado con él, y tuve que encontrar mi camino fuera de esa prisión de ira perdonándolo.",0.016019098460674286,0.0014833268942311406,0.00047861033817753196,0.9800547361373901,0.0017675665440037847,0.00019662287377286702,0.051682066172361374,0.2752205729484558,0.01003216952085495,0.5360743999481201,0.12310107052326202,0.003889755578711629
"As much as we'd like to rely on our justice system, you can't rely on the justice system for peace. I had a picture of Kelly and Alexis. We held up the entire time for him to look at. I wanted him to see that he had not ruined or destroyed our family, that I still had a great childhood, and I still grew up happy, and I was still raised really well. This is the statue. This is it. Kelly holding Alexis, and we did a big balloon release at her life's celebration, so we put balloons with it. If I could say anything to you personally, it would be stay aware, stay safe, and God bless Kelly. I miss you. I think about you every day. Every day. It gives me peace for coming out. It's my peaceful place. It's no confusion or anything. It's just being here with Tiff by myself. If you could talk to her, what would you tell her? That I love her and I miss her, and she should be here with us. It's been almost 27 years. How often do you think of her? Every day. When you love, that love doesn't just die after you've buried your child.","Por mucho que nos gustaría confiar en nuestro sistema de justicia, no puedes confiar en el sistema de justicia para la paz. Tenía una foto de Kelly y Alexis. La sostuvimos todo el tiempo para que él la viera. Quería que él viera que no había arruinado o destruido a nuestra familia, que aún tuve una gran infancia, y que crecí feliz, y que me criaron muy bien. Esta es la estatua. Esto es. Kelly sosteniendo a Alexis, e hicimos una gran liberación de globos en su celebración de la vida, así que pusimos globos con ella. Si pudiera decirte algo personalmente, sería que estés atento, mantente seguro, y Dios bendiga a Kelly. Te extraño. Pienso en ti todos los días. Todos los días. Me da paz salir. Es mi lugar de paz. No hay confusión ni nada. Es solo estar aquí con Tiff por mi cuenta. Si pudieras hablar con ella, ¿qué le dirías? Que la amo y la extraño, y que debería estar aquí con nosotros. Han pasado casi 27 años. ¿Con qué frecuencia piensas en ella? Todos los días. Cuando amas, ese amor no muere simplemente después de haber enterrado a tu hijo.",0.01074816845357418,0.9840848445892334,0.002025765832513571,0.0024485401809215546,0.00040552386781200767,0.000287171162199229,0.0401209257543087,0.5175060629844666,0.019942468032240868,0.3650871515274048,0.05193041265010834,0.005413031205534935
"That love stays with you. It'll be with you. It is our life sentence. We will carry that with us always. Jessica Caine's parents hold on to memories of happier times. On a dead night out, I took her in the Baytown to a movie, and on the way home, they played a song that I loved, and it was by the Platters, Only You. Only And so I just pulled off on the side of the highway, Interstate 10, and it was dark, no traffic, and she put her feet on my toes, and we just danced around under her. What a beautiful memory. Yes, it is. What's the moral of the story? Teach your children well. And dance when you can dance. And dance when you can dance. The families we spoke with telling us, David, they're sharing their pain and their memories as a warning to try to protect others from experiencing the same heartbreak. And we should know note tonight, Deborah, that William Reece is appealing his conviction and death sentence in Oklahoma. That is our program for tonight. Thanks for watching. I'm David Muir. I'm Deborah Roberts. From all of us here at 20/20 and ABC News, good night.","Ese amor permanece contigo. Estará contigo. Es nuestra sentencia de por vida. Siempre llevaremos eso con nosotros. Los padres de Jessica Caine se aferran a los recuerdos de tiempos más felices. En una noche muerta, la llevé a Baytown a una película, y de camino a casa, tocaron una canción que amaba, y era de los Platters, Only You. Solo Y entonces simplemente me detuve al costado de la carretera, la Interestatal 10, y estaba oscuro, sin tráfico, y ella puso sus pies sobre los míos, y simplemente bailamos bajo ella. Qué hermoso recuerdo. Sí, lo es. ¿Cuál es la moraleja de la historia? Educa bien a tus hijos. Y baila cuando puedas bailar. Y baila cuando puedas bailar. Las familias con las que hablamos nos dicen, David, que están compartiendo su dolor y sus recuerdos como una advertencia para tratar de proteger a otros de experimentar la misma desolación. Y debemos notar esta noche, Deborah, que William Reece está apelando su condena y sentencia de muerte en Oklahoma. Ese es nuestro programa para esta noche. Gracias por vernos. Soy David Muir. Soy Deborah Roberts. De todos nosotros aquí en 20/20 y ABC News, buenas noches.",0.009429669938981533,0.16043248772621155,0.8207166194915771,0.00661831721663475,0.0016416209982708097,0.001161336898803711,0.04185205325484276,0.6893997192382812,0.013238294050097466,0.198287695646286,0.05320833623409271,0.00401409063488245
"Hey, I'm welcome to the Short Stuff. I'm Josh. There's Chuck and Ben's here too, sitting in for Dave.","Hola, bienvenido a Short Stuff. Soy Josh. Chuck y Ben también están aquí, cubriendo a Dave.",0.008363340981304646,0.5366266369819641,0.004922442603856325,0.43380653858184814,0.013644623570144176,0.002636340446770191,0.012934299185872078,0.801372230052948,0.006365559063851833,0.166361004114151,0.010841629467904568,0.0021252462174743414
Ben.,Ben.,0.02738843485713005,0.07943448424339294,0.004555531777441502,0.8063187599182129,0.08043674379587173,0.00186599709559232,0.02738843485713005,0.07943448424339294,0.004555531777441502,0.8063187599182129,0.08043674379587173,0.00186599709559232
"This is short stuff, the New Reality.","Esto es Short Stuff, la Nueva Realidad.",0.07037575542926788,0.48280057311058044,0.0030564069747924805,0.42196354269981384,0.018095126375555992,0.003708540927618742,0.011362812481820583,0.9237312078475952,0.0027374373748898506,0.05541640520095825,0.005704651586711407,0.0010475139133632183
"That's right. I'm glad that you found this because I have experienced this in a slightly different way, and I never knew that it was a thing, and now I do.","Así es. Me alegra que hayas encontrado esto porque lo he experimentado de una manera ligeramente diferente, y nunca supe que era algo, y ahora lo sé.",0.0003198357007931918,0.9988777041435242,0.0003634789027273655,0.00014063785783946514,0.00010738163109635934,0.00019092067668680102,0.010843868367373943,0.869735836982727,0.004178983625024557,0.08795839548110962,0.023854514583945274,0.0034285085275769234
"Yeah, I had no idea it was a thing either. I don't remember where I heard of this. I'm guessing you me, it just seems like the kind of thing she would have sent me. But we have to shout out McGill University, IFL Science and Science Times for helping round this idea hour this story out. But we're talking about something called the Marico Aoki phenomenon, which is a very specific phenomenon. It's where some people go into a bookstore and are overwhelmed with the urge, sometimes an urgent urge to poop in that bookstore, not like in the aisles of the bookstore, but to go to the bathroom in the bookstore to poop.","Sí, yo tampoco tenía idea de que fuera algo. No recuerdo dónde escuché esto. Supongo que fuiste tú, parece el tipo de cosa que ella me habría enviado. Pero tenemos que agradecer a la Universidad McGill, IFL Science y Science Times por ayudar a redondear esta idea y esta historia. Pero estamos hablando de algo llamado el fenómeno Marico Aoki, que es un fenómeno muy específico. Es donde algunas personas entran a una librería y se ven abrumadas con el impulso, a veces un impulso urgente de defecar en esa librería, no como en los pasillos de la librería, sino de ir al baño de la librería a defecar.",0.0032266774214804173,0.008836556226015091,0.0015384729485958815,0.002368649234995246,0.15501074492931366,0.8290188312530518,0.019964786246418953,0.7302876710891724,0.005585656501352787,0.21037423610687256,0.03053133562207222,0.0032562611158937216
"Yeah, so here's my story. In high school, still one of my very best friends, Jim, I say, you know, Jim, Jim and I had an afternoon radio show, which was over the intercom of the school, and it was basically instead of the principal reading the daily announcements, we asked if we could take it over and round it out with jokes and top ten lists and what have you. So we had WRHS was our dumb little show.","Sí, aquí va mi historia. En la secundaria, uno de mis mejores amigos, Jim, digo, sabes, Jim, Jim y yo teníamos un programa de radio por la tarde, que se transmitía por el intercomunicador de la escuela, y básicamente en lugar de que el director leyera los anuncios diarios, preguntamos si podíamos tomar el control y completarlo con bromas y listas de los diez mejores y cosas por el estilo. Así que WRHS era nuestro tontito programa.",0.9533326029777527,0.0033817836083471775,0.0004993995535187423,0.04106812924146652,0.0010392216499894857,0.0006789471954107285,0.02751944214105606,0.654149055480957,0.006299282424151897,0.259112149477005,0.04930529370903969,0.0036147937644273043
"So wait, this was officially sanctioned. It wasn't pirate School Radio.","Así que espera, esto estaba oficialmente sancionado. No era una Radio Escolar pirata.",0.017011646181344986,0.4678105115890503,0.003904291894286871,0.4855743646621704,0.023315299302339554,0.0023839829955250025,0.027039160951972008,0.4912470281124115,0.008661020547151566,0.4378633499145508,0.03138166666030884,0.0038077812641859055
"No, no, no. It was us in the principal's office like on the microphone every day. I mean that was looking back, it was the start of stuff you should know, which is funny. Oh wow, But we did. When we would meet to write the show. Every day, we would meet in the empty auditorium where they did school plays, and every time we were in there, both of us had to poop and we used to laugh about it and talk about it. And now that I see sort of some of the similarities between that empty, quiet auditorium and a sort of a large, maybe cavernous, quiet bookstore, I now know this is a thing.","No, no, no. Era nosotros en la oficina del director como en el micrófono todos los días. Quiero decir que eso, mirando hacia atrás, fue el comienzo de lo que deberías saber, que es gracioso. Oh, vaya, Pero lo hicimos. Cuando nos reuníamos para escribir el programa. Todos los días, nos encontrábamos en el auditorio vacío donde hacían las obras de la escuela, y cada vez que estábamos allí, ambos teníamos que defecar y nos reíamos y hablábamos de ello. Y ahora que veo algo de las similitudes entre ese auditorio vacío y silencioso y una especie de librería grande, quizás cavernosa y tranquila, ahora sé que esto es algo.",0.8195297122001648,0.006341089494526386,0.001293230103328824,0.01089253555983305,0.08083473145961761,0.08110857009887695,0.0253094881772995,0.7120137810707092,0.009070334024727345,0.2065911740064621,0.04287191852927208,0.004143312573432922
I was not expecting a personal anecdote from you for this one.,No me esperaba una anécdota personal tuya para esta.,0.00496458588168025,0.16264072060585022,0.0030569599475711584,0.40613725781440735,0.4152163565158844,0.007984093390405178,0.025626055896282196,0.3776684105396271,0.010015865787863731,0.5622738599777222,0.02171327918767929,0.0027025011368095875
"Yeah, I mean, this goes back to the eighties, Jim and I. He'll laugh when I tell him this is an actual thing.","Sí, quiero decir, esto se remonta a los ochenta, Jim y yo. Se reirá cuando le diga que esto es algo real.",0.005849466659128666,0.7775843739509583,0.0024942581076174974,0.1990383416414261,0.0077855451963841915,0.007248000241816044,0.01850593090057373,0.8102622032165527,0.00850151851773262,0.14572212100028992,0.014032723382115364,0.0029754582792520523
"Well, that's appropriate because the Marico Aoki phenomenon goes back to the eighties too, all.","Bueno, eso es apropiado porque el fenómeno Marico Aoki también se remonta a los ochenta también.",0.001630108803510666,0.990537703037262,0.0010979025391861796,0.00435464084148407,0.00183481618296355,0.0005448816809803247,0.020353145897388458,0.6434746980667114,0.010230408981442451,0.30271032452583313,0.020546330139040947,0.0026850823778659105
"Right, Yeah, so we should probably talk about where it came from, right.","Cierto, sí, así que probablemente deberíamos hablar de dónde vino, cierto.",0.020274348556995392,0.7438929677009583,0.004067019559442997,0.21659909188747406,0.01285910326987505,0.0023076264187693596,0.0034049351233989,0.9730592966079712,0.001219351775944233,0.01340265478938818,0.007716116961091757,0.0011977081885561347
"Yeah, it came from a Japanese woman named Mariko Aoki.","Sí, vino de una mujer japonesa llamada Mariko Aoki.",0.023165404796600342,0.1360282003879547,0.005064608529210091,0.6526074409484863,0.17425203323364258,0.008882411755621433,0.011758079752326012,0.9099024534225464,0.012960774824023247,0.04582710191607475,0.017709029838442802,0.0018425541929900646
That's right. And she sent a letter to a magazine in what nineteen eighty five and the issue of han no Zashi? Is that right?,"Eso es correcto. Y ella envió una carta a una revista en qué, mil novecientos ochenta y cinco y el número de han no Zashi? ¿Es así?",0.013554666191339493,0.12244351953268051,0.0026865738909691572,0.8211365938186646,0.037783220410346985,0.0023953497875481844,0.01875527761876583,0.6982377767562866,0.005694001447409391,0.22916021943092346,0.04420662298798561,0.003946053795516491
Close enough?,¿Suficientemente cerca?,0.01708112098276615,0.10728470981121063,0.007609443739056587,0.2450307011604309,0.6084702610969543,0.01452375017106533,0.018061190843582153,0.21723255515098572,0.0063755870796740055,0.6458515524864197,0.10613913834095001,0.006339977961033583
How would you say it?,¿Cómo lo dirías?,0.01556924544274807,0.042458560317754745,0.0025456806179136038,0.8235782980918884,0.11250700801610947,0.003341228701174259,0.020418379455804825,0.15572549402713776,0.008197985589504242,0.7207687497138977,0.0879005640745163,0.006988715846091509
Han no Zashi?,¿Han no Zashi?,0.021286368370056152,0.0498427078127861,0.0036707378458231688,0.789499819278717,0.13132978975772858,0.004370562266558409,0.02199164777994156,0.12582148611545563,0.0055552697740495205,0.7604048848152161,0.08108707517385483,0.005139644723385572
Didn't that what I said?,¿No fue eso lo que dije?,0.00818041805177927,0.0038335544522851706,0.000470878672786057,0.9758020043373108,0.011167265474796295,0.0005457560182549059,0.01586993597447872,0.08848778158426285,0.0045977262780070305,0.8287779092788696,0.05821039527654648,0.0040562995709478855
Yeah?,¿Sí?,0.027404796332120895,0.2853931486606598,0.006331827491521835,0.5517780184745789,0.11623493582010269,0.012857215479016304,0.02683286741375923,0.33785220980644226,0.010862531140446663,0.5119074583053589,0.10004666447639465,0.012498298659920692
"Okay? And she wrote a letter to the you know, like a letter to the editor kind of thing, where she said, I'm not sure why, but since about two or three years ago, whenever I go to a bookstore, I'm struck by an urge to move my bowels. They printed it, just the letter to the editor, and then got so many responses from people saying me too, that the next issue had a fourteen page feature article on the headline was the phenomenon currently shaking the bookstore industry.","¿Okay? Y ella escribió una carta sabes, como una carta al editor, donde decía, no estoy segura por qué, pero desde hace unos dos o tres años, cada vez que voy a una librería, tengo un impulso de mover mis intestinos. Lo imprimieron, solo la carta al editor, y luego obtuvieron tantas respuestas de personas diciendo yo también, que el próximo número tuvo un artículo destacado de catorce páginas donde el titular era el fenómeno que actualmente sacude la industria de las librerías.",0.0029690105002373457,0.01102905161678791,0.0008490663021802902,0.174751877784729,0.7943223714828491,0.016078628599643707,0.01835935190320015,0.8265822529792786,0.005983694456517696,0.12218710035085678,0.024386709555983543,0.002500857226550579
"Yeah, and it became like such a thing that it took her name, Marico Aoki. Even though there has been people have turned up mentions of this kind of thing as far back as the fifties, I could not find any original source material of that, but I think I'm willing to take IFL Science on their word if they were the one where I got it from. But in Japan it kicked off like a trend, right, So there were kind of like game show informal studies of what exactly was going on, and they did turn up some data, not exactly like you know, peer review shorthy data, but they found that about ten percent of the respondence in Japan feel the urge to poop when they go into the bookstore. So the Marryoki Aoki phenomenon is it covers about ten percent of the population. I'm squarely in the ninety percent. You're apparently in the ten percent.","Sí, y se convirtió en tal cosa que tomó su nombre, Marico Aoki. Aunque ha habido personas que han mencionado este tipo de cosas desde los cincuenta, no pude encontrar ningún material fuente original de eso, pero creo que estoy dispuesto a creer a IFL Science si fueron ellos de quienes lo obtuve. Pero en Japón comenzó como una tendencia, cierto, así que había como estudios informales de tipo concurso para ver qué estaba pasando exactamente, y sí encontraron algunos datos, no exactamente como sabes, datos dignos de revisión por pares, pero encontraron que alrededor del diez por ciento de los encuestados en Japón sienten el impulso de defecar cuando entran en la librería. Así que el fenómeno Marryoki Aoki cubre alrededor del diez por ciento de la población. Estoy firmemente en el noventa por ciento. Tú aparentemente estás en el diez por ciento.",0.002067652065306902,0.9806727766990662,0.0009867047192528844,0.013392584398388863,0.0016680649714544415,0.0012121633626520634,0.025136541575193405,0.6713266968727112,0.008047123439610004,0.23945845663547516,0.05191393941640854,0.004117308650165796
"Well, I mean, I haven't tested it with a bookstore, but there are similarities between. For us, it always felt like like Jim's theory was that it was a big being alone in a very big, large, empty quiet.","Bueno, quiero decir, no lo he probado con una librería, pero hay similitudes entre ellos. Para nosotros, siempre se sintió como la teoría de Jim era que era como estar solo en un espacio muy grande, grande, vacío y silencioso.",0.9941704869270325,0.0017584821907803416,0.00019677086675073951,0.0019199667731299996,0.001771479961462319,0.00018287858983967453,0.01952947862446308,0.7134009599685669,0.008241881616413593,0.22806644439697266,0.0274106003344059,0.003350595012307167
Space like a colon.,Espacio como un colon.,0.032573338598012924,0.17553868889808655,0.0036977261770516634,0.6599332690238953,0.12131406366825104,0.006942857522517443,0.013402948155999184,0.7999385595321655,0.006787365302443504,0.15533198416233063,0.021944254636764526,0.0025948602706193924
"I guess so, but you know, a bookstore isn't empty, but it's not like going to a concert. It is generally pretty quiet, so and there's like some there's a privacy aspect I think to a bookstore. I mean I'm thinking larger bookstores, not like you know, the tiny mom and pops, which I love. So I don't know that was his theory. Lease, so I guess I'm in that ten percent. I'll go to a bookstore and I'll let you know.","Supongo que sí, pero ya sabes, una librería no está vacía, pero no es como ir a un concierto. Generalmente es bastante tranquilo, así que y hay como hay un aspecto de privacidad, creo, en una librería. Quiero decir, estoy pensando en librerías más grandes, no como sabes, las pequeñas de mamá y papá, que amo. Así que no sé, esa era su teoría. Lease, así que supongo que estoy en ese diez por ciento. Iré a una librería y te lo haré saber.",0.7812554836273193,0.14689338207244873,0.001476779580116272,0.04589477926492691,0.022944768890738487,0.0015347247244790196,0.02192975953221321,0.6087424755096436,0.010787629522383213,0.32135921716690063,0.03411637991666794,0.0030645320657640696
"We'll report back for sure. As a matter of fact, we should live stream on stuff. You should know, like one of our social it's true.","Definitivamente informaremos. De hecho, deberíamos transmitir en vivo sobre esto. Deberían saber, como uno de nuestros hechos sociales, es verdad.",0.0009646790567785501,0.993899941444397,0.0009269994334317744,0.0034122325014322996,0.0005548320477828383,0.00024123923503793776,0.02991773746907711,0.729738712310791,0.006428118329495192,0.18128211796283722,0.04960133135318756,0.003031889908015728
"Oh my god, you might He'll be right back. Should we take a break, Yeah, all right, we'll come back and talk about some of the theories right after this. If you want to know, then you're in luck. Just listen to Chuck selfus.","Dios mío, quizás él volverá pronto. ¿Deberíamos tomar un descanso? Sí, está bien, volveremos y hablaremos sobre algunas de las teorías justo después de esto. Si quieres saber, entonces tienes suerte. Solo escucha a Chuck por ti mismo.",0.0008628289797343314,0.9969860911369324,0.0005120389396324754,0.000989936525002122,0.0003812166105490178,0.0002678837045095861,0.025364240631461143,0.43548721075057983,0.008152204565703869,0.4800047278404236,0.045832522213459015,0.005158993881195784
"Chuck, I think I speak on behalf of at least half of the people listening. Would you and Jim go poop at the same time, or would you like take turns?","Chuck, creo que hablo en nombre de al menos la mitad de las personas que escuchan. ¿Irías tú y Jim a defecar al mismo tiempo, o se turnarían?",0.0092198820784688,0.3220452666282654,0.00324326497502625,0.6321696639060974,0.030785683542490005,0.002536321058869362,0.01345304399728775,0.0916450172662735,0.0038262158632278442,0.8377796411514282,0.050259899348020554,0.003036199137568474
"I don't remember that part. I don't even know if we went and pooped or if it was just like, oh I got a poop, I see, I see.","No recuerdo esa parte. Ni siquiera sé si fuimos y defecamos o si era solo como, oh tengo que ir, ya veo, ya veo.",0.013814608566462994,0.7500160932540894,0.0035909092985093594,0.20189352333545685,0.022982753813266754,0.007702094502747059,0.022924860939383507,0.657123327255249,0.01469358243048191,0.28586000204086304,0.015752146020531654,0.0036461285781115294
"Okay, Yeah, so yeah, anyway, we're back.","Okay, sí, entonces, de todos modos, hemos vuelto.",0.0021920015569776297,0.9918728470802307,0.0008669517119415104,0.0037138555198907852,0.0009751582983881235,0.00037916164728812873,0.001854095607995987,0.9897767305374146,0.0011299890466034412,0.0045968289487063885,0.002133498666808009,0.0005089137703180313
"Yeah, we're back. There is no like serious science probably about this, but there are a lot of pretty interesting theories, and one of them is something that we've talked about. In fact, we did a whole show sort of, didn't we about the gut brain axis we did.","Sí, hemos vuelto. No hay como una ciencia seria probablemente sobre esto, pero hay muchas teorías bastante interesantes, y una de ellas es algo de lo que hemos hablado. De hecho, hicimos un programa completo sobre eso, ¿no fue así? Sobre el eje intestino-cerebro que hicimos.",0.0020820831414312124,0.974163293838501,0.0007201315020211041,0.004852911923080683,0.0022871452383697033,0.015894394367933273,0.026766953989863396,0.7542582750320435,0.007291687186807394,0.17110280692577362,0.03666238486766815,0.0039178719744086266
I don't.,No lo hago.,0.13521578907966614,0.03339887037873268,0.0029166301246732473,0.797325849533081,0.03007061779499054,0.0010722859296947718,0.019364746287465096,0.06235264241695404,0.0030287466943264008,0.9033063054084778,0.01079389825463295,0.0011537479003891349
It's something about like when you approach the front door of your.,Es algo así como cuando te acercas a la puerta principal de tu...,0.003521872218698263,0.009730362333357334,0.0008871554164215922,0.15967941284179688,0.8237859010696411,0.0023953060153871775,0.03614921122789383,0.6609492897987366,0.00990197341889143,0.2405853420495987,0.0474976971745491,0.004916503094136715
"House, that's the brain bladder connection.","Casa, esa es la conexión cerebro-vejiga.",0.017193222418427467,0.08717042207717896,0.0038041244260966778,0.5408744215965271,0.34647634625434875,0.004481484182178974,0.026296287775039673,0.4935244619846344,0.00653825793415308,0.3153893053531647,0.153131902217865,0.00511988764628768
"Oh okay, I think this is kind of similar though, right, No, totally.","Oh, está bien, creo que esto es algo similar, ¿verdad? No, totalmente.",0.0016302942531183362,0.9858350157737732,0.0006578135653398931,0.003677777945995331,0.002659145975485444,0.005540022160857916,0.017942361533641815,0.5497480630874634,0.00768033554777503,0.37314721941947937,0.0455537885427475,0.005928251426666975
"I think the second theory, the smell of books, which we'll get to, is more brain bladder connection. But the gut brain axis would have come up in I guess, like I can't remember what it was, but we talked about like a whole episode about how there's neurons in your gut and like your brain and your gut, your central nervous system and your enteric nervous system communicate to one another. And so that's probably the likeliest explanation for why somebody would feel the urge to poop in a bookstore.","Creo que la segunda teoría, el olor de los libros, a la que llegaremos, es más conexión cerebro-vejiga. Pero el eje intestino-cerebro habría surgido supongo, como no puedo recordar qué era, pero hablamos de un episodio completo sobre cómo hay neuronas en tu intestino y como tu cerebro e intestino, tu sistema nervioso central y tu sistema nervioso entérico se comunican entre sí. Y esa es probablemente la explicación más probable de por qué alguien sentiría el impulso de defecar en una librería.",0.012640026398003101,0.33392009139060974,0.008393478579819202,0.4561096429824829,0.17544525861740112,0.013491477817296982,0.0198184996843338,0.7527012228965759,0.005702722351998091,0.13662399351596832,0.08131366223096848,0.0038398904725909233
"Yeah, there are some other you know. To me, I think it's all of these things added together. There is that there is also this sort of connection of like people like reading on the toilet has long been something that people do, right. People are on their phones now, but in the old days, you had that magazine. Rack still got a magazine right next to my toilet, and we'll read a good magazine. So that connection. Maybe that subconscious thing of when you're among those books, your sphincter just a moocks, just a little bit, maybe.","Sí, hay algunas otras cosas que sabes. Para mí, creo que es todo esto junto. Está eso de que también existe este tipo de conexión como que a la gente le gusta leer en el inodoro ha sido algo que la gente hace, ¿verdad? Ahora la gente está en sus teléfonos, pero en los viejos tiempos, tenías esa revista. Todavía tengo una revista justo al lado de mi inodoro, y leeremos una buena revista. Así que esa conexión. Tal vez esa cosa subconsciente de cuando estás entre esos libros, tu esfínter solo se relaja un poco, quizás.",0.0143070537596941,0.8901659846305847,0.0021440223790705204,0.06261411309242249,0.028407111763954163,0.0023615858517587185,0.02852329984307289,0.4685441255569458,0.02129434049129486,0.40457066893577576,0.07342714071273804,0.003640276612713933
"Yeah, for sure. So whatever it was, whatever, if it's like the smell of books, that's kind of usually put forth. Whatever it is that you associate with a bookstore, and then you poop in the bookstore. That's where your gut brain access would take over and you develop this association. So when you walk into the bookstore, your brain goes, hey, gut, we're in a bookstore. You better get busy pooping.","Sí, seguro. Entonces, fuera lo que fuera, si es como el olor de los libros, eso es lo que normalmente se plantea. Sea lo que sea que asocies con una librería, y luego defecas en la librería. Ahí es donde tu acceso cerebro-intestino tomaría el control y desarrollarías esta asociación. Así que cuando entras a la librería, tu cerebro dice, hey, intestino, estamos en una librería. Será mejor que te pongas ocupado defecando.",0.008213686756789684,0.48364120721817017,0.002551766810938716,0.4747178852558136,0.027998587116599083,0.002876798389479518,0.02804172784090042,0.6881141662597656,0.008678612299263477,0.23178651928901672,0.03984536603093147,0.0035335025750100613
"Yeah, makes sense. Another one, of course, is a bookstore oftentimes there's a lot of squatting. Yeah, if you want to book down on that bottom shelf, or you want to peruse for a little while on the bottom, you're going to be squatting down. And humankind didn't evolve to poop like we poop. Now you're supposed to squat. And if you've ever in in that dead squat position with your butt just barely above the ground and all your weight, like everything lines up in such a way to where your body goes, oh, it's go.","Sí, tiene sentido. Otra, por supuesto, es que en una librería a menudo hay que agacharse mucho. Sí, si quieres coger un libro de la parte de abajo del estante, o quieres ojear un poco en la parte de abajo, vas a tener que agacharte. Y la humanidad no evolucionó para defecar como lo hacemos. Ahora se supone que debes agacharte. Y si alguna vez has estado en esa posición de agacharte completamente con tu trasero apenas por encima del suelo y todo tu peso, como que todo se alinea de tal manera que tu cuerpo dice, oh, es hora.",0.8165060877799988,0.00828337762504816,0.0012389319017529488,0.047286469489336014,0.12326999008655548,0.003415145678445697,0.027849918231368065,0.5801984071731567,0.013572974130511284,0.33715423941612244,0.037148572504520416,0.004075965844094753
"Time, it's time, yeah, and he goes.","Hora, es la hora, sí, y él va.",0.019920874387025833,0.6630690693855286,0.004836795851588249,0.2983493506908417,0.010878365486860275,0.0029455514159053564,0.014903686940670013,0.7017711997032166,0.0066227177157998085,0.2549283802509308,0.019029691815376282,0.0027442704886198044
"So you're in there already, it's quiet. You got the smell of the books you're squatting.","Así que ya estás ahí, está tranquilo. Tienes el olor de los libros y estás agachado.",0.04398994892835617,0.19958721101284027,0.0026679239235818386,0.5183312296867371,0.2325093001127243,0.002914323238655925,0.009443421848118305,0.9044278264045715,0.006824739743024111,0.058296751230955124,0.01899457536637783,0.00201264675706625
"Yeah, how could anybody not poop?","Sí, ¿cómo podría alguien no defecar?",0.019779011607170105,0.26888328790664673,0.002152468077838421,0.6514879465103149,0.05051485449075699,0.007182429078966379,0.025226162746548653,0.24940316379070282,0.009250329807400703,0.64063560962677,0.06924888491630554,0.00623591523617506
"You may have a coffee, that's a big one.","Puede que tengas un café, eso es importante.",0.009416164830327034,0.8297007083892822,0.0029470392037183046,0.14951729774475098,0.006724464241415262,0.0016943342052400112,0.01002741139382124,0.9112638831138611,0.004023855086416006,0.0656353086233139,0.006771763786673546,0.0022778185084462166
"A lot of people say, yeah, people drink coffee and bookstores and coffee makes you poop.","Mucha gente dice, sí, la gente bebe café y las librerías y el café te hacen defecar.",0.006276990287005901,0.7179714441299438,0.003913784399628639,0.26395249366760254,0.005527540575712919,0.002357840072363615,0.009365273639559746,0.8674001693725586,0.004486687481403351,0.10789177566766739,0.008627058938145638,0.0022290183696895838
"Yeah. So I think it's like all this stuff sort of adds up to, oh my god, I'm in a bookstore. I've got to go.","Sí. Así que creo que todo esto se suma a, oh Dios mío, estoy en una librería. Tengo que ir.",0.04600862041115761,0.17739659547805786,0.001747900852933526,0.14158231019973755,0.6189364194869995,0.014328129589557648,0.02670815773308277,0.666381299495697,0.012158705852925777,0.25074806809425354,0.04025561735033989,0.0037481801118701696
