Spanish,English,eng_sadness,eng_joy,eng_love,eng_anger,eng_fear,eng_surprise,spa_sadness,spa_joy,spa_love,spa_anger,spa_fear,spa_surprise
":56 O sea, le quitó el puesto a la peda de mano total. O sea, la pedama no es secundaria, o sea que que uno diga, o sea, el man estuvo solo solo pizza con mariguana, el manuca supo happy o super happy se van a manteca super happy.",":56 In other words, he took away the position of the total handmaiden. That is, the pedama is not secondary, that is, one says, that is, the man was alone, only pizza with marijuana, the manuca knew happy or super happy, they are going to manteca super happy.",0.0009649351704865694,0.9973964691162109,0.00044737436110153794,0.0007529937429353595,0.00025212226319126785,0.00018602424825076014,0.0006187587277963758,0.9981433153152466,0.00046844492317177355,0.0003671474987640977,0.00019363225146662444,0.00020869002037215978
":13 ¿No estarías contando la historia? Estuviera en el río y la estuviera pasando el pelo de la pelada por el lado. En el mar, sí. Cierto, así flotando. Otra cosa. ¿Listo el man es, o sea, es que todo fue una historia YY se iba agregando, se iba agregando la película, cuál era, la cuál era la mercancía, qué era?",":13 Wouldn't you be telling the story? She was in the river and she was brushing the bald girl's hair over the side. In the sea, yes. True, floating like that. Another thing. Is the man ready, that is, it was all a story and it was being added, the movie was being added, what was it, what was the merchandise, what was it?",0.007512368261814117,0.8648922443389893,0.0023189173080027103,0.10661835968494415,0.017460543662309647,0.0011975050438195467,0.025977807119488716,0.3790395259857178,0.011473565362393856,0.5289558172225952,0.050835683941841125,0.0037176425103098154
":34 La mercancía, posiblemente. ¿Mohamed solamente conversó con 2 vecinos que le dijeron Me vas a prestar? Que se fue la guaya y para ir a comprar agua. A dales y relajado. Listo, hay una Mohamed, vengo a recoger las cajitas de los zapatos de los niños que dejé el otro día hágale.",":34 The merchandise, possibly. Mohamed only talked to 2 neighbors who told him are you going to lend me? That he left the guaya and to go buy water. Let's go and relax. Ready, there's a Mohamed, I'm coming to pick up the children's shoe boxes that I left the other day.",0.03591266646981239,0.6603976488113403,0.0026004824321717024,0.1880672574043274,0.11144114285707474,0.0015807728050276637,0.023038417100906372,0.3435457646846771,0.007680574432015419,0.5461155772209167,0.07660051435232162,0.003019165014848113
":51 Mister Job Mister Joe. Mister Joe, pues seguramente todo este padrino es que. Padrino es que padrino. Seguramente todo era súper tranquilo y él solamente veía. Ah, no, pero todo peligroso donde eso te pase a ti YY. En ese Estado. No, sí, sí se me va.",":51 Mister Job Mister Joe. Mister Joe, well, surely all this godfather is that. Godfather is what godfather. Surely everything was super quiet and he just watched. Ah, no, but everything is dangerous where that happens to you YY. In this state. No, yes, yes it goes away.",0.005001145415008068,0.2308550924062729,0.002397176343947649,0.7419915795326233,0.018420934677124023,0.0013341341400519013,0.0037272952031344175,0.9689560532569885,0.0015146111836656928,0.018909484148025513,0.005901924334466457,0.0009906176710501313
":08 No, o sea, tú dices esto es una, esto es una nave alienígena. Mister Joe es el líder y me van a llevar, van a experimentar con mi cuerpo. No, sí, yo también me los voy. Tú te vas en sano juicio, tú te nos vas, es sano juicio, te lo juro, dice.",":08 No, I mean, you say this is a, this is an alien ship. Mister Joe is the leader and they are going to take me, they are going to experiment with my body. No, yes, I'm going too. You leave sane, you leave us, it's sane, I swear, he says.",0.007427234668284655,0.9636604189872742,0.0011010044254362583,0.01918591558933258,0.007179374806582928,0.0014461094979196787,0.010042505338788033,0.8553585410118103,0.005214812699705362,0.09993907064199448,0.026962243020534515,0.002482905751094222
":25 Bueno, listo ya grúa. Ah, sí, sin sin sin haber comido la pizza. Exacto. ¿La situación de la barbería te pasa a ti? Sin la pizza, y. En tus 5 sentidos. Sí. Es más, es peor en los 5 sentidos. Sí, tú dices, bueno, le hizo benji, te amé, chao, chao mundo, todo fue muy lindo.",":25 Well, ready, crane. Oh yes, without having eaten the pizza. Exact. Does the barbershop situation happen to you? Without the pizza, and. In your 5 senses. Yes. What's more, it is worse in all 5 ways. Yes, you say, well, Benji did, I loved you, bye, bye world, everything was very nice.",0.008265484124422073,0.28751814365386963,0.7010712623596191,0.001674103899858892,0.0007069961866363883,0.0007639811374247074,0.019398530945181847,0.7213197946548462,0.007081565447151661,0.22341682016849518,0.025816110894083977,0.0029671979136765003
":47 Y resulta que fue así. Ah, beca de Mohamed, vengo por los zapaticos que. Tú, ay, no, esos son son órganos. Es que son órganos, no entender un el idioma es muy asustado, es horrible, es horrible. Es es que uno no tiene ni idea qué está pasando, es como qué dicen, qué hablan o.",":47 And it turns out that it was like that. Ah, Mohamed scholarship, I come for the shoes that. You, oh, no, those are organs. They are organs, not understanding the language is very scary, it is horrible, it is horrible. It's just that you have no idea what's going on, it's like what do they say, what do they talk about?",0.9492195248603821,0.0029871079605072737,0.0005526801105588675,0.01687799021601677,0.028692055493593216,0.0016707974718883634,0.9726412892341614,0.001964450115337968,0.0007099093054421246,0.022904936224222183,0.0011787374969571829,0.0006005567265674472
":05 Sea, puedes decir, bueno, esa pelada ya tengo la la la bañera lista con hielo, la metemos allá para riñones, cada uno a 200000 USD sale para. Pintura, sí, qué miedo, horrible. Y uno así. Ah, horrible. María Mohamed another Cook.",":05 Well, you can say, well, that bald girl I already have the bathtub ready with ice, we put it there for kidneys, each one costs 200,000 USD. Painting, yes, how scary, horrible. And one like that. Ah, horrible. María Mohamed another Cook.",0.17639747262001038,0.01359590608626604,0.0018904510652646422,0.4620521068572998,0.3407507836818695,0.005313329864293337,0.753079354763031,0.00709542678669095,0.0015275035984814167,0.22716382145881653,0.009186281822621822,0.0019476173911243677
":21 Oiste y el final también. ¿Pues de verdad que eso es un chiste entre calvos y pues respetable, pero de verdad uno, cómo tranquila un calvo, o sea uno como mutila mal a un calvo? Hay que preguntar, eso no tiene. Presentación. Eso no tiene presentación.",":21 You heard and the ending too. Well, really, that is a joke between bald people and well, respectable, but really, how does a bald person calm down, that is, how does one badly mutilate a bald person? You have to ask, you don't have that. Presentation. That has no presentation.",0.2661736011505127,0.5469571352005005,0.0032704374752938747,0.17164240777492523,0.01009148359298706,0.001864857622422278,0.04466415196657181,0.307892382144928,0.010647800751030445,0.5776346921920776,0.05655096471309662,0.0026100771501660347
":38 Bueno, sigo yo. Dice, dice así, Hola, Alejé la grúa. Los amo esta historia, dice así. Primero hay que hay que aclarar que yo no dejé la barbería sin luz fue mi novio. Ah, porque el asunto de esta de este correo es dejé la barbería sin luz en pleno sábado.",":38 Well, I'll continue. She says, it goes like this, Hello, I moved the crane away. I love you this story, it says like this. First we must clarify that I did not leave the barbershop without lights, it was my boyfriend. Oh, because the subject of this email is I left the barbershop without electricity on Saturday.",0.057004477828741074,0.028114518150687218,0.0017162315780296922,0.8806900382041931,0.03167572245001793,0.0007989290170371532,0.02490353211760521,0.7048463225364685,0.010622217319905758,0.22878026962280273,0.02795468270778656,0.0028929882682859898
":56 OK. Fue. Mi novio que lo vamos a poner, rigoberto. Era de las primeras veces que él iba donde ella y ese día había acabado de hacer la reapertura luego de Semana Santa porque había remodelado todo fin del contexto. Ah OK, ahora sí, ya un sábado acompaña a mi novio como siempre, como siempre lo hago a que se mutilara donde mi amiga cuando llegamos la barbería estaba espectacular con unas luces divinas blancas, o sea, guau y vimos que la mamá de la barbera de la de sí, la mamá de la barbera, estaba intentando poner un ventilador.",":56 OK. Was. My boyfriend, we're going to put it on, Rigoberto. It was one of the first times that he went to her and that day he had finished reopening after Easter because he had remodeled the entire context. Ah OK, now yes, one Saturday I accompany my boyfriend as always, as I always do, to have him mutilate himself where my friend when we arrived the barbershop was spectacular with divine white lights, I mean, wow and we saw that the mother of the Yes, the barber's mother, the barber's mother, was trying to put on a fan.",0.0005952927167527378,0.9975558519363403,0.00041334819979965687,0.0007468511466868222,0.00030805336427874863,0.0003806381137110293,0.017294559627771378,0.6708155870437622,0.005598639138042927,0.23982276022434235,0.06315597146749496,0.0033125001937150955
":30 Entonces yo le dije a Rigoberto por la. ¿Ayudas a poner el ventilador? Esto es Alejandra, Alejandra me manda. ¿Pero a ti te gusta? Exacto, sí. A mí me a mí a mí me gusta, pero a mí me gusta ofrecer a. Mí no me gusta que me ofrezcan como Ay, vea, se lo traje, se lo traje, lo presto, te lo alquilo.",":30 Then I told Rigoberto about it. Can you help put the fan on? This is Alejandra, Alejandra sends me. But you like it? Exactly, yes. I like it, but I like to offer it. I don't like it when people offer it to me like Oh, look, I brought it to you, I brought it to you, I'll lend it to you, I'll rent it to you.",0.0033175048884004354,0.9330928921699524,0.007508044596761465,0.05230284482240677,0.003002994228154421,0.0007757660350762308,0.019183093681931496,0.7542070150375366,0.01826091669499874,0.18587122857570648,0.019334940239787102,0.0031428346410393715
":50 Es que ya está valente, no es del tema, pero me pasaba mucho en Australia, sobre todo yo llego con la grúa mucho tiempo y pues al principio pasamos por varios grupos de amigos que no o el Grupo de amigos, antes no estaba, no era siempre parejas, entonces a mí me pasaba mucho, que era como Ay, ya le dijo, Vamos a salir, pero ay, ojalá vaya a la grúa, lleva la grúa, entonces yo me cargaba la grúa, era la la grúa y molo que los cargaba, que.",":50 It's worth it, it's not on topic, but it happened to me a lot in Australia, especially I arrive with the tow truck for a long time and at the beginning we went through several groups of friends who were not or the Group of friends, before I wasn't there , it wasn't always couples, so it happened to me a lot, it was like Oh, I already told him, Let's go out, but oh, I hope I go to the tow truck, take the tow truck, then I took the tow truck, it was the tow truck and it was cool that he carried them, that.",0.0010050178971141577,0.9947881698608398,0.0005744138616137207,0.0027442537248134613,0.0005641593015752733,0.0003239927755203098,0.022610589861869812,0.5624907612800598,0.016027351841330528,0.36772429943084717,0.027338119223713875,0.0038089584559202194
":16 El novio nuevo, el que se hablaba inglés, el que. Mejor dicho, era como entonces, desde esa época me acostumbré a que lo alquilo y. ¿Amor y yo éramos como parce, no llevo en la y Alejandra me decía, Alejandro me decía, Amor va a ir? ¿Va a ir juli con con el nuevo novio?",":16 The new boyfriend, the one who spoke English, the one who. Or rather, it was like then, since that time I got used to renting it and. Amor and I were like, I haven't been in it and Alejandra told me, Alejandro told me, Amor is going? Is Juli going to go with her new boyfriend?",0.04656533524394035,0.588137686252594,0.004262086935341358,0.3385588824748993,0.02081971988081932,0.0016563314711675048,0.01955919712781906,0.6823471188545227,0.014013142324984074,0.21985332667827606,0.05999215692281723,0.004235066007822752
":33 No, nadie lo conoce y solamente habla inglés para que usted hablen con él. No sé qué. O sea como que nosotros llegamos y yo ya sabía que tenía que hacer. ¿Cuál era su tarea? Sí, amor. Isa tiene un novio nuevo, se llama así es australiano. Entonces ustedes van y le conversan bastante. Allá. Entonces yo tenía que ir a conversar y era toda la noche con esa persona.",":33 No, no one knows him and he only speaks English so you can talk to him. I do not know what. In other words, we arrived and I already knew what he had to do. What was his task? Yes love. Isa has a new boyfriend, his name is Australian. So you go and talk to him a lot. There. So I had to go talk and it was all night with that person.",0.19826067984104156,0.4423443675041199,0.004147488623857498,0.2985827922821045,0.05452367290854454,0.002141047967597842,0.032091379165649414,0.6983482837677002,0.01687737926840782,0.21135275065898895,0.03796844184398651,0.0033617012668401003
":53 Entonces bolo, bolo y yo nos relevábamos como listo media hora, yo media hora usted ve ahora yo y porque es que o sea, estás necio, parecía en hablar, o sea, no le. Hablabas, te iba a rumbear, pero decían, sí, yo llevaba la grúa, le relajaba. Entonces me quedé esa costumbre de que yo le ofrezco pa cosas.",":53 So bolo, bolo and I took turns like ready for half an hour, me for half an hour, you see now me and because I mean, you're stupid, it seemed to talk, I mean, I don't know. You talked, he was going to give you a ride, but they said, yes, I would carry the crane, I would relax him. So I got into that habit of offering things to him.",0.9851033091545105,0.002556727034971118,0.000288836337858811,0.011322325095534325,0.0004946994595229626,0.0002339464845135808,0.026172060519456863,0.6678174138069153,0.009868435561656952,0.26410022377967834,0.029204580932855606,0.0028373145032674074
":12 Yo me ofrezco, yo me ofrezco yo solo, porque si usted dice, Ay amor, ayúdales uno, como dice, no, no quiero. Sí, yo ahí vemos alta amor, mira, están embalados. Yo les doy montar esa cosa. Ah, dale, yo voy yo, o sea, pero.",":12 I offer myself, I offer myself alone, because if you say, Oh love, help them one, as you say, no, I don't want to. Yes, I see high love there, look, they are packed. I'll let them ride that thing. Ah, come on, I'll go, I mean, but.",0.46950098872184753,0.17378859221935272,0.00475066713988781,0.3270357847213745,0.02369273081421852,0.0012312050675973296,0.006585975643247366,0.9558032155036926,0.010088427923619747,0.021571313962340355,0.005006837192922831,0.0009440596913918853
":29 Y me da rabia cuando me miras como que sí y yo no, si no vaya, pues ayuelos que mire. Sí, dale, o sea, yo debe ofrecer a mi no me vuelve a regalar. Bueno. Porque no debes a poner el ventilador.",":29 And it makes me angry when you look at me like yes and I don't, if I don't go, then thank you for looking. Yes, give it, that is, I should offer it to me, don't give it to me again. Well. Because you shouldn't turn on the fan.",0.0007829918176867068,0.0003829944762401283,0.0002242576447315514,0.9976898431777954,0.0007603578851558268,0.0001595583016751334,0.015267101116478443,0.8142178654670715,0.0068342373706400394,0.11949425935745239,0.041475001722574234,0.002711400855332613
":45 Otro contexto. Mi novio días antes me había ayudado a poner unas cositas en mi habitación. Él no es eléctrico ni nada, pero él sabe cosas. Sí, como yo. Como todas, entonces mi novio procedió a ponerles el ventilador y dijo que por qué no lo pegaban de un de un mire como describe ella las cosas, esto es alejate que por qué no lo pegaban de un cosito de esos de donde se encienden las luces.",":45 Another context. A few days before, my boyfriend had helped me put some things in my room. He's not electric or anything, but he knows things. Yes like me. Like everyone else, then my boyfriend proceeded to put the fan on them and said why don't they just stick it on, look how she describes things, this is get away, why don't they stick it on one of those things where the lights come on. .",0.01275342982262373,0.13062888383865356,0.0015663634985685349,0.8310010433197021,0.022466275840997696,0.0015840590931475163,0.03114938735961914,0.721537172794342,0.010476695373654366,0.18746799230575562,0.04667447879910469,0.002694223541766405
":08 O sea, ya no pudo decir switch. De las mías, sí. Porque no lo pega el curso y todo eso. Amor, tú no sabes nada, manda el otro que ayude y uno aporta ideas supuestamente no amor. Porque es que Alejandra se se me hace al lado como una supervisora, se me hace al lado.",":08 In other words, he couldn't say switch anymore. Of mine, yes. Because the course doesn't bother him and all that. Love, you don't know anything, the other tells you to help and one contributes ideas supposedly not love. Because Alejandra stands by me like a supervisor, she stands by me.",0.0027370608877390623,0.015140012837946415,0.0012211606372147799,0.9775314331054688,0.002895342418923974,0.0004750136286020279,0.02412630245089531,0.7058560848236084,0.012190446257591248,0.227173313498497,0.028477352112531662,0.002176494337618351
":28 Porque ya supervisar, sí sé, yo soy buena. Supervisada. Porque a veces tú preguntas cosas que no. O sea, no me eso no me ayuda. Eso no me ayuda. Eso no tiene nada que ver con lo que está haciendo aquí. No, pero yo siento que hago apartes importantes, por ejemplo, si está Armando algo como de madera, si yo veo que no le está dando, digo amor.",":28 Because I already supervise, yes I know, I'm good. Supervised. Because sometimes you ask things that you don't. I mean, no, that doesn't help me. That does not help me. That has nothing to do with what you're doing here. No, but I feel that I make important asides, for example, if he is putting together something like wood, if I see that he is not giving it, I say love.",0.000542833877261728,0.9978728294372559,0.00039067439502105117,0.000538590073119849,0.0003888174251187593,0.0002661806356627494,0.006017800886183977,0.9612430930137634,0.004393990617245436,0.020467106252908707,0.006528020370751619,0.001349955447949469
":50 ¿Qué tal si volteas la tabla? Mira, ahí se ve como que la tabla. Yo siento que el aporte real, que tú lo tomes mal. Rap. Me da rabia, me da rabia. Yo prefiero darme cuenta yo solo ah, lo puse mal, lo voy a voltear listo. O sea Alejandra, si se me para al lado, como a ver yo qué estoy haciendo y yo paro yo.",":50 How about you flip the board? Look, there it looks like the table. I feel that the real contribution, that you take it wrong. Rap. It makes me angry, it makes me angry. I prefer to realize it myself, ah, I put it wrong, I'm going to turn it over ready. I mean, Alejandra, if she stops next to me, I'll see what I'm doing and I'll stop.",0.0009816365782171488,0.000502313079778105,0.00020105000294279307,0.9973924160003662,0.000758860376663506,0.00016370709636248648,0.027207404375076294,0.6029870510101318,0.022091155871748924,0.31323161721229553,0.03064415417611599,0.0038385726511478424
":10 Paro, yo debo de hacer lo que está haciendo, me quedo. Así y me voltea y me mira. Y le digo. En serio le digo, en serio, te choca tanto que te. Me choca mucho. Me choca demasiado, me choca de paseo, no lo hagas, Déjame darle cuenta a mí mismo.",":10 Stop, I have to do what he's doing, I'll stay. Like that and he turns around and looks at me. And I say. Seriously, I tell you, seriously, it shocks you so much that you. It shocks me a lot. It shocks me too much, it shocks me while walking, don't do it, Let me realize it myself.",0.004383184481412172,0.06362444162368774,0.0017526642186567187,0.06961488723754883,0.7507292628288269,0.10989554226398468,0.03063569962978363,0.5192760825157166,0.011395690962672234,0.40826916694641113,0.027422839775681496,0.0030004880391061306
":27 Yo solito me doy cuenta si me equivoco o no, pero la verdad así se para al lado no le falta y no pone la mano de atrás así y es mirando. Área de amor, ayudarles a montar eso ahí vida. Pero si lo corrieras a la derecha sería más fácil. Él es como. Yo sé, como señora, señora, ya me regaló ya déjeme hacerlo a mi modo.",":27 I can tell by myself if I'm wrong or not, but the truth is that he doesn't need to stand next to him and he doesn't put his back hand like that and he's looking. Love area, help them build that life there. But if you moved it to the right it would be easier. He is like. I know, like madam, madam, he already gave me a gift and let me do it my way.",0.008258001878857613,0.9137334227561951,0.006822895258665085,0.06685932725667953,0.0036009857431054115,0.0007254865486174822,0.019807325676083565,0.8198555111885071,0.008273051120340824,0.13364435732364655,0.016481522470712662,0.0019382218597456813
":48 Bueno. Y un cursito de esos que se encienden las luces para no tener que estar montándose en una silla y bajándose cada que se quiere encender y apagar el ventilador. A lo que ellas le preguntan que si él era capaz y yo dije, Claro que sí.",":48 Good. And one of those courses where the lights turn on so you don't have to get on a chair and get off every time you want to turn the fan on and off. To which they asked him if he was capable and I said, Of course he was.",0.0006550898542627692,0.9964399933815002,0.00039812197792343795,0.001023364719003439,0.0008631626260466874,0.0006201775395311415,0.03180379420518875,0.5580258965492249,0.01715734601020813,0.33170604705810547,0.057013966143131256,0.004292984958738089
":04 Ah, pero confiamos en su novio Jesús. Jesús Alejandro. Muy bien, confía. Claro que sí. Y ahí empezó todo. Mi novio se montó, abrió el cosito de los cables y empezó cuando acabó. Fue a encender el ventilador y funcionó. Entonces mi amiga la barbera y yo gritamos eso.",":04 Ah, but we trust her boyfriend Jesús. Jesus Alejandro. Very good, trust. Of course. And that's where it all started. My boyfriend got on, opened the little thing with the cables and started when he finished. He went to turn on the fan and it worked. So my barber friend and I shouted that.",0.004750857129693031,0.04968609660863876,0.0014381427317857742,0.9346864223480225,0.008558882400393486,0.0008795572211965919,0.014895963482558727,0.8601564764976501,0.004687263164669275,0.08232998102903366,0.03540641441941261,0.002523929113522172
":21 Cuando al instante sonó Pum. Y toda la barbería se quedó sin luz. Él. Lo trató de arreglar nada funcionaba, nada prendía todo por un ventilador que hubiera podido dejarse quietecito.",":21 When instantly Boom sounded. And the entire barbershop was left without power. Him. He tried to fix it, nothing worked, nothing turned on, everything because of a fan that could have been left still.",0.10728780925273895,0.0328473299741745,0.0011004117550328374,0.8027957081794739,0.053890421986579895,0.002078375080600381,0.027407774701714516,0.6370272040367126,0.008770415559411049,0.249745711684227,0.0739099308848381,0.003138954984024167
":38 Empezaron a llegar los clientes de la barbería y se empezó a llenar y obviamente por. No podíamos dejar que mi amiga dejara de trabajar. Entonces mientras rigoberto intentaba arreglar el daño, era yo detrás de la barbera en cada movimiento alumbrándole con el celular para que mutilara Asus clientes.",":38 The clients of the barbershop began to arrive and it began to fill up and obviously. We couldn't let my friend stop working. So while Rigoberto was trying to fix the damage, I was behind the barber in every movement shining my cell phone at him so he could mutilate his clients.",0.03995082154870033,0.001243436592631042,0.00040037676808424294,0.9464959502220154,0.011388818733394146,0.0005206050118431449,0.012340771034359932,0.11637082695960999,0.004799894988536835,0.840209424495697,0.02448095940053463,0.001798128359951079
:57 Al final a las,:57 In the end at,0.02723023109138012,0.08466750383377075,0.0047788359224796295,0.6014032363891602,0.27587300539016724,0.0060471417382359505,0.042015716433525085,0.4562411606311798,0.015045884996652603,0.22869105637073517,0.23839758336544037,0.01960861124098301
"de la noche llega un señor que sabe de electricidad arreglar el daño. Resulta que mi novio había hecho un corto y afortunadamente solamente fue una luz la que se dañó. Le tocó pagarla, obviamente le tocó pagarla. No es nos tocó pagarla porque es.","At night a man who knows about electricity arrives to fix the damage. It turns out that my boyfriend had made a short and fortunately it was only a light that was damaged. He had to pay it, obviously he had to pay it. It's not him we had to pay for it because it is.",0.9902031421661377,0.002187571721151471,0.0002646034408826381,0.005886708851903677,0.001127954456023872,0.0003299653762951493,0.026219047605991364,0.6699047684669495,0.009360377676784992,0.23587816953659058,0.05469517409801483,0.003942437469959259
":17 Que ella no fue. Ella no fue ella. ¿Apoyó el error de su novio alumbrando venga Barberá, yo le ayudo que mi novio la cagó? No, y ella le ofreció. Y ella fue la de la idea. Más ella no corre con ninguna. Repercusión de lo que pueda.",":17 That she didn't go. She wasn't her. Did she support her boyfriend's mistake by telling her to come Barberá, I'll help her because my boyfriend screwed up? No, and she offered him. And she was the one with the idea. But she doesn't run with anyone. Impact of what she can.",0.007107780314981937,0.001986789982765913,0.0005150810466147959,0.9891863465309143,0.0009681254741735756,0.00023581557616125792,0.05648322403430939,0.35935521125793457,0.004850608296692371,0.5262494683265686,0.050269562751054764,0.002791977720335126
":35 Pasar, ajá. Pero si tú hubieras salido perfecto, ella se robó el crédito. Claro, Claro, la idea. Mi novio, yo lo mandé a que pusiera eso. Ella fue la de la el novio es un el lavapeo. El novio es un lavaperros. Eso le acabo de dar cuenta que yo soy un lavaperros.",":35 Come on, aha. But if you had turned out perfect, she stole the credit. Sure, sure, the idea. My boyfriend, I sent him to put that on. She was the one with the boyfriend is a washing machine. The groom is a dog washer. That's what I just realized that I am a dog washer.",0.0007622904377058148,0.9972977042198181,0.00033816645736806095,0.0007283380255103111,0.0003784022410400212,0.0004951643059030175,0.004811753518879414,0.9646515846252441,0.0039884368889033794,0.02150358259677887,0.004325868096202612,0.0007188884192146361
":53 Yo soy un lavaperros de Alejandra. ¿Creo que por ejemplo, Miri me dice, Ay, grooven y Poneme esto lo pongo? Ajá, yo soy el torero de la casa. Me da rabia que lo hayas puesto a pagar él. Es que obviamente le tocó pagarla.",":53 I am a dog washer from Alejandra. Do I think that, for example, Miri tells me, Oh, grooven and I'll play this for me? Aha, I'm the bullfighter of the house. It makes me angry that you made him pay for it. Obviously he had to pay for it.",0.0006132990238256752,0.0003123148053418845,0.00020156466052867472,0.9979298114776611,0.0007834670832380652,0.00015958053700160235,0.03224308788776398,0.36943477392196655,0.015600543469190598,0.5373368859291077,0.04169805720448494,0.003686661133542657
:10 Y ahora cada que vamos a la barbería mi novio no toca nada y que que tenga que ver con luces. Pero de esta historia queda una enseñanza y es que los clientes de mi amiga confían en ella a ojos cerrados. Porque se dejaron mutilar a oscuras. ¿Es real la barbera?,:10 And now every time we go to the barbershop my boyfriend doesn't touch anything that has to do with lights. But there is one lesson left from this story and that is that my friend's clients trust her blindly. Because they allowed themselves to be mutilated in the dark. Is the barber real?,0.3214935064315796,0.009230675175786018,0.001528015360236168,0.5581950545310974,0.10776858031749725,0.0017841688822954893,0.017775090411305428,0.25683343410491943,0.008151781745254993,0.6644350290298462,0.049770813435316086,0.0030338799115270376
":26 Los amo que de triste porque no fui al episodio en Medellín, pero al próximo voy a estar ahí para reírme de todo. El próximo va a ser en un lugar muy grande, muy grande. En ese sí todo el mundo que vaya a ir alcanza boletas. Bueno, tú tienes another.",":26 I love you, I'm sad because I didn't go to the episode in Medellín, but next time I'll be there to laugh at everything. The next one is going to be in a very big, very big place. In that case, everyone who is going to go gets tickets. Well, you have another.",0.02824084646999836,0.8366366028785706,0.0034890123642981052,0.1265716403722763,0.004046807996928692,0.001015106332488358,0.021848419681191444,0.7545387744903564,0.011198491789400578,0.16757772862911224,0.0419757217168808,0.002860864857211709
":43 La última y ya hola, aleja la grúa. Esta historia me pasó cuando estaba en 11. Resulta que ya para mi último año de colegio yo me quería hacer algo diferente en el pelo, porque todo mi trayecto en el Colegio había tenido exactamente el mismo peinado, el pelo igual de largo y del mismo color.",":43 The last one and hello, move the crane away. This story happened to me when I was in 11. It turns out that for my last year of school I wanted to do something different with my hair, because all my time at school I had had exactly the same hairstyle, hair that was the same length and the same. color.",0.01587144285440445,0.9439499974250793,0.001451833755709231,0.029557527974247932,0.006077152211219072,0.0030920770950615406,0.027134761214256287,0.6975553035736084,0.005963035859167576,0.2076912820339203,0.05826077610254288,0.0033949180506169796
":02 Yo. Igual. Borra por lo que les dije, porque no me dejaban hacer nada a la niña, o sea, yo no se le ocurrió nada mejor que hacerse. Un. Pues de no la. A la niña, o sea yo, no se le ocurrió nada mejor que hacer que tinturarse y.",":02 Me. Equal. Erase because of what I told them, because they didn't let the girl do anything, I mean, I couldn't think of anything better to do. A. Well, not the. The girl, that is me, couldn't think of anything better to do than get dyed and.",0.06572924554347992,0.6495732665061951,0.003128975862637162,0.26331067085266113,0.015701046213507652,0.0025567158591002226,0.038197267800569534,0.4894064664840698,0.01655949279665947,0.3728690445423126,0.07867363840341568,0.0042940955609083176
":22 ¿Raparse media cabeza? Ahí yo voy a hacer un paréntesis. En estos días vi un TikTok, una vieja, y decía como que el título decía, como. Ella pasó de ser como super ruda super, así como ruda a ser la mujer más chimba del mundo, o sea, la peladas estaba como así como peinada así de lado, y este lado lo tenía todo rapado y sería como toda, así como como toda hermosa, pero como ruda.",":22 Shave half your head? There I am going to make a parenthesis. These days I saw a TikTok, an old woman, and she said like the title said, like. She went from being like super rude, super, as well as rude, to being the coolest woman in the world, that is, the bald girl had her hair combed like this on one side, and this side had it all shaved and she would be like everyone else, just like all beautiful, but kind of rough.",0.0034311143681406975,0.0379081629216671,0.0012321938993409276,0.9542961716651917,0.0022296570241451263,0.0009027401683852077,0.007820716127753258,0.927727460861206,0.005646437406539917,0.047526124864816666,0.009762678295373917,0.001516599440947175
":52 Amor se tiró el pelo, así como se partió, pues a la mitad y se tapó el el calvo, ese YY se puso normal. O sea. Un Ángel, un bebé, un bebé. Ella mandó, ella mandó foto, no sé si se había hastallado. A mí se mutilado, me parece extremadamente sexy, extremadamente sexy.",":52 Amor pulled his hair, just as it broke in the middle and covered his bald head, that YY became normal. I mean. An Angel, a baby, a baby. She sent, she sent a photo, I don't know if she was even upset. To me it is mutilated, I find it extremely sexy, extremely sexy.",0.8568709492683411,0.019000306725502014,0.001054459367878735,0.1127428337931633,0.009770218282938004,0.000561162072699517,0.009080028161406517,0.9549861550331116,0.014812423847615719,0.012152580544352531,0.007918989285826683,0.0010499743511900306
":09 Algún día yo te acepto. Ella se quería hacer, eso se lo pones a. Ella mandó, se quería hacer esto. Eso era lo. ¿Que ya te quería ella? Eso era lo que ya fue a la o sea, eso era lo que ella se quería. ¿Hacer, o sea, eso llegó a la peluquería y dijo, Vea, hágame esto? Vamos a. Seguir ahí la ahí la acabaron de ver en la pantalla.",":09 Someday I will accept you. She wanted to do it, you put it to her. She ordered, she wanted to do this. That was it. That she already loved you? That was what she already wanted. I mean, that was what she wanted. Do, I mean, that came to the hair salon and she said, See, do this for me? We are going to. Continue there, there you just saw it on the screen.",0.005898978561162949,0.008708544075489044,0.9822124242782593,0.0022087800316512585,0.0005263961502350867,0.00044487332343123853,0.03479328006505966,0.3387265205383301,0.01836819387972355,0.521384060382843,0.0817144438624382,0.0050135040655732155
":25 Listo, dice. Ya con la tinturada, o sea, si nunca se había hecho nada, era más que suficiente, pero como estaba de moda, las niñas alternas y rockeras, tenía metido en la cabeza que me quería rapar un lado de la cabeza ya había.",":25 Ready, he says. Already with the dyeing, that is, if nothing had ever been done, it was more than enough, but since it was fashionable, alternative and rock girls, I had it in my head that I wanted to shave one side of my head.",0.0010906303068622947,0.9956232905387878,0.0010951636359095573,0.0016201190883293748,0.000389194319723174,0.00018176529556512833,0.02636752836406231,0.7012537121772766,0.020895835012197495,0.22857117652893066,0.02019541710615158,0.002716369228437543
