Original,gpt4
"Okay, it's all started, you know, it always starts with, they may be out some rappers shit in Atlanta's like patrolling or whatever, you don't know what the hell's going on. And then I'm like a kid then it was like, oh casamigos is the shit. Like Castlevania has like a tense so much additives to it and like sugar and stuff. And this was this this came about because I was like, I couldn't figure out a drink, like, maybe I should just not drink the older I get, you know, I'm in my late 30s now, and I was like, I'm just like, not recovering well, and I'm like, I'm like, what is my drink and be like, I just want what like, how about James Bond has his one drink martini or whatever. I just want like a drink that I get when I go out, that's not gonna fuck me up. And it ended up being tequila. So now but then I was like doing Casamigos and I was still feeling sick or not sick but just like hungover and I was like, oh, just sugar in there. So then now we're at the where I'm at now is Don Julio is pretty good, every bar kind of has that. Then we got Fortaleza, which is amazing. And this one called Ojo, Tequila Ojo, which is my favorite tequila of all time, I love that, I love that one it's so smooth and I just yeah, just drink either neat or with a big rock, if they have the big rock. Some places they'll be having a big rock, I like to big rock. I don't like a lot of little rock because.","Ok, todo empezó, sabes, siempre empieza con, puede que haya algo de mierda de raperos en Atlanta como patrullando o lo que sea, no sabes qué diablos está pasando. Y entonces soy como un niño entonces era como, oh casamigos es la mierda. Como Castlevania tiene como una tensión tan mucha aditivos y como azúcar y cosas así. Y esto vino a colación porque estaba como, no podía encontrar una bebida, como, tal vez solo debería dejar de beber cuanto más viejo me hago, ya sabes, ahora estoy en mis 30 y tantos, y estaba como, simplemente como, no me recupero bien, y estoy como, estoy como, qué es mi bebida y sería como, solo quiero lo que como, cómo James Bond tiene su bebida un martini o lo que sea. Solo quiero una bebida que consiga cuando salgo, que no me vaya a joder. Y terminó siendo tequila. Así que ahora pero entonces estaba haciendo Casamigos y todavía me sentía mal o no enfermo pero como con resaca y estaba como, oh, solo azúcar allí. Así que entonces ahora estamos en donde estoy ahora es Don Julio es bastante bueno, cada bar lo tiene más o menos. Luego conseguimos Fortaleza, que es increíble. Y este llamado Ojo, Tequila Ojo, que es mi tequila favorito de todos los tiempos, me encanta ese, amo ese es tan suave y simplemente sí, solo bebo ya sea puro o con una gran piedra, si tienen la gran piedra. Algunos lugares tendrán una gran piedra, me gusta la gran piedra. No me gusta mucho la piedrecita porque."
"Ice, without that craft ice, it's gonna dilute your  chill.","Hielo, sin ese hielo artesanal, va a diluir tu frescura."
It wet.,Se moja.
"Water down, you're not gonna get the properties of the Ojo.","Se diluye, no vas a obtener las propiedades del Ojo."
"It goes from Ojo to uno, a wave of like it's it's all stuff. I don't tell people I like because also not working right now. So I shouldn't be doing any of this. But going back to highly sensitive thing. I really just don't like ice and my drink like a little a lot of ice because it's my teeth, it makes my mouth sensitive. I don't like the way it feels like, like I have to drink with a straw. I think that's the HSP me, or do you feel that way to do like, drinking from cups with a bunch of?","Pasa de Ojo a uno, una ola de como es todo su asunto. No le digo a la gente que me gusta porque tampoco estoy trabajando ahora mismo. Así que no debería estar haciendo nada de esto. Pero volviendo a lo de ser muy sensible. Realmente simplemente no me gusta el hielo en mi bebida como mucho hielo porque es mis dientes, me hace la boca sensible. No me gusta la sensación que tiene, como que tengo que beber con una pajita. Creo que eso es el HSP en mí, o ¿sientes así también para beber, como beber de tazas con un montón de?"
"No, I'm not, it's clumsy.","No, no lo estoy, es incómodo."
You don't like it?,¿No te gusta?
Wow.,Guau.
Look.,Mira.
"Yeah, all the ice comes history of the gum, your gums and stuff. I don't like that unless it's a big rock.","Sí, toda la historia del hielo viene de tus encías y esas cosas. No me gusta eso a menos que sea una gran piedra."
"It's unpredictable. I'm there with you. I'd also teeth. Teeth are important as we get older, again, we're dropping the lines. Now I'm just cooling off all the live. As you get older, you got to protect your teeth. And so yeah, every dentist will tell you drink with a straw.","Es impredecible. Estoy contigo. Los dientes también son importantes a medida que envejecemos, de nuevo, estamos bajando las líneas. Ahora simplemente me estoy enfriando de todo lo en vivo. A medida que envejeces, tienes que proteger tus dientes. Y así que sí, cada dentista te dirá que bebas con una pajita."
"Oh, really? All right so now I don't feel as bad because I always I feel like they always look at me funny when I ask first because it seems like I mean, I get that not in the environment says but it just I think it's like a masculinity thing going on where they're like, I'm like gonna have a straw please, and they always look at me like, why?","Oh, ¿en serio? Bien ahora no me siento tan mal porque siempre siento que siempre me miran raro cuando pregunto primero porque parece que quiero decir, entiendo que no en el entorno dice pero solo creo que es como una cosa de masculinidad que está pasando donde ellos están como, quiero tener una pajita por favor, y siempre me miran como, ¿por qué?"
"Well, that, well, I think we need to I mean, I think we need to put this on the list for therapy. Let's put the straw let's put it on, and maybe it's later, maybe top of my list.","Bueno, eso, bueno, creo que necesitamos quiero decir, creo que necesitamos poner esto en la lista para terapia. Pongamos la pajita pongámosla, y tal vez es más tarde, tal vez en la parte superior de mi lista."
"Same for me. What's your drink of choice, Ku?","Lo mismo para mí. ¿Cuál es tu bebida de elección, Ku?"
"Because I'll be at a bar with the homies like, like Carl and all my homies and they all they all drink and they drink straight from the glass. And then I'm over here and like sipping on the straw. And I'm like, I'm just trying to protect my teeth right here. Okay, so there's one more tequila really just discovered that I'm liking now. Oh class, this class Class A class, but that that's one I love I dragged that on my album release party. I just drank that whole I drink that whole bottle which is crazy. And I felt nothing. I woke up great, which is not normal for me so I was like, it does seem like the higher quality tequila, the better for my body it is or whatever I'm responding to it better.","Porque estaré en un bar con los colegas como, como Carl y todos mis colegas y todos ellos beben y beben directamente del vaso. Y luego estoy aquí como sorbiendo en la pajita. Y estoy como, solo trato de proteger mis dientes aquí. Vale, así que hay un tequila más que realmente acabo de descubrir que me está gustando ahora. Oh clase, esta clase Clase A clase, pero esa es la que amo Arrastré eso en mi fiesta de lanzamiento del álbum. Simplemente bebí esa botella entera que es una locura. Y no sentí nada. Me desperté genial, lo cual no es normal para mí, así que era como, parece que cuanto mayor es la calidad del tequila, mejor para mi cuerpo o lo que sea a lo que estoy respondiendo mejor."
I do like the tequila and also to kilo plus a little bit of mushroom chocolate. And that'll take me in the perfect party mood. And I will not be hungover the next day.,Me gusta el tequila y también el tequila más un poco de chocolate de hongos. Y eso me llevará al estado de ánimo de fiesta perfecto. Y no tendré resaca al día siguiente.
That sounds really fun. A little mushroom and.,Eso suena muy divertido. Un poco de hongos y.
"It's a little bit a little mushroom instant tequila, little umami with my Agave.",Es un poco como una pequeña infusión de hongos instantáneos y un poco de umami con mi Agave.
What is that personality? I'm just curious that comes out. I love it. Love more I don't drink and so often which is a shame people don't drink around me. I prefer it when people are drunk around me. It's much more fun for me. But I don't get to see everybody's you know what I mean? Agave mushroom personalities as much so who what what's what's your personality?,¿Qué personalidad es esa? Tengo curiosidad por eso que sale. Me encanta. Amo más No bebo y así a menudo lo cual es una lástima la gente no bebe a mi alrededor. Lo prefiero cuando la gente está borracha a mi alrededor. Es mucho más divertido para mí. Pero no llego a ver a todos ustedes saben a qué me refiero? ¿Personalidad de Agave con hongos? Pero es mucho más divertido para mí pero no llego a ver a todos ¿qué personalidad es?
"Yeah, so this is going to fuel going to the club. That's me and that's what is being asked of me because I normally go to bed and try to be in bed by 11 but that's not what's gonna happen and Minami for Miami Beach pride. So when I'm being called to do for the people is to give life of the part, to give classy ratchet that deteriorates. Yes ratchet, and that slides down, but everybody knows it's gonna happen. And we're all like we're just waiting for the inevitable but we need to be at a high frequency to.","Sí, esto va a alimentar el ir al club. Eso soy yo y eso es lo que se me está pidiendo porque normalmente voy a la cama y trato de estar en la cama a las 11 pero eso no es lo que va a pasar y Minami para el orgullo de Miami Beach. Así que cuando me llaman a hacer por la gente es dar vida a la parte, dar vida al ratchet con clase que se deteriora. Sí, ratchet, y eso se desliza hacia abajo, pero todos saben que va a suceder. Y todos estamos como esperando lo inevitable pero necesitamos estar a una alta frecuencia."
"Stop man we're so similar, I that's exactly how I would I am yeah.","Parecemos tener mucho en común, eso es exactamente lo que yo haría, sí."
"Yeah, Lamar would what's your, what's your.","Sí, Lamar, ¿cuál es lo tuyo?"
"Exactly Kulap, like I go I start really like clap oh you said classy,","Exactamente, Kulap, como empiezo realmente con energía, tú dijiste con clase,"
"Classy ratchet, you know.","Con clase pero ratchet, ya sabes."
"Classy ratchet. I'm like, yo, let's get the Viet let's get the booth. Let's you know let's let's get settled down. Everyone makes sure they even a glass of wine to start maybe like a glass of champagne to start off, and then we hit the tequila. And then by the end of the night, I'm just like, I got my shirt off.","Con clase pero ratchet. Estoy como, vamos, consigamos el Viet, consigamos el reservado. Vamos a acomodarnos. Todos se aseguran de tener una copa de vino para empezar, tal vez una copa de champán para empezar, y luego vamos al tequila. Y al final de la noche, estoy como, me he quitado la camisa."
"Bottoms off, shirts off.","Abajo los pantalones, fuera las camisas."
"Yeah, we poppin bottles. I'm using I'm also the person who's buying ship for everyone like stranger like yo, yo, I want to drink I want to take a shot, I'm just like doing that, and then it's just like a completely different person. I wonder if our rachet is looking like, like my ratchet looks like, I'm trying to think of an Atlanta rapper. But yeah, like, like Jermaine Dupri or something. That's like, that's what I've been covering oh, I feel like.","Sí, estamos abriendo botellas. También soy la persona que compra bebidas para todos, como un desconocido, como, yo, yo, quiero beber, quiero tomar un trago, estoy haciendo eso, y entonces es como convertirse en una persona completamente diferente. Me pregunto si nuestro ratchet parece, como parece mi ratchet, estoy tratando de pensar en un rapero de Atlanta. Pero sí, como, como Jermaine Dupri o algo así. Eso es como lo que he estado cubriendo, siento."
"I think they would go well together. If not the same, I feel like they would run they would it would be like, yeah, there would be cousins, they would think it would be in the same VIP. We would be like, you know, it's not just about us. It's about everybody's experience. I believe that as well.","Creo que irían bien juntos. Si no son iguales, siento que correrían, sería como, sí, serían como primos, pensarían que estarían en el mismo VIP. Seríamos como, ya sabes, no es solo acerca de nosotros. Es sobre la experiencia de todos. También creo eso."
"Yeah, I bet, it's like we're it's like I'm not having a good time, unless everyone is having a good time. You know, it's like, it's kind of like my Luther King said, you know, we're not we can't survive, if it's just us. It has to be everybody. We have to have justice for everyone.","Sí, apuesto, es como si no me lo paso bien a menos que todos se lo estén pasando bien. Sabes, es como, es como dijo mi Luther King, sabes, no podemos sobrevivir, si es solo nosotros. Tiene que ser todos. Tenemos que tener justicia para todos."
And that is why we still honor the great king.,Y es por eso que todavía honramos al gran rey.
Yeah.,Sí.
You know.,Ya sabes.
"If I'm gonna turn up if I'm turning up with some shots, I want everyone at the bars right this shots. All right, I'm silly today sorry, yeah.","Si voy a salir de fiesta si voy a salir con unos tragos, quiero que todos en los bares tomen estos tragos. Vale, estoy tonto hoy, lo siento, sí."
"No, no apologies.","No, no hay disculpas."
I love being your crack human. Can I always be your first human of the day is amazing.,Me encanta ser tu persona de crack. ¿Puedo ser siempre tu primer humano del día? Es increíble.
"I just imagine that you have this cat. You have a cat spray, just like put it in the cart, like I that's how I imagine.","Solo imagino que tienes este gato. Tienes un spray para gatos, solo como ponerlo en el carrito, así es como lo imagino."
"Look, Tiffany, can we cut that as a clip from now on that we would Lamar's voice saying put it in the cart.","Mira, Tiffany, ¿podemos cortar eso como un clip de ahora en adelante para que podamos escuchar la voz de Lamar diciendo ""ponlo en el carrito""?"
"Here we gotta get it clean, are you ready?","Aquí tenemos que limpiarlo, ¿estás listo?"
"Okay, go.","Vale, vamos."
Put it in the cart.,Ponlo en el carrito.
Let's talk about things you're removing from carts.,Hablemos de las cosas que estás sacando de los carritos.
"Oh, yeah cool.","Oh, genial."
"And I want to know, why are you removing? We chopped specifically, overcomplicated?","Y quiero saber, ¿por qué estás quitando? Cortamos específicamente, ¿demasiado complicado?"
What is that?,¿Qué es eso?
"Oh, I don't like okay, there's two way shots by my house. The one I used to go is just like a kind of a hole in the wall like low key spot. You just go get the weed and get out of there. And like there's one by my house called the set, right? And it's like, it's like so over the top. Like, it's like it wants you to be like, like, you feel like you're in a movie set. And then like you go in and it's like and like, yeah.","Oh, no me gusta, está bien, hay dos tiendas cerca de mi casa. La que solía ir es como una especie de hoyo en la pared, un lugar discreto. Simplemente vas, consigues la marihuana y sales de allí. Y como hay uno cerca de mi casa llamado el set, ¿verdad? Y es como, es como tan exagerado. Es como si quisiera que te sintieras como, como si estuvieras en un set de película. Y luego entras y es como y como, sí."
"Wow, I didn't know that this exists the set, I now I get it.","Vaya, no sabía que esto existía el set, ahora lo entiendo."
"Yeah, it's becoming like, it's just not fun to buy weed this way, that's not really on game. Fully to like, like the like, at the end. When you go to the register it says you're all set. Like it shouldn't say like, that's a wrap.","Sí, se está volviendo como, simplemente no es divertido comprar marihuana de esta manera, eso no está realmente en juego. Completamente como, al final. Cuando vas a la caja dice que estás todo listo. Como no debería decir como, eso es todo."
"Yeah, one metaphor. You there metaphors and it's.","Sí, una metáfora. Estás allí con las metáforas y es."
"Yeah, cuz then what does anything mean, you know, exactly. Set match point.","Sí, porque entonces ¿qué significa algo, sabes, exactamente? Punto de partido."
"It doesn't make the shopping experience better, it just feels like almost like.","No mejora la experiencia de compra, se siente como casi como."
"It's confusing a little, and makes you scratch your head.",Es confuso un poco y te hace rascarte la cabeza.
"And then you don't know where anything is. And it's just big, I'd rather just go to one where it's like just helped me get the weed and and get out of there you know, I mean, like, I don't want to spend a lot of time here. It doesn't really the people who are creating it, smoke weed. Like, it feels like removed from the experience of smoking weed. It doesn't feel like they're like connecting to the soul of the weed head you know, so, but that's a very.","Y luego no sabes dónde está nada. Y es solo grande, preferiría ir a uno donde es como simplemente ayúdame a conseguir la marihuana y salir de allí sabes, quiero decir, como, no quiero pasar mucho tiempo aquí. Realmente no son las personas que la están creando, fumando marihuana. Como, se siente como si estuviera desconectado de la experiencia de fumar marihuana. No se siente como si realmente estuvieran conectando con el alma del fumador de marihuana, sabes, pero eso es muy."
That's an HS POV ,Eso es una perspectiva de alguien muy sensible.
I like that. That's an HSP POV.,Me gusta eso. Es una perspectiva de una persona altamente sensible (HSP).
"And there's always an HSP POV to everything in life, right?","Y siempre hay una perspectiva de HSP para todo en la vida, ¿verdad?"
My typical.,Mi típico.
"Wow, wait Lamarr is this you know, like social media bit and said like Bill Maher's new rules, you're like ","Wow, espera, Lamarr, esto es como saber de ti, como un poco de redes sociales y dijiste como las nuevas reglas de Bill Maher, eres como..."
"Yeah, that's an HSP POV no ice, no ice to drink. Straws only HSP POV I need that thick. I didn't, I didn't fit candles not the long candles HSP POV.","Sí, esa es una perspectiva de HSP, no hielo, no hielo para beber. Solo pajitas gruesas necesito eso. No encajaba, no las velas largas de HSP."
Taper freak me.,Me pone nervioso.
"I need clothing that I need any clothing that fits me HSP all right, but honestly, I joined Tik Tok a couple weeks ago, and I have no content so this might be perfect for that.","Necesito ropa que me quede bien todo HSP, pero honestamente, me uní a Tik Tok hace un par de semanas, y no tengo contenido, así que esto podría ser perfecto para eso."
Anything this appearance has been a real workout for us all.,Cualquier cosa en esta aparición ha sido un verdadero esfuerzo para todos nosotros.
"Yeah, I love that and that helped promote the album was great. Yesterday, my manager I think.","Sí, me encanta eso y eso ayudó a promocionar el álbum fue genial. Ayer, mi gerente, creo."
Oh Su.,Oh Su.
"I mean, I think all I have no idea why I only yes, exactly. I just want to be your your auntie and the first human, I have no interest in managing anything other than everything.","Quiero decir, creo que no tengo idea de por qué solo sí, exactamente. Solo quiero ser tu tía y el primer humano, no tengo interés en manejar nada más que todo."
"Yeah, we just want to give our opinions with this the sort of the freedom of not having really any continence.","Sí, solo queremos dar nuestras opiniones con la libertad de no tener realmente ninguna continencia."
Or factual evidence backing up.,O pruebas factuales que lo respalden.
"No, there's like, it's like, no follow up it is it's.","No, es como, no hay seguimiento es eso."
No zero.,"No, cero."
"After we hit me up is like you should take this vitamin, but then, you know, she'll never follow up to see if I actually.","Después de que me contactaran es como deberías tomar esta vitamina, pero luego, ya sabes, ella nunca hará seguimiento para ver si realmente."
"We have it's on the call only goes one way. You know, we have very specific specific communication devices goes out outgoing calls only.","Tenemos como que es solo llamadas de salida. Sabes, tenemos comunicación muy específica solo salidas."
"Before we let you leave, you are also removing from cart air, is it Airbnbs or Airbnbs? Or Airbnbs?","Antes de dejarte ir, también estás quitando del carrito el aire, ¿es Airbnbs o Airbnbs? ¿O Airbnbs?"
Airbnbs my favorite topic go.,Airbnbs mi tema favorito.
"I just don't like them anymore. They I feel like something happened. Whatever the whatever this sort of, like cache nature I had when we when they first started and was cool. That's just gone now, it's just like I'm in someone's house. It just feels weird, and then also, I feel like a lot of Airbnbs and maybe I'm a part of the problem here, because I'm just a people pleaser, and I always get five stars, but like, I feel like they get really aggressive after you stay there like please review like they're like, and like let's say it was fine, like it wasn't amazing, everything, it was just a fine thing. But then they're hitting me up like you got to review he got to review a key please, and then I just like end up giving him five stars, and I think everyone's doing that and now like the rating system is kind of not working as well because you're like, oh, I go to I cuz I always look at reviews before I go. And they're just never good, the never as good as as it's saying online, I think is in conjunction with me re falling in love with hotels again. And like cool like artsy hotels like the Ace Hotel in Palm Springs, that's my favorite. The lines getting back up and my hair and alive, the other girls call it. All right, I'll tell you if I was Atlanta, I'd be married by now. But y'all feel me on Airbnb thing, like I think.","Simplemente ya no me gustan más. Siento que algo pasó. Sea lo que sea esta especie de, como naturaleza caché que tenía cuando comenzaron y era genial. Eso simplemente se ha ido ahora, es como que estoy en la casa de alguien. Simplemente se siente extraño, y además, siento que muchos Airbnbs y tal vez soy parte del problema aquí, porque solo quiero complacer a la gente, y siempre obtengo cinco estrellas, pero como, siento que se vuelven muy agresivos después de que te quedas ahí como por favor deja una reseña como están como, y como digamos que estaba bien, como no fue increíble, todo, fue solo algo normal. Pero luego me están bombardeando como tienes que dejar una reseña tienes que reseñar una llave por favor, y luego termino dándoles cinco estrellas, y creo que todos están haciendo eso y ahora como que el sistema de calificación no está funcionando bien porque es como, oh, voy a porque siempre miro reseñas antes de ir. Y nunca son tan buenas como dicen en línea, creo que está en conjunto conmigo volviéndome a enamorar de los hoteles de nuevo. Y como geniales hoteles con onda como el Ace Hotel en Palm Springs, ese es mi favorito. Las líneas se vuelven a llenar y mi cabello y vida, las otras chicas lo llaman así. Vale, os diré si fuera Atlanta, estaría casado ahora. Pero todos sienten lo mismo sobre lo de Airbnb, creo."
"I feel more bad than the weed thing, yeah.","Me siento peor que lo de la marihuana, sí."
"I think to, it goes back to your thing about customer service. And and you get to a certain point in life where you're just priorities change you know, like, I think when you're younger and you're doing an Airbnb to save money, I get it. You know what I mean? Like, there's a lot of reasons that that works or you get to a certain point you have, maybe you have kids that you have to take care of all of these things, and suddenly, your priorities are different. You need customer service. I have had such horror stories with Airbnb, especially with kids, they have zero customer service. In the end, you really don't have that much recourse when you walk into a place and you're like, oh, no, this is this is a crime scene. I can't see here, and I've just got off a flight, it's 2am, where the hell am I supposed to go?","Creo que, vuelve a tu tema sobre el servicio al cliente. Y llegas a cierto punto en la vida donde tus prioridades cambian, sabes, como, creo que cuando eres joven y haces un Airbnb para ahorrar dinero, lo entiendo. ¿Sabes qué quiero decir? Como, hay muchas razones por las que eso funciona o llegas a un punto en el que tienes, tal vez tienes hijos que tienes que cuidar de todas estas cosas, y de repente, tus prioridades son diferentes. Necesitas servicio al cliente. He tenido historias de terror con Airbnb, especialmente con niños, no tienen servicio al cliente. Al final, realmente no tienes mucho recurso cuando entras en un lugar y piensas, oh, no, esto es una escena de crimen. No puedo ver aquí, y acabo de bajar de un vuelo, son las 2 am, ¿dónde demonios se supone que debo ir?"
"I'm not making this up, there was an entire family living under the house like, like, it was like I rent this Airbnb in Malibu. I walk I don't know, what was it, like, maybe it gave me chills like because I walked out. It was a very beautiful house because on the cliff in the hills and in Malibu, I walked down because I wanted to hike and go see the nature and stuff. And I look over and there's just a guy with his shirt off like eating soup on the porch. And I'm like, who the fuck is that? Like? So then I hit up the ladies, I'm like, who is that? And she's like, they take care of the grounds or whatever. And I'm like, no, this it was like a full last family. Like this was not they were not working, it was like it was like it was like a father a son, and then we can hear them arguing in the middle of the night, they were like fighting with each other. I mean, they didn't come into the house, but they definitely were like, like, you know, living like like habitat.","No me estoy inventando esto, había una familia entera viviendo debajo de la casa como, como, era como si alquilé este Airbnb en Malibú. Caminé no sé, qué era, tal vez me dio escalofríos porque caminé hacia afuera. Era una casa muy hermosa porque estaba en el acantilado en las colinas y en Malibú, bajé porque quería hacer senderismo y ver la naturaleza y esas cosas. Y miro y hay solo un tipo con su camisa quitada comiendo sopa en el porche. Y estoy como, ¿quién demonios es ese? ¿Como? Así que entonces le escribí a las señoras, estoy como, ¿quién es ese? Y ella está como, ellos cuidan el terreno o lo que sea. Y yo estoy como, no, esto era como una familia completa. Como que no estaban trabajando, era como si fuera como un padre un hijo, y luego podemos escucharlos discutiendo en medio de la noche, estaban como peleando entre ellos. Quiero decir, no entraron a la casa, pero definitivamente estaban como, como, sabes, viviendo como en un hábitat."
"No, and that's not what you want when you're on vacation.","No, y eso no es lo que quieres cuando estás de vacaciones."
You're working ,Estás trabajando
It was crazy.,Fue una locura.
"Lamar thank you so much for coming on the show. Highly Sensitive Person is available to stream now you can follow Lamar on Instagram at Prophmatic that's P R O P H M A T I C, well what song should we leave the people with?","Lamar, muchas gracias por venir al programa. Highly Sensitive Person está disponible para transmitir ahora puedes seguir a Lamar en Instagram en Prophmatic eso es P R O P H M A T I C, bueno ¿qué canción deberíamos dejar a la gente?"
"Okay, let's play a song called thinking about you so it's a little more sensitive.","Vale, pongamos una canción llamada pensando en ti, es un poco más sensible."
"Lines are lining up Lamar, lines are lining up.","Las líneas se están llenando Lamar, las líneas se están llenando."
"Yeah, let's go I ain't afraid of commitment I just don't like to set up. I'm an open book ask me anything but don't metal. My brains like wind chimes always talking never said oh yeah, I'll put you in that house at Gucci like you Jared Leto. Miss your style miss your humor Michelle Alex.","Sí, vamos no tengo miedo al compromiso simplemente no me gusta preparar. Soy un libro abierto pregúntame cualquier cosa pero no te metas. Mi cerebro como campanillas de viento siempre hablando nunca dicho oh sí, te pondré en esa casa en Gucci como tú Jared Leto. Extraño tu estilo extraño tu humor Michelle Alex."
