Original,gpt4
"6. In terms of bars, some of the oldest ones are The Formosa and The Trocadero, which are from the 1920s. I would also mention the Comedy Store, which has been around since the 1920s, back when it was Ciro’s. There are lots of historic places on Sunset Boulevard, and old buildings that you wouldn't even notice are old, like the Gil Turner's, for example, the liquor store on the corner.","6. En términos de bares, algunos de los más antiguos son The Formosa y The Trocadero, que son de la década de 1920. También mencionaría el Comedy Store, que ha estado desde los años 20, cuando era Ciro's. Hay muchos lugares históricos en Sunset Boulevard, y edificios antiguos que no notarías que son antiguos, como Gil Turner's, por ejemplo, la licorería en la esquina."
"7. Yes, on Sunset Boulevard.","7. Sí, en Sunset Boulevard."
"8. There are quite a few cool places like old dive bars. There was a place near where Robert F. Kennedy was shot, called The HMS Bounty. It's one of the oldest bars near Cape Town. It’s a really cool place, and then downtown there's Philippe's and a lot of cool places. I try to visit Langer's as well, which is an old-school deli.","8. Hay bastantes lugares geniales como bares antiguos. Había un lugar cerca de donde le dispararon a Robert F. Kennedy, llamado The HMS Bounty. Es uno de los bares más antiguos cerca de Cape Town. Es un lugar realmente genial, y luego en el centro está Philippe's y muchos lugares interesantes. También trato de visitar Langer's, que es un deli de la vieja escuela."
"9. Oh my God, this is the best answer ever given on this podcast.","9. Oh Dios mío, esta es la mejor respuesta que se ha dado en este podcast."
"10. Wow, thank you. I'm Angelina, proud Angelina and a historic preservation Commissioner for West Hollywood.","10. Guau, gracias. Soy Angelina, una Angelina orgullosa y Comisionada de Preservación Histórica de West Hollywood."
"11. That’s right, very invested in preserving old Hollywood.","11. Así es, muy comprometida con la preservación del viejo Hollywood."
"12. I love it. There is so much, even just like Du-par's at The Grove. That old Farmers Market.","1. Me encanta. Hay tanto, incluso lugares como Du-par's en The Grove. Ese antiguo Farmers Market."
"13. Absolutely, Du-par's is like a place frozen in time, it still has those maroon booths. And the Farmers Market itself would be equally as good.","2. Absolutamente, Du-par's es como un lugar detenido en el tiempo, todavía tiene esas cabinas granates. Y el Farmers Market en sí sería igualmente bueno."
"14. Yeah, Bob's donuts. Well, we watched Bosch or I was away and Rory watched Bosch. I had to watch it because I needed something good, and dads love Bosch. But Rory, when he moved out here, I was then working out of town for like three months, and he watched Bosch and then went to all the LA places because it takes place in LA. He would say, this was the best, I went to so-and-so’s, the hole-in-the-wall where you get the best bagels in LA or whatever. And he would go to all those places like on a Bosch tour. Alright, what else?","3. Sí, las donas de Bob. Bueno, vimos Bosch o yo estaba fuera y Rory vio Bosch. Tenía que verlo porque necesitaba algo bueno, y a los papás les encanta Bosch. Pero Rory, cuando se mudó aquí, yo estaba trabajando fuera de la ciudad durante como tres meses, y él vio Bosch y luego fue a todos los lugares de LA porque sucede en LA. Decía, esto fue lo mejor, fui a tal lugar, un sitio escondido donde consigues los mejores bagels en LA o lo que sea. Y fue a todos esos lugares como en un tour de Bosch. Bueno, ¿qué más?"
"1. Hello, Sarah, my name is Yasmine, but everyone calls me Yas. I work for a beauty company in Canada that’s very popular in America, known for its black and white striped branding. I can’t say for certain if I can legally mention I worked there, but regardless, you were talking about a stamp eyeliner. The brand is called Kaja, and they make this really cute Stampee. You apply it to the corner of your eye to create a wing, and it's perfect, adorable, and all in one. It's from a Korean company called Kaja. They also make these really cute blushes that come in little compacts and bento box face products. They’re just adorable. Hope that helps. Love you, girl, you don’t need makeup anyway.","1. Hola, Sarah, mi nombre es Yasmine, pero todos me llaman Yas. Trabajo para una empresa de belleza en Canadá que es muy popular en América, conocida por su marca con rayas blancas y negras. No estoy segura si puedo mencionar legalmente que trabajé allí, pero de todos modos, estabas hablando sobre un delineador de sello. La marca se llama Kaja, y hacen este sello realmente lindo. Lo aplicas en la esquina de tu ojo para crear un ala, y es perfecto, adorable, y todo en uno. Es de una compañía coreana llamada Kaja. También hacen rubores muy lindos en compactos pequeños y productos de cara en caja bento. Son simplemente adorables. Espero que eso ayude. Te quiero, chica, de todos modos no necesitas maquillaje."
"2. I think I saw that, or did you send that to me? It creates the cat-eye corner, a little triangle, and then you fill in the rest. The part I struggle with is staying on the line above my eyelid and creating a thick line.","2. Creo que vi eso, ¿o me lo enviaste? Crea el triángulo del rabillo del ojo de gato, y luego rellenas el resto. La parte con la que lucho es mantenerme en la línea sobre mi párpado y hacer una línea gruesa."
"3. I mentioned on the last show that there was a stamp, and what you can do is apply a dark shadow for a slightly smoky effect and then finish with the stamp.","1. Mencioné en el último programa que había un sello, y lo que puedes hacer es aplicar una sombra oscura para un efecto ligeramente ahumado y luego terminar con el sello."
"4. What I started doing is using a dark shadow instead of a pencil, and if it gets a bit messy, I simply fix it with a Q-tip.","2. Lo que comencé a hacer es usar una sombra oscura en lugar de un lápiz, y si se ensucia un poco, simplemente lo arreglo con un Q-tip."
"5. Victoria Beckham’s Kajal, she has KAJAL liners. First of all, her makeup is amazing. Is it really?","3. Kajal de Victoria Beckham, ella tiene delineadores KAJAL. Primero que todo, su maquillaje es increíble. ¿De verdad?"
"6. Oh my gosh, it’s clean beauty, and the liners are incredible. She also has these cream shadows in a stick. I usually use a dark brown, but perhaps there’s an even darker one that could work for what you’re looking for.","4. Oh Dios mío, es belleza limpia, y los delineadores son increíbles. Ella también tiene estas sombras en crema en barra. Usualmente uso un marrón oscuro, pero quizás haya uno aún más oscuro que podría funcionar para lo que buscas."
"7. You use the dark brown to line your lips, don't you?","5. Usas el marrón oscuro para delinear tus labios, ¿verdad?"
"8. I actually use it under and over my eyes to enhance my green eyes, making the purples and reds pop.","6. De hecho, lo uso debajo y encima de mis ojos para realzar mis ojos verdes, haciendo que los morados y rojos resalten el verde."
9. How do you know so much about makeup?,7. ¿Cómo sabes tanto sobre maquillaje?
10. I’ve been passionate about makeup my entire life. I’m pretty good at it.,8. He estado apasionada por el maquillaje toda mi vida. Soy bastante buena en eso.
"11. Fun fact: Amy uses black eyeliner on her lips, and that’s her only lipstick.","9. Dato curioso: Amy usa delineador negro en sus labios, y ese es su único lápiz labial."
"12. Everyone in LA in the 90s did that, and it stuck with me. It looks great.","10. Todos en Los Ángeles en los 90 hacían eso, y a mí me quedó. Se ve genial."
13. No one can tell it’s black. It looks like a nice deep purple or something.,11. Nadie puede decir que es negro. Parece como un púrpura profundo o algo así.
14. I was shocked when you told and showed me. What else is new?,12. Me sorprendí cuando me lo dijiste y me mostraste. ¿Qué más hay de nuevo?
"15. Hey, Sarah. It’s Amber, your best friend from Sydney, Australia. This Saturday is the 46th annual Gay and Lesbian Mardi Gras in Sydney.","13. Hola, Sarah. Soy Amber, tu mejor amiga de Sídney, Australia. Este sábado es el 46º Mardi Gras anual Gay y Lésbico en Sídney."
16. Wow.,14. Guau.
"17. To celebrate, I just want to proclaim to the world that I am completely and utterly gay. I lived most of my life as a heterosexual woman, but in recent years, I’ve become more comfortable with identifying as pansexual, finding myself attracted to some women and non-binary individuals. Last year, in 2023, I finally took the leap to start dating women, and it has been the most beautiful and rewarding experience of my life. The connections and intimacy have been profound. So, if there's anyone out there who feels like I did, terrified, just go for it. Find that person you're attracted to and take the leap. What have you got to lose? Love you.","15. Para celebrar, solo quiero proclamar al mundo que soy completamente y absolutamente gay. Viví la mayor parte de mi vida como mujer heterosexual, pero en los últimos años, me he sentido más cómoda identificándome como pansexual, sintiéndome atraída por algunas mujeres y personas no binarias. El año pasado, en 2023, finalmente di el paso para comenzar a salir con mujeres, y ha sido la experiencia más hermosa y gratificante de mi vida. Las conexiones y la intimidad han sido profundas. Así que, si hay alguien allí fuera que se siente como yo me sentía, aterrorizada, solo hazlo. Encuentra a esa persona que te atrae y da el paso. ¿Qué tienes que perder? Te quiero."
