Original,gpt4
"Like gender dynamics in general. Like, how different is it? It might feel different for you to be engaging with a guy instead of a woman.","Como la dinámica de género en general. Como, ¿qué tan diferente es? Podría sentirse diferente para ti interactuar con un chico en lugar de una mujer."
Yeah. And it’ll be really interesting to see how that works out in person.,Sí. Y será realmente interesante ver cómo funciona eso en persona.
I’m glad that it’s in public. You tell me when you’re going to be there. And that you can let me know how it goes. You’re going to be great.,Me alegra que sea en público. Dime cuándo vas a estar allí. Y que me puedas decir cómo te fue. Vas a hacerlo genial.
"Hey, Jeffrey, thanks for getting on this call with me. I’m Jessica. I’m the show runner. How are you doing?","Hola, Jeffrey, gracias por unirte a esta llamada conmigo. Soy Jessica. Soy la directora del programa. ¿Cómo estás?"
"I’m good. Thanks, Jessica. A friend of mine put me in for an assistant gig in a TV writers room. And amazingly, I have gotten to the interview stage.","Estoy bien. Gracias, Jessica. Un amigo me recomendó para un puesto de asistente en la sala de guionistas de una serie de TV. Y sorprendentemente, he llegado a la etapa de entrevista."
Your resume has come to me and looks like you’ve been busy.,Tu currículum ha llegado a mí y parece que has estado ocupado.
"I wanted to be a TV writers as before, I wanted to be a comedian. But I put it on hold. I started doing stand-up and seeing them took off. And I can make my living doing it. Landing any job at all in a TV writers room would be the perfect way for me to step away from the college comedy circuit.","Antes quería ser guionista de televisión, quería ser comediante. Pero lo dejé en espera. Empecé a hacer stand-up y despegó. Y puedo ganarme la vida con ello. Conseguir cualquier trabajo en una sala de guionistas de TV sería la manera perfecta para mí de alejarme del circuito de comedia universitaria."
"And I just wanted to talk with you a little bit more about what you’ve what you’ve been up to why you think you’re a good fit here. And yeah, just tell me about yourself.","Y solo quería hablar un poco más contigo sobre lo que has estado haciendo y por qué crees que encajas bien aquí. Y sí, cuéntame sobre ti."
"Thank you so much. I really appreciate it. And yeah, I have been busy. I was a comedian for the past 10 years professionally on the college circuit.","Muchas gracias. Realmente lo aprecio. Y sí, he estado ocupado. He sido comediante profesionalmente en el circuito universitario durante los últimos 10 años."
"If you had to name one of your weaknesses, what would it be?","Si tuvieras que nombrar una de tus debilidades, ¿cuál sería?"
"One of my weaknesses right now would probably be inexperience. Well, I have worked a lot of admin jobs. I don’t know the ins and outs of TV writing, and there will be a touch of a learning curve. But I will tell you that I will read everything that comes my way. I will spend extra time on things. But that being said, I am coming in a bit green. So you know, I don’t know something that someone else might already know. I believe you can create your own reality. But the reason I believe that is because I work really hard. I wake up super early. I stay up late. I make time for things that matter and I set myself deadlines. Just what to do.","Una de mis debilidades ahora probablemente sería la falta de experiencia. Bueno, he trabajado en muchos trabajos administrativos. No conozco los detalles de la escritura de guiones de TV, y habrá una curva de aprendizaje. Pero te diré que leeré todo lo que llegue a mis manos. Dedicaré tiempo extra a las cosas. Dicho esto, estoy empezando con poca experiencia. Así que sabes, puede que no sepa algo que alguien más ya podría saber. Creo que puedes crear tu propia realidad. Pero la razón por la que creo eso es porque trabajo muy duro. Me levanto muy temprano. Me acuesto tarde. Hago tiempo para las cosas que importan y me pongo plazos. Simplemente qué hacer."
"Well, thank you so much. I guess what I need to know from you is what your availability looks like I’m seeing a handful more people for the position. But if we get back in touch with you within a week, is that okay for you?","Bueno, muchas gracias. Supongo que lo que necesito saber de ti es cómo se ve tu disponibilidad, ya que estoy viendo a algunas personas más para el puesto. Pero si nos ponemos en contacto contigo dentro de una semana, ¿estarías bien con eso?"
Absolutely. My availability is 100% I am game and you have me as much as you want or need me. I thought that interview went super well. But it might just be me because I want this so badly. Everything’s very competitive. So I honestly have no idea.,"Absolutamente. Mi disponibilidad es del 100%, estoy listo y me tienes tanto como quieras o necesites. Creo que la entrevista fue muy bien. Pero tal vez solo sea yo porque quiero esto tan desesperadamente. Todo es muy competitivo. Así que sinceramente no tengo idea."
Thank you so much. We’ll be in touch.,Muchas gracias. Nos pondremos en contacto.
"No, somebody else is showing up. I just got to the restaurant for our date. And I have my usual butterflies of course, but I’m really looking forward to connecting with somebody new. I’m going to wait just for a minute to see when he gets here. Okay, great. I’ll check back. Okay, thank you. Yeah, you know, I’ll have the, the Belgian wheat. And he should be here shortly. A pint please. Hey, how’s it going?","No, alguien más está llegando. Acabo de llegar al restaurante para nuestra cita. Y tengo mis mariposas habituales, por supuesto, pero realmente tengo ganas de conectar con alguien nuevo. Voy a esperar solo un minuto para ver cuándo llega. Vale, genial. Revisaré de nuevo. Vale, gracias. Sí, sabes, tomaré la cerveza de trigo belga. Y él debería estar aquí pronto. Una pinta, por favor. Hola, ¿cómo va todo?"
"Hey, it’s going okay. Did you get your drink?","Hola, va bien. ¿Recibiste tu bebida?"
So its been about 15 minutes. Is it too soon to text him like I don’t want to be clingy or annoying.,Han pasado unos 15 minutos. ¿Es demasiado pronto para enviarle un mensaje? No quiero ser pesada o molesta.
"Of he hasn’t checked in with you to say, hey, I’m running late or something came up or I would say wait a little bit longer. It’s only been 15 minutes. Traffic can be wonky. Like give it a little bit of time.","Si él no se ha comunicado contigo para decir, oye, voy retrasado o algo surgió, yo diría que esperes un poco más. Solo han pasado 15 minutos. El tráfico puede ser complicado. Dale un poco de tiempo."
"Actually, can I have the check? Thank you. I am absolutely humiliated. I’ve been sitting at this table for 30 minutes. He’s obviously not coming. I’ve obviously been stood up. And this is just absolutely awful. Hey, so, I looked and he deleted the app or unmatched me or something like I have no way to get a hold of him. So I am just getting out of here.","De hecho, ¿puedo tener la cuenta? Gracias. Estoy absolutamente humillada. He estado sentada en esta mesa durante 30 minutos. Obviamente no va a venir. Obviamente me han plantado. Y esto es simplemente horrible. Oye, entonces, miré y él eliminó la aplicación o me desemparejó o algo así como que no tengo manera de contactarlo. Así que me voy de aquí."
"Oh, Chloe, I’m so sorry, what a dick.","Oh, Chloe, lo siento mucho, qué idiota."
"Like, I’m trying really hard to not let this get to me. But it’s kind of getting to me like, I think I had too high of expectations.","Como que estoy intentando muy duro no dejar que esto me afecte. Pero está empezando a afectarme, creo que tenía expectativas demasiado altas."
"Here’s the thing though, Chloe having an expectation that somebody is going to show up for a date you’ve scheduled is not too high of an expectation. Okay, so this is completely on him. And if he’s going to do something like this, then I’d rather you not date him because he’s a jerk.","Aquí está la cosa, Chloe, tener la expectativa de que alguien va a aparecer para una cita que has programado no es una expectativa demasiado alta. Vale, así que esto es completamente culpa de él. Y si va a hacer algo así, entonces prefiero que no salgas con él porque es un patán."
"I just need to kind of reset. I wish I was there. Talk crap about this jerk. You need to come back and visit me. Thanks, Emily.","Solo necesito una especie de reinicio. Ojalá estuviera ahí. Hablar mal de este idiota. Necesitas venir a visitarme. Gracias, Emily."
I’ll talk to you soon.,Hablaremos pronto.
"Hey Jeffrey, it’s Monica. How are ya?","Hola Jeffrey, soy Mónica. ¿Cómo estás?"
I’m good. What’s the word?,Estoy bien. ¿Qué noticias hay?
"You know, I just had a couple of dates. I’m gonna run past you. Do you have a minute?","Sabes, acabo de tener un par de citas. Quiero consultarte algo. ¿Tienes un minuto?"
"Yeah, let me just pull up my calendar real quick. Okay, great. Okay, Monica is with one of the college agencies who kind of puts me out for college shows. And I didn’t expect for her to call immediately after I got back.","Sí, déjame abrir mi calendario rápido. Vale, genial. Ok, Mónica es de una de las agencias universitarias que me consigue shows en universidades. Y no esperaba que ella llamara justo después de que regresé."
"So looking at block booking, three dates, thinking, right now that’s looking like the 15, 16, 17. Not a weekend’s not inclusive. Because one of them wants to do a training. So there’ll be a second day, which you know, is double price.","Así que mirando la reserva en bloque, tres fechas, pensando, ahora parece que serán el 15, 16, 17. No incluye fines de semana. Porque uno de ellos quiere hacer una capacitación. Así que habrá un segundo día, que ya sabes, es doble precio."
"Yeah. The problem is, I don’t really know my schedule. Like, do you know if any of them has any flexibility like to do just weekends?","Sí. El problema es que realmente no conozco mi horario. Como, ¿sabes si alguno de ellos tiene alguna flexibilidad como para hacer solo fines de semana?"
I can check with them. But I don’t think so.,Puedo consultar con ellos. Pero no creo que sí.
"I’m still waiting to hear back from Jessica, about the possible assistance position. And so saying yes to the college gigs could jeopardize that because I would need to start that immediately. The problem was saying no, right now is that then they don’t want to book you anymore. And so then, before you know it, you don’t get any phone calls. So I’m choosing my words very carefully here. But I’m also scared. Okay, let me check with everything. And I’ll get right back to you. […]","Todavía estoy esperando respuesta de Jessica, sobre el posible puesto de asistente. Y entonces decir sí a los shows universitarios podría poner eso en peligro porque necesitaría comenzar eso inmediatamente. El problema de decir no, ahora mismo es que entonces ellos no quieren contratarte más. Y entonces, antes de que te des cuenta, no recibes más llamadas telefónicas. Así que estoy eligiendo mis palabras muy cuidadosamente aquí. Pero también estoy asustado. Ok, déjame verificar todo. Y te responderé enseguida. […]"
It’s been pretty good.,Ha estado bastante bien.
"So, you didn’t fly this morning, huh?","Entonces, no volaste esta mañana, ¿eh?"
"I didn’t, no, the winds are too strong.","No, no lo hice, los vientos son demasiado fuertes."
"I miss you, baby. And I’m really proud of you. And I can’t believe how crazy your schedule is going to be and how many hours you’re going to be in the air.","Te extraño, cariño. Y estoy realmente orgulloso de ti. Y no puedo creer lo loco que va a ser tu horario y cuántas horas vas a estar en el aire."
"Yeah, if I can. As long as weather doesn’t bog us down, I’m gonna be getting like 24 hours a month of flight time.","Sí, si puedo. Mientras el clima no nos retrase, voy a lograr como 24 horas al mes de tiempo de vuelo."
"It’s amazing. Because that’s what I’m really missing him a lot right now. And I’m trying not to burden her with all of my work stuff. Because she has a lot of stuff going on too. And she’s in school. And it’s just, it’s just a lot. It is freaking wedding season. Oh my God. Have you not seen that everybody’s getting married right now? Actually, every single weekend, there’s a marriage. And they seem like they’re all gay. Do we only know gay people?","Es increíble. Porque realmente lo estoy extrañando mucho ahora mismo. Y estoy tratando de no agobiarla con todas mis cosas del trabajo. Porque ella también tiene muchas cosas pasando. Y está en la escuela. Y es simplemente, es mucho. Es la maldita temporada de bodas. Oh Dios mío. ¿No has visto que todo el mundo se está casando ahora? En realidad, cada fin de semana, hay una boda. Y parecen ser todas de gays. ¿Solo conocemos a personas gay?"
You only know gay people.,Solo conoces a personas gay.
"I think that might be the case. Is that or the only gay people I know that get married? Or maybe those are the only ones that catch my eye because they’re the only ones that are Instagrammable. I think the thing is, is that I’m in constant fear that you will propose to me.",Creo que ese podría ser el caso. O eso o las únicas personas gay que conozco que se casan. O tal vez esos son los únicos que me llaman la atención porque son los únicos que son instagramables. Creo que el problema es que tengo un miedo constante de que me propongas matrimonio.
It’s not a great fear to have in a relationship,No es un gran miedo que tener en una relación.
For a while you had that safe?,¿Por un tiempo tuviste esa caja fuerte?
"Well, you thought you had the money to just buy a ring and hide it. I don’t have the money to propose to you right now anyway. Like, I’m not going to pop a proposal right now because we both agreed it’s not the right time for it to happen.","Bueno, pensaste que tenías el dinero para simplemente comprar un anillo y esconderlo. De todas formas, ahora mismo no tengo dinero para proponerte matrimonio. Como que no voy a lanzar una propuesta ahora porque ambos acordamos que no es el momento adecuado para que suceda."
"for both me and Emma, we see our relationship as a priority. Like we see each other as each other’s forever person and is actively working towards her dream of being a helicopter pilot. But at the same time, she keeps our future in mind and makes it a priority. And I just want to make sure I’m always doing the same. And I really do want to marry you. And I want to make sure that that we don’t shortchange ourselves on a cool last wedding.","Para Emma y para mí, vemos nuestra relación como una prioridad. Como que nos vemos el uno al otro como la persona definitiva del otro y ella está trabajando activamente hacia su sueño de ser piloto de helicóptero. Pero al mismo tiempo, mantiene nuestro futuro en mente y lo hace una prioridad. Y solo quiero asegurarme de estar haciendo lo mismo siempre. Y realmente quiero casarme contigo. Y quiero asegurarme de que no nos escatimemos en una boda realmente genial."
"How would you propose though? I don’t know, like, what you would do?","¿Cómo propondrías matrimonio, sin embargo? No sé, como, ¿qué harías?"
"That I keep to myself, you will never know what I’m planning. I love you so much.","Eso me lo guardo para mí, nunca sabrás lo que estoy planeando. Te amo mucho."
I love you. I gotta go catch a flight. So I’ll talk to you later.,Te amo. Tengo que ir a coger un vuelo. Así que hablaremos luego.
"Hi, how are you?","Hola, ¿cómo estás?"
Great.,Genial.
"I’ve been pretty down since getting stood up, to be honest. And it’s getting really hard to continuously put myself out there and not have anything happen. Emily and I catch a phone call. Because we’ve been texting. And she’s been checking in on me, which I’m so appreciative of, but I just need to talk to her.","He estado bastante decaído desde que me plantaron, para ser honesto. Y está siendo realmente difícil seguir exponiéndome y que no pase nada. Emily y yo hemos tenido una llamada telefónica. Porque hemos estado enviando mensajes de texto. Y ella ha estado pendiente de mí, lo cual aprecio mucho, pero solo necesito hablar con ella."
"No, but really, I really want to hear the scoop. Any other blind dates?","No, pero en serio, realmente quiero saber los detalles. ¿Algún otro cita a ciegas?"
"No blind dates yet? I’ve started some cursory conversations on some of the apps, like, a couple people didn’t unmatch me immediately. So I’m like, you know, chatting with them a little bit.","¿Citas a ciegas aún? He empezado algunas conversaciones preliminares en algunas de las aplicaciones, como, un par de personas no me desemparejaron inmediatamente. Así que, sabes, estoy charlando un poco con ellos."
That makes me so sad is that some kind of?,"Lo que me entristece es que, ¿es algo así?"
"Yeah, when people read my profile, and see that I’m trans, they unmatch a lot, which is frustrating and makes me angry and kind of hurts.","Sí, cuando la gente lee mi perfil y ve que soy trans, muchos me eliminan, lo cual es frustrante, me enoja y duele un poco."
"I was very nervous to be on an app, because I’m a plus size woman, I was very concerned that no one was going to swipe for me. And so for me, like any angles, you know, I just am honest. And I say right off the bat in the bio, you know, plus size woman, bla bla bla bla bla. And so I know that whoever swipes on me isn’t going to be surprised or disappointed, be upfront about the thing that you’re most insecure about. And I feel like that’s sort of what you’ve done, like you put in your pile that you’re trans. You don’t hide that fact, you know?","Estaba muy nerviosa de estar en una aplicación porque soy una mujer de talla grande, estaba muy preocupada de que nadie deslizara por mí. Entonces, para mí, desde cualquier ángulo, sabes, simplemente soy honesta. Y lo digo de inmediato en la biografía, sabes, mujer de talla grande, bla bla bla bla bla. Así que sé que quien deslice por mí no se sorprenderá ni se decepcionará, sé sincera sobre lo que más te inseguriza. Y siento que eso es algo de lo que has hecho, como que pusiste en tu pila que eres trans. No escondes ese hecho, ¿sabes?"
"Yeah, and that is good advice. Like, it’s a lot easier for somebody to unmask me than it is to interact with them, or they just become a complete jerk. When like, when you’re dating and like using the apps, like what are some of the hurdles or obstacles or like, gee, that’s kind of effed up kind of moments.","Sí, y ese es un buen consejo. Como que es mucho más fácil que alguien me descarte que interactuar con ellos, o simplemente se convierten en un completo patán. Cuando, como, cuando estás saliendo y como usando las aplicaciones, como cuáles son algunos de los obstáculos o barreras o como, gee, eso es algo jodido."
"I mean, my situation is very unique in its own way. Like I’m jaded and very, very jaded about men, and about my experience, and some of the things that I had happen in my relationship that I just kind of thought were normal, but that I now know are not. I actually think that in some ways, there’s a lot of value and like entering the dating world, like you are without a ton of experience, because I feel like your expectations are realistic, at least not, you don’t have like, for example, a person that you’re comparing everybody to, I feel like you’re more of like an open book in the sense that you’re willing to kind of see where things go in a truly authentic way. Do you know what I mean?","Quiero decir, mi situación es muy única a su manera. Como que estoy desilusionada y muy, muy desilusionada de los hombres, y de mi experiencia, y de algunas de las cosas que me pasaron en mi relación que simplemente pensé que eran normales, pero que ahora sé que no lo son. En realidad, creo que en cierto modo, hay mucho valor y como entrar al mundo de las citas, como tú lo haces sin mucha experiencia, porque siento que tus expectativas son realistas, al menos no, no tienes como, por ejemplo, una persona con la que estás comparando a todos, siento que eres más como un libro abierto en el sentido de que estás dispuesto a ver a dónde van las cosas de una manera verdaderamente auténtica. ¿Sabes a qué me refiero?"
"Yeah, my, why you kind of call me out like that. No, that’s so legit. Like, I feel like you just saw into my soul. Like that’s like legit, I had never thought about that before.","Sí, mi, ¿por qué me llamas así? No, eso es tan legítimo. Como que siento que acabas de ver dentro de mi alma. Como que es legítimo, nunca había pensado en eso antes."
"And the fact that you’re at the point in your life, where you not only know who you are, but you’re accepting of it, and you’re starting to learn what it means to really like yourself. I think that’s when you start to attract other people who will like you too, you know, like, that’s sort of how that plays out. Because I can remember the difference and it makes me feel so warm in my heart and soul knowing that you are able to own who you are, but also that you are starting to like that person because I want I like you so much. I love you. I think you’re like one of the best people on this earth. And I want for you to see that so that other people when you’re dating them and you’re developing relationships with other people that they see that too, because you’re worth it, you know, and you’ve made a lot of progress. So I’m thrilled about it.","Y el hecho de que estés en el punto de tu vida en el que no solo sabes quién eres, sino que lo aceptas y estás empezando a aprender lo que significa realmente gustarte. Creo que es entonces cuando comienzas a atraer a otras personas a quienes también les gustarás, sabes, como, eso es algo así como cómo se desarrolla. Porque puedo recordar la diferencia y me hace sentir tan cálido en mi corazón y alma saber que eres capaz de ser dueño de quién eres, pero también que estás empezando a gustarte esa persona porque quiero que me gustes mucho. Te amo. Creo que eres una de las mejores personas en esta tierra. Y quiero que tú veas eso para que otras personas cuando estés saliendo con ellas y desarrollando relaciones con otras personas también lo vean, porque lo vales, sabes, y has progresado mucho. Así que estoy emocionado por ello."
"Oh my god, that means the world to me, Emily, like some of the things you just said, like, you’re worth it. Like I didn’t believe that for so long. As you know. Emily has given me a lot to think about, especially when I’ve never thought of things that way before. And it’s really nice to have somebody to take the time to offer those thoughts to me, while still being compassionate about what happened. All right, well, I think I’m gonna get going because I have to call my mom shortly. I will text you in a little while.","Dios mío, eso significa el mundo para mí, Emily, como algunas de las cosas que acabas de decir, como, lo vales. Como que no lo creía durante tanto tiempo. Como sabes. Emily me ha dado mucho en qué pensar, especialmente cuando nunca había pensado en las cosas de esa manera antes. Y es realmente agradable tener a alguien que se tome el tiempo para ofrecerme esos pensamientos, mientras sigue siendo compasivo por lo que sucedió. Bueno, creo que me voy a ir porque tengo que llamar a mi madre en breve. Te enviaré un mensaje en un rato."
"Hello, this is my first voice memo on my new phone. It says my address. Okay, that’s creepy. I’m trying to be cheery because I got an email back from Jessica the showrunner this morning and I didn’t get the writers PA job. But that’s okay. I’m also currently emailing my agent Monica. And I’ve decided I’m turning down the college dates, even though she’s trying to book me out. So what’s probably going to happen now she’s probably going to stop reaching out to me for gigs. And now that’s okay, I’ve made peace with it, I’m gonna send my resume out everywhere I can. I’m gonna focus on writing, I’m gonna work on some, like, my original scripts, and I’ll keep submitting to things and eventually something’s gonna happen. Like, this is kind of that tipping point for me where I just have to make a choice. And I’m gonna go for it, even if it’s effing terrifying. Ah, I think what it is, is that, like, I go on the road, and I’m always waiting for like, something big to happen to pull me off. But I just have to make the decision for myself, I’m just going to take charge in and just do it and take the chance. That’s what I did with comedy to begin with. And then that’s what’s going to create the future that I want in my career, and, you know, with Emma, as far as the way I can reach people with my stand up, I’m definitely gonna miss that. But I know that with writing, I even have a chance to like, reach more people. And yeah, I don’t know. It’s scary. But that’s what life is. Like, you have to take a chance in order to get the things that really matter to you. And I mean, that’s how you grow and like become the person that you want to be.","Hola, este es mi primer mensaje de voz en mi nuevo teléfono. Dice mi dirección. Vale, eso es espeluznante. Estoy tratando de ser alegre porque recibí un correo de Jessica, la directora del programa, esta mañana y no conseguí el trabajo de PA de escritores. Pero está bien. También estoy enviando un correo electrónico a mi agente Mónica. Y he decidido que voy a rechazar las fechas de la universidad, aunque ella está tratando de reservarme. Así que lo que probablemente va a pasar ahora es que probablemente va a dejar de contactarme para espectáculos. Y ahora eso está bien, he hecho las paces con ello, voy a enviar mi currículum a todos lados donde pueda. Voy a concentrarme en escribir, voy a trabajar en algunos, como, mis guiones originales, y seguiré enviando cosas y eventualmente algo va a pasar. Como, este es como ese punto de inflexión para mí donde solo tengo que tomar una decisión. Y voy a ir por ello, incluso si es aterrador. Ah, creo que es eso, como, voy por la carretera, y siempre estoy esperando como, que algo grande suceda para sacarme. Pero solo tengo que tomar la decisión por mí mismo, solo voy a tomar el mando y hacerlo y tomar la oportunidad. Eso es lo que hice con la comedia para empezar. Y entonces eso es lo que va a crear el futuro que quiero en mi carrera, y, sabes, con Emma, en cuanto a la forma en que puedo llegar a la gente con mi stand up, definitivamente voy a extrañar eso. Pero sé que con la escritura, incluso tengo la oportunidad de llegar a más gente. Y sí, no sé. Es aterrador. Pero eso es lo que es la vida. Como, tienes que tomar una oportunidad para conseguir las cosas que realmente te importan. Y quiero decir, así es como creces y te conviertes en la persona que quieres ser."
"Right now I’m at a park to attend a queer speed dating event. And like, I’ve had a lot of disappointments lately, but I know that I’m not going to meet my future partner sitting alone in my apartment. I’ll be honest, something like this would generally freak me out. But if I don’t meet my person here, that’s okay, too. Hi, Alex. I’m Chloe. I wrote like a personal says my headline is, let’s go. And it’s let’s go to your favorite places. And I’ll show you mine. Let’s go to places we haven’t even thought or heard of yet. Let’s go together. Let’s go.","Ahora estoy en un parque para asistir a un evento de citas rápidas queer. Y como, he tenido muchas decepciones últimamente, pero sé que no voy a conocer a mi futuro pareja sentado solo en mi apartamento. Seré honesto, algo así generalmente me asustaría. Pero si no encuentro a mi persona aquí, también está bien. Hola, Alex. Soy Chloe. Escribí como una personal dice que mi encabezado es, vamos. Y es vamos a tus lugares favoritos. Y te mostraré los míos. Vamos a lugares que ni siquiera hemos pensado o escuchado aún. Vamos juntos. Vamos."
"Hi, I’m Alex. I like giant sweaters, making fun of bad movies, and all things nerdy. I want you to tell me your passions and get me excited about something new. Let’s do something that we’re both not good at […]","Hola, soy Alex. Me gustan los suéteres grandes, burlarme de las malas películas y todo lo que sea nerd. Quiero que me cuentes tus pasiones y me emociones con algo nuevo. Hagamos algo en lo que ambos no seamos buenos [...]"
"That sounds awesome. I’m Chloe, she/her/hers.","Eso suena increíble. Soy Chloe, ella/suya."
The awesome. I am X.,Increíble. Soy X.
"X, It’s nice to meet you. Honestly, it’s really nice to be around other queer people.","X, es un placer conocerte. Honestamente, es realmente agradable estar rodeado de otras personas queer."
"Absolutely. Like this is my first gay event like that. I’ve been out to like since I’ve moved to LA so it’s like nice to like be like 100% surrounded by like, hundreds.",Absolutamente. Como que este es mi primer evento gay de este tipo. He salido desde que me mudé a LA así que es como bueno estar 100% rodeado de cientos.
"There are just so many obstacles to trans dating. But the only way anything is ever going to happen is if I keep showing up, and I have to keep showing up for myself. I spent probably way too much time this week thinking about what did I do wrong on these days? What could I have done better? And honestly, I need to stop thinking that way. I am great. And it’s only a matter of time before somebody else figures out that I’m great too. And I just have to keep going I have to see what happens because I deserve to be loved and I felt like held to be who I am today. And I deserve better and I deserve to treat myself better.","Hay tantos obstáculos para las citas trans. Pero la única manera de que algo suceda es si sigo presentándome, y tengo que seguir haciéndolo por mí mismo. Probablemente he pasado demasiado tiempo esta semana pensando en qué hice mal en esos días? ¿Qué podría haber hecho mejor? Y honestamente, necesito dejar de pensar de esa manera. Soy genial. Y es solo cuestión de tiempo antes de que alguien más descubra que también soy genial. Y solo tengo que seguir adelante, tengo que ver qué sucede porque merezco ser amado y me sentí como si me sostuvieran por ser quien soy hoy. Y merezco algo mejor y merezco tratarme mejor."
