Spanish,English,Spanish_NEU,Spanish_NEG,Spanish_POS,English_NEU,English_NEG,English_POS
"Claro, él se imaginaba, Dios mío, acá fue, voy a hacer el Corte, el Corte que soñé desde primer semestre de peluquería. ¿Pero yo me imagino, o sea, yo digo, cuál corte Cristiano Ronaldo si Cristiano Ronaldo es súper? Pues un corte normal. No sé, pues no, no tengo la foto ni idea.","Of course, he imagined, My God, here it was, I'm going to do the Cut, the Cut that I dreamed of since the first semester of hairdressing. But I imagine, that is, I say, what Cristiano Ronaldo cut if Cristiano Ronaldo is super? Well, a normal cut. I don't know, well no, I don't have the photo and no idea.",0.09585694223642349,0.791891872882843,0.11225119978189468,0.006130476016551256,0.6193909049034119,0.37447866797447205
"¿Pero mucha gente mandó foto, hay otra, una pelada con todo, qué? ¿Como que se fue a pintar el pelo? Y que el man la dejó como con con el químico, pues en el pelo y que se fue a almorzar y la dejó ahí sentada. Pero es que pasa lo que dije, Ahorita hay peluquerías que son como eternas para seguirnos ahí sentados el.","But many people sent a photo, there is another one, a bare one with everything, what? How did she go to dye her hair? And that the man left her like he was with the chemist, well, in her hair and that he went to lunch and left her sitting there. But what I said happens, right now there are hair salons that are like forever to follow us sitting there.",0.5890362858772278,0.403194785118103,0.007768974173814058,0.28052130341529846,0.7098907828330994,0.009587959386408329
"Sábado, el man volvió. Y la peral estaba ardiendo la cabeza ya y la peladas empezó a lavar ella sola la el pelo. Y mientras se lo están lavando, se les caía el pelo y quedó con huecos calvos. O sea, como. Que pesar sí pasa, bueno YY es normal.","Saturday, the man returned. And her head was already on fire and her hair was already on fire and she began to wash her hair by herself. And while they were washing it, their hair fell out and they were left with bald spots. I mean, like. That regret does happen, well AND AND it is normal.",0.8992913961410522,0.09698555618524551,0.00372306234203279,0.9154141545295715,0.08147293329238892,0.0031129480339586735
"¿Pero y el y que el man dijo que no había sido culpa de él? Obvio, sí. Que no había sido culpa de él. No me cierto el Espíritu Santo, pero. Que después se dieron cuenta que o sea que como que la la barbería, como que siguió teniendo como malas y malas malas experiencias y que se quebró, pues o sea, es lo lógico, es lo lógico.","But what about him and that the man said it wasn't his fault? Obviously, yes. That it hadn't been his fault. I don't know the Holy Spirit, but. That later they realized that, in other words, the barbershop, that he continued to have bad and bad experiences and that he broke down, well, I mean, it's the logical thing, it's the logical thing.",0.8439443111419678,0.14850006997585297,0.007555636577308178,0.18315982818603516,0.7987352013587952,0.018105003982782364
"Bueno, voy a leer una yo o la alejé de la grúa por acá les dejo, mi historia es anónimo, porfa y dice, Ah, sí, resulta que hace varios años, cuando mi hermana se iba a graduar de la universidad, las 2 reservamos cita en una peluquería muy conocida en el barrio. En donde trabajaban 2 hermanos muy famosos.","Well, I'm going to read one or I moved it away from the crane, here I leave you, my story is anonymous, please and it says, Oh, yes, it turns out that several years ago, when my sister was going to graduate from university, the 2 We booked an appointment at a well-known hair salon in the neighborhood. Where 2 very famous brothers worked.",0.01708906702697277,0.9110195636749268,0.07189131528139114,0.0036454047076404095,0.8339963555335999,0.16235826909542084
"Nosotras ahorramos para poder ir y que nos dejaran súper bonitas para los grados. Se llegó el día, nos levantamos temprano y nos fuimos a la peluquería. Primero nos organizaron el cabello, yo quería unas ondas relajadas y cuando terminaron vi que me habían dejado como rulos de primera comunión.","We saved up to be able to go and have them look super pretty for our grades. The day arrived, we got up early and went to the hairdresser. First they organized our hair, I wanted relaxed waves and when they finished I saw that they had left me like first communion curlers.",0.014515204355120659,0.3599158525466919,0.6255689263343811,0.0031836943235248327,0.1765650063753128,0.8202512860298157
"Entonces cuando me vi el espejo Le dije, Oye, Porfa, no los quiero así tan definidos, sino un poco más sueltos y. Él me dijo que se iba cayendo un poco con las horas, entonces que no me preocupara, que para el momento de los grados ya iban a estar perfectos. Hasta ahí todo bien.","So when I looked in the mirror I said, Hey, please, I don't want them so defined, but a little looser and. He told me that he was falling a little over the hours, so I shouldn't worry about him, that by the time the grades were taken they would be perfect. So far so good.",0.021991025656461716,0.3477760851383209,0.6302329301834106,0.009131298400461674,0.18313400447368622,0.8077346682548523
"Luego siguieron con el maquillaje, yo me recosté en la silla. Le indiqué que yo no solía maquillarme, entonces que porfa, algo muy suave, aparte, porque los grados eran de día. Y él pareció entender el mensaje y él pareció no entender el mensaje, pero empezó a untarme cosas y cosas en la cara, como yo no me podía ver porque estaba recostada en la silla.","Then they continued with the makeup, I leaned back in the chair. I told her that I didn't usually wear makeup, so please, something very light, aside, because the degrees were during the day. And he seemed to understand the message and he seemed to not understand the message, but he started smearing stuff and things on my face, like I couldn't see myself because I was lying in the chair.",0.35651516914367676,0.6053139567375183,0.03817083314061165,0.15262851119041443,0.8159809112548828,0.03139052167534828
"Pensaba, Dios mío, que esté quedando bien. Pasó un buen rato. Hasta que terminó y cuando me miro yo al espejo, Oh, por Dios, estaba lista para una fiesta drag Queen. Soy exagerando un poco, pero claramente no era el maquillaje para unos grados a las","I thought, my God, this is turning out well. It was a good time. Until it was over and when I looked in the mirror, Oh my God, I was ready for a drag queen party. I'm exaggerating a bit, but it clearly wasn't makeup for a few degrees at",0.10420413315296173,0.6441187262535095,0.25167718529701233,0.004098935984075069,0.049585919827222824,0.9463151693344116
"de la tarde yo no sabía qué cara serán, se me rajaba el maquillaje cuando gesticulaba la verdad, me daba pena decir que me veía horrible y la peor parte fue cuando mi hermana se voltea y me ve con cara de sorpresa y quería morirse de la risa.","In the afternoon I didn't know what their faces would be, my makeup cracked when I gesticulated the truth, I was embarrassed to say that I looked horrible and the worst part was when my sister turned around and saw me with a surprised face and she wanted to die from the shock. laughter.",0.910668671131134,0.08041304349899292,0.008918325416743755,0.9672654867172241,0.029191086068749428,0.0035433657467365265
"Aclaración a ella, aún no le habías maquillado. Jalar parece cagó de la risa, pero ya no sabía lo que le venía. No, yo digo, no me tengo que ir, qué pena con ustedes me acaba de llamar. Ay, no, no, ma, no, no, ya vamos, ya vamos las 2.","Clarification to her, you hadn't done her makeup yet. Jalar seems to have laughed, but he no longer knew what was coming. No, I say, I don't have to go, what a pity you just called me. Oh, no, no, ma, no, no, here we go, we're both going.",0.4592787027359009,0.494308739900589,0.04641256481409073,0.9192656874656677,0.0773160457611084,0.0034182523377239704
"Y me la acusó todo el camino. Cuando llegó el turno de ella le insistía al chico, por favor, a mí no me gusta maquillarme, que sea muy sutil, que casi no se note. Colores claritos, porfa. Cuando terminaron con ella las 2 quedamos como unos payasos, nos tocó caminar así desde la peluquería hasta la casa que quedaba como a 5 cuadras no sabíamos si reírnos, llorar o devolvernos a pedir La Plata.","And he accused me the whole way. When it was her turn, she insisted to the boy, please, I don't like to wear makeup, make it very subtle, make it barely noticeable. Light colors, please. When they finished with her, the two of us looked like clowns, she had to walk like that from the hairdresser to the house that was about 5 blocks away, we didn't know whether to laugh, cry or ask for La Plata again.",0.8765486478805542,0.11880757659673691,0.004643754567950964,0.532132625579834,0.4525350332260132,0.01533234678208828
"Llegamos a la casa y mi papá nos miró con una cara de a estas que les que les hicieron y mi abuelita detrás de nosotras diciendo quedaron hermosas, ay. Linda, la abuela. Y nosotros 2 muertos de rabia, compañitos húmedos, quitándonos toda la cantidad de maquillaje que nos habían echado.","We got home and my dad looked at us with a look like the ones they made and my grandmother behind us saying they looked beautiful, oh. Linda, the grandmother. And the two of us died of rage, wet companions, removing all the makeup that had been put on us.",0.4095042645931244,0.36561793088912964,0.22487784922122955,0.210993692278862,0.7011379599571228,0.0878683552145958
"Finalmente, nos maquillamos nosotras mismas y nos pusimos el vestido y los tacones. Ahí no termina la historia. Ese día yo tenía un parcial, yo aún seguía estudiando la universidad y como el parcial era a las","Finally, we did our own makeup and put on the dress and heels. The story doesn't end there. That day I had a midterm, I was still studying university and since the midterm was at",0.1661255657672882,0.8074416518211365,0.02643279731273651,0.006456128787249327,0.956950843334198,0.03659309074282646
"de la tarde, no me daba tiempo de regresar a arreglarme así, de regresar, de regresar a arreglarme.","in the afternoon, I didn't have time to go back and get ready like that, to go back, to go back to get ready.",0.8221655488014221,0.16419441998004913,0.013640038669109344,0.639572262763977,0.35355493426322937,0.006872784346342087
"Así que me tocó irme así para el parcial de vestido, tacones, peinada y maquillada. Yo generalmente a la u siempre he ido relajada, con tenis, jeans, sin maquillaje. Cuando entro al salón todo el mundo me mira y hasta el profesor hizo un comentario un poco des. ¿Desacertado, tío, señorita, cómo está?","So I had to go like this for the partial dress, heels, hair and makeup. Generally I have always gone relaxed, with tennis shoes, jeans, without makeup. When I enter the room everyone looks at me and even the teacher made a slightly rude comment. Misguided, man, miss, how are you?",0.39963093400001526,0.5868563652038574,0.013512658886611462,0.26454806327819824,0.7142820954322815,0.021169835701584816
"Aunque se le nota que está muy bien con ese maquillaje de payaso. O sea, que no quedó tan fea. Como así ya se había ya vuelto. A maquillar, no mire que ahí le tocó, dice maquillada, entaconada y con el vestido. Después fue que fue AA limpiarse un día difícil de olvidar.","Although you can see that he looks very good with that clown makeup. In other words, she didn't look so ugly. Just like that she had already turned around. Let's put on makeup, don't look at her there, she touched him, she says she's made up, wearing high heels and wearing her dress. Afterwards she went to clean herself, a day that was difficult to forget.",0.04976337030529976,0.6138536930084229,0.3363828957080841,0.017614886164665222,0.4131334125995636,0.5692516565322876
"Posdata, los grados salieron muy bien. No, horrible, horrible. Cuando a mí me ha pasado que lo maquillan a uno, uno dice, y yo también soy malísima para decir no me gustó. O que lo. Voy a hacerlo o mira o vuelve a empezar a empezar. También con el pelo.","Postscript, the grades went very well. No, horrible, horrible. When it has happened to me that they put makeup on you, you say, and I am also very bad at saying I didn't like it. Or what. I'm going to do it or look or start again start. Also with the hair.",0.863274097442627,0.1323525756597519,0.004373243544250727,0.844768762588501,0.14110666513442993,0.01412455178797245
"O sea, yo he quedado peli verde, peli morada y me voy callado. O sea, no digo guau. Háblame espectacular, no, pero sigo listo. Muchas gracias y me voy. ¿Pero amor, perucha, y si te preguntan cómo te pareció? ¿No, no, no, no sé, no, pero o sea, nunca lo he dicho yo, pero de verdad que cuando uno se maquilla y se le se le o sea, se le hacen como la se le raja la cara, uno dice, Dios mío, qué hago?","In other words, I have become green-haired, purple-haired and I am silent. I mean, I'm not saying wow. Talk to me spectacular, no, but I'm still ready. Thank you very much and I'm leaving. But love, boy, what if they ask you how you thought? No, no, no, I don't know, no, but I mean, I've never said it, but really, when you put on makeup and your face gets dirty, I mean, it makes you feel like your face gets cracked, you He says, Oh my God, what do I do?",0.1679164320230484,0.6299409866333008,0.20214253664016724,0.19750909507274628,0.6753695607185364,0.12712132930755615
"¿Acá, o sea, cuántas capas de maquillaje hay ahí para que la cara se raja horrorosa? Horroroso, horrible, horrible. Y el maquillaje es muy desconsolado. ¿Obviamente el pelo también, pero mal que bien uno dice como que bueno, el pelo hijo de Pucha te me tiraste en el pelo y usted va y alguien le hace algo más?","Here, I mean, how many layers of makeup are there for the face to crack horribly? Horrible, horrible, horrible. And the makeup is very disconsolate. Obviously the hair too, but badly one says like well, the hair, son of a Pucha, you threw it in my hair and you go and someone does something else to it?",0.9732279777526855,0.023948004469275475,0.0028240149840712547,0.9771854281425476,0.019676590338349342,0.0031380418222397566
"Obviamente vuelve a pagar, pero es que el maquillaje era para esa única vez. O sea, sí quedó malo y me lo toque quitar. O sea, no funcionó. Nadie me va a hacer nada. Ya ya no alcanzo a conseguir otra pelada que me maquille nada. Nada es horrible, sí, no, horrible, horroroso.","Obviously he pays again, but the makeup was for that one time only. I mean, it was bad and I had to remove it. I mean, it didn't work. Nobody is going to do anything to me. I can't find another skinny girl to do any makeup for me anymore. Nothing is horrible, yes, no, horrible, horrible.",0.9790630340576172,0.018967067822813988,0.001969831995666027,0.9750964045524597,0.02241828292608261,0.002485384698957205
"Por eso yo no me dejo maquillar. No, horrible, qué pecado. No, y lo y lo es que. O sea, a uno le toca hacer cuando le muestran a uno la verdad, listo, quedaste así y uno es como. No, pero no es no es solo eso, o sea porque uno va con una.","That's why I don't let myself wear makeup. No, horrible, what a sin. No, and it and it is that. I mean, it's your turn to do when they show you the truth, that's it, you're left like that and you're like that. No, but it's not just that, or because one goes with one.",0.8343142867088318,0.15704217553138733,0.00864346046000719,0.9541497826576233,0.04317357763648033,0.0026766567025333643
"Yo soy muy tranquila, la verdad, digo como no sé, pues porque antes de yo ir a que me maquillen, yo busco quién es la, pues yo busco una persona que me guste lo que hace, entonces yo soy como no lo que me quieras hacer. El vestido es de tal color. Pero cuando tú vas, quiero que me hagan esto.","I'm very calm, the truth is, I say like I don't know, well because before I go to have my makeup done, I look for who the person is, well I look for a person that I like what they do, so I'm like not what I like. you want to do. The dress is such a color. But when you go, I want them to do this to me.",0.023571917787194252,0.5941237807273865,0.38230428099632263,0.025505688041448593,0.8895503282546997,0.0849439948797226
"Y te empiezan a maquillar listo tú conversas titi y te muestran y en tu mente tú dices, en qué momento ya no veo mi foto, pues. Yo o sea, si yo fuera maquillador, si yo fuera maquillador, yo maquillaría de tal manera que la persona siempre vea lo que está pasando.","And they start to put on your makeup, ready, you talk to yourself and they show you and in your mind you say, at what point I don't see my photo anymore, well. I mean, if I were a makeup artist, if I were a makeup artist, I would do makeup in such a way that the person always sees what is happening.",0.14499065279960632,0.7628892660140991,0.09212006628513336,0.01516016572713852,0.9372296929359436,0.04761011525988579
"Así lo haría yo, no lo recostaría, o sea, los tendría así. Porque también hay gente. ¿Deben haber clientes muy mamones, no, así no, no, pero mira, yo me pongo la pestaña así no, pero súbele más bájamele más estas cejas está muy alta, no?","That's how I would do it, I wouldn't lay it down, that is, I would have them like that. Because there are people too. There must be very stupid clients, no, not like that, no, but look, I don't put on my eyelashes like that, but raise them higher, lower them lower, these eyebrows are very high, right?",0.6025556921958923,0.37274882197380066,0.024695508182048798,0.879964292049408,0.11492034792900085,0.005115374457091093
"Es que. Joda, no joda. Uno se pone a pensar y no todos los clientes somos como nosotros. 2 pues que somos como no opinamos mucho sobre el trabajo de la otra persona. En ese sentido, ahí es, es muy difícil amor uno, uno como cuando hay gente que sí opina sobre el trabajo que uno está haciendo.","The thing is. Fuck, don't fuck. You start to think and not all clients are like us. 2 because we are like we don't have much opinion about the other person's work. In that sense, there it is, it is very difficult to love one, one like when there are people who do have an opinion on the work one is doing.",0.8737589716911316,0.12046171724796295,0.005779370199888945,0.887006938457489,0.10854137688875198,0.004451700486242771
"Ma, yo lo haría así. ¿Yo lo dije así antes, yo le dije, ustedes a qué vino? Ah, por eso lo que está diciendo yo soy como muy el experto, esos bots. Yo pues me dejo hacer, pero sí, es muy impactante cuando tú sí quieres algo en particular y lo llevas y mira, quiero esto y te voltean y no es eso, es como.","Ma, I would do it like this. I said it like that before, I told him, why did you come? Ah, that's why what you're saying, I'm like the expert, those bots. Well, I let myself do it, but yes, it is very shocking when you do want something in particular and you take it and look, I want this and they turn around and it's not that, it's like.",0.5232466459274292,0.45765551924705505,0.01909780316054821,0.11892584711313248,0.7928962111473083,0.08817794173955917
"Ahí muy decepcionante, yo digo. Yo. Haría lo que tú lo que tú haces. Yo haría lo que tú haces como voy al Maquillador según el estilo del Maquillador. O sea, como me gusta el estilo del maquillador y me siento y le digo, ve, me gustó tu estilo. Haga algo. Ajá, haga algo de a su estilo.","Very disappointing there, I say. I. I would do what you do what you do. I would do what you do as I go to the Makeup Artist according to the Makeup Artist's style. I mean, I like the makeup artist's style and I sit down and tell him, go, I liked your style. Do something. Aha, do something your style.",0.8254868388175964,0.16458560526371002,0.009927607141435146,0.7519654631614685,0.22734086215496063,0.020693648606538773
"Yo solamente me he maquillado una vez en mi vida, pues yo misma como para ir a un evento, un matrimonio de la que fue en su momento la mejor amiga de la gruva en Australia. Ay que hace súper Guau. Y qué es super guau, no sé cómo. O sea, dice como un ni un minicurse, una de mis amigas de Australia que se llama Luisa.","I have only put on makeup once in my life, because I like to go to an event myself, a wedding of what was once the crane's best friend in Australia. Oh, it's super Wow. And what is super wow, I don't know how. I mean, says one of my friends from Australia called Luisa like a minicurse.",0.07617068290710449,0.4797215163707733,0.4441077709197998,0.0016474899603053927,0.031464092433452606,0.966888427734375
"Yo le dije, Lu, voy para matrimonio, es lejos, pues no es en Melbourne, es como las afueras y no tengo, pues me toca maquillarme sí o sí. Ella me hizo como un minicurso y yo ese día fui, apliqué allá lo que lo que medio aprendí, pues como en una tarde y que.","I told her, Lu, I'm going to get married, it's far away, it's not in Melbourne, it's like the outskirts and I don't have any, so I have to put on makeup no matter what. She gave me like a mini course and I went that day, I applied there what I half learned, well, like in an afternoon and what.",0.040232181549072266,0.9111583828926086,0.04860939458012581,0.03454260900616646,0.8678492903709412,0.09760808944702148
"Súper linda, a mí me. Gustó, espectacular. ¿Voy a poner esa foto? Por ahí en estos días es una foto muy linda. Tuviones. ¿Yes, pero no, no tengo la habilidad del de de maquillar, no? Pero es que yo digo que es que uno hay hay habilidades diferentes.","Super cute, to me. Liked it, spectacular. Am I going to put that photo? There these days it is a very nice photo. Tuviones. Yes, but no, I don't have the makeup skills, right? But I say that there are different skills.",0.0033719746861606836,0.0679379403591156,0.9286901354789734,0.0017581660067662597,0.006209036335349083,0.9920328259468079
"Tú tienes la habilidad de Sonarte 19 veces con un papel higiénico pequeño. Hay otra gente que tira habilidad de maquillar. Es cierto, bueno, continuemos, sigo yo. Dice, buenas, buenas, buenas. Bueno, mi historia dice así. Desde pequeña mis papás siempre fueron súper cuidadosos con mi cabello, no dejaban que utilizara.","You have the ability to blow your nose 19 times with a small piece of toilet paper. There are other people who have makeup skills. It's true, well, let's continue, I'll continue. He says, good, good, good. Well, my story goes like this. Since I was little, my parents were always super careful with my hair, they didn't let me use it.",0.011463074013590813,0.3170241415500641,0.6715127825737,0.03716098889708519,0.6370058655738831,0.32583314180374146
"Ya. La primera historia que leí no te involucraste en nada, nada pasó como así como. Y era buena. Él dijo cosas Charrísimas. Por ejemplo, usted no cuidó cuando él dijo la gente que acampa, no sé qué en La Macarena, pues él hizo él se tiró unos chistes muy charros.","Already. The first story I read you didn't get involved in anything, nothing happened just like that. And it was good. He said very funny things. For example, you didn't pay attention when he said people are camping, I don't know what in La Macarena, because he made some very funny jokes.",0.151045024394989,0.625140368938446,0.22381459176540375,0.004827984608709812,0.05422468110918999,0.9409472942352295
"Dice, Eh, bueno, vuelve a empezar. Bueno, mi historia dice así, desde pequeña mis papás siempre fueron súper cuidadosos con mi cabello. A veces voy a cambiar la palabra cabello por pelo, porque yo yo Alejandra sola, tengo un problema con la palabra cabello y me cuesta mucho decirla.","He says, Hey, well, start again. Well, my story goes like this, since I was little my parents were always super careful with my hair. Sometimes I am going to change the word hair to hair, because I, Alejandra alone, have a problem with the word hair and it is very difficult for me to say it.",0.5587463974952698,0.42490383982658386,0.01634974032640457,0.13647569715976715,0.838670015335083,0.02485431358218193
"O sea, no. Alejandra, le voy a decir cabeza. Cabetzo. Ay cabeza cabeza, ay mi cabeza mis. Papás, eran súper cuidadosos con mi cabello, pero es un rayo mío. No sabes, están bien, tranquilos, no se preocupen. Entonces, si cambio de cabello y pelo constantemente, sorry no dejaban que utilizaran y planchan y secador no dejaba que me lo pintara o que me realizara algún tratamiento.","I mean, no. Alejandra, I'm going to call her head. Cabetzo. Oh head head, oh my head my. Parents, they were super careful with my hair, but it's my lightning bolt. You don't know, they're fine, calm down, don't worry. So, if I change my hair constantly, sorry they didn't let me use and iron and dryer they didn't let me paint it or do any treatment.",0.24333280324935913,0.6945856213569641,0.06208159029483795,0.1888509839773178,0.7757065892219543,0.03544246777892113
"Por lo tanto, mi pelo siempre fue muy sano y largo. Me llegaba hasta las nalgas como calle hasta la rayita de abajo. Culito. Ajá. Bueno, años después. ¿Pero en serio? Muchos años ya después ya empecé a salir de la burbuja de Rapunzel.","Therefore, my hair was always very healthy and long. It reached my buttocks like a street to the hairline below. Butt. AHA. Well, years later. But, seriously? Many years later I began to leave Rapunzel's bubble.",0.027617566287517548,0.4898151159286499,0.48256734013557434,0.010639340616762638,0.2876136004924774,0.7017470002174377
"Empecé a realizarme tratamientos, a pintarme el pelo y a utilizar, por supuesto, plancha y secador. Hace 1 año, antes de venirme a vivir a Francia, quería hacerme un cambio extraño, pues sabía que era mucho más fácil realizarme este cambio en Colombia que aquí en Francia.","I started having treatments, dying my hair and, of course, using a straightener and dryer. 1 year ago, before coming to live in France, I wanted to make a strange change, because I knew that it was much easier to make this change in Colombia than here in France.",0.08238010853528976,0.7749282717704773,0.14269162714481354,0.02063826099038124,0.8665301203727722,0.11283157020807266
"Después de unos días de buscar una nueva peluquera o estilista o cortarme el pelo, una prima me recomendó una chica, quien era de su total confianza, pues ella. Era quien en su momento le ayudó a recuperar su pelo. La verdad, el pelo de mi prima estaba espectacular, lo cual hizo que la chica se ganara mi confianza y decidí sacar la cita.","After a few days of looking for a new hairdresser or stylist or getting my hair cut, a cousin recommended a girl to me, who she completely trusted, well, she. She was the one who at the time helped him get his hair back. The truth is, my cousin's hair was spectacular, which made the girl gain my trust and I decided to make the appointment.",0.004092779476195574,0.06282388418912888,0.9330833554267883,0.001091927639208734,0.056310806423425674,0.9425972104072571
"Total. Señoras y señores, se llegó el día, yo iba súper decidida a tener mi cambio de tener el pelo en el culo a tenerlo como María José Taciturna. O sea, en los hombros. Al momento de llegar al lugar, yo noté que la energía del lugar era súper relajante.","Total. Ladies and gentlemen, the day has come, I was super determined to have my change from having my hair on my ass to having it like María José Taciturna. That is, on the shoulders. When I arrived at the place, I noticed that the energy of the place was super relaxing.",0.018989073112607002,0.32463958859443665,0.6563712954521179,0.0016527753323316574,0.04878324642777443,0.9495640397071838
"Música de sensor, mandalas por todos lados y todas. Hablando de mucho amor y paz, para mí no fue ningún problema. Pues normal, antes me parecía súper Chévere, como que me hacía creer que mi pelo iba a ser cortado por Los Ángeles.","Sensor music, mandalas everywhere and everything. Speaking of a lot of love and peace, it was no problem for me. Well, normal, before it seemed super cool to me, like it made me believe that my hair was going to be cut in Los Angeles.",0.006689468398690224,0.17513665556907654,0.8181739449501038,0.007354449946433306,0.12280400842428207,0.8698415160179138
"Bueno, la chica la que me recomendó mi prima empezó con el proceso, me lavó el pelo. Me preguntó el Corte. Le mostré mis ideas y proseguimos a la acción. Ella dividió mi pelo en 2 partes. Y me escogió con un cauchito como hasta donde iba a ser el largo del pelo.","Well, the girl my cousin recommended to me started the process, she washed my hair. The Court asked me. I showed him my ideas and we proceeded to action. She divided my hair into 2 parts. And she chose me with a little rubber as to how long my hair was going to be.",0.023569652810692787,0.7387708425521851,0.2376595139503479,0.002755922731012106,0.9374852776527405,0.05975877121090889
"En ese momento, ella me pide que por favor, cierre mis ojos. Ay, no, no, no, no, no. Que estuviera atenta a la música, que respirara hondo y que me iba a dar unos segundos para que yo me despidiera de mi pelo.","At that moment, she asks me to please close my eyes. Oh, no, no, no, no, no. That she was attentive to the music, that she took a deep breath and that she was going to give me a few seconds to say goodbye to my hair.",0.0777306780219078,0.5960482954978943,0.3262210190296173,0.782417893409729,0.20782753825187683,0.009754588827490807
"¿Yo en mi mente como what? Cómo así, chao cabello que te vaya bien. ¿Hablamos todo bien? Listo, ella continuó diciendo, como agradécele por todos estos años a tu lado, por todo lo que vivió contigo, por todo el amor que te ha dado.","I in my mind like what? How so, bye hair, hope it goes well for you. Do we talk everything well? Ready, she continued saying, how can you thank him for all these years at your side, for everything he lived with you, for all the love he has given you.",0.046513792127370834,0.5019225478172302,0.45156365633010864,0.0014093335485085845,0.08327119052410126,0.9153194427490234
"Y por último, dile que es hora de cerrar este ciclo, que en tu corazón solo hay amor y gratitud parce en ese momento. Es lo que yo dice en ese momento. Me dieron hasta ganas de llorar.","And finally, tell him that it is time to close this cycle, that in your heart there is only love and gratitude at that moment. That's what I say at that moment. It even made me want to cry.",0.01712273247539997,0.2008373737335205,0.7820399403572083,0.1356964260339737,0.6346193552017212,0.2296842783689499
"Una terminaste involucrado. ¿No y no como parce uno la piensa, dile? Parce no, a ella no le dio risa, ella dijo, sí cabello. Porque yo he cambiado la palabra cabello por el pelo todo el tiempo, verde cabello.","One you ended up involved. No and not as one seems to think, tell him? Apparently no, she didn't laugh, she said, yes, hair. Because I have changed the word hair to hair all the time, green hair.",0.25394946336746216,0.720833420753479,0.025217099115252495,0.3754458725452423,0.60564786195755,0.018906239420175552
Han sido unos años. Espectaculares. Cabello. Como cuando le dicen cambia la palabra amor es porque. Cabello es gratitud.,"It's been a few years. Spectacular. Hair. Like when they say the word love changes, it's because. Hair is gratitude.",0.004200402647256851,0.04775696247816086,0.9480425715446472,0.013418123126029968,0.7462294697761536,0.24035237729549408
"Cabello es aprendizaje. Algo así, entonces ella dice. Ta, ta, ta, espere, parce hasta me has. En ese momento me dieron hasta ganas de llorar.","Hair is learning. Something like that, then she says. Ta, ta, ta, wait, you seem to have even made me. At that moment I even wanted to cry.",0.05017076060175896,0.4611442983150482,0.4886849820613861,0.5357422828674316,0.4363875985145569,0.027870068326592445
"Yo solo pensaba como perdón, papi, perdón, mami, los estoy defraudando. La música en ese momento era como de relajación y yo sentía que entraba en un trance. Yo estaba en mi propio viaje. Sí, señores. Bueno, después de unos minutos, ella decide cortar diciendo unas palabras al cabello.","I just thought like sorry, daddy, sorry, mommy, I'm letting you down. The music at that moment was like relaxation and I felt like I was going into a trance. I was on my own journey. Yes sirs. Well, after a few minutes, she decides to cut it by saying a few words to her hair.",0.30317336320877075,0.6498802900314331,0.04694632068276405,0.08705241978168488,0.7899428009986877,0.1230047419667244
"O sea, es que imagínense yo sentada como en el velorio de mi cabello. Cuando ya termina de cortar, me entrega un mechoncito de pelo en un sobre y me dice, Tíralo al río o al mar o algo con agua y déjalo ir. En ese momento será el último adiós a tu pelo y yo como.","I mean, imagine me sitting like I was at the wake of my hair. When he finishes cutting, he hands me a little lock of hair in an envelope and tells me, Throw it in the river or the sea or something with water and let it go. At that moment it will be the last goodbye to your hair and I eat.",0.2663452923297882,0.6957703232765198,0.03788434714078903,0.007542901672422886,0.9412913918495178,0.05116575211286545
"Me a esa vieja que huevón. Y yo como bueno, muchas gracias. Fue una experiencia muy fabulosa y nueva para mí y me gustó mucho. Guardé el sobre en mi bolso y me fui. Esperen, no hemos terminado la historia, pero a rescatar. Por eso le quedan los pelos, o sea, hay una buena energía.","Me to that old bastard. And I eat well, thank you very much. It was a very fabulous and new experience for me and I really liked it. I put the envelope in my bag and left. Wait, we haven't finished the story, but let's rescue. That's why he has his hair left, that is, there is a good energy.",0.0021758528891950846,0.028320709243416786,0.9695034027099609,0.0018416736274957657,0.007603970821946859,0.9905543923377991
"Ah, bueno, un momento espere. Espere, no he terminado. Ah, bueno, bueno, bueno, bueno. Bueno, pero o sea, ya la ya le cortó el pelo. Ajá. ¿Le dio un mechoncito y le dijo que la despega final era en un río o en el mar, OK? Semanas después recordé que ese sobre aún lo tenía en el bolso y pues necesitaba sí o sí deshacerme de eso.","Oh well, wait a minute. Wait, I'm not done. Ah, well, well, well, well. Well, but I mean, he already cut her hair. AHA. She gave him a little hair and told him that her final takeoff was in a river or in the sea, OK? Weeks later I remembered that I still had that envelope in my bag and I absolutely needed to get rid of it.",0.08719886094331741,0.8729712963104248,0.03982985019683838,0.06727360934019089,0.8145191669464111,0.11820723861455917
