Original,gpt4,Original_NEU,Original_NEG,Original_POS,gpt4_NEU,gpt4_NEG,gpt4_POS
"AA medir tiempos, a elegir música, a elegir vestuario y toda esta primer parte del show es realmente contando nuestra historia. Pero con los musicales más icónicos va a haber muchísima, muchísima música que ya nos identifica, sí.","To measure times, to choose music, to choose wardrobe and all this first part of the show is really telling our story. But with the most iconic musicals there is going to be a lot, a lot of music that already identifies us, yes.",0.005681629292666912,0.109034962952137,0.885283350944519,0.0017185354372486472,0.10877348482608795,0.8895079493522644
"Que de hecho estamos muy contentos de hacerles este episodio hoy domingo, porque ya llegamos al tema que en realidad íbamos a tomar, que es hablarles pues de amponas, porque pues ya en esta semana se viene el lanzamiento de nuestro LP donde podrán disfrutar las canciones y son canciones que estamos contentísimas, o sea, de hecho, por eso ahora somos nuestras propias invitadas, porque venimos a hablar de nuestro nuevo.","That in fact we are very happy to make them this episode today Sunday, because we have already reached the topic that we were really going to take, which is to talk to them about amponas, because well this week comes the launch of our LP where you can enjoy the songs and they are songs that we are very happy, I mean, in fact, that's why now we are our own guests, because we come to talk about our new.",0.002674765419214964,0.037424277514219284,0.959900975227356,0.001075813197530806,0.012043556198477745,0.9868805408477783
"Álbum así es queremos que la gente. En presión, escuche y cante las canciones en vivo o. Sea, tenemos un sueño, este ya en estos días está el lanzamiento, este no lo voy a subir. A YouTube. Y nada, pero este son canciones padrísimas.","Album that's how we want people. Under pressure, listen and sing the songs live or. Be, we have a dream, this these days is the launch, this I'm not going to upload it. To YouTube. And nothing, but these are great songs.",0.008225701749324799,0.12468790262937546,0.8670864701271057,0.002763079944998026,0.03194750100374222,0.9652893543243408
"Una de las canciones tiene toda la esencia de de la burrita, todo lo que ha ha pasado no, y otra canción está enfocada en mí YY es es un show y este o sea el álbum y el show está súper como conectado a todo lo que hemos hecho y ustedes son parte de esto.","One of the songs has all the essence of of the little donkey, everything that has has happened no, and another song is focused on me YY is is a show and this I mean the album and the show is super like connected to everything we've done and you guys are part of this.",0.003986007533967495,0.04378616809844971,0.9522278308868408,0.0015231036813929677,0.12792740762233734,0.8705493807792664
"Por eso queremos que vivan este gran espectáculo, porque es un señor, un espectáculo. Va acompañado de dijo una. Amiga, lo que más me gusta de estar es. Shows y vestuarios y confirmó y. Aparte, va acompañado de una gran producción, o sea, pantallas, escenografía, props, vestuarios, bailarines.","So we want you to experience this great show, because it's a sir, a show. It is accompanied by said a. Friend, what I like most about being is. Shows and wardrobes and confirmed and. Besides, it is accompanied by a great production, I mean, screens, scenography, props, costumes, dancers.",0.0033231673296540976,0.026523252949118614,0.9701536297798157,0.001327606849372387,0.007524227723479271,0.9911482334136963
"Voy a intentar bailar, lo voy a dar todo, pero lo que sí es la música, la música, creo que distingue a este. Espectáculo de todo, además. Tiene nuestra esencia. Hay una canción que tiene un lema y un himno que jamás pensamos y que es una bandera con la que navegamos porque estamos felices de todo lo que estamos atravesando.","I'm going to try to dance, I'm going to give it my all, but what is yes is the music, the music, I think distinguishes this. Show from everything, besides. It has our essence. There is a song that has a slogan and an anthem that we never thought and that is a flag with which we navigate because we are happy about everything we are going through.",0.005190573167055845,0.03699249029159546,0.9578169584274292,0.001424324931576848,0.0747469812631607,0.9238287210464478
"Y bueno, esa canción no porque tenga ese nombre que ya usted descubrirá. Quiere decir que dijimos ya o sea, ya no, no, no faltan muchas cosas, pero. Esa canción cuando burrita la escribió, que es la la compositora de de estas rolas de la. Mayoría de la mayoría, Núñez y Pujol se atina, ajá.","And well, that song not because it has that name that you will discover. Means that we said already I mean, no, no, no, no there are many things missing, but. That song when little donkey wrote it, which is the the composer of of these rolls of the. Majority of the majority, Núñez and Pujol hit, uh-huh.",0.0613880529999733,0.8011963963508606,0.13741552829742432,0.7662748694419861,0.22673508524894714,0.0069900513626635075
"Con la ayuda de todos estos productores, este que cuando se escribió esta canción era porque pues no lo podíamos creer esto que nos estaba pasando y de verdad que cuando se escucha esta canción es un himnazo y aparte tenemos un himnazo de una frase de la burrita que también van a amar. Todos de este álbum es algo ya, obviamente todo lo hacemos con el corazón y profesionalmente, pero hablando de este show.","With the help of all these producers, this that when this song was written it was because well we couldn't believe this that was happening to us and really when you listen to this song it's an anthem and besides we have an anthem of a phrase from the little donkey that you will also love. All of this album is something already, obviously we do everything with the heart and professionally, but speaking of this show.",0.004997552838176489,0.04197055846452713,0.9530318379402161,0.002196594839915633,0.09644375741481781,0.9013596177101135
"Realmente si es un cambio en cuanto a profesionalismo, porque hay más gente en el escenario, hay más producción detrás y eso es lo que le queremos llevar a todo el público, porque el público siempre nos ha apoyado y nos ha seguido donde vamos. Y queremos que se vayan con un buen sabor de boca.","Really if it's a change in terms of professionalism, because there are more people on stage, there is more production behind and that's what we want to bring to all the public, because the public has always supported us and has followed us wherever we go. And we want them to leave with a good taste in their mouths.",0.007704405579715967,0.055370308458805084,0.9369252920150757,0.002951072994619608,0.11630264669656754,0.8807462453842163
"Sí. O sea, hicimos música que tiene que ver con nosotros, que tiene nuestra esencia, pero que tiene una letra y un contenido. Obviamente, este álbum incluye una de las canciones que ustedes vieron que presentamos en los TikTok Awards, que es de la que si les podemos hablar así abiertamente, que es deso de 3.","Yes. I mean, we made music that has to do with us, that has our essence, but that has a lyric and a content. Obviously, this album includes one of the songs that you saw that we presented at the TikTok Awards, which is the one that if we can talk about it openly, which is desire of 3.",0.011162090115249157,0.24546389281749725,0.7433739900588989,0.0027850642800331116,0.5276879072189331,0.469527006149292
"¿Obviamente este es un ritmo, esto es esta canción es fiesta, es pues para meternos en las ligas de las rolas Bailables para el antro, verdad?","Obviously this is a rhythm, this song is party, it is to get into the leagues of the danceable songs for the club, right?",0.0549374520778656,0.7753121852874756,0.1697503626346588,0.006760734599083662,0.6081827878952026,0.3850565254688263
"Y toda esa cosa y está muy divertida, ahí la ahí la van a poder encontrar. Noticia grandísima que en mi turbo les sabía. Vamos a incluir un nuevo éxito, el cual yo ya escribí y quiero cantar un estribillo, me das permiso, ay.","And all that stuff and it's a lot of fun, there you will be able to find it. Big news that in my turbo I knew. We are going to include a new hit, which I already wrote and I want to sing a chorus, do you give me permission, oh.",0.001891497289761901,0.030128616839647293,0.9679798483848572,0.0009467984200455248,0.019177589565515518,0.9798756837844849
"Ya eso no sabía gran sorpresa. A ver, Ay, Ay, qué, Ay, Ay, Ay, Ay, Qué, Ay, Ay, Qué, Ay, Ay, Ay, Qué me puse bien, perra, bien potra, más o menos iba y. ¿Quién va a pagar la grabación de eso?","I didn't know that big surprise. Let's see, Oh, Oh, what, Oh, Oh, Oh, Oh, What, Oh, Oh, What, Oh, Oh, Oh, What I got really, bitch, pretty much went and. Who's going to pay for the recording of that?",0.1980757862329483,0.6695820093154907,0.13234218955039978,0.8604653477668762,0.13258075714111328,0.006953868083655834
"Yo la. Voy a grabar allá en mi casa, en una esquinita con. Tula. Si tú lo vas a hacer adelante, reinota con. Un microfonito. Pues lo va, pero yo lo grabaría el. ¿Productor, me va a dirigir? No, no, pero. ¿Te gusta el ritmito? Ay, Ay, Ay, Ay, el.","I the. I'm going to record it there at my house, in a little corner with. Tula. If you're going to do it go ahead, queen with. A little microphone. Well it goes, but I would record it the. Producer, is he going to direct me? No, no, but. Do you like the rhythm? Oh, Oh, Oh, Oh, the.",0.03536926582455635,0.592823326587677,0.37180736660957336,0.004582091700285673,0.8688468933105469,0.12657099962234497
"Qué el qué, el. Ritmito hay que hacer. Un ritmito, Ay, Fíjate. No soy fan. Oye, no, pero puede ser. ¿Ay, es que espérate hablando de esto, oye, sí, y si les damos de sorpresa?","What the what, the. Rhythm we have to make. A rhythm, Oh, Notice. I'm not a fan. Hey, no, but it can be. Oh, is that wait speaking of this, hey, yes, and if we give them a surprise?",0.09179174154996872,0.7350256443023682,0.17318257689476013,0.2477327585220337,0.7265074253082275,0.025759847834706306
"¿Ah, no, no le va a tocar a Tijuana porque spoiler se viene una rola padrísima que estrenaremos especial para el Palenque del momento y 2 rolonones nuevos cuál posible? Órale vamos a trabajar, no, posiblemente. La cantemos en Tijuana, puede. Ser, pero si no, pues para la que.","Oh, no, it's not going to touch Tijuana because spoiler a great song is coming that we will premiere special for the Palenque of the moment and 2 great new songs which possible? Come on let's work, no, possibly. We sing it in Tijuana, can. Be, but if not, then for the one.",0.041654326021671295,0.3915288746356964,0.5668168067932129,0.16456416249275208,0.5457760095596313,0.2896597981452942
"La. Quemaríamos la quemaríamos pero va a estar muy buena, va a estar muy buena usted. Vote si quiere un. ¿Bueno, original o quiere un cover, cómo te has sentido en esto yo? Recuerdo que cuando iniciamos yo la verdad, si llegué a decir, yo dije, yo no me no sé, no me da la música, a lo mejor yo no puño, no quiero.","The. We would burn it we would burn it but it's going to be very good, it's going to be very good you. Vote if you want a. Well, original or do you want a cover, how have you felt about this me? I remember that when we started I really, if I came to say, I said, I don't me, I don't know, I don't give music, maybe I don't fist, I don't want to.",0.07586278766393661,0.727765679359436,0.19637151062488556,0.005699864588677883,0.2292557805776596,0.7650443315505981
"A mí me encanta la conducción, pero sí me gusta mi fragmento de turbo cantante, o sea, ya estoy empezando como a conectar, dijo una sabia invitada que verá. Siento que sí, ya estoy encontrando como el toque de nuestra música, yo creo. ¿Que hay veces que el tiempo, la mente, lo que tú quieras no nos da tanto como para la improvisación?","I love hosting, but I do like my singer turbo fragment, I mean, I'm starting to connect as a wise guest who will see. I feel that yes, I am already finding like the touch of our music, I think. That sometimes time, the mind, whatever you want doesn't give us so much for improvisation?",0.03410649299621582,0.5388404130935669,0.4270531237125397,0.0012594291474670172,0.019795499742031097,0.9789450764656067
"Ajá. Y creo que ahora en esta etapa en donde cantamos improvisamos bailamos, le estamos dando al público una probadita de cada cosita que sabemos hacer y eso es padre lo. Vende, yo creo que. El público y nosotras mismas.","Uh-huh. And I think that now in this stage where we sing we improvise we dance, we are giving the public a little taste of each little thing we know how to do and that's cool it. Sells, I think. The public and ourselves.",0.012899271212518215,0.28679025173187256,0.7003104090690613,0.0012253711465746164,0.03185669332742691,0.9669179916381836
"Nos sentimos como conformes de ah, mira, no solamente porque muy a tu nivel. Obviamente lo disfrutaba, pero sí había un momento en donde yo decía, es mucha improvisación, o sea, no sé si la. Obviamente a la gente le gusta, pero llega el momento en donde dices, quiero ver otra cosa, pero así es la esencia.","We feel like content ah, look, not only because very much at your level. Obviously I enjoyed it, but yes there was a moment when I said, it's a lot of improvisation, I mean, I don't know if the. Obviously people like it, but there comes a time when you say, I want to see something else, but that's the essence.",0.07341459393501282,0.6644994616508484,0.2620859444141388,0.005846335552632809,0.13305535912513733,0.8610982298851013
"O sea, si le. Gusta a la gente, entonces en las. Amponas van a ver una probadita de cada cosa de la que sabemos hacer y obviamente estamos súper seguras. De que la gente le va a gustar, que de hecho los promocionales. Tienen un toquecito y nuestro canal de YouTube. El de enfrente también tiene un toquecito de esa nueva rola.","I mean, if people like it, then at the 'Amponas' they'll get a taste of everything we know how to do and obviously we're very confident people will like it. In fact, the promos have a little touch and our YouTube channel. The one across the street also has a little touch of that new song.",0.0033308006823062897,0.07826419174671173,0.9184050559997559,0.001366691431030631,0.09875974804162979,0.8998735547065735
"Así es están. Lo hemos hecho para. Divertirnos y para que ustedes se diviertan y pensando, obviamente en subirle el nivel a cada cosa que nosotros hacemos, porque pues es la idea no ir creciendo día con día. Oigan, y pues de verdad. 1000 gracias por apoyar el podcast del momento se vienen muchísimas cosas, el podcast del momento uno termina, no crean, eso es mentira, no eso.","That's how it is. We did it to have fun and for you to have fun, and of course, to raise the level of everything we do, because the idea is to grow day by day. Listen, and really, a thousand thanks for supporting the podcast of the moment; many things are coming up, the podcast doesn't end, don't believe it, that's a lie, that's not it.",0.017430249601602554,0.12896288931369781,0.8536068797111511,0.0014605243923142552,0.01149721909314394,0.9870421886444092
"Temporada seguimos el próximo domingo, los esperamos vayan apoyen también el otro canal, queremos llegar a los 300000, apoyen aquí el Podcast, queremos llegar a los 200000 y qué mejor que los 2 llegáramos a 1000000 quiero también. Que se suscriban, comenten y la neta reciban los próximos capítulos que van a ver en el podcast del momento con muchísimo amor, porque realmente va a sonar trillado, pero es algo que hemos estado trabajando y tener esas 2 artistas.","This season continues next Sunday, we await you, also support the other channel, we want to reach 300,000, support here the Podcast, we want to reach 200,000 and what better than both reaching 1,000,000. I also want you to subscribe, comment and truly take in the next chapters you'll see in the podcast of the moment with a lot of love, because it might sound cliché, but it's something we've been working on and having those two artists.",0.003738062223419547,0.054269853979349136,0.9419920444488525,0.001163368346169591,0.09573882073163986,0.9030978679656982
"Todos los que se bien, o sea. ¿Realmente es algo? Que queremos y lo hacemos para ustedes, porque ustedes siempre se han merecido lo mejor, porque sí, la verdad lo. ¿Mejor entonces? Suscríbase al podcast del momento, vaya y compre los boletos si está en Monterrey o cualquier ciudad, cheque, www.turbulence y burritaburrona.com.","Everyone who is okay, I mean, is it really something? That we want and we do for you because you have always deserved the best, because yes, the truth is, it's better, isn't it? Subscribe to the podcast of the moment, go and buy tickets if you are in Monterrey or any city, check, www.turbulence and burritaburrona.com.",0.013837776146829128,0.19616764783859253,0.7899945974349976,0.00572541169822216,0.3373653292655945,0.6569092869758606
"Para que ahí pueda ver toda nuestra gira, dónde nos vamos a estar presentando y puedan comprar sus boletos directamente, ahí no se quede. Si a usted le pasó en la verdadera Navidad o en muy a tu nivel uno o 2, es decir, Ay, me voy a esperar. Yo le recomiendo de corazón, no es porque yo sea la burrita.","So that there you can see our entire tour, where we will be presenting and you can buy your tickets directly, there don't stay behind. If it happened to you at the real Christmas or at very your level one or 2, I mean, oh, I'm going to wait. I heartily recommend it, not because I'm the little donkey.",0.03569318726658821,0.8482391834259033,0.11606762558221817,0.0014731560368090868,0.028771791607141495,0.9697550535202026
"Cómprenlo porque luego se quedan sin boletos neta, no se van a arrepentir. Se los juro que les va a encantar, hay mucha diversión, hay muchas cosas y estén atentos ya a muy a tu nivel y a las redes de burritas las redes mías a las redes de mamamel porque está ya a punto de salir el álbum.","Buy it because then you'll run out of tickets for real, you won't regret it. I swear you're going to love it, there's a lot of fun, there are many things and stay tuned to very your level and to the networks of little donkeys my networks to the networks of mamamel because the album is about to come out.",0.010098160244524479,0.09621287882328033,0.893688976764679,0.0013395071728155017,0.008014735765755177,0.9906457662582397
"Estamos súper contentas, esperamos lo reprodúzcan, lo traigan en su carro, disfruten de las canciones, conecten con nuestras canciones, están para las primeras 2, están para dedicarse, están muy lobas. Están muy padres, o sea. Y hablando de música y de todo esto, de apoyar, de apoyar, queremos que nos ayuden a una búsqueda, por favor hablando, y también que queríamos apoyar a las a las dragas y a los talentos en busca de Andrea, de Andrea, la chica.","We are super happy, we hope you play it, bring it in your car, enjoy the songs, connect with our songs, they are for the first 2, they are for dedicating, they are very wolves. They are very cool, I mean. And speaking of music and all this, supporting, we want you to help us with a search, please speaking, and also that we wanted to support the drag queens and the talents in search of Andrea, of Andrea, the girl.",0.005979737266898155,0.06255234777927399,0.9314678907394409,0.0014003475662320852,0.006227854639291763,0.9923717975616455
"¿Que se hizo viral en el Pal Norte? Por favor, había un poco de gente y sus amigos viéndola. Entonces queremos que Andrea nos abre el Palenque del. Momento y venga aquí, venga al podcast del. Momento y la gente que la conoce no la conoce, la vean el fragmento de las amponas.","Who went viral at the Pal Norte? Please, there were a few people and her friends watching her. So we want Andrea to open the Palenque of. The moment and come here, come to the podcast of. The moment and people who know her don't know her, see her in the segment of the 'amponas'.",0.36070433259010315,0.5895093083381653,0.04978635907173157,0.005259968340396881,0.918790340423584,0.07594973593950272
"Y pues que obviamente siga creciendo su carrera, porque eso debe de ser entonces Andrea, te estamos buscando ampona te estamos buscando para que. Vengas al podcast del momento y conozcamos tu música y nos dé unos cursitos de sin. Sin pago, sí, sin pago, Andrea.","And then obviously continue to grow her career, because that should be so then Andrea, we are looking for you 'ampona' we are looking for you to. Come to the podcast of the moment and let us know your music and give us some courses for free. No payment, yes, no payment, Andrea.",0.0050457436591386795,0.13740308582782745,0.857551097869873,0.0016528990818187594,0.15841761231422424,0.8399295210838318
"Se le llama así, se le llama Tour. De medio y te traes a la amiga para. Conocerle el rostro, por favor, la amiga también muy famosa. Todo el look se veía muy perra. Ay trae un show de mezclilla. Y ya no, pero ella traía. Una blusita como de Brillitos Ah Andrea traía un.","It's called that way, it's called the Middle Tour. And you bring the friend to. Know the face, please, the friend also very famous. All the look looked very bitchy. Oh she brings a denim show. And no, but she brought. A little blouse like Sparkles Oh Andrea brought a.",0.01565890572965145,0.2298092395067215,0.7545319199562073,0.1452178806066513,0.805629312992096,0.04915280640125275
"¿Palazzo traía un palazzo, pero sabes algo que le bueno? Eso ya se lo diremos y conseguimos a Andrea. Aquí le decimos todo, ojalá que Andrea pueda estar. Aquí en el podcast, muchas. Gracias por vernos este suscríbanse y ahora vamos a una sección que Por Primera Vez en el Podcast vamos a hacer y por escucharnos porque.","Palazzo she brought a palazzo, but you know something that's good? That we will tell her and we got Andrea. Here we tell her everything, hopefully, Andrea can be. Here on the podcast, thank you very much for watching this subscribe and now we go to a section that For the First Time on the Podcast we are going to do and for listening because.",0.006197062321007252,0.2069297581911087,0.7868731617927551,0.0010333117097616196,0.020591599866747856,0.9783750176429749
"También nos pueden escuchar por Spotify y por Spotify si a usted le gusta esta. ¿Sección, díganos y con todo gusto la dejamos, la dejamos o usted aquí? ¿Pónganos, recuerden que hoy este vídeo es para que usted escriba a quién le gustaría ver qué le gustaría que hiciéramos en el podcast? Si quieren que tengamos una dinámica ya o que sigamos siendo así las comadres que nada más platican y lo vamos a leer y estaremos ahí atentos.","You can also listen to us on Spotify and on Spotify if you like this. Section, tell us and we will gladly keep it, we leave it or you here? Put us, remember that today this video is for you to write who you would like to see what you would like us to do in the podcast? If you want us to have a dynamic already or that we continue being the comadres who just chat and we are going to read it and we will be there attentive.",0.022065257653594017,0.7260400652885437,0.25189468264579773,0.0021891887299716473,0.6292693614959717,0.3685414493083954
"Ahí estará Melanie y kabuki al pendiente de ustedes, así que en estos momentos. Y no se les olvida los. Tampones nos. Hicieron preguntas, vamos a las preguntas. Y. Pues.","Melanie and Kabuki will be keeping an eye on you, so at this moment. And don't forget the tampons. They asked us questions, let's go to the questions. And, well.",0.0481177493929863,0.8195092082023621,0.13237303495407104,0.0026325492653995752,0.8858398795127869,0.11152749508619308
"A mí me encantaría tener a Rihanna, pero pues no hablo inglés. Me gustaría también tener a Juanes. Ana Martín, Jay de la Cueva, que se acaba de independizar.","I would love to have Rihanna, but I don't speak English. I would also like to have Juanes, Ana Martín, Jay de la Cueva, who has just become independent.",0.04659714549779892,0.8441395163536072,0.10926331579685211,0.013570708222687244,0.40768319368362427,0.5787461400032043
"Me encantaría, obviamente a María León. O sea, sería un agasajo tener a mi Chiquita María León. Y obviamente, pues Thalía, Thalía, pues me. Ganaste 2 respuestas, creo que uno de mis sueños sería conocer a Juanes y qué mejor entrevistarlo, bueno, no entrevistarlo platicar con él para decir un dato curioso, es mi retención favorito, a lo mejor me lo topo en.","I would love, obviously, to have María León. I mean, it would be a treat to have my dear María León. And obviously, Thalía, Thalía, you won me over with two answers, I think one of my dreams would be to meet Juanes and what better than to interview him, well, not interview him but chat with him to share a curious fact, he is my favorite artist, maybe I'll run into him in.",0.0029370663687586784,0.07685574144124985,0.9202072024345398,0.001665640389546752,0.005819019861519337,0.9925152659416199
"Colombia, Güera, Ay, qué emoción este y. Por ejemplo, también me encantaría conocer un poco de la esencia de León Larregui, conocer cómo se hace ese tipo de música, el rock alternativo y todo ese tipo de cosas, pero mencionaste artistas que la verdad es de aprendizaje.","Colombia, Blondie, oh, what excitement. For example, I would also love to know a bit about the essence of León Larregui, to learn how that type of music is made, alternative rock and all those kinds of things, but you mentioned artists who truly offer something to learn from.",0.004406825639307499,0.0275811105966568,0.9680119752883911,0.0013193992199376225,0.062086138874292374,0.936594545841217
"Dije, o sea, una María León, Qué bonito escuchar todo eso, pero hay unas artistas que en lo personal me gusta mucho. Ay, yuridia, Yuridia, hay unos artistas que en lo personal este me gusta mucho su música, de hecho desde la secundaria la escuchaba y me encantaba. Creo que ellas en mi época de secundaria se volvieron como la inspiración de decir, Ay, quiero ser artista, quiero ser cantante, no, no, tampoco, no soy tan viejo.","I said, I mean, María León, how nice to hear all that, but there are some artists that personally I really like. Oh, Yuridia, Yuridia, there are some artists whose music I personally really enjoy, in fact, since high school I listened to her and loved it. I think that during my high school years they became the inspiration for me to say, oh, I want to be an artist, I want to be a singer, no, no, not really, I'm not that old.",0.006340043153613806,0.07016618549823761,0.9234937429428101,0.001285097561776638,0.01498272456228733,0.9837321639060974
"Pero sí su esencia, siento que va muy con nosotras y me encantaría que a lo mejor pudieran estar aquí algún día las Hats Gloria Trevi. Imagínate, no, no siento las. Hats, creo que son. Desmadrositas, sí, creo que son súper. Desmadrados la yuridia también, sí.","But yes, their essence, I feel it aligns well with us and I would love it if perhaps one day the Hats Gloria Trevi could be here. Imagine, no, I don't feel the Hats, I think they are wild ones, yes, I think they are super wild, Yuridia too, yes.",0.006678794045001268,0.05798838660120964,0.9353328943252563,0.0013290334027260542,0.01428705919533968,0.9843838214874268
"La yuridia, imagínate. Tener aquí a la. Yuridia, pero pues nos encantaría. Ojalá, mira, ya lanzamos. Al universo falta que se cumpla Mister Ampolo cómo se llamaba el. Señor de aquí suga, Papa siguiente. Pregunta. Sí, mira si. No tienes con quien ir al show, Déjame decirte que el que esté al lado tuyo, ya sea a la derecha OA la izquierda, va a estar en el mismo contexto que tú, porque va a ir a disfrutar el show, entonces no te vas a sentir sola, te vas a divertir y aparte las que dure el show.","Yuridia, imagine having Yuridia here, but we would love it. Hopefully, look, we've already put it out into the universe, just waiting for it to be fulfilled. Mister Ampolo, what was his name, the gentleman here, Suga, next, Papa. Question. Yes, look, if you don't have anyone to go to the show with, let me tell you that the person next to you, whether on the right or the left, will be in the same context as you, because they are there to enjoy the show, so you won't feel alone, you're going to have fun and besides, the duration of the show.",0.011632496491074562,0.3419780731201172,0.6463894248008728,0.0011738567845895886,0.027016431093215942,0.9718096852302551
"Vas a estar riéndote, entonces te vas a olvidar de que estás sola, que no tienes a nadie, que nadie te quiere y que tuviste que ir a un show que sola Mona eres, o sea. Apenas apenas iba a decir algo bien bonito que acababas de decir Pinche perra. ¿Cómo dices eso? ¿No? Yo creo que a partir de esta gira creemos una comunidad.","You will be laughing, then you will forget that you are alone, that you have no one, that no one loves you, and that you had to go to a show alone, Mona, I mean. I was just about to say something really nice that you just said, damn bitch. How can you say that? No? I think from this tour we create a community.",0.9696201086044312,0.02574901282787323,0.004630909767001867,0.8690140247344971,0.11688420921564102,0.014101830311119556
"¿No vamos a crear una comunidad y puedes ir solo y ahí yo reto a los ampones que cuando comience la vamos a dormir con ella al hotel no reto lo reto, los ampones que cuando comience nuestra gira a usted, cuando llegue y se siente se presente con el día hola, qué tal soy?","Aren't we going to create a community where you can go alone, and here I challenge the 'ampones' that when it begins, we're going to take her to the hotel, I challenge it, I challenge it, the 'ampones' that when our tour begins, you, when you arrive and sit down, introduce yourself with 'hello, how are you?'",0.02231435850262642,0.8480895161628723,0.12959614396095276,0.01665705256164074,0.8352494239807129,0.14809349179267883
"Y todos nos hagamos amigos y pregunte si va solo o no para que todos nos sintamos, sintamos en familia y de una vez te digo, no vas a salir con el amor de tu vida porque tampoco, no sabes, no somos 12 corazones, mira, conocemos, tenemos una gran ampona que se llama. Diana y ella fue sola a vernos a Guadalajara y se hizo súper amiga de otra pone Guadalajara la soledad te.","And let's all become friends and ask if you're going alone or not so that we all feel, feel like family, and I'll tell you right now, you're not going to find the love of your life because also, you don't know, we're not '12 Hearts', look, we know, we have a great 'ampona' named Diana who went alone to see us in Guadalajara and became super friends with another 'pone' from Guadalajara; loneliness suits you.",0.029096253216266632,0.5285636782646179,0.44234010577201843,0.07492166012525558,0.7998386025428772,0.1252398043870926
"Sienta bien y ahora creo que ya tijera y. Todo qué chupadon y todo. Chupa, Papa, la siguiente. ¿El podcast del momento fue creado porque queríamos monetizar la verdad, no? Porque pues obviamente existen las colaboraciones entre youtubers e invitarlos a nuestro canal de comedia.","It feels good and now I think it's already a cut and all. What a suck-up and all. Suck, Papa, the next one. Was the podcast of the moment created because we wanted to monetize the truth, right? Because obviously there are collaborations between YouTubers and inviting them to our comedy channel.",0.016261126846075058,0.3129667043685913,0.6707721948623657,0.14104905724525452,0.6824436187744141,0.1765073537826538
"A bueno, y le hago así porque aquí le vamos a poner un cameo para que conozca un poquito de lo que existe aquí. Tenemos aquí otro SET, sí. Está padre invitarlos, pero a veces siento que se sentían como ay, porque nosotras estamos buscando los chistes en ese canal. En ese canal tenemos que tener la agilidad.","Okay, and I do it like this because here we are going to include a cameo so that you get to know a little bit of what exists here. We have another set here, yes. It's great to invite them, but sometimes I feel they felt like, oh, because we are looking for jokes on that channel. On that channel, we need to be agile.",0.03727709501981735,0.4154333174228668,0.5472896099090576,0.0032116747461259365,0.17669086158275604,0.8200974464416504
"De hecho, para dato curioso, la neta no podemos grabar más de 2 videos de ese de ese canal porque. Pues se nos va los chistes, se nos va, se nos va en el podcast se. Buscó que fuera un espacio para que nuestros invitados, artistas, cantantes como quieras llamarle, tuvieran un espacio más libre de tener una platica con nosotros formal por eso también usted aquí ve que no me fragmento tanto chisme.","In fact, funnily enough, we can't record more than 2 videos from that channel because the jokes run out, they just run out, and on the podcast, it was intended to be a space where our guests, artists, singers, whatever you want to call them, could have a more open space to have a formal chat with us, which is why you see here that I don't break into gossip so much.",0.6973519921302795,0.28085899353027344,0.021789012476801872,0.11020628362894058,0.8384963274002075,0.051297448575496674
"¿Que no hago tanta? ¿Interrupción, pero pues al final de cuentas sigue nuestra esencia, pero dándole lugar al artista, verdad? La siguiente sugar Papa. Y lo único que puedo responder a esta pregunta es que nos encanta el Chile en Monterrey y que Chile no sé, yo no sé, y que.","That I don't interrupt as much? But in the end, it remains our essence, but giving place to the artist, right? Next sugar Daddy. And the only thing I can answer to this question is that we love the chili in Monterrey and that chili I don't know, I just don't know, and that.",0.2852507531642914,0.6708478331565857,0.04390142112970352,0.02452700212597847,0.8845275640487671,0.09094551205635071
"Chile, Chile. Ra, ra, ra es, pues ojalá Chile nos. Reciba, ojalá nos reciban y. Con un qué y con un Chile con un chilote relleno. No, no, no, no. Nunca ha habido como esta atracción, no, porque a mí no me gustan las feas para empezar ni caras de hombre.","Chili, chili. Ra, ra, ra is, well, hopefully, chili receives us. Hopefully, they receive us and. With a what and with a chili with a stuffed big chili pepper. No, no, no, no. There has never been such attraction, no, because I don't like the ugly ones to begin with nor man-faced ones.",0.25052767992019653,0.5441702008247375,0.2053021341562271,0.688871443271637,0.24103288352489471,0.07009561359882355
"A mí no me gustan las uds, las féminas. No que mira fue la amistad, a mí no me gustan las. Las que parecen macho ya no, pero aquí les voy a saltar una foto de que. Anda trailerita, no, oiga, porque.","I don't like the females, the females. Not that look was friendship, I don't like the ones that look like males anymore, but here I'm going to show you a photo of that. There it goes, little trailer, no, listen, because.",0.7458546757698059,0.235750213265419,0.018395155668258667,0.9394399523735046,0.05649847909808159,0.004061524756252766
"Son tercas, siempre hemos sido amigos, de hecho cuando nos conocimos. Éramos de un grupo de amigos, pero ella casi no une, ella ya anduvo con todos. Sus amigos mentirosa, yo soy la. Única que no le ha. ¿Dicho que sí, porque la verdad, yo no me presto esas marranadas, no se presta, no la pelaba, no?","They are stubborn, we have always been friends, in fact, when we met. We were part of a group of friends, but she barely joined, she had already been with everyone. Her friends are liars, I am the. The only one who has not. Said yes, because the truth is, I don't engage in such dirtiness, it does not lend itself, I did not peel it, did I?",0.7743976712226868,0.2059081792831421,0.01969406008720398,0.5461153388023376,0.4367755055427551,0.017109110951423645
