,Idiom,Meaning,Idiom_POS,Meaning_POS,Idiom_NEU,Meaning_NEU,Idiom_NEG,Meaning_NEG,id_highest_sent,mean_highest_sent
384,"No pain, no gain",Quien no se arriesga no lo logra,0.314313530921936,0.013145375996828,0.3677284121513366,0.0454816557466983,0.3179580271244049,0.9413729310035706,NEU,NEG
389,Nothing lasts forever,La agonía es larga pero la muerte es segura,0.2047929614782333,0.0230301916599273,0.4370567202568054,0.0089501142501831,0.3581503033638,0.968019723892212,NEU,NEG
391,Nothing will come of it,De ese infierno no salen chispas,0.2737773060798645,0.0120966853573918,0.3792445957660675,0.1092663034796714,0.3469781279563904,0.8786370754241943,NEU,NEG
396,Out of sight out of mind,La ausencia causa olvido,0.0703258290886879,0.0264320112764835,0.5446011424064636,0.010258943773806,0.3850730061531067,0.9633090496063232,NEU,NEG
397,Out of sight out of mind,"Ojos que no ven, corazón que no siente",0.0703258290886879,0.0119359092786908,0.5446011424064636,0.1765375733375549,0.3850730061531067,0.8115264773368835,NEU,NEG
401,Own up to one’s mistakes,A lo hecho pecho,0.1260103434324264,0.0430507063865661,0.6063778400421143,0.0128029538318514,0.2676118612289428,0.9441463351249696,NEU,NEG
404,People who live in glass houses shouldn’t throw stones,No ensucies el agua para después tomártela,0.1131002008914947,0.01446034014225,0.4737366735935211,0.1062856316566467,0.4131631255149841,0.8792539834976196,NEU,NEG
405,People who live in glass houses shouldn’t throw stones,No tire piedras si tiene techo de cristal,0.1131002008914947,0.0160656161606311,0.4737366735935211,0.0166348051279783,0.4131631255149841,0.9672996401786804,NEU,NEG
406,Practice makes perfect,La práctica hace el maestro,0.8633213043212891,0.027776064351201,0.0210549812763929,0.006476963404566,0.115623764693737,0.9657469987869264,POS,NEG
407,Practice makes perfect,La práctica hace milagros,0.8633213043212891,0.019800342619419,0.0210549812763929,0.0118338651955127,0.115623764693737,0.9683657884597778,POS,NEG
408,Practice what you preach,"Bien predica, quien bien vive",0.5563715696334839,0.0291709005832672,0.1473094373941421,0.0105737280100584,0.2963189482688904,0.9602553248405457,POS,NEG
414,Scared out of his mind,Como vaca que va para risco,0.0597279332578182,0.0268043633550405,0.7130084037780762,0.0073309647850692,0.2272637486457824,0.9658646583557128,NEU,NEG
415,Scared shitless,Con ojos de vaca cagona,0.0380387641489505,0.0287391524761915,0.7430464029312134,0.0082328328862786,0.2189148217439651,0.963028073310852,NEU,NEG
416,Seeing is believing,Hay que ver para creer,0.5409532189369202,0.0559349879622459,0.113633781671524,0.0056360098533332,0.3454129695892334,0.9384289383888244,POS,NEG
417,Seeing is believing,"Soy como Santo Tomás, ver para creer",0.5409532189369202,0.0447867177426815,0.113633781671524,0.0039839022792875,0.3454129695892334,0.9512293338775636,POS,NEG
425,Slower than molasses,Más lento que un suero de brea,0.146895095705986,0.0337475091218948,0.4415164589881897,0.0064075086265802,0.4115884602069855,0.9598449468612672,NEU,NEG
426,Slower than molasses,Más lento que una caravana de cojos,0.146895095705986,0.0285286754369735,0.4415164589881897,0.0070424126461148,0.4115884602069855,0.9644288420677184,NEU,NEG
429,Something smells here,Huele a sicote,0.1836138069629669,0.0674880892038345,0.4185423851013183,0.0112753696739673,0.3978438079357147,0.9212365746498108,NEU,NEG
434,Still waters run deep,"Oye, mira y calla",0.1182842180132865,0.0588214285671711,0.5261077880859375,0.0062225325964391,0.3556079566478729,0.9349560737609864,NEU,NEG
436,You better believe it,Lo dice y no lo sabe,0.5336241126060486,0.015088016167283,0.098869651556015,0.035828061401844,0.367506206035614,0.9490838646888732,POS,NEG
438,You cannot get a quart into a pint pot,Eso es como pedirle peras al olmo,0.0483948849141597,0.028094507753849,0.730790376663208,0.0065627549774944,0.2208147794008255,0.9653427004814148,NEU,NEG
439,You cannot get blood from a stone [turnip],Eso es como pedirle peras al olmo,0.070843756198883,0.028094507753849,0.6539178490638733,0.0065627549774944,0.2752383649349212,0.9653427004814148,NEU,NEG
440,You can’t judge a book by its cover,Las apariencias engañan,0.123725801706314,0.0252711828798055,0.5154591798782349,0.0129501465708017,0.3608150482177734,0.9617787003517152,NEU,NEG
441,You can’t teach an old dog new tricks,"Moro viejo, mal cristiano",0.0679129734635353,0.0532754696905612,0.741719663143158,0.0049411910586059,0.1903673857450485,0.9417833089828492,NEU,NEG
442,You can’t teach an old dog new tricks,Perro viejo no aprende trucos nuevos,0.0679129734635353,0.0189090929925441,0.741719663143158,0.0449795834720134,0.1903673857450485,0.936111330986023,NEU,NEG
443,You do what you can,Se hace lo que se puede,0.626767098903656,0.0322449617087841,0.0886886045336723,0.0079277148470282,0.2845443487167358,0.9598273634910583,POS,NEG
444,You don’t know what you’ve got until it’s gone,Nadie sabe lo que tiene hasta que lo pierde,0.0847030058503151,0.0238373856991529,0.5689306259155273,0.0107839461416006,0.3463664054870605,0.9653787016868592,NEU,NEG
445,You get what you deserve,La ley de Dios no tiene trampa,0.7276843786239624,0.0179551597684621,0.0651916936039924,0.0499266535043716,0.2071238905191421,0.9321181774139404,POS,NEG
447,You make your own destiny,"Las estrellas inclinan, pero no obligan",0.4615584015846252,0.0140235414728522,0.1389492601156234,0.0266280882060527,0.3994922935962677,0.9593483209609984,POS,NEG
450,You reap what you sow,"El que (bien) siembra, (bien) cosecha",0.415560781955719,0.021958652883768,0.1790542006492614,0.0132977683097124,0.4053850769996643,0.9647435545921326,POS,NEG
451,You reap what you sow,El que siembra espinas que no espere cosechar flores,0.415560781955719,0.0150527395308017,0.1790542006492614,0.044649701565504,0.4053850769996643,0.940297544002533,POS,NEG
452,You reap what you sow,"El que siembra vientos [tormentas], cosecha tempestades",0.415560781955719,0.0260705780237913,0.1790542006492614,0.0195742901414632,0.4053850769996643,0.9543551206588744,POS,NEG
454,You’re full of it,No me vengas con ese cuento,0.5661821365356445,0.0147934090346097,0.1288764774799347,0.0842195004224777,0.3049414157867431,0.9009870886802672,POS,NEG
456,a (la) merced de,at the mercy of (n.b.: the “la” is often omitted),0.0452365949749946,0.0045318454504013,0.4116170108318329,0.6728370189666748,0.5431463718414307,0.3226311206817627,NEG,NEU
461,a contrapelo,wrong way; backwards; backassed,0.1187019869685173,0.0032252718228846,0.2620440423488617,0.9595941305160522,0.619253933429718,0.0371805503964424,NEG,NEU
463,a deshora,at an inconvenient time,0.145408883690834,0.0044810497201979,0.3646062910556793,0.8510564565658569,0.4899848401546478,0.1444625407457351,NEG,NEU
474,a la intemperie,"in the open (lit.: at/on the elements. Intemperie refers to  the weather and other forces in the physical, natural world, particularly as  experienced without the benefits of technology, particularly modern technology)",0.0202001668512821,0.0418713018298149,0.5886097550392151,0.040644746273756,0.3911901116371155,0.917483925819397,NEU,NEG
484,a lo mejor,probably; most likely (lit.: to the better),0.162101611495018,0.7541034817695618,0.0834461599588394,0.0020727969240397,0.7544522285461426,0.2438237071037292,NEG,POS
485,a manos de,at the hands of,0.1837746351957321,0.0072656935080885,0.1279501318931579,0.4999025166034698,0.6882752180099487,0.4928318560123443,NEG,NEU
492,a otro perro con ese  hueso,go tell it to the marines (lit.: [give] this bone to another  dog),0.0387905538082122,0.0237610135227441,0.7214244604110718,0.0452884957194328,0.2397849857807159,0.9309505224227904,NEU,NEG
495,a pesar de,despite; in spite of,0.3293748199939728,0.0095945466309785,0.1090270951390266,0.5024048686027527,0.5615981221199036,0.4880006313323974,NEG,NEU
508,a todo dar,"with full speed, far out, fabulous, great",0.3371767103672027,0.9867650270462036,0.0690105557441711,0.0018078696448355,0.5938127040863037,0.0114271184429526,NEG,POS
509,a toda máquina,"quickly, fast (lit.: at all machine)",0.5007762312889099,0.1471685618162155,0.0700184851884841,0.0043369396589696,0.4292053282260895,0.8484945297241211,POS,NEG
526,al oro,good; well done (used in Venezuela),0.1482697427272796,0.973235845565796,0.2737595736980438,0.0014756224118173,0.5779706239700317,0.0252885315567255,NEG,POS
532,alcornoque,blockhead; dunderhead; nincompoop (lit.: cork oak),0.2218890786170959,0.0089575257152318,0.1914254575967788,0.6035050749778748,0.5866854190826416,0.3875373899936676,NEG,NEU
534,andar a palos,be fighting or squabbling all the time,0.1293138861656189,0.003765549743548,0.3633677661418915,0.892926812171936,0.507318377494812,0.1033077016472816,NEG,NEU
535,andar como burro sin  mecate,be wild; be out of control (lit.: to walk like a donkey  wihout a leash),0.0131401373073458,0.1281997561454773,0.8463441133499146,0.0328032448887825,0.1405157446861267,0.838996946811676,NEU,NEG
540,armar una bronca,kick up a fuss,0.0382970720529556,0.0240183640271425,0.9034301042556764,0.3247243165969848,0.0582728832960128,0.6512572765350342,NEU,NEG
541,armarse la gorda,cause a ruckus; have all hell break loose (lit.: to arm  oneself the fat one),0.2452655136585235,0.0033472366631031,0.1616914123296737,0.8416426181793213,0.5930430889129639,0.1550101339817047,NEG,NEU
542,armarse un lio,raise hell; make a fuss (lit.: to arm or raise a fight),0.1194421276450157,0.0028204366099089,0.1986627429723739,0.9221378564834596,0.6818951368331909,0.0750416964292526,NEG,NEU
543,arrimar el ascua a su  sardina,put one’s own interests first; work things to one’s  advantage (lit.: to bring coals or embers to one’s sardine),0.0929125770926475,0.1763877272605896,0.4596118628978729,0.0069512105546891,0.4474754929542541,0.8166611194610596,NEU,NEG
546,ausente sin culpa ni  presente sin disculpa,the absentee is always in the wrong (lit.: absent without  blame and no present without excuses),0.0604057759046554,0.0030147640500217,0.4131304919719696,0.9237247705459596,0.5264637470245361,0.0732604339718818,NEG,NEU
547,Ave María Purísima,"for heaven’s sake (lit.: hail most pure Mary; n.b.: used in  religious services, and as an exclamation)",0.6834233403205872,0.1304852068424224,0.0534294918179512,0.0050504626706242,0.2631471157073974,0.8644643425941467,POS,NEG
550,brillar por su  ausencia,be conspicuous by one’s absence,0.0630360022187233,0.0115011278539896,0.4965013563632965,0.2492874711751938,0.4404626190662384,0.73921138048172,NEU,NEG
551,buscar bronca,be spoiling for a fight; be looking for a fight,0.0401743724942207,0.0173420421779155,0.7963727712631226,0.2615049481391907,0.1634527891874313,0.7211529612541199,NEU,NEG
552,cada hijo de vecino,"every Tom, Dick, and Harry; everyone",0.0529250986874103,0.0742834359407424,0.8255401253700256,0.0064880652353167,0.1215347126126289,0.919228494167328,NEU,NEG
556,caerle bien a alguien,look good; feel good; seem pleasant (lit.: to fall well to  someone),0.2304226756095886,0.9897484183311462,0.0945532843470573,0.0012755313655361,0.6750240921974182,0.008975968696177,NEG,POS
557,caérsele a alg la  baba con/por algo,drool over someone or something; dote on someone; be crazy  about someone or something (lit.: to left fall slobber over someone or  something),0.0127038974314928,0.4600915610790252,0.7830601930618286,0.0048485402949154,0.2042359113693237,0.5350598692893982,NEU,NEG
565,chiflar el moño a  algn,be nuts; be crazy,0.076048232614994,0.0246673487126827,0.1044878512620925,0.7410579323768616,0.8194639086723328,0.2342747449874878,NEG,NEU
566,cielos,"heavens; oh my gosh (lit.: heavens; n.b.: used when  surprised, often in place of something vulgar)",0.1695483177900314,0.4965717792510986,0.3066202700138092,0.0132199572399258,0.5238314270973206,0.4902082979679107,NEG,POS
569,cocerse en un propia  salsa,stew in one's (own) juice,0.4865107536315918,0.0275378562510013,0.0468558780848979,0.0124569768086075,0.4666333794593811,0.960005223751068,POS,NEG
570,coger el toro por los  cuernos,grab the bull by the horns (n.b.: coger is used only in  Spain),0.0421878583729267,0.0419946573674678,0.7571777105331421,0.0289464276283979,0.2006344497203827,0.9290589690208436,NEU,NEG
571,comer a deshora,eat at odd times,0.0829382836818695,0.0187282990664243,0.5346702337265015,0.0186723452061414,0.382391482591629,0.9625993967056274,NEU,NEG
572,como agua para  chocolate,furious; enraged (lit.: like water for chocolate),0.1983884125947952,0.010680241510272,0.0954751223325729,0.7709295153617859,0.7061365246772766,0.2183902710676193,NEG,NEU
574,como Dios manda,the way it's supposed to be,0.4955499470233917,0.4268726110458374,0.0825288966298103,0.0052806832827627,0.4219211041927337,0.5678466558456421,POS,NEG
576,como quitarle un pelo  al gato,a victimless crime (lit.: like removing a hair from a cat;  i.e.: the quantity in question is so small that it has no significant effect  and goes unnoticed),0.0613273866474628,0.0032324485946446,0.3808568120002746,0.7973926067352295,0.5578157901763916,0.1993748396635055,NEG,NEU
580,como un perro,like a dog; like scum; in the gutter (lit.: like a dog),0.29038006067276,0.003477277001366,0.2089358419179916,0.9714568853378296,0.5006841421127319,0.025065828114748,NEG,NEU
581,como una balsa de  aceite,smoothly; swimmingly; peacefully (lit.: like a pool of oil),0.0658089071512222,0.7407347559928894,0.4999168515205383,0.0022310293279588,0.4342742562294006,0.2570341825485229,NEU,POS
582,como una rosa,fresh as a daisy; soft as silk (lit.: like a rose),0.3243372142314911,0.8770505785942078,0.1014479920268058,0.0019129769643768,0.5742148160934448,0.1210364252328872,NEG,POS
584,con apuros,with difficulty,0.0213827770203351,0.0238380189985036,0.7349275350570679,0.1859688311815261,0.2436896860599517,0.7901931405067444,NEU,NEG
587,con seguridad,surely; certainly; absolutely,0.1430800855159759,0.7591412663459778,0.1585194170475006,0.0030879627447575,0.6984004378318787,0.2377708703279495,NEG,POS
588,con toda la barba,real; the real deal; honest to goodness; true (lit.: with  all the beard),0.4478717744350433,0.7614010572433472,0.031754046678543,0.0023093337658792,0.5203741192817688,0.2362896502017974,NEG,POS
589,con todo respeto,with all due respect.,0.2050431966781616,0.8006972670555115,0.1500132977962494,0.0032346216030418,0.6449434757232666,0.1960680931806564,NEG,POS
595,cortar un pelo en el  aire,be smart,0.0716111585497856,0.5873494148254395,0.1716429442167282,0.0099191386252641,0.7567458748817444,0.4027313590049743,NEG,POS
596,corto de luces,dim; dull; stupid,0.1156747341156005,0.0047016502358019,0.407049149274826,0.9747985005378724,0.4772761762142181,0.0204998143017292,NEG,NEU
609,dar palo,hate; dislike; be unfortunate,0.1230186820030212,0.0038341230247169,0.3611395955085754,0.9485371112823486,0.5158417224884033,0.0476287268102169,NEG,NEU
611,dar risa,make one laugh; make one smile,0.1588131934404373,0.9176883697509766,0.3735983967781067,0.0015951640671119,0.4675883948802948,0.0807165428996086,NEG,POS
613,dar un patatús a  alguien,make someone have a fit (lit.: to give someone a fit),0.0284252185374498,0.0133396899327635,0.670455276966095,0.0552732609212398,0.3011194169521332,0.9313870072364808,NEU,NEG
622,darse por vencido,give up; give in (lit.: to give oneself as defeated),0.0555795133113861,0.0168823096901178,0.504928469657898,0.2277718782424926,0.4394920468330383,0.7553458213806152,NEU,NEG
629,de buenas a primeras,suddenly; without warning,0.5528404116630554,0.0092328423634171,0.0429413355886936,0.4800292253494262,0.4042182862758636,0.510737955570221,POS,NEG
630,de cal y canto,strong; firm,0.1691509485244751,0.6093127131462097,0.1379739344120025,0.0062824320048093,0.6928751468658447,0.3844048678874969,NEG,POS
638,de miedo,fantastic(ally); wonderful(ly); brilliant(ly) (used in  Spain),0.1117934137582779,0.9513477683067322,0.4580839872360229,0.0013169841840863,0.4301226139068603,0.0473351702094078,NEU,POS
641,de mucho cuidado,big; terrible; real (used adverbially),0.3494069278240204,0.0034594340249896,0.1070646941661834,0.9621167182922364,0.5435283780097961,0.0344239473342895,NEG,NEU
642,de nada,not at all; you’re welcome; don’t mention it (n.b.: often  said in response to “gracías”),0.1736609488725662,0.7789121270179749,0.2476726174354553,0.0105778956785798,0.5786664485931396,0.2105099409818649,NEG,POS
644,de oro,great; good; very good; wonderful.,0.1465599536895752,0.9923297762870787,0.3505169153213501,0.0028053706046193,0.5029231309890747,0.0048648510128259,NEG,POS
648,de perros,foul; horrible; dirty,0.1453296989202499,0.0039817853830754,0.2643791735172272,0.9807320237159728,0.5902910828590393,0.0152861271053552,NEG,NEU
652,"de tal palo, tal  astilla","like father, like son (lit.: of such a broom, such a  splinter)",0.1045137718319892,0.3028639256954193,0.4653759300708771,0.0042326911352574,0.4301102757453918,0.6929033994674683,NEU,NEG
660,decir amén a todo,say yes to everything; agree to everything (lit.: to say  amen to everything),0.3708530366420746,0.8614781498908997,0.0899590626358985,0.001780042424798,0.5391879081726074,0.1367418020963668,NEG,POS
672,echar ajos y cebollas,swear; curse; rant and rave (lit.: throw garlic and onions),0.1473388075828552,0.0096025960519909,0.1395589709281921,0.6722437739372253,0.7131022214889526,0.3181536197662353,NEG,NEU
674,echar el pelo,waste time (used in Cono del Sur),0.1695252805948257,0.0026146722957491,0.1813429445028305,0.9306703209877014,0.6491317749023438,0.0667150989174842,NEG,NEU
675,echar el toro a algn,scold somebody severely (lit.: throw the bull to somebody),0.0803476870059967,0.0030660855118185,0.1974867284297943,0.9682769179344176,0.722165584564209,0.0286569390445947,NEG,NEU
678,echar por el atajo,take the easy way out (lit.: throw for the shortcut),0.5629608035087585,0.1143618449568748,0.0929365903139114,0.0131029020994901,0.344102680683136,0.872535228729248,POS,NEG
680,echar un ojo a,have one’s eye on; covet (lit.: to throw an eye at),0.5222154855728149,0.0488447993993759,0.0584715567529201,0.0078261382877826,0.4193129539489746,0.9433290362358092,POS,NEG
682,echar una bronca,hit hard; come down on,0.0376590713858604,0.0616737119853496,0.9010095596313475,0.0313203372061252,0.0613312982022762,0.9070059657096864,NEU,NEG
683,echar una furia,throw a fit,0.2960861027240753,0.0123075097799301,0.0958853140473365,0.8454001545906067,0.6080285906791687,0.1422924101352691,NEG,NEU
685,echarle los perros a  algn,come down hard on someone (lit.: throw dogs at someone),0.0562251769006252,0.0033305576071143,0.233272448182106,0.9597436785697936,0.7105024456977844,0.036925695836544,NEG,NEU
686,echarlo todo a rodar,mess it all up; make a mess of everything,0.2303856313228607,0.0045607597567141,0.2534036040306091,0.9475635886192322,0.5162107944488525,0.0478755608201026,NEG,NEU
705,en el medio de la  nada,in the middle of nowhere (lit.: in the middle of (the)  nothing),0.0396574772894382,0.0185826979577541,0.6416025161743164,0.0891034454107284,0.3187400102615356,0.8923138976097107,NEU,NEG
723,entrar bien,go down well,0.3433321714401245,0.0188000071793794,0.1557569950819015,0.5685712695121765,0.5009108185768127,0.4126287400722503,NEG,NEU
724,entrar de maravilla,go down well,0.8615835309028625,0.0188000071793794,0.0230511017143726,0.5685712695121765,0.1153653115034103,0.4126287400722503,POS,NEU
725,entre algodones,be pampered; be coddled (lit.: between cotton),0.2022990584373474,0.5808400511741638,0.0996588021516799,0.0025837589055299,0.698042094707489,0.4165761768817901,NEG,POS
729,estallar en vivas,burst into applause (lit.: to burst into lives),0.2654458284378052,0.5452036261558533,0.1417059004306793,0.0040587792173027,0.5928483009338379,0.4507376253604889,NEG,POS
731,estar a dieta,be on a diet (lit.: to be at diet),0.0407176725566387,0.0152633190155029,0.5976195931434631,0.0127100488170981,0.3616627752780914,0.9720265865325928,NEU,NEG
735,estar a tope,be very busy,0.5977081060409546,0.0283545851707458,0.0680620148777961,0.2403557002544403,0.3342298567295074,0.7312896847724915,POS,NEG
742,estar como las  propias rosas,feel entirely at ease,0.2405902445316314,0.9710874557495116,0.0773712247610092,0.002090916968882,0.6820385456085205,0.0268215872347354,NEG,POS
744,estar con el agua al  cuello,be up to one’s neck in problems; be over a barrel (lit.: be  with water at one’s collar),0.0162185076624155,0.0152930542826652,0.835770308971405,0.0539204627275466,0.1480111926794052,0.9307864904403688,NEU,NEG
745,estar con el agua al  cuello,be up to one's neck in something (lit.: have water up to  one's neck; n.b.: a Mexican saying),0.0162185076624155,0.0248931664973497,0.835770308971405,0.0084867971017956,0.1480111926794052,0.9666200280189514,NEU,NEG
746,estar conforme,be satisfied,0.2548130452632904,0.6644810438156128,0.2153192162513733,0.0096399039030075,0.5298677682876587,0.3258790671825409,NEG,POS
754,estar de siesta,be on break; be on siesta,0.5649332404136658,0.0557818412780761,0.0441679395735263,0.0071226917207241,0.3908987641334533,0.9370954632759094,POS,NEG
756,estar de vuelta,be back; have returned.,0.493625283241272,0.0783397033810615,0.0535469129681587,0.0036616763100028,0.4528278112411499,0.9179986119270324,POS,NEG
758,estar en ascuas,be on pins and needles; be on tenerhooks (lit.: to be on  coals),0.0139102581888437,0.0207130182534456,0.817656934261322,0.0113406656309962,0.1684328317642212,0.9679462909698486,NEU,NEG
770,estar hasta el gorro,be fed up; have had it (used in Spain),0.0375569500029087,0.0091845532879233,0.8419228792190552,0.1249714344739914,0.120520181953907,0.8658440709114075,NEU,NEG
771,estar hasta el moño,be fed up; have had it (used in Spain),0.0270567443221807,0.0091845532879233,0.873669445514679,0.1249714344739914,0.0992737188935279,0.8658440709114075,NEU,NEG
773,estar hasta las  narices,be fed up; have had it (used in Spain),0.0230161640793085,0.0091845532879233,0.9228126406669616,0.1249714344739914,0.0541712008416652,0.8658440709114075,NEU,NEG
775,estar hecho un palo,be as skinny as a rake; be very thin,0.057220060378313,0.0270106922835111,0.7619038820266724,0.0633197203278541,0.1808761060237884,0.9096695780754088,NEU,NEG
782,estar que arde,be fuming; be hopping mad; be seething (lit.: to be that  which burns),0.1682985872030258,0.0166024342179298,0.3671065270900726,0.6094434857368469,0.4645948708057403,0.3739541172981262,NEG,NEU
784,estar sin animo,be down; be in low spirits,0.0163101125508546,0.0179470647126436,0.8604889512062073,0.2111528217792511,0.1232008785009384,0.7709000706672668,NEU,NEG
788,esto es el colmo,that’s the last straw,0.0086056990548968,0.0261058807373046,0.945273756980896,0.3730913698673248,0.0461205951869487,0.6008027195930481,NEU,NEG
789,felices sueños,sweet dreams (lit.: happy dreams),0.2144775986671447,0.97798091173172,0.2340230941772461,0.0014501881087198,0.5514993071556091,0.020568873733282,NEG,POS
793,fuera de modo,out of style; out of fashion,0.0737717598676681,0.0098228929564356,0.45840585231781,0.7657222151756287,0.4678223729133606,0.2244548797607422,NEG,NEU
803,hacer chapuzas,do odd jobs; do occasional work,0.1276194751262664,0.0167202502489089,0.4508542120456695,0.024843756109476,0.4215263426303863,0.9584360718727112,NEU,NEG
806,hacer del cuerpo,defecate; move one's bowels (n.b.: euphemism),0.2580535113811493,0.0055903005413711,0.1540933698415756,0.6590858101844788,0.5878530740737915,0.3353239297866821,NEG,NEU
807,hacer el amor con,make love with someone,0.5921810865402222,0.3583286106586456,0.0308618620038032,0.0094035640358924,0.3769570589065552,0.6322677731513977,POS,NEG
809,hacer el sol,the sun rises (lit.: to make the sun),0.4929842948913574,0.1079445630311966,0.0999710708856582,0.0037420664448291,0.4070446193218231,0.8883134126663208,POS,NEG
811,hacer fiaca,sleep in; stay home for the peace and quiet (used in  Argentina),0.0695704072713851,0.1396266222000122,0.634922444820404,0.0032147311139851,0.2955070734024048,0.8571586608886719,NEU,NEG
815,hacer la cusqui,bug; annoy; irritate,0.19072225689888,0.0042025577276945,0.0522600077092647,0.980862319469452,0.7570177912712097,0.0149351889267563,NEG,NEU
816,hacer la vista gorda,"ignore; overlook (lit.: to do the fat look. The idea here  being of indulgence, the way a parent or grandparent might look at a  misbehaving child)",0.0597741082310676,0.0117783658206462,0.6391192674636841,0.3868434727191925,0.3011066317558288,0.6013782024383545,NEU,NEG
820,hacer pucheros,pout; screw up one's face,0.1666401773691177,0.0035095463972538,0.1069497540593147,0.9526907801628112,0.7264100313186646,0.0437997281551361,NEG,NEU
821,hacer su agosto,make a killing; make serious coin; hit the jackpot (lit.: to  make/do one’s August),0.3181175887584686,0.5895175933837891,0.0649525746703147,0.0115925623103976,0.616929829120636,0.3988898396492004,NEG,POS
826,hacer un simpa,leave a restaurant without paying,0.1403020471334457,0.0051117255352437,0.1179985105991363,0.7597336769104004,0.7416995167732239,0.2351545840501785,NEG,NEU
829,hacer a pelo y pluma,be AC/DC,0.2222456187009811,0.7781855463981628,0.0434551499783992,0.0023943125270307,0.7342992424964905,0.2194202095270156,NEG,POS
834,hija de papá,rich kid; rich girl,0.43112313747406,0.1626871675252914,0.1893692761659622,0.0103236809372901,0.3795076012611389,0.8269892334938049,POS,NEG
835,hijo de papá,rich kid; rich boy,0.4118015766143799,0.2866555750370025,0.2310743778944015,0.009142791852355,0.3571240305900574,0.7042016386985779,POS,NEG
844,irse a la cabeza del  toro,grab the bull by the horns,0.0258658416569232,0.09445621073246,0.8069615364074707,0.0249297693371772,0.1671726256608963,0.8806140422821045,NEU,NEG
847,la gran flauta,my God! (used to express surprise or disbelief),0.1920344829559326,0.8165338039398193,0.2167708128690719,0.0057670506648719,0.5911946892738342,0.1776991933584213,NEG,POS
848,ladrar a la luna,waste one’s breath; talk to a brick wall (lit.: to bark at  the moon),0.2738098502159118,0.0044513097964227,0.0961910039186477,0.8707208037376404,0.6299991607666016,0.124827928841114,NEG,NEU
849,llegar a deshora,show up unexpectedly,0.0393143743276596,0.0882599577307701,0.5194272994995117,0.009260912425816,0.4412583410739898,0.90247905254364,NEU,NEG
852,llegar tarde,arrive late; be late,0.0927453562617302,0.013053654693067,0.3830706775188446,0.6185994148254395,0.524183988571167,0.3683468699455261,NEG,NEU
856,llevarse bien,get along well,0.3713724315166473,0.95358008146286,0.1339194774627685,0.0023302501067519,0.4947081506252289,0.0440896227955818,NEG,POS
857,llevarse de miedo,get along famously; get along really well,0.0943823233246803,0.9665926098823548,0.5851707458496094,0.0016648719320073,0.3204469680786133,0.0317424423992633,NEU,POS
861,lotería,bingo; got it (n.b.: said when finding something or  experiencing a stroke of good luck),0.193613976240158,0.956421971321106,0.2832849621772766,0.0012140225153416,0.5231010913848877,0.0423640236258506,NEG,POS
863,mandar a paseo,tell someone to take a hike,0.1731897890567779,0.011632046662271,0.1687362194061279,0.6170372366905212,0.6580739617347717,0.3713307082653045,NEG,NEU
869,más tieso que un palo,straight; upright; bolt upright,0.0125617133453488,0.0552472621202468,0.912018358707428,0.0105384700000286,0.075419895350933,0.9342142939567566,NEU,NEG
874,menos mal,"just as well, good thing, thank goodness (lit.: less bad)",0.1240854188799858,0.8176054358482361,0.3480724096298218,0.0246882978826761,0.5278421640396118,0.1577063202857971,NEG,POS
876,meter palos en las  ruedas,throw a (monkey) wrench in the works; throw a spanner in the  works,0.0331097170710563,0.0166875924915075,0.6168256402015686,0.3416352272033691,0.350064605474472,0.6416771411895752,NEU,NEG
886,morirse de risa,die laughing,0.3332189917564392,0.8947672247886658,0.1233056932687759,0.0122248334810137,0.543475329875946,0.0930079519748687,NEG,POS
888,nada del otro mundo,nothing special,0.4312286376953125,0.0184628348797559,0.1557765007019043,0.7315463423728943,0.4129948616027832,0.2499908506870269,POS,NEU
889,nadar en la  abundancia,be rolling in dough; be made of money (lit.: to swim in  abundance),0.5436466336250305,0.0627095252275466,0.0233838334679603,0.0091159958392381,0.4329695403575897,0.9281744956970216,POS,NEG
891,ni a palos,no way; not on your life,0.1383730173110962,0.0048413490876555,0.3452932834625244,0.8598630428314209,0.5163336992263794,0.1352956295013427,NEG,NEU
892,ni en broma,no way; not on your life (lit.: not even as a joke),0.1101842746138572,0.0059780967421829,0.2344343960285186,0.7866762280464172,0.6553813219070435,0.207345649600029,NEG,NEU
897,no caérsele los  anillos a algn,not to be beneath one; not be beneath one’s dignity (lit.: to  not have one’s rings fall off),0.029571870341897,0.0056318356655538,0.591708779335022,0.4810554981231689,0.3787193894386291,0.5133126974105835,NEU,NEG
898,no dar ni golpe,do nothing; not do anything; be idle,0.070736289024353,0.0309497397392988,0.5943864583969116,0.2373912185430526,0.3348772227764129,0.7316590547561646,NEU,NEG
903,no necesitar abuela,be full of oneself; blow one’s own horn (lit.: not to have a  grandmother),0.1428282856941223,0.0041807936504483,0.4168111085891723,0.9082033038139344,0.4403606057167053,0.0876158997416496,NEG,NEU
907,no se oía ni una  mosca,you could have heard a pin drop (lit.: no even a fly could  be heard),0.0272740665823221,0.0217510126531124,0.8145177364349365,0.380093365907669,0.1582081764936447,0.5981556177139282,NEU,NEG
910,no tener arte ni  parte,have nothing to do with something at all (lit.: not to have  art or part),0.0239787194877862,0.0075350776314735,0.7510803937911987,0.2124798446893692,0.2249408811330795,0.7799850106239319,NEU,NEG
