Original,gpt4,gpt4_NEU,gpt4_NEG,gpt4_POS,Original_NEU,Original_NEG,Original_POS
"And this opportunity came up that Jimmy offered to me with an organization called California justice leaders and what they do is they help young adults with resources for when they get out. And they also they just point them in the right direction. And also like if they were interested in getting their record sealed, like we walk them through the process of getting, getting their felonies, like they'll be discharged. But then they can use that as evidence as like rehabilitation. So that if they wanted to get their record sealed, they can use that as evidence of rehabilitation, so and that would open up more opportunities for them to pursue whatever career they want, instead of being hopeless, and just thinking this is it, I'm never gonna go anywhere. Or, like, my background is like, a barrier to everything I want to do I know how that feels like, dang, I couldn't even get a job at the market.","Y esta oportunidad surgió que Jimmy me ofreció con una organización llamada líderes de justicia de California y lo que hacen es que ayudan a los adultos jóvenes con recursos para cuando salgan. Y también simplemente los orientan en la dirección correcta. Y también como si estuvieran interesados en sellar sus antecedentes, los guiamos a través del proceso de conseguir, que sus delitos, como que serán descargados. Pero luego pueden usar eso como evidencia de rehabilitación. Para que si quieren sellar sus antecedentes, puedan usar eso como evidencia de rehabilitación, y eso abriría más oportunidades para ellos para perseguir cualquier carrera que quieran, en lugar de ser desesperanzados, y simplemente pensar esto es todo, nunca voy a llegar a ninguna parte. O, como, mi pasado es como, una barrera para todo lo que quiero hacer, sé cómo se siente eso como, caray, ni siquiera podía conseguir un trabajo en el mercado.",0.03711068630218506,0.575040876865387,0.38784846663475037,0.004053520504385233,0.748932957649231,0.24701352417469025
"Like there shouldn't be down for everything. So there's a lot of like careers that even my friends that I have friends that they would want to be like in the medical field and they can't because they're felonies or there's a lot of things that there's a lot of benefits to getting their record cleared. So from for me to be able to have the opportunity to be a part of that and helping them with that. I feel is like really purposeful and meaningful. So it's kind of like paying it forward to I'm not eligible for that. But if I can help somebody else, like move forward then I thought that was like a perfect opportunity and it came my way so I was really grateful for that and appreciate life.","Como no debería haber rechazo para todo. Así que hay muchas carreras que incluso mis amigos que tengo amigos que quisieran estar en el campo médico y no pueden porque tienen delitos graves o hay muchas cosas que hay muchos beneficios en limpiar su récord. Así que para mí poder tener la oportunidad de ser parte de eso y ayudarles con eso. Siento que es realmente significativo y con propósito. Es como devolver el favor ya que no soy elegible para eso. Pero si puedo ayudar a alguien más, como avanzar entonces pensé que era una oportunidad perfecta y vino a mi camino así que estaba realmente agradecida por eso y aprecio la vida.",0.008896106854081154,0.11556413769721985,0.8755397796630859,0.050764504820108414,0.8590184450149536,0.09021709114313126
"Appreciate it. Thank you so much. Thanks again to Olivia Carrasco for joining us. Moved by what you heard today? Want to do more? Follow and support InsideOUT Writers Workshop at insideoutwriters.org and click on ways to give. To get involved personally in the work to end mass incarceration in California. Check out the work of ARC, the Anti-Recidivism Coalition at antirecidiviesm.com. Next week on WRITTEN OFF, Lionel Tate","¿Te aprecias? Muchas gracias. Gracias de nuevo a Olivia Carrasco por unirse a nosotros. ¿Conmovido por lo que escuchaste hoy? ¿Quieres hacer más? Sigue y apoya a los Talleres de Escritores InsideOUT en insideoutwriters.org y haz clic en formas de dar. Para involucrarte personalmente en el trabajo para terminar con la encarcelación masiva en California. Consulta el trabajo de ARC, la Coalición Anti-Recidiva en antirecidivism.com. La próxima semana en WRITTEN OFF, Lionel Tate",0.015192273072898388,0.25243112444877625,0.7323765754699707,0.0012946325587108731,0.00941440463066101,0.9892908930778503
"You know, like it made me relive it pretty much you know, it made me feel like damn, like I'm just writing like my thoughts. So to hear my thoughts being read to me, was like another low. This a piece of power. So a piece of some power that installed in me. I liked it.","Sabes, como me hizo revivirlo prácticamente sabes, me hizo sentir como caray, como si solo estuviera escribiendo mis pensamientos. Así que escuchar mis pensamientos siendo leídos para mí, fue como otro golpe bajo. Esto es un pedazo de poder. Un pedazo de algún poder que se instaló en mí. Me gustó.",0.006606448441743851,0.06452102959156036,0.9288724660873413,0.012041676789522171,0.18212094902992249,0.8058373928070068
"Welcome back to another episode of Add To Cart, I'm auntie Kuku Vilaysack.","Bienvenidos de nuevo a otro episodio de Add To Cart, soy la tía Kuku Vilaysack.",0.03958674520254135,0.557458221912384,0.40295499563217163,0.0014734008582308888,0.17822235822677612,0.820304274559021
And I'm Auntie Susu Park.,Y yo soy la tía Susu Park.,0.12910732626914978,0.7591856122016907,0.11170710623264313,0.004871288780122995,0.9498933553695679,0.04523537680506706
"Su, I'm so excited for our guests today. He's a friend of mine and the other half of XOXO Gossip Kings along with Mr. Sweet Treat Carl Tart. He is an actor, writer, comedian, and he's got a new music album to promote. He's been a writer on Grand Cru new growth Brooklyn 99 and Single Parents. His new album highly sensitive person is out now please add to cart, Lamar Woods.","Su, estoy muy emocionada por nuestros invitados de hoy. Es amigo mío y la otra mitad de XOXO Gossip Kings junto con el Sr. Sweet Treat Carl Tart. Es actor, escritor, comediante, y tiene un nuevo álbum de música para promocionar. Ha sido escritor en Grand Cru new growth Brooklyn 99 y Single Parents. Su nuevo álbum Highly Sensitive Person ya está disponible, por favor agrégalo al carrito, Lamar Woods.",0.004480429925024509,0.12813594937324524,0.867383599281311,0.0016213735798373818,0.005677675828337669,0.9927009344100952
"That was good, thank y'all for having me, man. I'm like so excited to be here. I've been waiting, they put this one early in the month. I was like, man, it's coming up soon. I know what's coming, as I was.","Eso estuvo bien, gracias a todos por tenerme, hombre. Estoy tan emocionado de estar aquí. He estado esperando, pusieron este al principio del mes. Estaba como, hombre, ya se acerca. Ya sé lo que viene, como que ya estaba.",0.003906095400452614,0.03967516869306564,0.9564186930656433,0.0026506795547902584,0.004404929932206869,0.9929443001747131
"Already an anti fashion. When before we even started the recording. Ku, was already trying to fix the lighting in your room to light up your angel eyes, weren't you?","Ya era anti moda. Cuando antes de empezar la grabación. Ku, ya estaba tratando de arreglar la iluminación de tu habitación para iluminar tus ojos de ángel, ¿verdad?",0.11513438075780869,0.6968669295310974,0.1879987120628357,0.09516134113073349,0.8591893911361694,0.04564925655722618
He has gorgeous eyes.,Él tiene unos ojos preciosos.,0.011038488708436489,0.03800801560282707,0.950953483581543,0.002051144139841199,0.009651766158640385,0.9882970452308655
"I know that. She's like, I can't see your beautiful face. Also, why are you blurring your background. I can't see your beautiful one bedroom apartment. That barren apartment. Also, I didn't know Yakata Carl, sweet treat, too. That's crazy.","Lo sé. Ella es como, no puedo ver tu hermoso rostro. Además, ¿por qué estás desenfocando tu fondo? No puedo ver tu hermoso departamento de una habitación. Ese apartamento tan vacío. Además, no sabía que Yakata Carl, sweet treat, también. Eso es una locura.",0.8316690921783447,0.1536804884672165,0.01465046126395464,0.5338539481163025,0.4327251613140106,0.03342093527317047
"Well, because he told us about how he loves a sweet treat at night.","Bueno, porque él nos contó sobre cómo le encanta un dulce por la noche.",0.010717294178903103,0.2143860012292862,0.7748966217041016,0.0011834829347208142,0.013937314040958881,0.984879195690155
"That's true, yeah, he's a he has a sweet.","Eso es cierto, sí, él tiene tiene un gusto dulce.",0.006017367821186781,0.05092296004295349,0.9430596232414246,0.0011868972796946764,0.03149838745594025,0.9673146605491638
I've never known anybody to eat more birthday cake slices. I still think about.,Nunca he conocido a nadie que coma más rebanadas de pastel de cumpleaños. Todavía lo pienso.,0.3399631977081299,0.6202313899993896,0.039805375039577484,0.001853841240517795,0.01744542270898819,0.9807007312774658
"Slices of cake, and he picks one up every week.","Rebanadas de pastel, y él recoge una cada semana.",0.037813279777765274,0.7925297617912292,0.16965696215629578,0.006825434044003487,0.88258296251297,0.1105915755033493
"But I thank you for saying I have pretty eyes though, I appreciate that. That is my favorite attribute. I was with my therapist last week and I did this really cool thing where this cool thing. But like sometimes I just be making shit up, like this is what I would do if I was a therapist. I was like let's write down all the things that I get insecure about when when a girl rejects me. And I wonder like because I'm not insecure about them all the time, only when you get rejected they all come out right? So we just wrapped I just we just made it list and we're gonna go every week we're going to talk about each one and try to figure out how to like not like fall slave to those insecurities.","Pero te agradezco que digas que tengo ojos bonitos, lo aprecio. Ese es mi atributo favorito. Estuve con mi terapeuta la semana pasada e hice esta cosa realmente genial donde esta cosa genial. Pero como que a veces solo invento cosas, como esto es lo que haría si fuera terapeuta. Era como vamos a escribir todas las cosas sobre las que me siento inseguro cuando una chica me rechaza. Y me pregunto porque no estoy inseguro de ellas todo el tiempo, solo cuando te rechazan es cuando todas salen, ¿verdad? Así que acabamos de envolver Acabamos de hacer una lista y vamos a ir cada semana vamos a hablar de cada una y tratar de averiguar cómo como no caer esclavo de esas inseguridades.",0.015114528127014637,0.23760180175304413,0.7472835779190063,0.004130376968532801,0.0801440104842186,0.915725588798523
"Wow, New York Times, best seller number one straight to the top, Self Help.","Guau, New York Times, número uno en la lista de más vendidos, directo a la cima, Autoayuda.",0.022136203944683075,0.518247663974762,0.45961612462997437,0.0018174003344029188,0.0075121247209608555,0.9906704425811768
"Wait, you're right, Su.","Espera, tienes razón, Su.",0.11338267475366592,0.4512871205806732,0.43533027172088623,0.002333282958716154,0.24830114841461182,0.7493656277656555
"Straight to the top. Let me tell you how to be a therapist. We're just workshopping titles, we're just workshopping.","Directo a la cima. Déjame decirte cómo ser un terapeuta. Solo estamos desarrollando títulos, estamos en ese proceso.",0.019253486767411232,0.717113733291626,0.26363277435302734,0.04765979200601578,0.8093588352203369,0.1429813653230667
"Yeah, what do you think?","Sí, ¿qué te parece?",0.04174802452325821,0.4372291564941406,0.5210227966308594,0.009790593758225441,0.9690771698951721,0.021132269874215126
"It's good, it's good.","Está bien, está bien.",0.009580438956618309,0.12255442142486572,0.8678650856018066,0.0017072065966203809,0.012463768944144249,0.9858289957046509
"Su, as absolutely right. I want you to be journaling about this, taking notes about this because this could be a book.","Su, tienes absolutamente razón. Quiero que hagas un diario sobre esto, tomando notas sobre esto porque esto podría ser un libro.",0.1534843146800995,0.3662632405757904,0.4802525043487549,0.001934098545461893,0.06918753683567047,0.9288783073425293
"Really, yeah.","De verdad, sí.",0.230473130941391,0.4036029577255249,0.3659238815307617,0.00333357322961092,0.11582759767770767,0.8808388710021973
"Like I'm being serious, like, just do it for the sake of doing it. Yes, I'm getting serious.","Como que lo digo en serio, como, solo hazlo por el hecho de hacerlo. Sí, me estoy poniendo serio.",0.09384090453386307,0.7204439043998718,0.18571524322032928,0.12441100180149078,0.6110778450965881,0.2645111680030823
"Because when I told my therapist I was she was like, oh, that's a good idea.","Porque cuando le dije a mi terapeuta ella estaba como, oh, eso es una buena idea.",0.007322381716221571,0.1268600970506668,0.8658174872398376,0.002729590982198715,0.21927133202552795,0.7779991030693054
"And she's writing it, right now.","Y ella lo está escribiendo, ahora mismo.",0.05588945373892784,0.6547553539276123,0.28935515880584717,0.015806961804628372,0.9461245536804199,0.0380684956908226
"She did tell me just like I'm working, I'm trying to figure out I want to write a book but I don't want to write about yeah. Oh, no, right pretty eyes is obviously not on that list so being short was on that list. I never felt like a short guy. I don't seem short. Well, I guess I'm on that on a zooms, I don't know, anyway, it was was talking about shopping. So I told you, I'd talk to you today so I'm just gonna start blabbing around likes to start talking because I'm like, oh, this human beings but yeah, so we're gonna go through each one, that's a good idea. I'm not going to talk about it no more. That's my book. That's what I'm gonna do. Because they only you only feel, I mean, some of them you feel them a lot but like when you get rejected, they take over and become powerful. So we got to figure out how to how to like break them down each one and where they come from to like, okay, maybe height comes from playing sports in school, high school, and being the smallest kid on the team. And that's a source of insecurity for me, because I never was never successful in that, or something. Oh, yeah, I'm writing a book, right so let's go.","Ella me dijo que así como estoy trabajando, estoy tratando de descifrar que quiero escribir un libro pero no quiero escribir sobre eso sí. Oh, no, los ojos bonitos obviamente no están en esa lista así que ser bajito estaba en esa lista. Nunca me sentí como un tipo bajo. No parezco bajo. Bueno, supongo que sí en un zoom, no sé, de todos modos, estaba hablando sobre compras. Así que te dije, te hablaría hoy así que solo voy a empezar a divagar y empezar a hablar porque soy como, oh, estos seres humanos pero sí, así que vamos a pasar por cada uno, es una buena idea. No voy a hablar más de eso. Ese es mi libro. Eso es lo que voy a hacer. Porque solo sientes, quiero decir, algunos de ellos los sientes mucho pero como cuando te rechazan, se apoderan y se vuelven poderosos. Así que tenemos que descubrir cómo desglosar cada uno y de dónde vienen para como, está bien, tal vez la altura viene de jugar deportes en la escuela, la secundaria, y ser el niño más pequeño del equipo. Y esa es una fuente de inseguridad para mí, porque nunca tuve éxito en eso, o algo así. Oh, sí, estoy escribiendo un libro, así que vamos.",0.07033218443393707,0.8394378423690796,0.09022998809814453,0.2158769965171814,0.7556268572807312,0.02849612385034561
Look at this.,Mira esto.,0.27770066261291504,0.5554612874984741,0.16683804988861084,0.014230336993932724,0.9235908389091492,0.062178827822208405
"Okay, well, this feels like the perfect transition to talk about your album, Highly Sensitive Person. But wait, let's we should pause real quick, like why am I even talking right now? I mean, this is our first Add To Cart music cue interview. We're gonna listen to some of your songs. We're going to ask you questions. But again, why am I talking when we have a veteran MTV News person in our midst?","Ok, bueno, esto parece la transición perfecta para hablar de tu álbum, Highly Sensitive Person. Pero espera, deberíamos pausar rápido, como ¿por qué estoy hablando ahora mismo? Quiero decir, esta es nuestra primera entrevista musical de Add To Cart. Vamos a escuchar algunas de tus canciones. Vamos a hacerte preguntas. Pero de nuevo, ¿por qué estoy hablando cuando tenemos a una veterana de MTV News entre nosotros?",0.0782785415649414,0.8664578199386597,0.05526364967226982,0.005037097260355949,0.2915332019329071,0.7034296989440918
You just shoved me under the bus anytime. She just a little tap in the back and I go falling in a puddle careening under a bus.,Tú me acabas de empujar bajo el autobús en cualquier momento. Ella solo da un pequeño golpecito en la espalda y yo caigo en un charco deslizándome bajo un autobús.,0.7910078167915344,0.19278086721897125,0.0162112545222044,0.9670871496200562,0.03008873574435711,0.0028240520041435957
"Lamar she's interviewed, Usher in the studio.",Lamar ella ha entrevistado a Usher en el estudio.,0.10291844606399536,0.7139822840690613,0.18309925496578217,0.0025546785909682512,0.9236356616020203,0.07380959391593933
I was so nervous to meet you today.,Estaba tan nervioso por conocerte hoy.,0.2229551076889038,0.43465232849121094,0.34239253401756287,0.9008535742759705,0.09390395134687424,0.005242513958364725
Britney Spears.,Britney Spears.,0.14343944191932678,0.5538424253463745,0.3027181029319763,0.006698325276374817,0.9022431969642639,0.09105845540761948
I'm a big fan. I'm a big fan.,Soy un gran fan. Soy un gran fan.,0.00859474204480648,0.07265745848417282,0.9187478423118591,0.001508222077973187,0.009116029366850853,0.9893757104873657
"Probably Three Doors Down, Lamar, and now Lamar Woods, and now Lamar woods.","Probablemente Three Doors Down, Lamar, y ahora Lamar Woods, y ahora Lamar Woods.",0.08747109025716782,0.7853109836578369,0.12721791863441467,0.008503164164721966,0.9680613875389099,0.023435508832335472
"Now I want to kind of give you a different song oh, I got some other songs. I didn't know you're gonna play it real time I got to talk about it.","Ahora quiero darte una canción diferente oh, tengo otras canciones. No sabía que ibas a reproducirla en tiempo real, tengo que hablar de eso.",0.03150743618607521,0.6985874772071838,0.2699050307273865,0.0329122394323349,0.9166393876075745,0.050448328256607056
"That's how interviews work. You're supposed to play a song, I bought my head okay. Like, I know, I have any rhythm. We're kind of quiet, we're vibing we're feeling it.","Así es como funcionan las entrevistas. Se supone que debes reproducir una canción, compré mi cabeza de acuerdo. Como, lo sé, no tengo ritmo. Estamos medio en silencio, estamos vibramos estamos sintiéndolo.",0.21140867471694946,0.7557815313339233,0.03280983865261078,0.005142407491803169,0.6839403510093689,0.3109171986579895
"The truck cuts. And then it goes to the first question. And my first question could be something, you know, just like an icebreaker. You know, right. I was thinking your album is titled Highly Sensitive Person, now, sometimes, a title says it all. So is it true? Are you an HSP? We sort of discussed this up at the top. So now I kind of have more of an answer before I met you but let's talk about that.","El camión se corta. Y luego va a la primera pregunta. Y mi primera pregunta podría ser algo, ya sabes, como un rompehielos. Ya sabes, correcto. Estaba pensando que tu álbum se titula Highly Sensitive Person, a veces, un título lo dice todo. ¿Es así? ¿Eres un HSP? Ya hablamos un poco de esto al principio. Así que ahora tengo más de una respuesta antes de conocerte pero hablemos de eso.",0.041791077703237534,0.8308141231536865,0.12739476561546326,0.009678935632109642,0.9350233674049377,0.05529768019914627
"I mean, you could probably tell immediately, but yeah, I at first, I really did just think it was a cool album title, because I liked I liked the word highly. And I like when people put highly in front of things, like highly favored or like, highly empowered. So I was like, oh, just gonna be dumb, highly sensitive, and I figured out what sensitive. But then I was like doing the album. And I was like, it'd be something I have to talk about on podcasts, like Add To Cart. And I was like, maybe I should actually take the test and see if this is a real thing for me. And this is this is last year, and I took the test and the test was like, if you answered more than 14 of these questions yes, then you're highly sensitive. And I answered 24 yes.","Quiero decir, podrías haberlo notado inmediatamente, pero sí, al principio, realmente solo pensé que era un título de álbum genial, porque me gustaba me gustaba la palabra highly. Y me gusta cuando la gente pone highly delante de las cosas, como highly favored o highly empowered. Así que estaba como, oh, solo va a ser tonto, highly sensitive, y descubrí lo que es sensitive. Pero luego estaba haciendo el álbum. Y estaba como, sería algo de lo que tengo que hablar en podcasts, como Add To Cart. Y estaba como, tal vez debería tomar la prueba y ver si esto es una cosa real para mí. Y esto es el año pasado, y tomé la prueba y la prueba era como, si respondías más de 14 de estas preguntas con un sí, entonces eres altamente sensible. Y yo respondí 24 sí.",0.03154534846544266,0.4519879221916199,0.5164666771888733,0.0028460805770009756,0.1796163022518158,0.8175376057624817
24 to 24.,24 de 24.,0.08055425435304642,0.6417491436004639,0.2776965796947479,0.014858937822282314,0.9582395553588867,0.02690158784389496
"Yeah, I was like I like aced it. And then okay, I just real quick, I just said I know this song I want to replace one of the songs is we're talking about how.","Sí, fue como si lo hubiera clavado. Y luego bueno, solo rápido, solo dije sé que esta canción quiero reemplazar una de las canciones estamos hablando de cómo.",0.03469008207321167,0.8550581932067871,0.11025170981884003,0.0016640580724924803,0.0669073686003685,0.9314286112785339
"No, you're not allowed. You're not allowed to what  you think about? Well, I don't know, you think you think about the that you're thinking? And we'll end the episode with that song.","No, no tienes permitido. No tienes permitido qué [â¦] ¿qué piensas? Bueno, no sé, tú piensas piensas acerca de lo que estás pensando? Y terminaremos el episodio con esa canción.",0.2214614897966385,0.7337989807128906,0.044739510864019394,0.587153434753418,0.40681493282318115,0.006031571887433529
"Okay, okay. I just gave you like, the songs I gave you were more like, what I would call the singles, you know, but I was like, if we're getting deep, I was like, oh, let's get into these album cuts, okay, anyway.","Ok, ok. Solo te di como, las canciones que te di fueron más como, lo que yo llamaría los sencillos, sabes, pero yo estaba como, si vamos a profundizar, estaba como, oh, vamos a meternos en esos cortes del álbum, ok, de todos modos.",0.04498383402824402,0.8718624711036682,0.08315371721982956,0.004765072371810675,0.8201892971992493,0.1750456839799881
"You let the aunties tell you what you should you're okay  With your pretty eyes, tell me where to let me tell you where to sit.","Dejas que las tías te digan lo que deberías está bien [â¦] Con tus bonitos ojos, dime dónde déjame decirte dónde sentarte.",0.06835216283798218,0.45729365944862366,0.47435420751571655,0.01988944597542286,0.922527015209198,0.05758360028266907
"But I took that test and I started crying because some of the questions were so specific, like, like stuff that I was never, you know, obviously, I always thought it was a sensitive person. But like, there's things that I'm like, oh, yeah, I don't like watching violence on movies and movies that I was like, yeah, I thought that was just me, but it's like a part of it, and I was like, crying because I was like, oh, this is me. And it made me it made me rethink everything. Like I had to read this. And then and then I really once I did that, I went back and did recorded another 10 songs. And just like, really, really explored the highly sensitive aspect in the album too. So except for the songs that you guys get.","Pero tomé esa prueba y comencé a llorar porque algunas de las preguntas eran tan específicas, como, cosas que nunca, ya sabes, obviamente, siempre pensé que era una persona sensible. Pero como, hay cosas que yo estaba como, oh, sí, no me gusta ver violencia en películas y películas en las que estaba como, sí, pensé que eso era solo yo, pero es como una parte de ello, y estaba llorando porque estaba como, oh, esto soy yo. Y eso me hizo replantearme todo. Como que tuve que leer esto. Y luego una vez que hice eso, volví y grabé otras 10 canciones. Y como que, realmente, realmente exploré el aspecto altamente sensible en el álbum también. Así que excepto por las canciones que ustedes consiguen.",0.4994848370552063,0.4540189802646637,0.046496205031871796,0.6987494826316833,0.29200467467308044,0.00924581941217184
"I love it, the title chose you. You know, it's like the sword. You know what I mean?","Me encanta, el título te eligió. Ya sabes, es como la espada. ¿Sabes a qué me refiero?",0.009865567088127136,0.25673484802246094,0.7333995699882507,0.0016104427631944418,0.006810545921325684,0.9915790557861328
"Yeah, it changed my life, yeah.","Sí, cambió mi vida, sí.",0.015796691179275513,0.15593533217906952,0.8282679915428162,0.0015291457530111074,0.012613552622497082,0.985857367515564
"You're known as a comedian. But this album, this isn't a comedic album. This is an earnest hip hop record.","Se te conoce como comediante. Pero este álbum, este no es un álbum cómico. Es un sincero disco de hip hop.",0.14980247616767883,0.7470641136169434,0.10313340276479721,0.10563349723815918,0.8514742255210876,0.04289233684539795
"Oh, yeah, this is this is real rap right here. This is hip hop for sure. Like I was a rapper for a long time in my 20s and then I just got into comedy and never got back to it and then we went on strike and I was like, I was like, I really want to have a rap album before I die you know just to exist you know? And so it's very sincere but there is some funny like elements to it is some skits on it and there's like, got like Mike Mitchell from the Doughboys is in one of his kids. So it's and Tony Baker a stand up comedian. So there's an element of my comedy world in the album which I don't want to hide from but it's that that was not fun, it's not like we're now yanking pitches.","Oh, sí, esto es rap de verdad aquí. Esto es hip hop seguro. Como que fui rapero durante mucho tiempo en mis 20 y luego simplemente me metí en la comedia y nunca volví a eso y luego fuimos a huelga y yo estaba como, estaba como, realmente quiero tener un álbum de rap antes de morir sabes solo para existir sabes? Y es muy sincero pero hay algunos elementos graciosos en él hay algunos skits y está como, got like Mike Mitchell de los Doughboys está en uno de sus hijos. Así que es y Tony Baker un comediante de stand up está ahí. Así que hay un elemento de mi mundo de la comedia en el álbum del que no quiero esconderme pero eso no fue divertido, no es como que ahora estamos tirando picheos.",0.011558661237359047,0.3152472674846649,0.6731940507888794,0.003788506146520376,0.2511700987815857,0.7450413107872009
"Well, let's listen to some songs. Are you both ready?","Bueno, vamos a escuchar algunas canciones. ¿Están ambos listos?",0.020533563569188118,0.702747642993927,0.27671879529953003,0.002339565195143223,0.6061407327651978,0.3915197551250458
"Alright, do it like MTV? Like like got it you do the MTV thing like they like hey, what's up and we we got this spring is spring break.","Vale, ¿hacerlo como MTV? Como que haces la cosa de MTV como que dicen hey, qué tal y tenemos esta primavera es primavera.",0.05588854104280472,0.8892806768417358,0.054830729961395264,0.0027754358015954494,0.7016682028770447,0.2955563962459564
"New mix. I'm  leave the girl alone. Yeah, my  pistol in the drawers and the Buddha on the shelf. A little Prozac just for my mental health. Marty McFly Nagel back from the future, hands holding hands girl don't let me lose you. This is my life and I ain't looking back. Batty on the best, but yet as looking fat. I'm on my second wind yet is zero cooking crack. Music is my best friend, I make a lot of rap, let's go. Therapy, smoke  we went up Phil panic, and I gotta breathe. Trying to satisfy nigga needs. Yeah, gotta satisfy nigga needs.","Nueva mezcla. Estoy [â¦] deja a la chica sola. Sí, mi [â¦] pistola en los cajones y el Buddha en el estante. Un poco de Prozac solo para mi salud mental. Marty McFly Nagel de vuelta del futuro, manos sosteniendo manos chica no me dejes perder. Esta es mi vida y no miro hacia atrás. Batty en lo mejor, pero aún así parece gorda. Estoy en mi segundo viento y es cero cocinar crack. La música es mi mejor amiga, hago mucho rap, vamos. Terapia, humo [â¦] subimos hasta Phil panic, y tengo que respirar. Tratando de satisfacer necesidades de negro. Sí, tengo que satisfacer necesidades de negro.",0.01911923475563526,0.4986891746520996,0.4821915626525879,0.0020407396368682384,0.12814125418663025,0.8698179721832275
"Wan't sensitive. You talked about therapy, okay literally in.","No era sensible. Hablaste de terapia, literalmente en esto. Pero también hablé de robarle la chica a alguien.",0.4736117720603943,0.4993957579135895,0.0269924309104681,0.7596184611320496,0.23005729913711548,0.010324181988835335
"this, But I also talked about stealing someone's girl.",Pero también hablé de robarle la chica a alguien.,0.10971884429454803,0.8414684534072876,0.04881272092461586,0.41949573159217834,0.5731857419013977,0.007318543735891581
We contain multitude.,Contenemos multitudes.,0.060205791145563126,0.680984377861023,0.2588098347187042,0.007348940242081881,0.5772817134857178,0.41536933183670044
"Sensitive people can do that, in fact I would argue that's a secret superpower.","La gente sensible puede hacer eso, de hecho, yo diría que es un superpoder secreto.",0.06390953063964844,0.7842718958854675,0.15181854367256165,0.0020478228107094765,0.04476965218782425,0.953182578086853
To a lot of sensitive guys.,Para muchos chicos sensibles.,0.7408829927444458,0.2265598326921463,0.03255721926689148,0.05828341841697693,0.9227692484855652,0.018947366625070572
"That's very true. That's all works. Okay yeah, I've done a front porch and those songs are great actually, it sounded really good in my headphones, so I'm glad that was one of the songs. I was like this should tell you.","Eso es muy cierto. Eso es lo que funciona. Vale, sí, he estado en el porche delantero y esas canciones son geniales, en realidad, sonaron realmente bien en mis audífonos, así que me alegro de que fuera una de las canciones. Pensé que esto debería decirte algo.",0.003020387841388583,0.029075562953948975,0.9679040908813477,0.0013309144414961338,0.0066147358156740665,0.9920543432235718
"Okay, let's listen next to one that got away.","Vale, escuchemos la siguiente sobre la que se escapó.",0.09393692016601562,0.8264484405517578,0.07961463183164597,0.0052170599810779095,0.8556227684020996,0.13916020095348358
"If I was in Atlanta, I'll probably be married by now. If I was in Atlanta, then I'll probably be married by now. She the one that got away. I don't know what else to say, say, she the one that got away. I don't know what else to say mama saw them women on my shed baby fine baby fit and Yukon and you reg tight like Lilo and some Stitch. This house is big. I can fuck you in a  I'm from LA. but um, but that took the train to Georgia. I met this girl named.","Si estuviera en Atlanta, probablemente estaría casado ahora. Si estuviera en Atlanta, entonces probablemente estaría casado ahora. Ella es la que se escapó. No sé qué más decir, decir, ella es la que se escapó. No sé qué más decir mamá vio a esas mujeres en mi cobertizo bebé bien bebé en forma y Yukon y tú apretados como Lilo y Stitch. Esta casa es grande. Puedo follarte en un estoy de Los Ángeles. pero um, pero eso tomó el tren a Georgia. Conocí a esta chica llamada.",0.018780304118990898,0.5742306113243103,0.40698903799057007,0.02895295061171055,0.8730702996253967,0.09797675162553787
"Oh my god, if reading your auntie.","Oh Dios mío, si tu tía lee esto.",0.15224315226078033,0.6417540907859802,0.20600278675556183,0.35424429178237915,0.5549125075340271,0.09084324538707733
"I was like, I don't want to play this way, that's what I didn't want to play. Like, it's hot there's a family moment. And that's like literally the one song that's like that vulgar. Like, pretty much most of the songs are very sensitive. But hey, look, I'm from Atlanta, I had to do it, yeah. There's a running theme in the album about an inability to commit, you know, so I think even though that song is like, was kind of like, oh, I think this would be fun to have like an, like a club banger, or whatever. The song is kind of about me like being single for a very long time. And like, I'd really feel like I blame la for that, and I think I think if I'd never left LA, I think I'd be married and by now, literally, was Atlanta, I'll be married but if you know.","Yo estaba como, no quiero jugar de esta manera, eso es lo que no quería jugar. Como, hace calor, hay un momento familiar. Y esa es literalmente la única canción que es tan vulgar. Como, casi todas las canciones son muy sensibles. Pero hey, mira, soy de Atlanta, tenía que hacerlo, sí. Hay un tema recurrente en el álbum sobre la incapacidad de comprometerse, sabes, así que creo que aunque esa canción es como, era como, oh, creo que sería divertido tener como, una canción de club banger, o lo que sea. La canción es como sobre mí siendo soltero durante mucho tiempo. Y como, realmente siento que culpo a la por eso, y creo que si nunca hubiera dejado Los Ángeles, creo que estaría casado y ahora, literalmente, estaba Atlanta, estaría casado pero si sabes.",0.7220521569252014,0.26900380849838257,0.008944015949964523,0.2050020694732666,0.722518801689148,0.07247917354106903
"If you never left Atlanta, you would be married by now.","Si nunca hubieras dejado Atlanta, estarías casado ahora.",0.43172335624694824,0.49953410029411316,0.0687425434589386,0.05929860472679138,0.9142987728118896,0.026402637362480164
